Gene = poe
index = 1841
Annotated 5SS: [  177   453   989  3411  4000 10055 10317 11059 12784 13323 15316 16968]
Annotated 3SS: [  357   575  1243  3471  4068 10111 10365 11119 12839 13379 15370 17030]
SMsplice 5SS: [  453   989  1374  1970  3411  4000  4294 10055 10317 11059 12784 13323
 15316 15500 16968]
SMsplice 3SS: [  642  1243  1809  2090  3471  4068  9338 10111 10365 11119 12839 13379
 15370 16522 17030]
top_k =  1000
Partition function (log Z): 37.49377990574308

Sorted 5' Splice Sites (High to Low Probability):
Position 13323: 0.9998020492296255
Position 4000: 0.9992942101242398
Position 16968: 0.9979988072443546
Position 15316: 0.995048235458986
Position 10317: 0.9945492376769887
Position 10055: 0.9923874588439104
Position 3411: 0.9888632143060434
Position 4294: 0.9872727930992931
Position 12784: 0.9601396611500184
Position 11059: 0.9173849650881755
Position 453: 0.7740275315868739
Position 1374: 0.6909862091478322
Position 1970: 0.6886974061204971
Position 15500: 0.6774095468162327
Position 177: 0.6205273680801295
Position 989: 0.5777484390895403
Position 13687: 0.2570143974333944
Position 11490: 0.11968104578316559
Position 11876: 0.09927077101256662
Position 13713: 0.09316708591354345
Position 1082: 0.07922027301992002
Position 16811: 0.07399847309998955
Position 12263: 0.07196002925784749
Position 12457: 0.056891207753114965
Position 12071: 0.05008367831364393
Position 11067: 0.04889478918959864
Position 15178: 0.047831287536888235
Position 1078: 0.041541883638873726
Position 12345: 0.03820440510592315
Position 9162: 0.03627374184251006
Position 10892: 0.03226788669878594
Position 13101: 0.02924374855549138
Position 1914: 0.025107040918982627
Position 13090: 0.024927291674030187
Position 13756: 0.024014391195229856
Position 12767: 0.023624796788683018
Position 1316: 0.022165282136620917
Position 10529: 0.01964934019071843
Position 14926: 0.018980534087580034
Position 11700: 0.01856638293448539
Position 14124: 0.018168350927561607
Position 11433: 0.01812712109879109
Position 16361: 0.016889396205343275
Position 3704: 0.01480884145913433
Position 15625: 0.014376141628864417
Position 11470: 0.013215475923184998
Position 15815: 0.01292066713622312
Position 1310: 0.01248470533061877
Position 11074: 0.012250052944838555
Position 14062: 0.01128158418247563
Position 15174: 0.009552694047738059
Position 2133: 0.008984524961715657
Position 4458: 0.008761263825984649
Position 15914: 0.00834095738762379
Position 13480: 0.008032782759790249
Position 16019: 0.007654982433566979
Position 4204: 0.007547316313308452
Position 11643: 0.0072011726653281715
Position 1587: 0.00674380392130752
Position 742: 0.006264516104572696
Position 11930: 0.006255820692072503
Position 6076: 0.006113253404429105
Position 868: 0.0060697875186373615
Position 1653: 0.00594954876265844
Position 5940: 0.0059413500597820705
Position 16562: 0.005644686379647014
Position 758: 0.0055151162350822736
Position 2343: 0.005446324420951951
Position 1312: 0.005384647778020401
Position 13736: 0.005241132851319585
Position 5331: 0.005132477634144418
Position 889: 0.003938878268304069
Position 3650: 0.0038924476065207996
Position 974: 0.003757123795275451
Position 7545: 0.0036643385135505424
Position 10667: 0.0035478936521892044
Position 13921: 0.0033120199084694154
Position 9613: 0.0032707729705672597
Position 1162: 0.00314134399806392
Position 11977: 0.003129178046163652
Position 1662: 0.0030662245160921918
Position 1715: 0.003016642101173997
Position 905: 0.0029438183155076174
Position 15022: 0.002928579437862852
Position 11296: 0.002850730393739693
Position 11883: 0.0027551538214450875
Position 11035: 0.002557336940788674
Position 1403: 0.0024729289555216563
Position 1646: 0.002447038533593968
Position 13559: 0.0023027672467256163
Position 1045: 0.0023026419421118965
Position 1917: 0.002220793448726341
Position 3266: 0.0021830979096264884
Position 16407: 0.0020967329817956743
Position 1036: 0.0020029247334963094
Position 1167: 0.0018214282800497284
Position 15677: 0.001819269989604731
Position 12116: 0.0016855242145361867
Position 4: 0.001442345603451027
Position 11731: 0.0014166293976587386
Position 14510: 0.001381067146767809
Position 11487: 0.001361385624982504
Position 17168: 0.0013372607848242447
Position 13512: 0.0012559407833841335
Position 12965: 0.0012261461394568794
Position 7594: 0.001176307576502882
Position 2567: 0.0010747303323621134
Position 3606: 0.0010689463531088263
Position 14017: 0.0010521016563125522
Position 10194: 0.001044235887731816
Position 13033: 0.0009491756879571068
Position 767: 0.0008909200582188753
Position 12680: 0.0008905752977563931
Position 2054: 0.0008806758939980925
Position 251: 0.0008080117819427892
Position 2253: 0.0007981899819370408
Position 16410: 0.0007959067633371449
Position 16212: 0.0007849780904407739
Position 13528: 0.0007823471512798128
Position 11309: 0.0007599062570462249
Position 3498: 0.0007561368488031464
Position 13105: 0.0006762231574760743
Position 15504: 0.0006622038798469711
Position 1533: 0.0006598008424489462
Position 15321: 0.0006484586146395197
Position 14136: 0.0006157299972686267
Position 3550: 0.0006126865931580486
Position 16026: 0.0006063163980237539
Position 11713: 0.0005657317033967126
Position 10061: 0.0005578610436443759
Position 13152: 0.0005342382073174192
Position 12276: 0.0005338200460910044
Position 11263: 0.0005288575205633067
Position 730: 0.0005187871523366518
Position 2110: 0.0005074066309947787
Position 1909: 0.0004812924927881048
Position 13022: 0.0004317668539731046
Position 16863: 0.00042879991762377834
Position 13738: 0.0003991077140280806
Position 181: 0.0003910671100433575
Position 13017: 0.0003837230482210482
Position 11047: 0.0003526287211372875
Position 15283: 0.000348597161451264
Position 837: 0.000346105090583295
Position 13156: 0.00034235198273040797
Position 3644: 0.00033615576677865737
Position 2150: 0.00032699386795347296
Position 594: 0.00032539004900192486
Position 1955: 0.0003214523152475783
Position 2555: 0.00032136369481146885
Position 956: 0.00030826139308682654
Position 1506: 0.0003011514361037016
Position 13108: 0.0002805461784960797
Position 11754: 0.00025493073297942477
Position 3739: 0.000254095430713915
Position 10675: 0.00025222555833551104
Position 16974: 0.00022508917935552613
Position 3762: 0.0002243538546510318
Position 10087: 0.00022283127349538164
Position 13771: 0.00021110110268898448
Position 565: 0.000210538283629138
Position 1314: 0.0002096825729199592
Position 221: 0.00020602560995595871
Position 282: 0.00019949158513560982
Position 1418: 0.0001947571694571964
Position 4004: 0.0001720750495203391
Position 145: 0.00016792015608908594
Position 715: 0.000166093377057562
Position 10896: 0.00016506118876799227
Position 1707: 0.00016466481581953537
Position 13291: 0.00016215485758371822
Position 1756: 0.00015911732903993849
Position 119: 0.00015774392256856726
Position 13009: 0.00014561987353838848
Position 14024: 0.00012850660969632724
Position 13499: 0.00012767108209531234
Position 1827: 0.0001275477970700098
Position 10443: 0.00012443748349199232
Position 11239: 0.00012111912452914113
Position 1049: 0.00011926934552533304
Position 2316: 0.00011456257562669708
Position 11289: 0.0001009412762315854
Position 10508: 0.00010024941211825796
Position 148: 9.831493978550852e-05
Position 11246: 9.619283533472384e-05
Position 11171: 8.655781764256317e-05
Position 575: 8.199065178459676e-05
Position 1012: 8.181809918863687e-05
Position 5343: 8.003772294343905e-05
Position 16075: 7.917763278264425e-05
Position 13785: 7.713957374660377e-05
Position 6693: 7.529904821033642e-05
Position 503: 7.375989008951606e-05
Position 1659: 7.003230328630436e-05
Position 520: 6.840946090536891e-05
Position 4306: 6.480442355743646e-05
Position 1749: 5.9758176188313206e-05
Position 1165: 5.226614063327166e-05
Position 1894: 5.190531689024121e-05
Position 1528: 4.671847083512069e-05
Position 94: 4.527214419209188e-05
Position 3964: 4.2992768908539396e-05
Position 457: 4.152902574109903e-05
Position 13497: 3.653714543522186e-05
Position 11684: 3.46598441961478e-05
Position 10284: 3.447488292322998e-05
Position 733: 3.4119834803777974e-05
Position 10535: 3.302963132933519e-05
Position 3287: 3.22986765791047e-05
Position 3925: 2.8693766800172106e-05
Position 10248: 2.7040962671702338e-05
Position 13: 2.5371335933856956e-05
Position 11776: 2.511954821833408e-05
Position 6354: 2.4852682552865307e-05
Position 97: 2.4572240880729982e-05
Position 13396: 2.1195373515978597e-05
Position 17126: 2.1025931665771294e-05
Position 2156: 2.030639804182463e-05
Position 3982: 1.981601194762777e-05
Position 4026: 1.9730548765458777e-05
Position 10832: 1.955184854868996e-05
Position 4347: 1.846419703009194e-05
Position 10703: 1.8344993545218065e-05
Position 16569: 1.8159907724088756e-05
Position 859: 1.6929165917962376e-05
Position 1888: 1.6924429235504463e-05
Position 14866: 1.6544215568695784e-05
Position 11193: 1.608481448498168e-05
Position 4902: 1.4980107587082403e-05
Position 11697: 1.4954906251119115e-05
Position 60: 1.3379701125459087e-05
Position 20: 1.3155417575646768e-05
Position 14353: 1.2962118386897191e-05
Position 13950: 1.2637433759540524e-05
Position 673: 1.2038520783903036e-05
Position 3912: 1.1944534703360124e-05
Position 4319: 1.1719527221478927e-05
Position 655: 9.509173460287742e-06
Position 3887: 9.375869810924476e-06
Position 7200: 9.220500831351597e-06
Position 11023: 8.712448542470187e-06
Position 13797: 8.411916205306714e-06
Position 3814: 8.279704058308643e-06
Position 224: 7.75953209427077e-06
Position 5694: 7.2718328376491915e-06
Position 4566: 7.067359784969125e-06
Position 16730: 7.024006529336505e-06
Position 14079: 5.739025461019302e-06
Position 825: 5.5789974379176604e-06
Position 543: 5.398342055161005e-06
Position 3878: 4.955043076379577e-06
Position 14576: 4.928414109181626e-06
Position 4196: 4.867734910102439e-06
Position 14498: 4.7840557480628436e-06
Position 10275: 4.455359213193268e-06
Position 10936: 4.439123737824062e-06
Position 242: 4.217974831936108e-06
Position 16433: 3.988882116789682e-06
