Gene = Shc
index = 1501
Annotated 5SS: [315]
Annotated 3SS: [376]
SMsplice 5SS: [315]
SMsplice 3SS: [376]
top_k =  1000
Partition function (log Z): -4.554426550871345

Sorted 5' Splice Sites (High to Low Probability):
Position 315: 0.995193833998864
Position 543: 0.007813457191619773
Position 319: 0.004367737182836584
Position 864: 0.002483303057077882
Position 1190: 0.0023005716268287555
Position 1445: 0.0010405628688091376
Position 739: 0.000859804637410146
Position 989: 0.0006382935174489452
Position 766: 0.0005301036533887255
Position 498: 0.000427102143571527
Position 243: 0.00027740476169919946
Position 1161: 0.0002506022816598291
Position 696: 0.00024603837066363305
Position 589: 0.00022691319324917906
Position 220: 0.00016776236535022773
Position 1092: 0.00016118706105347497
Position 1368: 0.00015278844468830623
Position 30: 0.00014047114772741462
Position 1558: 0.00013445216049691054
Position 18: 0.000128855356849252
Position 299: 0.00010986720136076317
Position 803: 0.00010952874515721332
Position 713: 8.287014793886377e-05
Position 306: 7.155462295204216e-05
Position 795: 6.563258112993798e-05
Position 528: 3.219846103905799e-05
Position 238: 1.7278782006198156e-05
Position 652: 1.4751013167538178e-05
Position 1500: 1.1271457213073014e-05
Position 1360: 1.0902719691820575e-05
Position 1194: 1.0688742444827544e-05
Position 1397: 9.278590579579145e-06
Position 1531: 7.577149580474558e-06
Position 840: 7.338943715206098e-06
Position 575: 7.032739222078916e-06
Position 1257: 6.207570353921655e-06
Position 581: 6.037029303942879e-06
Position 1552: 5.544674745395792e-06
Position 1132: 4.8232832210482725e-06
Position 1035: 4.152333863793617e-06
Position 416: 4.023670260923128e-06
Position 262: 2.524025183569669e-06
Position 409: 2.338464146598907e-06
Position 1353: 1.8986913549781673e-06
Position 1097: 1.7751891205444555e-06
Position 224: 1.478929111241492e-06
Position 895: 1.391366961903459e-06
Position 1058: 9.177765398849082e-07
Position 508: 7.186019051739088e-07
Position 1523: 6.755967953888328e-07
Position 1556: 6.297458845948587e-07
Position 208: 5.908022858724215e-07
Position 1254: 3.404895533478467e-07
Position 1094: 3.093560805985921e-07
Position 256: 6.811355560850716e-08
Position 167: 3.384502594234785e-08
Position 355: 3.1938153825971946e-09
Position 1047: 3.0361561612412782e-09
Position 226: 1.1641374010286825e-09
Position 380: 9.44979953977427e-10
Position 515: 8.42384255848866e-10
Position 393: 4.716808734750679e-10
Position 345: 1.7271546352898707e-10
Position 657: 8.513382488752516e-11
Position 1056: 1.878881106923877e-11
Position 359: 5.913926462633444e-12
Position 336: 5.684469045961142e-12
Position 350: 5.382832069640711e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 376: 0.9910478858311323
Position 1086: 0.005112757025436149
Position 781: 0.003112564737144174
Position 624: 0.003028528497305575
Position 1624: 0.0028547404180762834
Position 1285: 0.0021598393214058414
Position 1534: 0.002107172162680304
Position 827: 0.0016418540543117275
Position 1250: 0.0015429256295864465
Position 920: 0.0006713568245643682
Position 863: 0.00046435223169596587
Position 1023: 0.00036827614102173347
Position 463: 0.00034173635246157467
Position 742: 0.0002902486305884305
Position 1142: 0.0002575135823684217
Position 1291: 0.00024286837168365744
Position 1117: 0.00024122743984140272
Position 977: 0.00023595359914197988
Position 306: 0.00022829275817626537
Position 860: 0.00022174138893773967
Position 739: 0.00019504990720949184
Position 840: 0.00018041160841925755
Position 1650: 0.00017978823816182938
Position 940: 0.00016553902505912286
Position 121: 0.000129367924495141
Position 64: 0.00012321297742614549
Position 1014: 0.00012047735386941795
Position 1209: 0.00011166112891726402
Position 1145: 0.00011083970612624645
Position 523: 6.869875588437854e-05
Position 1175: 5.843216580336791e-05
Position 1375: 5.3879459621724026e-05
Position 629: 5.177174117829674e-05
Position 917: 4.7640621536918576e-05
Position 1349: 4.7232519301466525e-05
Position 1091: 4.461086269704992e-05
Position 710: 4.2128381299343716e-05
Position 1511: 3.562696584710098e-05
Position 1269: 2.55233721234419e-05
Position 837: 2.0974351011677494e-05
Position 416: 2.04913524590167e-05
Position 1498: 1.669889618813811e-05
Position 428: 1.559575255756901e-05
Position 294: 1.2118008338984112e-05
Position 993: 1.154686167060436e-05
Position 791: 1.1163607448754713e-05
Position 470: 1.004676808455136e-05
Position 696: 9.931708496151425e-06
Position 869: 8.980558003104613e-06
Position 310: 5.680217846646109e-06
Position 803: 5.57209111099839e-06
Position 89: 4.193822176695099e-06
Position 141: 4.061884193631474e-06
Position 549: 3.7364081723689543e-06
Position 83: 3.339448561030536e-06
Position 71: 2.908405890344093e-06
Position 1382: 2.7602865697423472e-06
Position 393: 2.654641008716794e-06
Position 788: 2.6314071629873866e-06
Position 1450: 2.5120918909983144e-06
Position 1385: 2.466529313302639e-06
Position 1413: 1.8170381452933139e-06
Position 401: 1.707912420028088e-06
Position 505: 1.368477709736052e-06
Position 682: 1.2879004756841882e-06
Position 112: 1.2724137791555692e-06
Position 1340: 1.2013535411739331e-06
Position 1217: 1.1923350665181598e-06
Position 267: 8.072395942836196e-07
Position 378: 6.142354323974e-07
Position 182: 1.571024842952511e-07
Position 96: 1.4560813271854468e-07
Position 93: 9.885386111033622e-08
Position 261: 3.850502369017532e-08
Position 542: 1.5165037511241151e-09
Position 345: 1.3127723461073293e-09
Position 800: 6.755951630384814e-10
Position 433: 5.443028912993467e-10
Position 164: 3.296892407445556e-10
Position 380: 1.084587632882932e-10
Position 342: 9.45386950946354e-11
Position 329: 3.024445942760199e-11
Position 635: 6.243931861157707e-12
Position 686: 6.203167380763179e-12
Position 319: 4.493421330065614e-12
Position 336: 2.6847637323798106e-13
Position 323: 1.7468016258499695e-22
