Gene = Sprn
index = 1516
Annotated 5SS: [1049 1562]
Annotated 3SS: [1105 1612]
SMsplice 5SS: [  25  287 1049]
SMsplice 3SS: [  85  360 1105]
top_k =  1000
Partition function (log Z): 0.6216908563679935

Sorted 5' Splice Sites (High to Low Probability):
Position 25: 0.9983916809473565
Position 1049: 0.9210502032511044
Position 287: 0.6700752243844899
Position 1351: 0.3290029147804963
Position 1562: 0.20696235431439317
Position 341: 0.09937305665078006
Position 1493: 0.05434549454106089
Position 280: 0.024329628316808752
Position 146: 0.020980303271794048
Position 1337: 0.013857184993556045
Position 1271: 0.012290575342584232
Position 1056: 0.009343446350939408
Position 362: 0.00839957044159039
Position 1498: 0.005111381529339968
Position 1046: 0.004440760653067572
Position 218: 0.0034554210335360123
Position 907: 0.0033882952957560867
Position 649: 0.0026015505328896367
Position 829: 0.002325462328112844
Position 1868: 0.0020455215090592117
Position 594: 0.0013950911012328854
Position 1845: 0.0013045642175088454
Position 511: 0.0012816652997916802
Position 242: 0.0012390280210500765
Position 737: 0.001185615336139075
Position 722: 0.0011277296976940337
Position 371: 0.0010805076261455528
Position 745: 0.0010790807924816997
Position 752: 0.0010376880278547534
Position 1475: 0.0010071602927093643
Position 1373: 0.0010020070480784857
Position 496: 0.0008818084046184804
Position 1675: 0.0008776681413396607
Position 1516: 0.0008375358762422585
Position 1044: 0.0007872921139889781
Position 619: 0.0007155033851400734
Position 212: 0.0007070320784857194
Position 487: 0.0006499954123993033
Position 2003: 0.0006233666836925923
Position 1378: 0.000494828226847292
Position 1388: 0.0004245626832738938
Position 641: 0.00026576033705232667
Position 29: 0.0002505020744306223
Position 270: 0.0001958508956354215
Position 1906: 0.00017284080585345103
Position 600: 0.00017200835553182818
Position 1567: 0.00016774121643095593
Position 1619: 0.00016292712666042541
Position 531: 0.0001216676062390623
Position 682: 0.00011728057311219234
Position 923: 9.711386790969277e-05
Position 191: 6.98234013256558e-05
Position 444: 6.778569680330955e-05
Position 235: 6.715107152003995e-05
Position 1630: 5.5966970976748893e-05
Position 931: 5.3622763875048857e-05
Position 228: 4.731189838732508e-05
Position 1413: 4.32091142333622e-05
Position 999: 3.6411168295294334e-05
Position 1503: 3.532280731665563e-05
Position 1448: 3.0232875456505698e-05
Position 1393: 1.8578807812960696e-05
Position 1823: 1.6174061228096664e-05
Position 1248: 1.3793821662254152e-05
Position 1171: 1.2066545367888542e-05
Position 51: 1.1362892893891465e-05
Position 1366: 8.473933215800802e-06
Position 967: 7.974379485274195e-06
Position 36: 5.510093297046611e-06
Position 360: 5.085077885286646e-06
Position 1895: 1.73345023299364e-06
Position 1933: 1.7054401243831465e-06
Position 121: 1.627991636649715e-06
Position 38: 9.507852454574884e-07
Position 888: 3.632840670163525e-07
Position 60: 3.0311221701359945e-07
Position 157: 3.6388385283194575e-08
Position 414: 3.028385165711999e-08
Position 401: 2.8900269698269967e-08
Position 860: 2.164072426796655e-08
Position 399: 1.3822986066455111e-08
Position 394: 1.2976616267329527e-08
Position 869: 8.76162294131407e-09
Position 473: 6.389595069175317e-09
Position 312: 3.3541204085060712e-09
Position 108: 2.015488446415172e-09
Position 150: 1.946286571662284e-09
Position 152: 5.750380724005097e-10
Position 82: 5.4287666321533e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 85: 0.9708403558050216
Position 1105: 0.9511623667981415
Position 1612: 0.599161056504669
Position 360: 0.2579312785979076
Position 880: 0.24629535309981176
Position 804: 0.07768246205312543
Position 394: 0.05496179226836695
Position 412: 0.05170765596823963
Position 89: 0.022267336279446798
Position 832: 0.016899332431977096
Position 631: 0.01385143457975919
Position 1437: 0.013599240149020626
Position 191: 0.013585385946172913
Position 869: 0.011779608453789418
Position 905: 0.011748674905816136
Position 694: 0.01044097427213586
Position 456: 0.008361053714896836
Position 829: 0.0072528377195636125
Position 1933: 0.0066208527168967945
Position 737: 0.00587984396197419
Position 1674: 0.005306253591364046
Position 1545: 0.004645561232839811
Position 1121: 0.003961907801143173
Position 634: 0.003951216396971352
Position 1009: 0.0039511800601102305
Position 1413: 0.003307892016713481
Position 345: 0.003143684263814243
Position 2059: 0.00251915955506231
Position 682: 0.0024010975724868275
Position 679: 0.002162797979746159
Position 1660: 0.0021552238805013875
Position 768: 0.0019368001105225315
Position 531: 0.0018217480365791817
Position 414: 0.0017360395316780755
Position 1508: 0.0017230183001114513
Position 1178: 0.0016618459806754479
Position 722: 0.0015951751825068494
Position 1496: 0.0013399449289795478
Position 97: 0.001251624496739962
Position 960: 0.0010196889087871583
Position 463: 0.0010132549218128401
Position 975: 0.0009260258607885574
Position 577: 0.000891707347927419
Position 929: 0.0007706959074820223
Position 1151: 0.000678464894518122
Position 1751: 0.0006117904306452382
Position 1171: 0.00048450656104289226
Position 484: 0.00044510804508156483
Position 1182: 0.0004275211952704036
Position 1023: 0.00039225538547884225
Position 1194: 0.0003878190612679515
Position 745: 0.00037779934509192986
Position 121: 0.00034620131250778937
Position 911: 0.00030134297022836533
Position 169: 0.00028731033969472985
Position 424: 0.0002871053236867869
Position 1401: 0.00023059948493050228
Position 1206: 0.00014038645409282803
Position 888: 0.00012362532185963054
Position 1355: 0.00010073820275839185
Position 941: 9.568120752632522e-05
Position 1740: 9.161229230885083e-05
Position 697: 6.908058434731843e-05
Position 487: 5.8179373406843355e-05
Position 843: 5.8166042261296796e-05
Position 1617: 5.6153981474148355e-05
Position 1388: 5.3615231206011626e-05
Position 1895: 5.269498410164585e-05
Position 1457: 5.219505161498286e-05
Position 847: 5.138326523991159e-05
Position 1832: 5.114059184288111e-05
Position 1315: 4.205451176277246e-05
Position 426: 3.155838465567491e-05
Position 1028: 3.051464760159785e-05
Position 537: 2.6634881938922117e-05
Position 1520: 2.5579438358620968e-05
Position 1210: 2.4057016067844924e-05
Position 931: 2.2807037280695983e-05
Position 1512: 1.654236764677737e-05
Position 1716: 1.1859956580946442e-05
Position 225: 1.1442807392011372e-05
Position 1475: 1.1224340124807645e-05
Position 1224: 1.070159705173666e-05
Position 265: 8.422011721766509e-06
Position 212: 7.80911049142784e-06
Position 1561: 6.99033699294285e-06
Position 1373: 4.7822098596190405e-06
Position 1986: 3.4655665418665765e-06
Position 279: 3.3463874487205536e-06
Position 1271: 3.015255444333866e-06
Position 136: 2.644849912515732e-06
Position 139: 2.3072402904338883e-06
Position 208: 1.2811758385477482e-06
Position 268: 1.2087672716317103e-06
Position 198: 2.943002843323004e-07
Position 127: 1.9915583727492432e-07
Position 242: 1.168002913304482e-07
Position 171: 1.1662216008939743e-07
Position 1288: 8.227997083974562e-08
Position 249: 6.025046944766605e-08
Position 1056: 3.3249698600479986e-08
Position 1248: 2.8198529952822414e-08
Position 1277: 2.7672611102387977e-08
Position 291: 2.2916551140265227e-08
Position 441: 1.1965947463871457e-08
Position 150: 1.8840373882638192e-09
Position 141: 5.407042022316385e-10
Position 270: 7.577286864593697e-11
