Gene = RanGAP
index = 1408
Annotated 5SS: [ 297 3327 4068 4640 4894]
Annotated 3SS: [2992 3385 4137 4716 4949]
SMsplice 5SS: [2478 3327 4068 4640 4894]
SMsplice 3SS: [2543 3385 4137 4716 4949]
top_k =  1000
Partition function (log Z): 7.16573775839446

Sorted 5' Splice Sites (High to Low Probability):
Position 4640: 0.9987688743667601
Position 3327: 0.9839565883351911
Position 4894: 0.9833423154833776
Position 4068: 0.9590361520934197
Position 2478: 0.5283250864844122
Position 289: 0.42167194753364273
Position 2482: 0.38471060042044847
Position 4380: 0.2552136163573982
Position 297: 0.23904861048834816
Position 2617: 0.22909401226447387
Position 444: 0.15107809271370132
Position 2685: 0.12258749259783965
Position 853: 0.11986869975816472
Position 2694: 0.11088488455651975
Position 2931: 0.08823324105383798
Position 1150: 0.07566767168328836
Position 3174: 0.0686312913652526
Position 440: 0.05141225188773674
Position 2613: 0.027935813774735183
Position 3179: 0.013001740083612877
Position 3749: 0.012467288645253179
Position 2672: 0.010621863046130975
Position 5266: 0.010346945414019386
Position 1144: 0.01009978494089528
Position 966: 0.009263094997490062
Position 4197: 0.007301184331616268
Position 3137: 0.005964605360661923
Position 4283: 0.005742229075144179
Position 293: 0.005290983286778039
Position 2823: 0.005110863146930979
Position 3482: 0.004195327603738382
Position 1826: 0.003923868625857485
Position 5276: 0.0034368543252527857
Position 705: 0.0031523185122686393
Position 2317: 0.002802352249266245
Position 3752: 0.0017296585989634483
Position 4072: 0.001696904790433518
Position 3833: 0.001545012166012249
Position 4245: 0.001516161631056924
Position 520: 0.0012922847611888302
Position 1190: 0.0012630479519457989
Position 728: 0.00124231211782349
Position 4101: 0.0011395852249543657
Position 2831: 0.0010416350785822945
Position 5151: 0.000751461372479751
Position 2621: 0.0006964401152503093
Position 42: 0.000652865497941202
Position 114: 0.0006444813865007733
Position 247: 0.000640148057640628
Position 3299: 0.0006040589356436653
Position 217: 0.0005871715107889699
Position 1154: 0.0005636573008083274
Position 4672: 0.0005175160300630177
Position 2491: 0.000508256089348578
Position 1862: 0.0004799650775152576
Position 1658: 0.0004594542431581271
Position 416: 0.00043200203755076725
Position 3349: 0.00040996299164401803
Position 2668: 0.00039624309920717775
Position 270: 0.00039376364397815383
Position 4105: 0.0003805075035567702
Position 2868: 0.0003630328637833683
Position 2839: 0.00034483404148633496
Position 685: 0.00033736680648191437
Position 4076: 0.00032448340747821835
Position 4020: 0.00031964375824384715
Position 266: 0.00031121251702136555
Position 4279: 0.00028964506526706573
Position 5273: 0.0002749674075414818
Position 657: 0.00027212842264970056
Position 1287: 0.0002463949072735991
Position 4658: 0.00023637926670745185
Position 5054: 0.00021421223332862015
Position 2581: 0.00021376181615514764
Position 341: 0.00020123492124819885
Position 468: 0.00019684273462008476
Position 1000: 0.00019479710112596608
Position 3488: 0.00019478562454911842
Position 149: 0.00017189286121068739
Position 95: 0.00016742667196650046
Position 493: 0.00016577625449042463
Position 4888: 0.00015897226321847873
Position 5219: 0.00014295357996363712
Position 4084: 0.00014011216471133966
Position 3821: 0.0001312644408876469
Position 4277: 0.00012918959663482874
Position 5103: 0.00012478959253713103
Position 5115: 0.00011293438710246463
Position 376: 0.00011149210608002943
Position 721: 9.503517736743313e-05
Position 220: 8.130683895965779e-05
Position 3860: 7.985918464277971e-05
Position 5131: 7.546651878357541e-05
Position 1224: 7.240694255106714e-05
Position 4232: 5.66840039018893e-05
Position 209: 5.457410480210136e-05
Position 2497: 5.410793165919845e-05
Position 4644: 5.122452218732028e-05
Position 1003: 4.93863280624801e-05
Position 1203: 4.068345772228074e-05
Position 959: 3.8483964120126295e-05
Position 301: 3.6816901767364544e-05
Position 146: 3.32376598622956e-05
Position 5000: 2.903975870177897e-05
Position 911: 2.8068175455237693e-05
Position 4582: 2.6076745659722548e-05
Position 4881: 2.3448798041631388e-05
Position 5101: 2.277470982471938e-05
Position 255: 2.229947645569906e-05
Position 3691: 2.1131941774865658e-05
Position 5046: 1.9275781485640046e-05
Position 3946: 1.924976862567233e-05
Position 164: 1.6775446176393603e-05
Position 644: 1.530431390947256e-05
Position 5033: 1.348446947881879e-05
Position 699: 1.2678082828608763e-05
Position 141: 1.186353135117924e-05
Position 2847: 1.0647253870960005e-05
Position 3913: 1.0186334795285208e-05
Position 4592: 1.012876782829836e-05
Position 4933: 8.889221412446548e-06
Position 4808: 7.718301926161601e-06
Position 1022: 6.989171899155387e-06
Position 1013: 6.83357898584671e-06
Position 878: 4.984756073753492e-06
Position 4803: 4.482722930628009e-06
Position 510: 4.480604005668605e-06
Position 4663: 3.711550167233581e-06
Position 403: 3.411526163567583e-06
Position 295: 2.9159206736045133e-06
