Gene = Claspin
index = 1079
Annotated 5SS: [1628 1938 2652 4012 4322 4715]
Annotated 3SS: [1689 1988 2709 4068 4378 4776]
SMsplice 5SS: [  83 1628 1938 2652 4012 4322 4715]
SMsplice 3SS: [ 170 1689 1988 2709 4068 4378 4776]
top_k =  1000
Partition function (log Z): 17.620679155287387

Sorted 5' Splice Sites (High to Low Probability):
Position 1628: 0.9921584566035989
Position 1938: 0.9917823418624524
Position 4012: 0.9910307116110932
Position 4715: 0.9713451051506786
Position 2652: 0.9318395855946555
Position 4322: 0.8606196607177352
Position 83: 0.6752890891246718
Position 2194: 0.4455850445768994
Position 75: 0.22636358127321435
Position 4940: 0.16337294619060153
Position 4311: 0.1259400264032722
Position 2938: 0.07139599272064089
Position 2972: 0.057172497808542805
Position 3123: 0.05102335470527152
Position 2750: 0.044630760015644734
Position 3728: 0.03909377375878293
Position 110: 0.026536175526143263
Position 4927: 0.024600191291785985
Position 2207: 0.015936913076135446
Position 2248: 0.013831328761214411
Position 81: 0.013076887657389392
Position 3489: 0.01267350028536576
Position 411: 0.012399492951271617
Position 635: 0.01060394927877205
Position 87: 0.010484468090176849
Position 103: 0.010429820361976748
Position 744: 0.009079374451501723
Position 4428: 0.00842962857037997
Position 4016: 0.0074673810463140484
Position 2234: 0.006766786967573239
Position 1897: 0.006455770471419743
Position 2230: 0.005767388000067054
Position 4487: 0.0049938346985723804
Position 473: 0.004567506267662554
Position 2805: 0.0038187336236338194
Position 3096: 0.0035652004566881614
Position 2105: 0.003444254208846755
Position 2579: 0.0032650934403793
Position 1619: 0.003027582211102823
Position 4828: 0.0028767637907495783
Position 4221: 0.0023835940471035205
Position 4550: 0.002296034549709517
Position 1065: 0.0019341933691117091
Position 1478: 0.0016428054489895391
Position 1050: 0.0014331829673933697
Position 3501: 0.00119613370917799
Position 710: 0.0011866008783100136
Position 2533: 0.0009842856169666923
Position 2927: 0.0008692347771075503
Position 581: 0.0007492366176713214
Position 375: 0.000571002963613442
Position 1235: 0.0005694747359297686
Position 916: 0.0005607229685318769
Position 4872: 0.0005435995655000342
Position 1893: 0.0005375812766519753
Position 2185: 0.0005160219962860857
Position 3596: 0.0005066290677630367
Position 2552: 0.0004934463935628619
Position 3135: 0.0004607483855493212
Position 3413: 0.000371770704470585
Position 2464: 0.0003612002179953856
Position 1193: 0.000300778143287669
Position 4660: 0.00027625851651946856
Position 285: 0.0002639195629131787
Position 966: 0.0002586019388145113
Position 713: 0.00022276521729453503
Position 2365: 0.00016548350045360614
Position 4957: 0.00016442223597190787
Position 73: 0.00014410429244532836
Position 766: 0.0001341005062493574
Position 3569: 0.00013086008650840954
Position 276: 0.00012598074745378093
Position 4851: 0.0001249455696140233
Position 1362: 0.0001176041930486891
Position 2383: 0.00010078023376292737
Position 1622: 8.850740603825698e-05
Position 2656: 7.566061030289556e-05
Position 4194: 7.469155272396144e-05
Position 4419: 7.366347210985811e-05
Position 3975: 7.285800134544696e-05
Position 4178: 7.069961021464678e-05
Position 3937: 5.555982043405104e-05
Position 3008: 5.4575257839613353e-05
Position 295: 5.144280356791348e-05
Position 4334: 4.8271117032996276e-05
Position 1942: 3.8843162354808905e-05
Position 4406: 3.7043617914306064e-05
Position 2107: 3.4079568293607875e-05
Position 2647: 3.216963300574963e-05
Position 982: 2.9994254686879314e-05
Position 1154: 2.1561363818042406e-05
Position 2046: 2.0287270910281358e-05
Position 4655: 1.9053853964677118e-05
Position 2374: 1.7967722784960304e-05
Position 4264: 1.761842579194248e-05
Position 1733: 1.574495272064044e-05
Position 2600: 1.4884589588455152e-05
Position 5022: 1.433454471913529e-05
Position 5012: 1.153711608510786e-05
Position 3967: 1.0919930261465514e-05
Position 1632: 1.0637506536064686e-05
Position 4682: 9.745757536502878e-06
Position 4402: 8.90433600548212e-06
Position 2559: 8.853433487758802e-06
Position 2034: 8.148253918518573e-06
Position 437: 7.734464442947762e-06
Position 4239: 6.899710112829352e-06
Position 811: 6.720235892652017e-06
Position 4967: 6.699514991641662e-06
Position 820: 6.473691124656701e-06
Position 4900: 6.070588581550327e-06
Position 452: 5.8751119687055015e-06
Position 1210: 5.715900384335254e-06
Position 3764: 4.95276835061166e-06
Position 2040: 4.190517169102969e-06
Position 4481: 3.9280694895296695e-06
Position 4730: 3.884158996204207e-06
Position 3750: 3.777217575592174e-06
Position 4628: 3.467154019480704e-06
Position 4554: 2.189094803302424e-06
Position 1776: 2.10057157931371e-06
Position 2200: 1.7829814896542493e-06
Position 3818: 1.4861084240055918e-06
Position 4071: 1.435828872995354e-06
Position 1865: 1.3392471554067265e-06
Position 4100: 1.285181602850568e-06
Position 3843: 1.0438964097816685e-06
Position 1114: 8.812281532429835e-07
Position 2695: 7.930349062157155e-07
Position 254: 7.202586850464312e-07
Position 4981: 7.020709455689683e-07
Position 3117: 6.377436580807627e-07
Position 1745: 6.316630373038646e-07
Position 3635: 5.567057344180719e-07
Position 3432: 4.7343074680172275e-07
Position 1060: 3.4313067887684136e-07
Position 1511: 2.757983203765024e-07
Position 4382: 2.1388517618100765e-07
Position 3581: 1.6264692702412285e-07
Position 3257: 1.4838458378614844e-07
Position 3086: 7.502655502170549e-08
Position 1771: 7.501155062473201e-08
Position 2581: 6.972071492285268e-08
Position 1809: 6.716199993731369e-08
Position 4347: 3.902203939204964e-08
Position 227: 1.9555265110790934e-08
Position 608: 8.111074089118852e-09
Position 1983: 6.630432613637024e-09
Position 139: 3.197121973146906e-09
Position 554: 2.2846175362430446e-09
Position 2025: 1.2846876147831518e-09
Position 156: 6.547390291736086e-10
Position 1439: 2.2853577972423642e-12
Position 2430: 6.295352547803331e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.9998535623759505
Position 1689: 0.9844017318623229
Position 4378: 0.9778317688631216
Position 4776: 0.967089608597172
Position 1988: 0.9610111343723212
Position 170: 0.9561465764664657
Position 2709: 0.8689990121846997
Position 3791: 0.30907689768829955
Position 2360: 0.3080825288908144
Position 5002: 0.19265498668831427
Position 2254: 0.07157584158802845
Position 2380: 0.06333709744821647
Position 3301: 0.027576085200303496
Position 2578: 0.02048703259196901
Position 3280: 0.016788352870989356
Position 2334: 0.012156465524777222
Position 4381: 0.010723227077687926
Position 1463: 0.008687410791461892
Position 4601: 0.007610789400586805
Position 2299: 0.007134196332358894
Position 2681: 0.0065761390710538485
Position 784: 0.004973765706931929
Position 2475: 0.0046231298609697115
Position 4474: 0.0045725155016221155
Position 1722: 0.004502940199450136
Position 139: 0.004420550624492818
Position 764: 0.004405257897683235
Position 2821: 0.004073953748485096
Position 935: 0.003873833492327087
Position 1433: 0.0037250170268984806
Position 811: 0.0035367158385464764
Position 3191: 0.003456479346094339
Position 2734: 0.0033565304159573844
Position 1743: 0.0032931660037128093
Position 3062: 0.002956134259427901
Position 1696: 0.0028617438518815583
Position 5006: 0.0028601606555567214
Position 2034: 0.0027127990511423023
Position 1505: 0.0023118682136564817
Position 2272: 0.0020916380901090017
Position 2518: 0.0019697117440099997
Position 3544: 0.001913245792592497
Position 488: 0.001771737246877205
Position 1701: 0.0015490926223776858
Position 907: 0.0013994213455434045
Position 3517: 0.0013790601874029138
Position 3451: 0.0013694555992208575
Position 2383: 0.001285390183191975
Position 992: 0.0012660464368103826
Position 1138: 0.0010510106881681375
Position 2365: 0.001010748799215872
Position 691: 0.0009321718535404236
Position 4582: 0.0008226138766332303
Position 3015: 0.0007345910282713694
Position 1532: 0.0007232028164913395
Position 1258: 0.000704906173741324
Position 1534: 0.0007034148762365886
Position 2878: 0.000634395352334692
Position 2143: 0.0006172965535408532
Position 1785: 0.0006036408758137967
Position 179: 0.000598597735992017
Position 3382: 0.0005361491755253503
Position 2001: 0.0005350862310440825
Position 1135: 0.0005081092324797318
Position 4471: 0.0004927177234506448
Position 4526: 0.00048619710496421907
Position 4519: 0.00048530577844974315
Position 429: 0.00047746714011301215
Position 5090: 0.00044384061380051885
Position 2338: 0.0004239795182933854
Position 2497: 0.00041421911195579924
Position 4486: 0.00037516286111869974
Position 802: 0.00037423348986657734
Position 4785: 0.00037291435358556205
Position 3422: 0.0003574548964265563
Position 2317: 0.0003559838543659299
Position 2400: 0.00033875027079744775
Position 2481: 0.0003345880435447519
Position 1559: 0.00033021873772166323
Position 147: 0.00031567359248887126
Position 2269: 0.0003002606505321761
Position 740: 0.00029996114563468325
Position 4579: 0.0002830793129327942
Position 3373: 0.0002728439987955214
Position 4814: 0.00025877289620332357
Position 1395: 0.00025616144500148643
Position 2798: 0.0002505351292500613
Position 2439: 0.0002360669615366842
Position 1189: 0.00022949607394967677
Position 2443: 0.0002201072193519587
Position 1362: 0.00021918803928576333
Position 1410: 0.00021172606389230543
Position 4537: 0.00021120113779424203
Position 4811: 0.00018447439792857787
Position 1339: 0.00018311286932275953
Position 2386: 0.00018117918590786604
Position 2242: 0.0001783123392286312
Position 2148: 0.00016342175588298917
Position 2340: 0.00016104351726125248
Position 820: 0.00015066467473880132
Position 3175: 0.0001302076511236154
Position 694: 0.00012270151864788204
Position 3068: 0.0001215549514611949
Position 3002: 0.00011893110263174044
Position 349: 0.00011740677844182277
Position 1492: 0.0001171500566056005
Position 790: 0.00011713129003969417
Position 3667: 0.00011540636366749716
Position 2104: 0.00010470046390020073
Position 4540: 9.722116577417211e-05
Position 1114: 9.523820467064556e-05
Position 1740: 9.179842831286496e-05
Position 3252: 9.112001521930946e-05
Position 1333: 9.01976456075389e-05
Position 4419: 8.561147253516698e-05
Position 4495: 8.340560446144123e-05
Position 3149: 8.191962239694893e-05
Position 2314: 8.142172282454592e-05
Position 832: 8.105488783703032e-05
Position 1538: 7.909301293937831e-05
Position 1596: 7.682967061027717e-05
Position 1796: 7.571204160741808e-05
Position 989: 7.54221992040903e-05
Position 2050: 7.23234019343829e-05
Position 354: 7.229327155887861e-05
Position 2459: 6.559322461347877e-05
Position 2454: 6.533576488158562e-05
Position 2014: 6.372537304535931e-05
Position 877: 6.278241763167348e-05
Position 4913: 6.157962268405308e-05
Position 628: 6.13878456916901e-05
Position 4087: 6.0908580823667943e-05
Position 472: 6.023820553363664e-05
Position 514: 5.720929286585878e-05
Position 2017: 5.710746019914849e-05
Position 5012: 5.5916856228327875e-05
Position 3172: 5.536694493721879e-05
Position 622: 5.402810255036677e-05
Position 956: 5.3918152917051506e-05
Position 4543: 5.2873505755914965e-05
Position 1482: 4.926694701674245e-05
Position 1399: 4.863282477016755e-05
Position 4792: 4.85737775999904e-05
Position 4940: 4.776789133043929e-05
Position 511: 4.4311713418605655e-05
Position 1012: 4.393986005150709e-05
Position 710: 4.330101786896177e-05
Position 3168: 4.3054990035703685e-05
Position 1150: 4.272824883357677e-05
Position 1054: 3.980089962366543e-05
Position 2987: 3.768798202171567e-05
Position 880: 3.575586502171873e-05
Position 2070: 3.330916551737089e-05
Position 1733: 3.276311282427535e-05
Position 2164: 3.231683265758189e-05
Position 4492: 3.1563776028366685e-05
Position 3008: 3.0515812321788558e-05
Position 2464: 3.0290456804128598e-05
Position 538: 3.0096788984760054e-05
Position 2860: 2.9178143219347454e-05
Position 1269: 2.7716131789934523e-05
Position 2875: 2.7649246169939396e-05
Position 5105: 2.7571745985436588e-05
Position 1168: 2.5257220625538362e-05
Position 4347: 2.3872240618848794e-05
Position 1817: 2.360027748894094e-05
Position 1705: 2.2962692154771586e-05
Position 532: 2.2381246020110694e-05
Position 1144: 2.204488181767423e-05
Position 2095: 2.0140540929536962e-05
Position 829: 1.9435323513290473e-05
Position 835: 1.923043584897838e-05
Position 724: 1.8783320534866146e-05
Position 2641: 1.7944948348920253e-05
Position 1028: 1.794031596261756e-05
Position 2786: 1.7127918927981177e-05
Position 535: 1.6639401785210487e-05
Position 1293: 1.598341155017039e-05
Position 883: 1.4966129688727455e-05
Position 459: 1.2987709438818102e-05
Position 4851: 1.2261302631307577e-05
Position 565: 1.1910793266665606e-05
Position 2046: 1.1722529842198255e-05
Position 185: 1.1348720578621977e-05
Position 4613: 1.1092430730935877e-05
Position 2221: 1.0253781628027906e-05
Position 631: 9.857767425645291e-06
Position 838: 9.628904387519723e-06
Position 859: 9.072110691285804e-06
Position 2177: 8.068052806140287e-06
Position 4660: 7.989983145077431e-06
Position 1105: 7.667716520274341e-06
Position 4842: 7.498764288787774e-06
Position 202: 7.265434560793338e-06
Position 4944: 7.184431381357389e-06
Position 1193: 7.176082101705203e-06
Position 4964: 6.555657957714537e-06
Position 4664: 6.481237290297804e-06
Position 2620: 6.309813414198829e-06
Position 4130: 6.095342027883673e-06
Position 306: 6.051113599401383e-06
Position 469: 5.492543682740016e-06
Position 589: 5.436017660633932e-06
Position 653: 5.317183041604682e-06
Position 4534: 5.094300079221889e-06
