Gene = mthl15
index = 1804
Annotated 5SS: [1391 1943 2287 2591 2833 3290]
Annotated 3SS: [1769 2030 2511 2653 2902 3366]
SMsplice 5SS: [1391 1943 2591 2833 3290]
SMsplice 3SS: [1769 2025 2653 2902 3366]
top_k =  1000
Partition function (log Z): 10.655219264576878

Sorted 5' Splice Sites (High to Low Probability):
Position 2591: 0.99627694282062
Position 2833: 0.9944522818062287
Position 1943: 0.9919231636615312
Position 3290: 0.9287173474948524
Position 1210: 0.44318606828321133
Position 1391: 0.4324406989297184
Position 3478: 0.3900707777288436
Position 2287: 0.21583951225349737
Position 2307: 0.18885967693752306
Position 779: 0.12508445721247302
Position 2438: 0.06756271604345347
Position 655: 0.05797787601397662
Position 770: 0.02602797658352043
Position 343: 0.025102509848955627
Position 1277: 0.020668738042962213
Position 156: 0.017688375582726425
Position 3519: 0.016011343281989426
Position 395: 0.015753998556889706
Position 3535: 0.015281497292296465
Position 132: 0.014742323915210402
Position 764: 0.014255579521436263
Position 3010: 0.012908449900498173
Position 1184: 0.011927710506925267
Position 352: 0.010138964355671779
Position 1284: 0.00996214270676533
Position 1562: 0.009638143506211973
Position 3654: 0.009222621891102952
Position 1699: 0.009180353328300313
Position 2348: 0.008473589348355305
Position 359: 0.008454186024106924
Position 449: 0.00840636882792481
Position 892: 0.0050701266728649845
Position 2291: 0.005047849997895888
Position 1925: 0.0042730544249106606
Position 316: 0.0037919381209599395
Position 2793: 0.003620294736772336
Position 2145: 0.003542819609902696
Position 1462: 0.0034668289295465256
Position 350: 0.00333171812749769
Position 3320: 0.0032431637716941793
Position 2468: 0.0031634488483276257
Position 1732: 0.0031234518795977984
Position 488: 0.0024054015906466563
Position 2406: 0.002280984167144353
Position 212: 0.00209182968889495
Position 758: 0.002003073661579556
Position 31: 0.0019540359814131285
Position 3121: 0.0019045533187711239
Position 2420: 0.0017254736776367188
Position 741: 0.001554699809965874
Position 3151: 0.00153273941290043
Position 1426: 0.0014310230808276883
Position 1687: 0.001340474620508414
Position 38: 0.001319364689087554
Position 186: 0.0011399105066841491
Position 18: 0.0011284787538076177
Position 1627: 0.0011089451764248665
Position 1203: 0.0010526137010821283
Position 465: 0.0009851891718549817
Position 851: 0.000912914921666499
Position 1981: 0.0009102277204797221
Position 441: 0.0008960991966007716
Position 154: 0.0007685029027317986
Position 632: 0.0005733061460441858
Position 87: 0.0005576261833748746
Position 311: 0.0005188979893256627
Position 606: 0.00048090158505044076
Position 2595: 0.0004272795817789756
Position 3114: 0.0004271771210526448
Position 117: 0.0004205201851311327
Position 73: 0.000418950239156436
Position 3497: 0.00041548564636631973
Position 1220: 0.0004132310035073208
Position 1481: 0.0004016507364313858
Position 1478: 0.00040037874808323474
Position 2997: 0.0003975885079847631
Position 55: 0.0003957724007837763
Position 881: 0.0003867359632972775
Position 115: 0.0003745456108736405
Position 883: 0.000337811670800462
Position 900: 0.00032324416129941895
Position 493: 0.00031038321796163806
Position 3214: 0.00027238671321985465
Position 2430: 0.00027099823433636736
Position 1607: 0.0002700352474272797
Position 320: 0.0002631078139531097
Position 970: 0.00025906683301304045
Position 1559: 0.00024995964635559146
Position 925: 0.0002462933929040578
Position 3568: 0.0002462114743747498
Position 1776: 0.00021695176822000175
Position 1072: 0.00019354914977235435
Position 53: 0.00017764964195133545
Position 1582: 0.00016908705014503873
Position 3285: 0.00016617425571364934
Position 247: 0.00016434558994730475
Position 2837: 0.00014535067770447924
Position 237: 0.00013157419759682193
Position 2093: 0.00012721538662918127
Position 3116: 0.00012497280966042846
Position 873: 0.0001226937544260037
Position 3294: 0.00012054178710040232
Position 495: 0.00011441185021711631
Position 1575: 0.00011252891862783647
Position 2415: 0.00010772594663111741
Position 245: 0.00010609605720157431
Position 1056: 0.00010195913843866951
Position 3482: 0.00010038672333543555
Position 833: 9.305184356807013e-05
Position 1214: 9.032978327267171e-05
Position 241: 8.737030595833416e-05
Position 2202: 7.772836981632418e-05
Position 2314: 7.431431315638579e-05
Position 868: 7.158052803854627e-05
Position 1616: 7.127361008185269e-05
Position 2825: 6.751778216564594e-05
Position 2061: 6.457598488146887e-05
Position 3207: 6.405009367809309e-05
Position 1346: 5.325655789846095e-05
Position 1253: 4.6866304657279325e-05
Position 2974: 4.510456203310383e-05
Position 1747: 4.297758028234629e-05
Position 523: 4.170632198137944e-05
Position 29: 3.991987107501161e-05
Position 2831: 3.7230424205361465e-05
Position 1991: 3.3572072618034365e-05
Position 71: 3.04801881100536e-05
Position 841: 2.763261658213861e-05
Position 2815: 2.7042597694061175e-05
Position 3340: 2.678678304323517e-05
Position 3247: 2.6035143300708946e-05
Position 2458: 2.5512703614603836e-05
Position 509: 2.4786339809656118e-05
Position 3183: 2.4701442687114677e-05
Position 227: 2.4494343742519657e-05
Position 260: 2.2507940107889217e-05
Position 1134: 2.1752910104616376e-05
Position 2708: 1.962299170808371e-05
Position 2064: 1.8906491078355774e-05
Position 3595: 1.8630372662037144e-05
Position 537: 1.6996532130359553e-05
Position 1413: 1.6696310116807845e-05
Position 1118: 1.39146995635552e-05
Position 1092: 1.3786437472508509e-05
