Gene = Srpk79D
index = 1523
Annotated 5SS: [4747 5060 5575 5952 6333 7799 8848]
Annotated 3SS: [4837 5122 5628 6173 7246 8576 8918]
SMsplice 5SS: [1454 5060 5575 5952 7799 8848 9165]
SMsplice 3SS: [4837 5122 5628 7693 8576 8918 9217]
top_k =  1000
Partition function (log Z): 10.910752982984596

Sorted 5' Splice Sites (High to Low Probability):
Position 5952: 0.9823802165921527
Position 5575: 0.9786830458738501
Position 7799: 0.9607872160969246
Position 8848: 0.9406495563516083
Position 1454: 0.9303670655149167
Position 5060: 0.9282079734849532
Position 9165: 0.6740374562817497
Position 8506: 0.21856122465719627
Position 6333: 0.2135093219539085
Position 5385: 0.18699508217809313
Position 4747: 0.1713269380701726
Position 6338: 0.15425215315143315
Position 9634: 0.07313584384820854
Position 9734: 0.07035578375331357
Position 2863: 0.05348730486348487
Position 274: 0.04610342341891413
Position 270: 0.04260362121900888
Position 8183: 0.03956003100431898
Position 9669: 0.03906772321893236
Position 9648: 0.038267519751078456
Position 1488: 0.03717367031501883
Position 2422: 0.03611507314179055
Position 7916: 0.03487178834796217
Position 8815: 0.033986007868215914
Position 8220: 0.025246370678323
Position 9404: 0.02163423033264971
Position 8852: 0.020638047820394544
Position 8540: 0.01903177161979433
Position 9128: 0.0185735696918617
Position 9106: 0.018555717155888843
Position 6360: 0.016636592133045074
Position 7213: 0.01600342196488107
Position 3227: 0.011467141301756124
Position 9793: 0.011296355687361027
Position 7763: 0.008597714633753799
Position 8388: 0.007747203323850263
Position 266: 0.00736901467843467
Position 278: 0.006762733275237937
Position 2456: 0.006676451549455931
Position 9839: 0.006179541743006176
Position 5336: 0.005761889819515027
Position 9091: 0.005496066047953283
Position 99: 0.0053498263987412035
Position 7123: 0.005031334873698694
Position 6313: 0.00500791179069113
Position 5284: 0.004845605303345316
Position 90: 0.004786223916309636
Position 9502: 0.004696148695108271
Position 6058: 0.004608706983738461
Position 1915: 0.0040770016668667365
Position 6342: 0.004024616385179283
Position 39: 0.003978722523589244
Position 9980: 0.0038801493867961123
Position 7112: 0.003714069073385933
Position 8980: 0.003485895987598469
Position 2027: 0.0033716460108015205
Position 1039: 0.0033467381823755965
Position 9341: 0.003105401786188328
