Gene = Rnf146
index = 1429
Annotated 5SS: [ 465  923 1752]
Annotated 3SS: [ 791 1597 2497]
SMsplice 5SS: [ 465  923 1752]
SMsplice 3SS: [ 791 1597 1831]
top_k =  1000
Partition function (log Z): -0.1080920157659997

Sorted 5' Splice Sites (High to Low Probability):
Position 465: 0.9968084473597532
Position 1752: 0.9913701955855521
Position 923: 0.9619839182884206
Position 3046: 0.2876193434412537
Position 2189: 0.2509706013325028
Position 3883: 0.20560309793890388
Position 3471: 0.08259141047118997
Position 4084: 0.048689550928297735
Position 1372: 0.0395217343185625
Position 1426: 0.03262891227451208
Position 4398: 0.029015860569047727
Position 2410: 0.025556738334979182
Position 1430: 0.025019150589947824
Position 3688: 0.02175283960986119
Position 1413: 0.01772989204388585
Position 2397: 0.01740940896551108
Position 206: 0.013905402502603225
Position 3929: 0.011883317472392152
Position 2933: 0.01014527681840674
Position 927: 0.008568464112604583
Position 2498: 0.006306872908214813
Position 4918: 0.0057200939333363985
Position 2193: 0.005389291843468136
Position 3808: 0.005251727200381872
Position 1280: 0.004072964013234519
Position 913: 0.0038052554721820504
Position 66: 0.0035039212733168207
Position 1317: 0.0032009454287901477
Position 2429: 0.002996397246229551
Position 1970: 0.002868008422016199
Position 722: 0.0025207399004606753
Position 1732: 0.002119795489000695
Position 1974: 0.0019227216444121242
Position 706: 0.0018410495156800082
Position 3837: 0.0014190416340684568
Position 3624: 0.001348283604807427
Position 1483: 0.0009107254601267736
Position 1419: 0.000822725702600583
Position 2081: 0.0007921068493198102
Position 18: 0.000637581632962481
Position 442: 0.0006103178454116455
Position 3274: 0.0005815538429938183
Position 2722: 0.000432703958737185
Position 1976: 0.000404960004957925
Position 1284: 0.0003982646705479133
Position 3216: 0.00036927817239412394
Position 1278: 0.000345883480148868
Position 1073: 0.0003095332748771028
Position 1408: 0.00028563243884480844
Position 1262: 0.00026977361251197344
Position 1515: 0.0002670061661909846
Position 2048: 0.00026205425407912206
Position 1352: 0.00024477723150949447
Position 1399: 0.00022521918285859548
Position 576: 0.00022191999162876638
Position 453: 0.00021727008014521947
Position 70: 0.00021471997438333957
Position 1501: 0.0001851162740285787
Position 2508: 0.00017290343899991844
Position 1270: 0.00016268788145643712
Position 1756: 0.00012311250962016552
Position 1946: 0.00011641020353395105
Position 374: 0.00011008824064902633
Position 562: 9.543111393100555e-05
Position 1839: 9.229381164232508e-05
Position 1845: 8.482710809635898e-05
Position 1438: 8.333415113301623e-05
Position 1366: 8.110279716853763e-05
Position 2305: 7.236606623091376e-05
Position 1312: 6.474216366847626e-05
Position 1166: 4.526444033567108e-05
Position 1341: 4.517775641374665e-05
Position 1174: 4.1444537383988665e-05
Position 917: 4.070850281190123e-05
Position 494: 4.059045550640356e-05
Position 74: 3.50923273999445e-05
Position 2578: 3.451848463484497e-05
Position 2017: 3.449736105050155e-05
Position 59: 2.964982032493231e-05
Position 2525: 2.521079253840825e-05
Position 32: 2.3863028600011582e-05
Position 94: 2.3810869410315748e-05
Position 2656: 2.2593489330362033e-05
Position 970: 2.2045814447124905e-05
Position 1238: 2.1826311600901092e-05
Position 3667: 1.910017650046012e-05
Position 474: 1.845619148245507e-05
Position 1729: 1.8120410648258202e-05
Position 1676: 1.7149977793994496e-05
Position 1506: 1.5949179275946572e-05
Position 1250: 1.4174967015727298e-05
Position 2284: 1.4098484196597753e-05
Position 1048: 1.3881720437618716e-05
Position 1085: 1.3382171781490867e-05
Position 1201: 1.3163838775242888e-05
Position 1267: 1.114506008062912e-05
Position 1773: 8.019658033558692e-06
Position 1040: 6.767551467147955e-06
Position 1355: 6.558993372077723e-06
Position 2223: 6.500126943130998e-06
Position 239: 6.111494282504746e-06
Position 455: 5.423559848365454e-06
Position 3023: 4.568421122788683e-06
Position 1448: 4.255399468878949e-06
Position 261: 4.168847270903563e-06
Position 290: 2.6045015448590014e-06
Position 248: 2.125041578581824e-06
Position 357: 9.154971896097036e-07
Position 959: 3.2845114940347233e-07
Position 2039: 2.554409335226965e-07
Position 275: 2.0031035099956285e-07
Position 123: 1.1470445336356849e-07
Position 151: 7.202650826175182e-08
Position 855: 2.508794558780449e-08
Position 800: 7.603768374634591e-10
Position 882: 6.000813239981586e-10
Position 844: 4.7708671361420094e-11
Position 846: 9.997672357810338e-12
Position 891: 1.2793763982441396e-12
Position 1058: 4.747869555706242e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9381217815917534
Position 1597: 0.876544237795963
Position 2242: 0.30899505398123905
Position 1831: 0.29725791108724164
Position 3105: 0.2509603305429922
Position 3975: 0.23489052459508175
Position 2052: 0.161304447557085
Position 2497: 0.11383435632246551
Position 2214: 0.09214446323741315
Position 5075: 0.08293211207883669
Position 5359: 0.06855268554935431
Position 1081: 0.05702023832684969
Position 1021: 0.04511033464036716
Position 1547: 0.0390009846601221
Position 827: 0.03892771340017977
Position 3594: 0.03450530832709405
Position 2011: 0.03199638454854068
Position 4160: 0.02908393530016889
Position 3617: 0.027266003496805746
Position 1036: 0.025631188348657557
Position 4270: 0.024116612029282725
Position 4834: 0.021469104253970254
Position 3747: 0.018462066587457686
Position 3410: 0.018011053284483287
Position 3327: 0.017554218065433263
Position 4717: 0.016221464817719914
Position 4664: 0.015069448495077764
Position 4309: 0.014198571709477775
Position 1397: 0.010878618857924769
Position 254: 0.01079895649127629
Position 3614: 0.01034328641994911
Position 3324: 0.010149162831723959
Position 4144: 0.009811808720110251
Position 3994: 0.009289848637393166
Position 1255: 0.008513625334783908
Position 2581: 0.008426626925947835
Position 1867: 0.007586936087567541
Position 1102: 0.007449813904889428
Position 542: 0.007394851491717271
Position 3527: 0.006870487395696282
Position 4001: 0.006625437517255621
Position 1230: 0.0065215777872158105
Position 5413: 0.006433219629622055
Position 1672: 0.006060534711923635
Position 1519: 0.006050438957802065
Position 3087: 0.0059935046554607735
Position 797: 0.005979858615686799
Position 5370: 0.0058324272182623945
Position 5221: 0.005322198638071775
Position 5048: 0.005285478850120274
Position 3137: 0.005215920781414247
Position 3929: 0.005059996539129472
Position 3530: 0.004564839194603752
Position 1207: 0.004049782299970191
Position 5252: 0.004009323536344647
Position 1506: 0.003824465868634002
Position 275: 0.003270290430210619
Position 160: 0.003266933919960011
Position 2968: 0.003191382440381142
Position 1201: 0.0029614990092373386
Position 2178: 0.0021434579575248564
Position 3009: 0.001968555869849915
Position 2815: 0.001857707523956293
Position 649: 0.0016627727713892108
Position 5111: 0.0016474531176204643
Position 4588: 0.0016271900200611443
Position 2223: 0.00156102996477679
Position 2875: 0.0014464138659615517
Position 4356: 0.0013864526392025735
Position 514: 0.001383825701649389
Position 2247: 0.0013279582426908695
Position 1418: 0.0012969149334237872
Position 2553: 0.0012233478575028789
