Gene = Eno
index = 1154
Annotated 5SS: [ 362 1583 1991]
Annotated 3SS: [1403 1755 2980]
SMsplice 5SS: [ 281 1583 1991 2422]
SMsplice 3SS: [1422 1755 2233 2980]
top_k =  1000
Partition function (log Z): -5.26559989445234

Sorted 5' Splice Sites (High to Low Probability):
Position 1583: 0.6974032642867211
Position 1991: 0.6923359593100779
Position 2422: 0.5704234193813151
Position 87: 0.5210592066211742
Position 281: 0.4613394700430232
Position 1708: 0.12143589447482134
Position 1703: 0.08265328927082768
Position 2884: 0.08021453442873729
Position 2672: 0.07271280629771468
Position 2583: 0.027332561707364377
Position 2183: 0.023886744189743413
Position 2921: 0.018149466697825477
Position 2014: 0.01633426935107448
Position 1275: 0.013471067179630784
Position 2426: 0.011603586802591055
Position 1984: 0.011093029932272952
Position 1577: 0.010388286388424935
Position 1334: 0.009210616165422913
Position 362: 0.008960262140683007
Position 556: 0.008500922427623282
Position 2683: 0.00763575061036424
Position 628: 0.007273061391529243
Position 943: 0.007239604413279096
Position 265: 0.006232188379627357
Position 451: 0.006180044266073014
Position 937: 0.006141085009974681
Position 924: 0.0058393219965959245
Position 2151: 0.005617940091968744
Position 4292: 0.0050727234453610435
Position 1201: 0.004491887636825506
Position 4117: 0.0037729623734639316
Position 2816: 0.0030101237707337515
Position 57: 0.0025267885841149303
Position 1995: 0.002498044481632627
Position 2548: 0.0024818078024724027
Position 2170: 0.002456672392813079
Position 720: 0.001746114621338665
Position 647: 0.0017037239083766047
Position 3173: 0.0015266772866126968
Position 1938: 0.0014590281164811529
Position 2706: 0.0014401161130722833
Position 91: 0.0010689782416381
Position 206: 0.0010467398465895486
Position 2319: 0.0010428049975025105
Position 2334: 0.0010001123224989508
Position 2353: 0.0009600481036130738
Position 2345: 0.0008150048493162977
Position 916: 0.0006976160357686923
Position 4614: 0.00045362646318804136
Position 616: 0.00042674854223373286
Position 1365: 0.0004188427916132842
Position 854: 0.0003128860010092687
Position 940: 0.00030711904378799283
Position 1461: 0.00021741302292987825
Position 1918: 0.00020076488487982854
Position 532: 0.00017683292441334378
Position 906: 0.00015780657973975715
Position 3198: 0.0001344150032815104
Position 791: 0.00012608372682030623
Position 1038: 0.0001150890808736563
Position 880: 0.00010346735524218429
Position 2554: 0.00010241274285169934
Position 3833: 7.35474472360722e-05
Position 1067: 6.89909400180682e-05
Position 669: 6.63506969527321e-05
Position 2710: 6.394275745690703e-05
Position 875: 4.741369887748763e-05
Position 814: 4.292207989661768e-05
Position 4623: 4.0118706972770484e-05
Position 1766: 3.574132014509261e-05
Position 3761: 2.7448364678606468e-05
Position 3590: 2.376914120884869e-05
Position 1968: 2.302806480105992e-05
Position 2251: 2.2275575365820434e-05
Position 2356: 2.0789072267510285e-05
Position 654: 1.9920609976608146e-05
Position 417: 1.9602663755578502e-05
Position 1853: 1.453356779971259e-05
Position 3189: 1.113104254552858e-05
Position 2016: 1.0598903407524731e-05
Position 124: 7.1945907410533824e-06
Position 375: 2.7435536526953707e-06
Position 273: 1.7940166488671417e-07
Position 606: 7.27791089344675e-08
Position 148: 4.777575544353082e-08
Position 397: 3.555716784476479e-08
Position 536: 3.458706365706099e-08
Position 631: 2.1619133578843727e-08
Position 424: 1.3445498171873975e-08
Position 244: 6.990248724308508e-09
Position 304: 5.146690869278309e-09
Position 1210: 3.811485738019771e-09
Position 634: 1.224584595829214e-10
Position 530: 7.90556294186512e-11
Position 547: 5.751469549087042e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9353520471149471
Position 2233: 0.6396515245562165
Position 1755: 0.4941314754094504
Position 1422: 0.3374856090336284
Position 1484: 0.31562005050094133
Position 1800: 0.1344661449083446
Position 2254: 0.09175710577990487
Position 2706: 0.09037291447908041
Position 177: 0.08089849762377124
Position 1403: 0.07780468244401205
Position 1251: 0.03515081231701253
Position 1821: 0.03510963142593186
Position 216: 0.03463445249974785
Position 1769: 0.03436101394273292
Position 1407: 0.03022749231777529
Position 1678: 0.02568809577916942
Position 1460: 0.017927528922297126
Position 1882: 0.016896195315419946
Position 336: 0.012064728138704968
Position 1305: 0.010923315068343873
Position 2077: 0.01089791460155095
Position 2483: 0.008708930247431967
Position 1892: 0.008511235956223887
Position 1846: 0.0058579720243256425
Position 441: 0.00576587091822645
Position 1178: 0.005247607989563821
Position 2492: 0.004305208037231082
Position 257: 0.004281111636830709
Position 2986: 0.004203571755955757
Position 1611: 0.003283356134172419
Position 4172: 0.0031584617973304833
Position 1688: 0.002456695603413865
Position 4676: 0.0022462834975238914
Position 4552: 0.0020837737059510417
Position 1059: 0.00202210455821045
Position 686: 0.001960923146486257
Position 1924: 0.0018749621685352131
Position 1023: 0.0016901587626547167
Position 2038: 0.001591383828369203
Position 1107: 0.001589339479453235
Position 4500: 0.001496296159684015
Position 1119: 0.0014695460463849065
Position 1637: 0.0014162945530115326
Position 4586: 0.001412993157000215
Position 705: 0.0013956314766049695
Position 120: 0.0013669959682941688
Position 2570: 0.001331353204524292
Position 631: 0.0012491266963475603
Position 330: 0.0012469963740955542
Position 2468: 0.0010351292168808096
Position 112: 0.001025153088603087
Position 1111: 0.0008775473512739044
Position 1275: 0.0007333279105037647
Position 1044: 0.000674507373906749
Position 1496: 0.0006031322955061299
Position 459: 0.0005609097869003399
Position 268: 0.0004716092738600222
Position 591: 0.00045653490275688767
Position 3254: 0.00036070235062410155
Position 561: 0.0003380154982578204
Position 349: 0.00030276587439108767
Position 2816: 0.00026147543417309033
Position 2601: 0.00025550442445789064
Position 643: 0.0002380460539222277
Position 2033: 0.00022646456271964104
Position 4827: 0.0002254966981175949
Position 750: 0.00018386319030889078
Position 406: 0.00018144999045949397
Position 3890: 0.00013262154278956463
Position 4574: 0.0001283154881846502
Position 508: 0.00012688178429042914
Position 315: 0.00012358143261014437
Position 1384: 9.840225093332558e-05
Position 4025: 9.795385138027019e-05
Position 3647: 7.129895197231366e-05
Position 714: 7.081264060173737e-05
