Gene = mus304
index = 1807
Annotated 5SS: [ 737 2317 2570]
Annotated 3SS: [ 815 2389 2635]
SMsplice 5SS: [ 737 2317 2570]
SMsplice 3SS: [ 815 2389 2635]
top_k =  1000
Partition function (log Z): -0.32671531239253826

Sorted 5' Splice Sites (High to Low Probability):
Position 737: 0.9840053369403128
Position 2317: 0.9813745123834426
Position 2570: 0.968918850042523
Position 1308: 0.1227955016888483
Position 1718: 0.09030302603141159
Position 317: 0.05868016621888942
Position 732: 0.011159085247598278
Position 1328: 0.009892665524038894
Position 1811: 0.009835476041568078
Position 1605: 0.007722049512140901
Position 1299: 0.006523772459323884
Position 1436: 0.005560650372005867
Position 1150: 0.0035412413298431763
Position 1339: 0.0028782561212861674
Position 540: 0.0027310318068885227
Position 2206: 0.0024864616480604882
Position 501: 0.0024759766424489443
Position 1522: 0.0021776268795509726
Position 995: 0.0013128146631029062
Position 2552: 0.0010245002625865582
Position 2262: 0.0009768156304790626
Position 2280: 0.0008267159448463395
Position 2559: 0.000817423966841505
Position 741: 0.000692480304254818
Position 1295: 0.0006826779765268299
Position 753: 0.0006705219168849211
Position 705: 0.0005968966716048654
Position 161: 0.0005951915107176999
Position 1839: 0.0005706775719267241
Position 1989: 0.0005608511207791119
Position 1896: 0.0003622187141982583
Position 70: 0.00034945216544137554
Position 1432: 0.00033686791641042473
Position 2526: 0.00031791079671945085
Position 2865: 0.000290014023594109
Position 965: 0.00026824025688219655
Position 2321: 0.0002559523242877668
Position 2171: 0.00023747006212353813
Position 1367: 0.00023417496155609828
Position 2086: 0.00021715447486756717
Position 3: 0.0002079984902921154
Position 1815: 0.0001487778134688684
Position 1401: 0.0001431502272694468
Position 2856: 0.00013092623746478477
Position 1319: 0.00011374110691079462
Position 1154: 0.00010204434597211976
Position 2241: 9.256552916185178e-05
Position 2883: 8.94777896452327e-05
Position 2246: 8.823489397252491e-05
Position 924: 8.586075730432852e-05
Position 2788: 6.895716039196948e-05
Position 1746: 6.613050109648628e-05
Position 338: 6.107087990243888e-05
Position 727: 6.0963870349891725e-05
Position 2175: 5.1174089281030826e-05
Position 566: 4.8988645508062366e-05
Position 167: 3.8421452029817484e-05
Position 1813: 3.6212723873767756e-05
Position 139: 3.279705060467669e-05
Position 2900: 2.9398146309726923e-05
Position 2859: 2.9247202284620437e-05
Position 2148: 2.375397605881768e-05
Position 2770: 2.2759596190500875e-05
Position 2775: 1.8559953124814913e-05
Position 2601: 1.8180426073389348e-05
Position 1722: 1.606956776416574e-05
Position 1851: 1.5184533813154247e-05
Position 2825: 1.2954981264924577e-05
Position 2635: 1.169380195843926e-05
Position 2468: 1.1413067216394135e-05
Position 564: 1.138201195541152e-05
Position 2877: 1.104189292155007e-05
Position 986: 1.0737994512403726e-05
Position 2639: 9.362809679297694e-06
Position 2454: 7.460963626178908e-06
Position 2472: 5.258458804089853e-06
Position 637: 4.280555155917695e-06
Position 2782: 4.2150454840359054e-06
Position 2656: 2.185239391760134e-06
Position 2918: 1.6492470039970702e-06
Position 485: 8.164172177737151e-07
Position 1152: 8.162965903457916e-07
Position 2743: 7.560363290520619e-07
Position 2907: 6.645901900198475e-07
Position 2923: 6.067270096168182e-07
Position 2937: 4.81098492759933e-07
Position 1532: 4.287986535097295e-07
Position 394: 4.114516579706746e-07
Position 192: 2.9812996830525387e-07
Position 1266: 2.8519806262199027e-07
Position 1465: 2.2197850532886847e-07
Position 242: 2.165251861081056e-07
Position 1122: 3.7607125232144504e-08
Position 829: 2.2541446865525096e-08
Position 1860: 5.0847774102201845e-09
Position 2110: 3.8900271699637637e-10
Position 2643: 1.290252234072959e-10
Position 2425: 1.217479115258866e-10
Position 816: 1.5762685181566853e-11
Position 2257: 8.924416877307908e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2389: 0.977542022861371
Position 2635: 0.9653861555822708
Position 815: 0.8898557804931242
Position 1895: 0.09267600693283277
Position 370: 0.059239198355990334
Position 1777: 0.046898425125647236
Position 1427: 0.045986189525853316
Position 2103: 0.03002293226920908
Position 2279: 0.025448758272141093
Position 1654: 0.023164001408090638
Position 2130: 0.017981215544450636
Position 2425: 0.014989513106544462
Position 1949: 0.013188769909012868
Position 1117: 0.012981411204770924
Position 1930: 0.009764724214357794
Position 857: 0.008385736503811908
Position 1250: 0.006862556345402394
Position 1102: 0.0063592492360288475
Position 2662: 0.006242116597481442
Position 1822: 0.006178213328344934
Position 1392: 0.005005608960667705
