Gene = dbr
index = 1665
Annotated 5SS: [ 131  522 1026 1281 1542 4068]
Annotated 3SS: [ 193  906 1086 1409 1602 4124]
SMsplice 5SS: [1026 1281 1542 1905 4068]
SMsplice 3SS: [1086 1409 1602 3876 4124]
top_k =  1000
Partition function (log Z): -4.7726753561351245

Sorted 5' Splice Sites (High to Low Probability):
Position 4068: 0.9813251313172024
Position 1542: 0.8182512699385227
Position 1905: 0.4977406314467694
Position 1281: 0.3256881495351529
Position 1026: 0.2835501400532034
Position 131: 0.21712546512334868
Position 372: 0.1599915905701308
Position 522: 0.15968880366298716
Position 1219: 0.13579058652180998
Position 466: 0.1194590207235603
Position 74: 0.06929025836996282
Position 2173: 0.0674755821367592
Position 2204: 0.03983117005644106
Position 515: 0.03771080232745296
Position 1852: 0.03131487367551203
Position 992: 0.02472242812980463
Position 2715: 0.02389240027322527
Position 1534: 0.020652229190374956
Position 47: 0.01726463866236302
Position 3515: 0.017024084301198228
Position 123: 0.01654325539539664
Position 3556: 0.01463055032522868
Position 4388: 0.013487581152911626
Position 1988: 0.013135499361210178
Position 493: 0.012568645083276337
Position 2887: 0.01178101159502893
Position 487: 0.011774303833895817
Position 3010: 0.011622078822303147
Position 997: 0.007683075447888838
Position 509: 0.00643708887007817
Position 489: 0.005802042229431641
Position 4501: 0.00534944688687584
Position 2278: 0.005045742079383715
Position 2708: 0.004680334550997905
Position 857: 0.004277171249724491
Position 999: 0.0039022390287019476
Position 4347: 0.003624175596295931
Position 673: 0.0033438749834334767
Position 995: 0.0030662597713232093
Position 435: 0.0025774945345988383
Position 1345: 0.0025404428355523456
Position 1212: 0.00210048124897503
Position 1285: 0.0020466721566605207
Position 4653: 0.0020389430754640843
Position 2225: 0.0015659871511177338
Position 2038: 0.0015533117419630042
Position 135: 0.0014603661844706263
Position 1209: 0.0014025332951310661
Position 656: 0.0012289299571737447
Position 660: 0.0012159418122838022
Position 152: 0.0011681823883946958
Position 2992: 0.0010903127835293108
Position 2143: 0.0010026193381137093
Position 1464: 0.0009426837529214486
Position 2489: 0.0009080562235683064
Position 528: 0.0008127579571778392
Position 4325: 0.0008056034982036612
Position 461: 0.0007926636134765293
Position 630: 0.000732966181330168
Position 186: 0.000708146033027411
Position 599: 0.0005753613252648861
Position 1514: 0.0005644750682111244
Position 66: 0.0004509519828243984
Position 2533: 0.0004401863293489831
Position 2122: 0.00040731622181999425
Position 2294: 0.0003835848181149247
Position 2730: 0.00038089401754731435
Position 297: 0.00033000175181254756
Position 772: 0.000230265699708052
Position 961: 0.00021525909727813984
Position 619: 0.0001921643040293887
Position 1003: 0.00019162805813885812
Position 1410: 0.00018428126514018667
Position 1512: 0.00017496279546670658
Position 2681: 0.00015479914868417872
Position 1980: 0.0001429877343272076
Position 4444: 0.0001336057474395515
Position 939: 0.0001301569067323115
Position 4204: 0.00012350729026123694
Position 4447: 0.00011406776885780212
Position 513: 0.00011364818718145121
Position 1014: 0.00010738554472441952
Position 1221: 0.00010685821060236404
Position 1478: 9.532572851717616e-05
Position 1366: 9.122609287284358e-05
Position 367: 8.687727640958188e-05
Position 4338: 8.6147491360145e-05
Position 4604: 5.631252383137858e-05
Position 4657: 5.608407543002604e-05
Position 4509: 5.2538486277165674e-05
Position 4181: 4.077084338371808e-05
Position 2665: 2.5326102011180384e-05
Position 1963: 2.5142894893607243e-05
Position 802: 1.9876800159272544e-05
Position 593: 1.6803664308146532e-05
