Gene = Ilp8
index = 1229
Annotated 5SS: [ 195 1372]
Annotated 3SS: [1172 1795]
SMsplice 5SS: [ 195 1372]
SMsplice 3SS: [1172 1795]
top_k =  1000
Partition function (log Z): -0.3463201281935189

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9933203271953783
Position 1372: 0.9892969661691413
Position 670: 0.26925905472449974
Position 1109: 0.061432238074416515
Position 1036: 0.043191959839355226
Position 894: 0.022262203645938443
Position 507: 0.012052913663544305
Position 964: 0.0062624001110433225
Position 405: 0.003791556834391414
Position 1114: 0.002595949131287408
Position 511: 0.002108269319699718
Position 2122: 0.001658658256296379
Position 17: 0.0015737130671310002
Position 961: 0.0012512057186988119
Position 1047: 0.0012238712084629458
Position 55: 0.001168960087766768
Position 2090: 0.001094983631856292
Position 1610: 0.001090607132458264
Position 376: 0.0010077223963162942
Position 1050: 0.0008875666076562816
Position 2136: 0.0008873394731264737
Position 286: 0.0008289436533432888
Position 2076: 0.0007812742645731002
Position 1376: 0.0005969704786440131
Position 1618: 0.0004961778520358977
Position 1676: 0.00048562472394865036
Position 1077: 0.000441579857762512
Position 1864: 0.00039995464418624314
Position 1331: 0.00034467067493708874
Position 120: 0.000288100449703337
Position 1027: 0.0002744826479372468
Position 2149: 0.0002618083596822852
Position 1977: 0.00022041578082849958
Position 2116: 0.0002187648597418726
Position 758: 0.00020017524732268664
Position 778: 0.00018573210137722116
Position 39: 0.00017329996461827092
Position 398: 0.00013068193934479295
Position 1751: 0.00010592940469052941
Position 211: 9.423226162618282e-05
Position 1729: 7.764026645036096e-05
Position 94: 7.609932421047808e-05
Position 772: 6.960815523805684e-05
Position 100: 6.698724066219171e-05
Position 2169: 5.951014677950364e-05
Position 1312: 4.315677545933537e-05
Position 199: 3.6824215926928666e-05
Position 898: 3.2123192365881854e-05
Position 873: 3.0506634745596927e-05
Position 1116: 2.6268974196186774e-05
Position 2080: 2.5656716537054357e-05
Position 282: 2.542638702252353e-05
Position 2013: 2.2333906641114775e-05
Position 640: 1.5804680718781473e-05
Position 161: 1.2522913101938002e-05
Position 1340: 1.064678408167024e-05
Position 205: 1.0292344505988726e-05
Position 763: 1.0220268735146366e-05
Position 531: 9.985213254401119e-06
Position 71: 8.661316507922356e-06
Position 451: 6.8484651071201985e-06
Position 1410: 6.684081711293987e-06
Position 1283: 6.057992534839994e-06
Position 424: 5.260056351654707e-06
Position 1850: 4.191056998624776e-06
Position 657: 3.969363678412075e-06
Position 187: 3.888997623454807e-06
Position 513: 3.417246135318056e-06
Position 6: 2.9463790615310986e-06
Position 1680: 1.7925140119975468e-06
Position 1268: 1.5858266953104906e-06
Position 1432: 1.5620311618207826e-06
Position 22: 1.3820594234492866e-06
Position 1664: 1.328590609869731e-06
Position 263: 1.2279341399847541e-06
Position 327: 3.463236568719808e-07
Position 129: 2.983970997332174e-07
Position 290: 2.4237778179133934e-07
Position 817: 2.3267923593997601e-07
Position 261: 1.49465476038195e-07
Position 228: 1.0978513231885014e-07
Position 105: 1.0976028755424195e-07
Position 103: 6.791394567000557e-08
Position 515: 1.4227579658946262e-08
Position 659: 1.0773192385129235e-08
Position 1678: 2.7379437438738157e-09
Position 839: 6.868084150286103e-10
Position 951: 5.360812774984394e-10
Position 2050: 8.981650904477812e-12
Position 1412: 6.402924661550745e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1795: 0.970903402066092
Position 1172: 0.8767663712766829
Position 527: 0.11624661562631662
Position 398: 0.09585463373135222
Position 266: 0.07552342629879503
Position 745: 0.0723305836226351
Position 248: 0.056587867854125735
Position 327: 0.052253258581029596
Position 274: 0.02178512002281939
Position 334: 0.01156366470714694
Position 488: 0.010604171115587879
Position 873: 0.007364635460473293
Position 1676: 0.004875437921101898
Position 1460: 0.0048154861781478184
Position 1228: 0.004803472236085302
Position 2193: 0.0035868035937430135
Position 1750: 0.0031314995471314624
Position 282: 0.002595497101111736
Position 839: 0.0024957538570058516
Position 2228: 0.002447688946485926
Position 751: 0.002239625842067326
Position 404: 0.0020987256482744273
Position 1683: 0.0020478114025088996
Position 1579: 0.0018940448304358847
Position 111: 0.0017198414572502868
Position 1744: 0.0011935021217446085
Position 1573: 0.0010559666050598254
Position 290: 0.0010398671258781522
Position 429: 0.0010345035522348162
Position 460: 0.000983617774058012
Position 1301: 0.000981174862118319
Position 1715: 0.0009343836234877713
Position 298: 0.0009299407235575206
Position 1597: 0.0009006492007700463
Position 590: 0.0008900058429231781
Position 1020: 0.0006893916601783691
Position 2167: 0.0006842993551479336
Position 1920: 0.0006794612202320047
Position 1712: 0.0005394195511184012
Position 1829: 0.0005292551868439491
Position 2116: 0.0005242449503776939
Position 1892: 0.0004526293099843431
Position 2213: 0.0004410930439334041
Position 103: 0.00040567216715060693
Position 507: 0.00035706468484660714
Position 1863: 0.0003285663899814366
Position 2149: 0.0003067108313114781
Position 2013: 0.0002721340368893062
Position 973: 0.00021733358207627002
Position 535: 0.00019864118058203847
Position 788: 0.00019003577442784717
Position 1815: 0.00015616541608341828
Position 1240: 0.0001541950504463915
Position 86: 0.00011594603439419576
Position 921: 0.0001047228187603922
Position 1729: 9.392804411468258e-05
Position 1017: 7.3233066092606e-05
Position 650: 7.321400108276304e-05
Position 1095: 7.017828431016346e-05
Position 67: 4.4540703385161365e-05
Position 1421: 4.414478875247053e-05
Position 2122: 4.399215966697511e-05
Position 170: 4.392968844469006e-05
Position 306: 3.7392246329016636e-05
Position 669: 2.9081342429149108e-05
Position 1838: 2.7207300404963517e-05
Position 1835: 2.6275876812391276e-05
Position 2201: 2.6260420046014345e-05
Position 640: 2.526004212035319e-05
Position 115: 2.1565111355565205e-05
Position 1081: 2.0424256357157636e-05
Position 2076: 1.858184568366299e-05
Position 2126: 1.728872433569237e-05
Position 983: 1.6728161927121505e-05
Position 1104: 1.2354400751507909e-05
Position 71: 1.165088253488781e-05
Position 1976: 1.0863164270168436e-05
Position 1098: 9.77673455616545e-06
Position 59: 6.1365229532386475e-06
Position 1944: 5.975448812972531e-06
Position 1609: 5.952655022244684e-06
Position 961: 5.648178708213286e-06
Position 1947: 5.6276603086685385e-06
Position 996: 3.127446420926358e-06
Position 1929: 3.068855178434269e-06
Position 1959: 2.307500821307774e-06
Position 1268: 2.2396948584243064e-06
Position 592: 2.213918609402217e-06
Position 2019: 1.571176908661246e-06
Position 1601: 1.2916188340352825e-06
Position 772: 1.0996701203249342e-06
Position 51: 5.350546094110046e-07
Position 55: 3.510092476887404e-07
Position 119: 1.5592893662808197e-07
Position 194: 6.318654215835672e-08
Position 657: 1.354199113576909e-08
Position 156: 5.016746006731665e-09
Position 424: 1.1218524495883564e-09
Position 187: 1.23286516293607e-10
Position 199: 2.4761625889316627e-12
Position 205: 6.172916850055037e-13
Position 211: 3.7104515313238495e-13
