Gene = NijA
index = 1318
Annotated 5SS: [ 311 1249 1854]
Annotated 3SS: [1172 1461 2150]
SMsplice 5SS: [ 311 1400 1854]
SMsplice 3SS: [1172 1461 2150]
top_k =  1000
Partition function (log Z): 0.5094427434138276

Sorted 5' Splice Sites (High to Low Probability):
Position 1854: 0.9737392696194845
Position 311: 0.6111875721134202
Position 1400: 0.5822839808626433
Position 1249: 0.34592268697962697
Position 348: 0.21009779263490397
Position 299: 0.07577973322610292
Position 1381: 0.026253062667250235
Position 176: 0.012687120952553565
Position 1002: 0.012365550356064377
Position 1294: 0.005414665442555378
Position 1590: 0.0048129165651904
Position 1253: 0.004682348845810476
Position 1932: 0.004063379124654297
Position 117: 0.004061152453035178
Position 986: 0.0033821977444880922
Position 676: 0.003339100819176909
Position 1868: 0.0030118107846182286
Position 2033: 0.0028497645782638503
Position 1222: 0.0023592032433815855
Position 2023: 0.0021773959668913356
Position 2066: 0.0019983334394817207
Position 1584: 0.0017980734610282018
Position 2050: 0.0017667644200064646
Position 2342: 0.0014286612773806587
Position 1398: 0.001427147199029558
Position 972: 0.0012820315268307495
Position 849: 0.0011522707936198417
Position 370: 0.0010304202870789509
Position 100: 0.0006293699171108071
Position 2244: 0.000621470137745205
Position 983: 0.0005959844480091152
Position 911: 0.0005190031178067104
Position 1692: 0.00047963863616061003
Position 1404: 0.0004780147648534356
Position 2053: 0.00046621176184384003
Position 2370: 0.0004387848363896039
Position 1889: 0.00039986374300848013
Position 2351: 0.0003630678523005472
Position 1947: 0.0003476642813729975
Position 321: 0.00022519928144826892
Position 1074: 0.00022457809250672569
Position 965: 0.0001973241079837153
Position 1540: 0.00018397399275165747
Position 2271: 0.00014940753174588035
Position 2092: 0.00012434289956709266
Position 228: 0.00012117425432812978
Position 469: 0.00011721966122850766
Position 876: 0.00011388972598215655
Position 1417: 0.00011251906643524019
Position 2313: 0.00011070556490694885
Position 436: 0.00010021565177021267
Position 1651: 9.032749468331444e-05
Position 315: 8.357311281702912e-05
Position 560: 7.663203295064114e-05
Position 1132: 7.10012127180798e-05
Position 237: 5.9763545358425374e-05
Position 659: 5.90140843666664e-05
Position 2277: 5.5531477755624146e-05
Position 2268: 5.481303358379444e-05
Position 669: 5.08750503907198e-05
Position 457: 4.7049918582852106e-05
Position 1269: 4.423825687693703e-05
Position 417: 4.419983197161359e-05
Position 680: 4.212815488375525e-05
Position 1554: 4.148387537573648e-05
Position 397: 3.307779431706349e-05
Position 1656: 3.3040159333741305e-05
Position 954: 2.916415812914405e-05
Position 619: 2.8035504441060295e-05
Position 2069: 2.7654640046667027e-05
Position 1819: 2.6149393843962465e-05
Position 22: 2.4746581625318705e-05
Position 761: 2.3132701420579342e-05
Position 1671: 2.174367757961649e-05
Position 632: 2.0203858593185938e-05
Position 32: 1.8799779517427144e-05
Position 1621: 1.8264821668384113e-05
Position 2298: 1.7373317943915324e-05
Position 272: 1.4596767478036092e-05
Position 1779: 1.3955117667938028e-05
Position 1420: 1.3391878137232373e-05
Position 50: 1.238862074723753e-05
Position 1333: 1.0326226663390786e-05
Position 1135: 9.050888504994918e-06
Position 405: 9.042093729884874e-06
Position 1339: 8.843649552197513e-06
Position 1596: 8.111918312452743e-06
Position 1310: 7.576436641481734e-06
Position 443: 7.28043795060735e-06
Position 1826: 7.272380605336556e-06
Position 500: 5.8284287421085145e-06
Position 1774: 4.787166205132503e-06
Position 689: 4.696878893483397e-06
Position 2186: 3.7459849073400717e-06
Position 8: 3.705169707851636e-06
Position 963: 2.9152364980228154e-06
Position 1236: 2.498240218346332e-06
Position 1201: 2.4887534014103778e-06
Position 1434: 2.4751391028803683e-06
Position 2203: 2.2242156805974017e-06
Position 532: 2.0682404365865666e-06
Position 1316: 1.7233871968489748e-06
Position 5: 1.6268373503902954e-06
Position 1322: 1.4686825221481945e-06
Position 938: 8.458540273514148e-07
Position 1530: 7.108062247552518e-07
Position 467: 5.572721202215387e-07
Position 1081: 2.510732539892644e-07
Position 2262: 2.1497257315412404e-07
Position 1503: 1.9330576537392623e-07
Position 2157: 6.273071335518646e-08
Position 2163: 3.0975051276751946e-08
Position 1458: 5.640343439835904e-10
Position 936: 4.595555715636415e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2150: 0.9966089902418995
Position 1461: 0.9827984191209257
Position 1172: 0.6588669280627207
Position 1063: 0.10785043585233138
Position 702: 0.10434351173293481
Position 947: 0.007995082052086664
Position 745: 0.005786571032599464
Position 443: 0.00531249527472882
Position 1017: 0.004706672051303877
Position 771: 0.004236419274689073
Position 1922: 0.003667368582986736
Position 1509: 0.003255687600648294
Position 546: 0.0027090635572922604
Position 513: 0.001820573990767559
Position 1298: 0.0015791685759758915
Position 824: 0.0015773013306820513
Position 1899: 0.0015248777015583951
Position 393: 0.0015107165775678506
Position 1068: 0.0013594925696129349
Position 2398: 0.0012571565531251097
Position 2439: 0.0010625368755341228
Position 1973: 0.0009954394196746948
Position 930: 0.0009168315252875933
Position 1192: 0.0008939444933145491
Position 2363: 0.0007783229232141304
Position 1434: 0.0006830613943683757
Position 1706: 0.0006808356743838713
Position 576: 0.000631107376549632
Position 972: 0.0005972314974905355
Position 2083: 0.0003771323355545971
Position 983: 0.00037274846642630725
Position 653: 0.0003652720028764694
Position 1032: 0.0002855339901162407
Position 2386: 0.00027605706990627507
Position 2053: 0.00026529315794694
Position 1132: 0.0002403973803906658
Position 1608: 0.00021665458828831592
Position 1108: 0.00021349454261252246
Position 1284: 0.00019067452980653984
Position 1183: 0.00018940851261813009
Position 781: 0.000166330141188001
Position 632: 0.0001376195133839728
Position 189: 0.0001347706707372318
Position 1712: 0.0001270228267803439
Position 1002: 0.00012488057386922995
Position 245: 0.00011209309569274923
Position 640: 0.00010564252299388538
Position 1715: 9.407318255240272e-05
Position 1127: 8.646071960501461e-05
Position 1071: 8.233867330365458e-05
Position 713: 8.194515300981086e-05
Position 1294: 6.313338951669586e-05
Position 1787: 5.440787578237435e-05
Position 1560: 4.345888528371677e-05
Position 1819: 4.145330594639018e-05
Position 1407: 3.981085890864757e-05
Position 1985: 3.753825695796087e-05
Position 560: 3.34489074075003e-05
Position 2305: 3.265788260549838e-05
Position 1243: 2.5912063593288376e-05
Position 1840: 2.2145841800607183e-05
Position 2032: 1.8055753210853727e-05
Position 2186: 1.7673468049213314e-05
Position 237: 1.2410702111861212e-05
Position 1853: 1.018931615280944e-05
Position 1236: 7.303193355270049e-06
Position 2289: 6.62892302425421e-06
Position 1727: 6.068558802727566e-06
Position 2342: 5.569445376512852e-06
Position 657: 5.073982687483464e-06
Position 2262: 4.8726151332996425e-06
Position 518: 4.064560368090227e-06
Position 837: 3.434393602330457e-06
Position 347: 3.1918382830161683e-06
Position 1413: 2.672076758095308e-06
Position 98: 2.6599966766855764e-06
Position 2248: 2.5618792673442074e-06
Position 149: 2.417252800182223e-06
Position 2370: 2.3201750471782874e-06
Position 2066: 2.047513046290299e-06
Position 849: 1.9228784272256077e-06
Position 2227: 1.912188781751649e-06
Position 715: 1.7954839300542314e-06
Position 2039: 1.748435018562101e-06
Position 281: 1.7177559902776393e-06
Position 2023: 1.5134755026532495e-06
Position 272: 1.143197229337544e-06
Position 2244: 1.0762336734641228e-06
Position 1612: 1.0331307635090742e-06
Position 844: 7.440130891509087e-07
Position 311: 6.987218801727877e-07
Position 116: 5.614937841963268e-07
Position 662: 5.521513501279305e-07
Position 2069: 4.7635785106145626e-07
Position 481: 2.694346198535135e-07
Position 1993: 2.0962694693485623e-07
Position 92: 1.1741748830547437e-07
Position 2307: 1.1728787103759858e-07
Position 1932: 1.0961158689201964e-07
Position 122: 9.608856966482735e-09
Position 64: 5.678773696120931e-09
Position 321: 4.801557315540448e-10
Position 619: 2.9568621671154606e-10
Position 113: 2.5476262551007536e-10
Position 247: 1.6008111287548284e-10
Position 284: 4.9338976339308025e-11
Position 128: 4.4436642068066474e-11
Position 138: 1.861608587873449e-11
Position 315: 4.766203404556477e-12
Position 303: 3.84505274339469e-12
Position 50: 1.0093307565950232e-13
Position 100: 7.132770145789125e-14
Position 130: 2.874798226484777e-14
