Gene = Rpn10
index = 1456
Annotated 5SS: [139 381]
Annotated 3SS: [239 440]
SMsplice 5SS: [139 381]
SMsplice 3SS: [239 440]
top_k =  1000
Partition function (log Z): -3.6877138916205037

Sorted 5' Splice Sites (High to Low Probability):
Position 381: 0.9918914808443721
Position 139: 0.880901373594656
Position 679: 0.017892207340360844
Position 126: 0.008458261879409545
Position 784: 0.007601729756990429
Position 79: 0.0029946879403921723
Position 92: 0.0027097605372199945
Position 116: 0.001870710284144932
Position 694: 0.0009051784160087076
Position 685: 0.000710934561881202
Position 704: 0.0005847925953956447
Position 188: 0.0004121583817340494
Position 604: 0.0003271580892716377
Position 394: 0.00023671534843214075
Position 646: 0.00018445257654583634
Position 610: 0.00015201846559358996
Position 149: 0.00014886971189609778
Position 358: 0.0001481427642419037
Position 39: 0.00014105553986004508
Position 1318: 9.519807398809563e-05
Position 385: 7.531860019143754e-05
Position 559: 5.517881914953205e-05
Position 1508: 5.2048100704994115e-05
Position 180: 4.5114094472173996e-05
Position 790: 4.230680060645611e-05
Position 938: 3.4475058628387035e-05
Position 1390: 2.998912197577265e-05
Position 8: 2.908128972652616e-05
Position 84: 2.1094853203809177e-05
Position 387: 1.651344466599701e-05
Position 601: 1.3479970161442404e-05
Position 1402: 1.1987716862205617e-05
Position 1121: 1.196344942004546e-05
Position 1406: 1.0551992395941768e-05
Position 1073: 9.753207168085844e-06
Position 896: 9.528823469444793e-06
Position 898: 8.860862613238208e-06
Position 983: 8.594466895163378e-06
Position 1495: 8.203501783360345e-06
Position 210: 6.51002066611988e-06
Position 505: 3.694526230575325e-06
Position 451: 2.3857872015067444e-06
Position 445: 1.2926288451713957e-06
Position 1028: 9.886023735597005e-07
Position 319: 8.751471870562609e-07
Position 375: 8.597235462475995e-07
Position 398: 3.3882452842014166e-07
Position 338: 1.3953862210717213e-08
Position 422: 8.416803852147682e-09
Position 428: 3.3204913609410414e-09
Position 295: 8.547507687119072e-10
Position 287: 3.324506898722632e-10
Position 805: 1.5171334424054847e-10
Position 883: 1.0658037576221041e-10
Position 942: 9.966007751602318e-11
Position 810: 2.5856057542279958e-11
Position 1297: 1.9132361484161303e-11
Position 825: 1.0886948042959185e-12
Position 828: 8.959349246300195e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 440: 0.9332277655563509
Position 239: 0.8607279893644025
Position 736: 0.015496598562018023
Position 843: 0.015428060142584268
Position 210: 0.014495392660216338
Position 261: 0.012801821616253954
Position 470: 0.012514910121048892
Position 510: 0.011515002003382834
Position 1224: 0.007631961802428308
Position 300: 0.0049503952417094136
Position 251: 0.004567091467015977
Position 478: 0.00441635342691278
Position 1344: 0.0037798550382415826
Position 1212: 0.0032076534573072975
Position 901: 0.003131831227081602
Position 1251: 0.002174135210443446
Position 788: 0.0012506618865398933
Position 495: 0.0011641286359377833
Position 516: 0.0010467740741571287
Position 451: 0.0010197845080507958
Position 762: 0.0008119305162630005
Position 1532: 0.0007628317901565683
Position 1255: 0.0006302114058494184
Position 1556: 0.0005154156261365767
Position 1194: 0.0004960687688798363
Position 1380: 0.00044910044739071965
Position 567: 0.00039676557472939216
Position 180: 7.352288689842814e-05
Position 805: 3.05540296263115e-05
Position 1386: 1.7971709528438954e-05
Position 1069: 1.7134158370599592e-05
Position 1084: 1.6556920081400383e-05
Position 1260: 1.1283147758589122e-05
Position 633: 1.1231229181326758e-05
Position 1502: 1.0614261614121595e-05
Position 1269: 9.11315393757803e-06
Position 333: 8.016103186951484e-06
Position 654: 7.84047539685573e-06
Position 951: 7.639083323605898e-06
Position 672: 7.619232926746025e-06
Position 1491: 7.5096554975768355e-06
Position 726: 6.274213604012259e-06
Position 582: 3.613454781635555e-06
Position 1419: 3.391654645803022e-06
Position 577: 2.9461291747011275e-06
Position 660: 2.2658492596958613e-06
Position 698: 2.048376881016528e-06
Position 694: 1.973156014067815e-06
Position 1327: 1.262960599529416e-06
Position 79: 1.1759571471126013e-06
Position 849: 1.0297373209506114e-06
Position 912: 9.0974969633361e-07
Position 963: 7.683524516822337e-07
Position 678: 7.262867737799155e-07
Position 675: 6.272329456282879e-07
Position 646: 6.064104412623318e-07
Position 669: 5.788554779024709e-07
Position 168: 2.651156806518686e-07
Position 351: 1.945056167705428e-07
Position 158: 6.147739772960169e-08
Position 304: 2.8263227805905917e-08
Position 92: 1.3546813633008464e-08
Position 636: 1.0129343059709461e-08
Position 302: 9.117716825317509e-09
Position 124: 8.580698008046714e-09
Position 84: 7.807781931116984e-09
Position 53: 3.639912168977595e-09
Position 271: 3.0260972443207914e-09
Position 381: 2.7629730721194396e-09
Position 99: 7.042173506596668e-10
Position 651: 1.7205065150407845e-10
Position 126: 1.0225405876631942e-11
Position 170: 4.3832704518870676e-12
Position 385: 1.0824586044041011e-13
Position 392: 7.524298357461399e-14
