Gene = Cpr62Ba
index = 1092
Annotated 5SS: [ 116 6729]
Annotated 3SS: [6575 7078]
SMsplice 5SS: [116]
SMsplice 3SS: [7078]
top_k =  1000
Partition function (log Z): -13.036435369817479

Sorted 5' Splice Sites (High to Low Probability):
Position 116: 0.4243299541513076
Position 6729: 0.30904368782127634
Position 100: 0.2666716919289804
Position 2968: 0.25477672282796365
Position 2231: 0.2343622491683736
Position 1748: 0.20968141827066916
Position 5595: 0.09963481432341915
Position 1989: 0.09303382872113118
Position 866: 0.044994415200896386
Position 637: 0.0392687947064037
Position 369: 0.03793141923571581
Position 407: 0.03747861088852592
Position 875: 0.03587846675724793
Position 2506: 0.024534164871833214
Position 507: 0.0192471999407572
Position 1624: 0.010460790283973329
Position 387: 0.009355124466941159
Position 109: 0.008112637707806548
Position 30: 0.007959641998206677
Position 619: 0.005152124446895003
Position 3830: 0.0038114472682611884
Position 17: 0.0029778163783276096
Position 2105: 0.0021515790779475376
Position 2011: 0.001802287653343805
Position 5552: 0.0013430300731473363
Position 1693: 0.0012950765104701087
Position 2945: 0.0011793166076099352
Position 1998: 0.001071862876042427
Position 1755: 0.000973397046842047
Position 3929: 0.0008781554915301026
Position 1853: 0.000860324034753129
Position 355: 0.0008306566080128437
Position 530: 0.0005527072288088308
Position 1154: 0.0003914400934633875
Position 2246: 0.00035446139052619735
Position 479: 0.00029085702082820163
Position 1147: 0.0002847228303858479
Position 139: 0.00022456579587771223
Position 1264: 0.00021943007326680086
Position 2309: 0.000210098175046475
Position 528: 0.0001592182838552177
Position 544: 0.00013406330477415583
Position 734: 0.00010857798303954076
Position 522: 8.96898826434446e-05
Position 1115: 8.41309927986568e-05
Position 1151: 8.113260829428026e-05
Position 254: 7.293187725387089e-05
Position 411: 6.703603323781258e-05
Position 4535: 6.403724609380207e-05
Position 1051: 6.271619683053993e-05
Position 1089: 5.9248488096103085e-05
Position 326: 5.477738228970238e-05
Position 2634: 5.3995403662509235e-05
Position 1938: 5.379854133407057e-05
Position 1120: 5.338240895434189e-05
Position 1936: 4.0211044779758526e-05
Position 60: 3.911893356606561e-05
Position 191: 3.387349586140372e-05
Position 1491: 2.895687377668436e-05
Position 1204: 2.636883829261686e-05
Position 1940: 2.5023443027570495e-05
Position 780: 2.065549945390714e-05
Position 2046: 1.9909983920932165e-05
Position 413: 1.859462898206369e-05
Position 1928: 1.8069257517263094e-05
Position 350: 1.7901363346113888e-05
Position 310: 1.557700235179585e-05
Position 339: 1.531081081242891e-05
Position 1285: 1.4780855287838217e-05
Position 893: 7.970626800656698e-06
Position 549: 7.398772341431247e-06
Position 755: 4.522862042408513e-06
Position 917: 4.209325187245112e-06
Position 1022: 3.6018239761704193e-06
Position 1180: 2.498459026233749e-06
Position 1305: 2.3678621868163217e-06
Position 1473: 2.337271869446603e-06
Position 1012: 2.2850317920921083e-06
Position 951: 2.026165773378613e-06
Position 1709: 1.6929493637108313e-06
Position 359: 1.565415823951741e-06
Position 231: 9.479714990230367e-07
Position 940: 7.957034162909929e-07
Position 12: 7.609064163913658e-07
Position 926: 1.1366008592839773e-08
Position 1449: 7.535651652655947e-09
Position 1676: 4.976860344228659e-09
Position 666: 9.916168001838493e-10
Position 688: 6.348551991896653e-10
