Gene = PSPH
index = 1093
Annotated 5SS: [  467 17644 19676 30532 32005 34371 36582]
Annotated 3SS: [17497 19549 30372 31869 34224 36432 39734]
SMsplice 5SS: [  349 17644 19676 30532 32005 34371]
SMsplice 3SS: [17425 19549 30372 31869 34224 39734]
top_k =  1000
Partition function (log Z): -20.547805136240488

Sorted 5' Splice Sites (High to Low Probability):
Position 349: 0.9979876010942101
Position 17644: 0.9962258945905323
Position 19676: 0.9003660582592147
Position 19388: 0.3365823304190173
Position 22545: 0.1223301547555631
Position 30532: 0.09460504519074879
Position 20293: 0.0032283521526486575
Position 467: 0.0009899769657920798
Position 291: 0.0009756746699737101
Position 8457: 0.0006912359587469625
Position 7888: 0.0004322368668771005
Position 19917: 0.0003820463784221951
Position 117: 0.0002393796822650611
Position 4414: 0.0001597851996736595
Position 6059: 0.00013612897192314354
Position 17749: 0.00010061144608778909
Position 199: 4.714310496630466e-05
Position 330: 4.710156172123315e-05
Position 7189: 3.74145306077987e-05
Position 112: 3.362115582275472e-05
Position 5175: 3.042968231860401e-05
Position 8599: 2.7436602726685506e-05
Position 257: 1.936529515447947e-05
Position 7310: 1.647379974672497e-05
Position 146: 1.41668497436765e-05
Position 2538: 1.1330681273551807e-05
Position 1018: 1.1044965354122884e-05
Position 7185: 8.3142218136686e-06
Position 190: 5.981860782246918e-06
Position 3862: 5.88619006996025e-06
Position 995: 5.478581764096171e-06
Position 6068: 5.441512078455796e-06
Position 252: 5.007803617828996e-06
Position 9214: 4.730689134345131e-06
Position 7946: 4.63567840952093e-06
Position 543: 3.8092094682545685e-06
Position 934: 2.4869210561300344e-06
Position 4730: 2.066539538668689e-06
Position 9216: 1.5868839779018533e-06
Position 2448: 1.1373240559846271e-06
Position 688: 9.907323481985777e-07
Position 2980: 9.666132193043427e-07
Position 1424: 8.503240326727338e-07
Position 4088: 7.891170798241113e-07
Position 500: 7.023756595225837e-07
Position 92: 6.449734901613249e-07
Position 2480: 3.520920742693323e-07
Position 363: 2.915335980177969e-07
Position 3738: 2.696604073354448e-07
Position 834: 2.429746215993339e-07
Position 298: 2.0170031658515968e-07
Position 367: 1.9406641852783037e-07
Position 2571: 1.6030567746769718e-07
Position 24: 1.1075164428378701e-07
Position 1873: 1.0408376509728708e-07
Position 540: 8.857766251835619e-08
Position 341: 8.808146202515913e-08
Position 4034: 7.340951478149899e-08
Position 3701: 5.037547963476918e-08
Position 1225: 4.578696693996093e-08
Position 2652: 4.194326066811575e-08
Position 3939: 4.0233881651331093e-08
Position 1132: 2.9143498333603425e-08
Position 4014: 2.6782961953617895e-08
Position 3706: 2.5377724146427766e-08
Position 178: 1.9708934710650978e-08
Position 204: 8.191310794526897e-09
Position 32: 4.0237865695416655e-09
Position 533: 3.811177620016344e-09
Position 220: 2.385974132572151e-09
Position 708: 2.264671378590595e-09
Position 428: 1.2180849275294856e-09
Position 180: 1.1617035597601647e-09
Position 768: 6.92535184135472e-10
Position 8212: 5.2712413903119e-10
Position 570: 4.667230946470389e-10
Position 823: 2.0152055643795515e-10
Position 673: 1.7747255186263747e-10
Position 493: 1.443371974642179e-10
Position 644: 1.186821512176812e-10
Position 433: 9.121289728509498e-11
Position 581: 8.414008852661365e-11
Position 150: 3.876629928105233e-11
Position 14: 3.156287786601745e-11
Position 507: 1.972094894478182e-11
Position 625: 4.526870909633049e-12
Position 671: 3.375172463521976e-12
Position 509: 6.990667429090953e-13
Position 155: 4.991539311715163e-13
Position 601: 4.023205917352376e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17425: 0.9962999411791519
Position 19549: 0.8433621177937414
Position 30372: 0.7763180080121455
Position 19307: 0.34105280423401646
Position 22419: 0.14560321593719117
Position 30654: 0.09460504519074897
Position 19460: 0.05446146256234261
Position 28366: 0.05444192561851993
Position 19797: 0.034302567685386656
Position 20389: 0.032583089235141485
Position 21876: 0.015428474754844079
Position 24405: 0.011630991387106151
Position 20189: 0.007900986032032677
Position 26863: 0.007695518231244122
Position 23562: 0.004611243416956562
Position 17713: 0.0038854394083546384
Position 24426: 0.0028311007026973105
Position 17831: 0.002649830299234885
Position 19817: 0.0023571409745553615
Position 21570: 0.002280665219049897
Position 22297: 0.0022469881855449714
Position 22117: 0.001964885904450156
Position 23919: 0.0018838336480739536
Position 21628: 0.0017629814752328356
Position 18109: 0.0017395255346408986
Position 21181: 0.0015749568010716207
Position 20413: 0.0013627579303719184
Position 8744: 0.001112526226962612
Position 18113: 0.000981721290840485
Position 7783: 0.0006084415988922482
Position 21129: 0.0005863186610447295
Position 21704: 0.0005610505659036559
Position 8342: 0.0004662814085808159
Position 20712: 0.0003693880374548441
Position 19774: 0.00035264329794826234
Position 8319: 0.00032675467801390864
Position 17809: 0.00026924427241001466
Position 17834: 0.00026013087554162224
Position 4222: 0.00025452576267757796
Position 17852: 0.0002459840065828107
Position 12286: 0.00023361436935674158
Position 198: 0.00022718936831808147
Position 12462: 0.00017655885983380412
Position 17957: 0.00016235828436973257
Position 18133: 0.00014159623180972836
Position 370: 0.00013568371885574795
Position 13148: 0.0001322241406858629
Position 8960: 0.00012286253805769804
Position 7092: 9.879103606039661e-05
Position 9392: 7.848317955087666e-05
Position 11836: 6.836985784673235e-05
Position 3009: 6.281910316101689e-05
Position 8338: 5.908821012244572e-05
Position 10902: 4.96345058763912e-05
Position 10590: 3.901802303384865e-05
Position 5962: 3.8901513681542614e-05
Position 800: 3.876036357661954e-05
Position 5882: 3.760171217012361e-05
Position 8813: 3.533377076851497e-05
Position 5885: 3.363781858017904e-05
Position 6538: 3.275485704258328e-05
Position 6559: 3.139947414930761e-05
Position 9120: 2.6659735999022375e-05
Position 3633: 2.6161944034700373e-05
Position 9687: 2.5277375569179592e-05
Position 8554: 2.4862842045238932e-05
Position 14437: 2.300707079606203e-05
Position 7803: 2.254775085159449e-05
Position 7779: 2.1307247708600466e-05
Position 4218: 2.1234090648448434e-05
Position 5037: 1.9369849737802143e-05
Position 431: 1.8910248030452988e-05
Position 5911: 1.78063648147096e-05
Position 2414: 1.738289254156617e-05
Position 4808: 1.5103048948381506e-05
Position 579: 1.4952443664528185e-05
Position 6168: 1.4635756631518171e-05
Position 8716: 1.4324986214123459e-05
Position 8116: 1.0316421521039963e-05
Position 6142: 9.976429011256452e-06
Position 932: 9.881561492989117e-06
Position 4847: 9.298829403961082e-06
Position 5744: 9.203531519335896e-06
Position 466: 8.263486178492173e-06
Position 9388: 7.665220807481144e-06
Position 8789: 7.603512890654089e-06
Position 950: 7.0121042854758414e-06
Position 4646: 6.765965470548997e-06
Position 5078: 6.2691725261563095e-06
Position 5064: 5.890325225220519e-06
Position 6534: 5.391695849950874e-06
Position 5720: 5.287550660959579e-06
Position 3131: 5.1431651123101045e-06
Position 5780: 4.889402423134274e-06
Position 11077: 4.758309951620569e-06
Position 4387: 4.744043716821643e-06
Position 4986: 4.650406297505957e-06
Position 9197: 3.897971387032525e-06
Position 3274: 3.625478549945262e-06
Position 5683: 3.3908773761615797e-06
Position 3327: 3.3526703067459563e-06
Position 3989: 3.3315438044104237e-06
Position 2273: 3.273552913502282e-06
Position 3672: 3.1553360338378806e-06
Position 7290: 2.7237663391736223e-06
Position 7183: 2.6208254600595447e-06
Position 3351: 2.559404017244726e-06
Position 4242: 2.3629080706741443e-06
Position 9874: 2.1828688257670567e-06
Position 3387: 2.1408361858372444e-06
Position 409: 1.9468727575734363e-06
Position 599: 1.7956198681121936e-06
Position 3331: 1.7458484479834478e-06
Position 3543: 1.5810076799939491e-06
Position 4116: 1.5633388078219724e-06
Position 3166: 1.4542169027714362e-06
Position 1602: 1.4447338757850194e-06
Position 6260: 1.3200058707261584e-06
Position 7236: 1.175137492896366e-06
Position 8006: 1.0770865751021072e-06
Position 4660: 1.0264882759874928e-06
Position 1292: 9.909429426744579e-07
Position 7980: 9.681288536999483e-07
Position 7334: 7.510774885493506e-07
Position 3041: 6.205768685014637e-07
Position 7396: 6.104721991311295e-07
Position 3182: 5.687966861850862e-07
Position 3571: 5.591852570543786e-07
Position 3208: 5.535035924293047e-07
Position 1900: 4.996592647165284e-07
Position 2841: 4.936737696860833e-07
Position 4071: 4.651293551862891e-07
Position 2791: 4.1002321376165893e-07
Position 314: 4.078496509283027e-07
Position 2878: 4.0464224750626545e-07
Position 2372: 3.7282134214714394e-07
Position 3257: 3.620990284476563e-07
Position 1072: 3.323425295668528e-07
Position 1325: 3.3111431491894296e-07
Position 1423: 2.74827775956497e-07
Position 1207: 2.014354678250613e-07
Position 4554: 1.8901347475791028e-07
Position 2305: 1.3905463441860934e-07
Position 3079: 1.2164947381338681e-07
Position 671: 1.2014731770906905e-07
Position 685: 1.0978162681635417e-07
Position 450: 1.0368066705639358e-07
Position 1511: 9.656483905752241e-08
Position 500: 6.968229514053529e-08
Position 2924: 6.638545012464664e-08
Position 4603: 6.059714988351672e-08
Position 1256: 5.930745940283406e-08
Position 3689: 3.2793311019564216e-08
Position 1022: 3.117650539484503e-08
Position 229: 2.3939175599589503e-08
Position 2392: 1.872582939725682e-08
Position 2936: 1.8057786233638782e-08
Position 2431: 1.4569754135580175e-08
Position 1772: 1.3800950012410817e-08
Position 2887: 9.5597991954913e-09
Position 324: 9.207276000082051e-09
Position 396: 8.891700106045764e-09
Position 261: 7.982189915923924e-09
Position 389: 7.758057899551254e-09
Position 318: 6.5190535411918856e-09
Position 2358: 4.895189884971995e-09
Position 267: 4.280478419323817e-09
Position 2547: 3.210573677590545e-09
Position 166: 2.1133130439598173e-09
Position 960: 1.2326586688150109e-09
Position 346: 1.2230084518544773e-09
Position 811: 1.2086886092120008e-09
Position 1366: 6.417206156309516e-10
Position 220: 5.495869790517638e-10
Position 1388: 5.390104254403834e-10
Position 433: 4.580116357748285e-10
Position 108: 1.9358388439371167e-10
Position 625: 1.7292753330472626e-10
Position 353: 1.335268375098144e-10
Position 480: 7.953757376998107e-11
Position 272: 7.71714408830152e-11
Position 753: 3.966110927953811e-11
Position 525: 3.929599938255911e-11
Position 1732: 3.8320916413905904e-11
Position 341: 3.6959596241735424e-11
Position 507: 3.0703410552359844e-11
Position 1700: 2.7946365604274928e-11
Position 278: 2.536776136466049e-11
Position 1817: 1.9276044693804322e-11
Position 282: 1.603509631449815e-11
Position 644: 1.5755502687231017e-11
Position 1121: 1.2003231327946465e-11
Position 619: 7.960136940811653e-12
Position 290: 7.288410567129153e-12
Position 638: 2.6543983024394686e-12
Position 115: 1.2134074644373118e-12
Position 482: 1.0335669144890443e-12
Position 294: 8.777057393844614e-13
Position 762: 5.205462706785113e-13
Position 976: 3.234146084437686e-13
Position 298: 2.434967113964985e-13
Position 771: 2.0243193442012177e-13
Position 82: 1.6205108565843573e-17
