Gene = RIOK2
index = 1144
Annotated 5SS: [  135  4206  5529  6145 10086 12055 14501 15794 18210]
Annotated 3SS: [ 4066  5411  5968  9996 11862 14407 15268 18112 20034]
SMsplice 5SS: [  135  4206  5529  6145 10086 12055 14501 18210]
SMsplice 3SS: [ 4066  5411  5968  9996 11862 14407 18112 20034]
top_k =  1000
Partition function (log Z): 4.184669853870153

Sorted 5' Splice Sites (High to Low Probability):
Position 10086: 0.9764793295529985
Position 135: 0.9321922460646649
Position 6145: 0.9130247334307312
Position 18210: 0.9083176837158825
Position 14501: 0.8567664209861757
Position 12055: 0.8064386754847389
Position 5529: 0.7043506841691018
Position 15794: 0.6142439374740352
Position 4206: 0.5554966298755799
Position 12682: 0.49838750029232526
Position 16994: 0.28965599027676864
Position 15355: 0.2655339758636573
Position 2828: 0.23778995365798508
Position 20138: 0.20724683000386604
Position 1490: 0.17231128247079883
Position 18657: 0.13716880046001376
Position 8044: 0.12867779648223926
Position 981: 0.1125914347933665
Position 15443: 0.09791879609520238
Position 11203: 0.08034516142666866
Position 4241: 0.07806461284305674
Position 6337: 0.07174273817038503
Position 6438: 0.07144645753472345
Position 10876: 0.06955942809770597
Position 6694: 0.06284397901349136
Position 1222: 0.06049012435433365
Position 18303: 0.055752404225591946
Position 460: 0.04983600872865587
Position 10968: 0.04838499827541559
Position 299: 0.0420035086132676
Position 10429: 0.04021726995793277
Position 11653: 0.0391443274010066
Position 2247: 0.03171999576985589
Position 19526: 0.0272783702552335
Position 18449: 0.02611111778928502
Position 14844: 0.02601481659969143
Position 6512: 0.02362003474668028
Position 15615: 0.021920879475697354
Position 19815: 0.021706340489378657
Position 870: 0.019192075849921154
Position 4567: 0.016102416801500014
Position 4390: 0.014261930422587877
Position 8518: 0.01381834267063924
Position 4442: 0.013356287377879484
Position 1477: 0.012931139492042816
Position 18661: 0.012672169063739944
Position 9892: 0.012524945899535804
Position 4589: 0.012428253666467203
Position 18186: 0.012013515964413152
Position 14470: 0.011799515782148676
Position 8655: 0.011563179197454544
Position 2618: 0.010993329642365664
Position 339: 0.009959975202874224
Position 10865: 0.009815549635899359
Position 4421: 0.009647979021347763
Position 1564: 0.009585161107309595
Position 10922: 0.00955207250758718
Position 6843: 0.009111079186287369
Position 4529: 0.0071659021062582765
Position 12369: 0.006916247030968299
Position 4525: 0.006875386229556581
Position 12688: 0.006608722337850872
Position 5632: 0.0062212587068868315
Position 8450: 0.0062135242250236115
Position 1017: 0.005876376951021582
Position 4546: 0.005765679824476118
Position 15728: 0.005688339809504631
Position 6407: 0.0055399436930897465
Position 15435: 0.005480932076716527
Position 6939: 0.005202851794392983
Position 13023: 0.004922137175860341
Position 5283: 0.004898746516056735
Position 4550: 0.0044971341908284276
Position 1158: 0.004412304152157833
Position 12419: 0.004123042770323718
Position 4407: 0.003976022520554654
Position 14548: 0.003956651647369232
Position 10457: 0.0037372808390290957
Position 1012: 0.003621543958646731
Position 6720: 0.003512924756909184
Position 9163: 0.003389613559027034
Position 17850: 0.0030285942345254636
Position 2922: 0.0029695039720092284
Position 11059: 0.0028187418019340943
Position 5829: 0.0028117785473294973
Position 9663: 0.0024880769492448863
Position 10701: 0.0024845913661226053
Position 18695: 0.002433489044579589
Position 639: 0.0022351761784257197
Position 2832: 0.0020853097688894344
Position 10770: 0.002075077904534425
Position 4146: 0.0020243417040409924
Position 13312: 0.0017267785767731306
Position 3088: 0.0016533605997912427
Position 19486: 0.0016234315096416761
Position 14408: 0.0016032922511614266
Position 7224: 0.0015305549315193364
Position 5685: 0.001483902876368289
Position 1032: 0.0013896532848566463
Position 8631: 0.0012912288224888413
Position 15457: 0.0012399634743224311
Position 3407: 0.0011911222444884483
Position 10090: 0.001189310094983603
Position 18643: 0.0011765638613788875
Position 11410: 0.0011546361410351598
Position 92: 0.0011306875215554484
Position 2249: 0.001091864257558707
Position 17136: 0.0010883367725895844
Position 4417: 0.0010628964888879315
Position 4438: 0.0010507362450008191
Position 51: 0.0010392832851116374
Position 18978: 0.0010169097254766806
Position 2645: 0.001013357150180356
Position 10425: 0.0009985466555347403
Position 1552: 0.0009925908711232126
Position 702: 0.0009918535649122708
Position 15294: 0.0008553590189522382
Position 12415: 0.0008365875983092593
Position 4140: 0.0008189411166106329
Position 6450: 0.0007964446013119245
Position 8121: 0.0007229146276234764
Position 942: 0.0006781980948666207
Position 3520: 0.0006730262418852848
Position 8140: 0.0006484902735367137
Position 12483: 0.0006360681791267619
Position 14304: 0.000619652974427882
Position 78: 0.000611116410035932
Position 1702: 0.0005677114180149715
Position 11212: 0.0005305899555778615
Position 2901: 0.0005158832341701161
Position 5672: 0.000465796331215336
Position 1558: 0.00046371664874176997
Position 11831: 0.0004070410971610781
Position 11122: 0.0003995365972806073
Position 2751: 0.00032055469067085137
Position 4301: 0.0002812343867479778
Position 3833: 0.0002809055764603288
Position 10842: 0.00026450511145309497
Position 4630: 0.0002552346790060894
Position 11897: 0.0002457659522856082
Position 4634: 0.0002420439920768857
Position 11581: 0.00023452217579187994
Position 5554: 0.00022384884468604194
Position 15020: 0.0002176189332859188
Position 14987: 0.00019921651615504703
Position 18290: 0.00018224061041995527
Position 4696: 0.00013545651856744842
Position 4154: 0.00013181710095927518
Position 2712: 0.00012605652042625685
Position 4717: 0.00012290628470505827
Position 18515: 0.00011355915113496608
Position 15000: 0.00011127839354238463
Position 2971: 0.00010944853233047537
Position 4713: 0.00010617106103706204
Position 19435: 0.00010253736652113228
Position 2649: 9.873079987479602e-05
Position 5689: 9.551037011371054e-05
Position 18229: 7.994449611858745e-05
Position 748: 6.957349101537312e-05
Position 7945: 6.264841747303185e-05
Position 708: 5.700611840315021e-05
Position 923: 4.581307539917341e-05
Position 10536: 4.452120865368618e-05
Position 4734: 4.16770581022661e-05
Position 4692: 4.031688939172797e-05
Position 282: 3.6263224459630294e-05
Position 12811: 2.9596196529594017e-05
Position 19022: 2.924628716339793e-05
Position 1197: 2.5785249746316717e-05
Position 1026: 2.3890700725434468e-05
Position 10740: 1.816453066471555e-05
Position 734: 1.1661459393711107e-05
Position 960: 9.552072836547196e-06
Position 715: 8.785797412956864e-06
Position 591: 7.7072249204975e-06
Position 84: 7.098396525227793e-06
Position 1205: 5.861794515538998e-06
Position 453: 4.7949111768158015e-06
Position 1299: 4.450541717384315e-06
Position 1235: 4.439363076124464e-06
Position 1261: 3.969948557474728e-06
Position 969: 3.2262812817582996e-06
Position 123: 3.0123911758743832e-06
Position 1498: 2.8811789353542224e-06
Position 1483: 2.3251049056610155e-06
Position 18214: 2.3159120073300648e-06
Position 18561: 7.47788823799399e-07
Position 304: 7.05100229863911e-07
Position 177: 3.8033600644061325e-07
Position 10076: 3.5852068508043775e-07
Position 18586: 3.2518649203517177e-07
Position 993: 2.455311758083203e-07
Position 179: 1.6397762337776663e-07
Position 563: 1.4473870683974698e-07
Position 202: 8.847229943274103e-08
Position 567: 7.560795390475639e-08
Position 10808: 6.857957038385235e-08
Position 11023: 6.517485333236699e-08
Position 613: 5.85163672897495e-08
Position 155: 6.712122429637643e-09
Position 412: 6.5793531978827334e-09
Position 34: 6.540298801221476e-09
Position 192: 1.7659232060258042e-09
Position 149: 9.16588821695238e-10
Position 31: 7.105365970243929e-10
Position 243: 2.0393863374403415e-10
Position 97: 3.4396991147569345e-11
Position 358: 1.7222276752470886e-11
Position 520: 4.053764654432559e-12
Position 531: 2.241011173086206e-12
Position 344: 1.8559269872410354e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 18112: 0.9816679516569566
Position 9996: 0.9398659939056938
Position 5968: 0.922984997049834
Position 14407: 0.8601766939281851
Position 11862: 0.7365374829896553
Position 20034: 0.6708280538876877
Position 4066: 0.6368459960050351
Position 5411: 0.5381610969746958
Position 15268: 0.46749040737880404
Position 12600: 0.449037418805933
Position 16888: 0.2191275122613169
Position 2748: 0.21400799989838265
Position 15679: 0.19077251872591022
Position 10807: 0.18784095995846598
Position 1367: 0.18713082951614562
Position 15408: 0.1479541836213737
Position 5478: 0.1222517893243777
Position 18745: 0.10042802146498511
Position 7944: 0.09686191587025703
Position 6336: 0.09120258527369791
Position 4240: 0.0879661094562955
Position 18564: 0.08399884806778297
Position 15650: 0.0803221030610977
Position 6253: 0.07140274449579992
Position 22014: 0.06967237725985823
Position 15661: 0.06817065355237446
Position 12022: 0.06654384838402483
Position 18302: 0.06622016763465464
Position 21383: 0.05496278327041825
Position 16907: 0.04467898068345515
Position 221: 0.04127169220398629
Position 21512: 0.03645977397057313
Position 11523: 0.036335623463463314
Position 751: 0.03551434165478597
Position 21653: 0.035269908793161685
Position 15499: 0.03237114095093603
Position 18585: 0.031742570289257574
Position 12543: 0.031020485584363836
Position 1141: 0.030646305055053856
Position 1992: 0.029533576942828654
Position 18491: 0.02816582262215264
Position 5441: 0.027973124723370067
Position 11079: 0.027643943544424784
Position 8040: 0.026725271217540585
Position 6577: 0.025914627224436996
Position 20938: 0.025893924880610035
Position 20655: 0.02524553027378684
Position 15653: 0.023529283111161165
Position 202: 0.021522120298300064
Position 19386: 0.020540855697458674
Position 9950: 0.019645834563031976
Position 2697: 0.018918512087379925
Position 21073: 0.01867242251103113
Position 2501: 0.018157887412829005
Position 16840: 0.018145807671537593
Position 1088: 0.01809400148262003
Position 6636: 0.016967147308280486
Position 800: 0.016714950772867398
Position 22224: 0.015787183470513336
Position 10335: 0.015730832567243266
Position 9918: 0.01532034383322322
Position 12570: 0.014642804311176698
Position 8354: 0.014044977292604654
Position 14707: 0.013989136715274221
Position 19412: 0.013588394368716962
Position 18770: 0.013470379178147878
Position 393: 0.013327156975841624
Position 327: 0.01320680071520888
Position 19627: 0.013179753037507605
Position 10332: 0.01283932191336591
Position 9739: 0.012591003021539092
Position 22058: 0.012495977982593085
Position 19784: 0.0120099759660182
Position 6511: 0.01143437578887197
Position 8380: 0.010571699150095284
Position 5316: 0.009123944880762054
Position 10207: 0.009123647011663386
Position 5237: 0.008515681589978558
Position 16796: 0.008435884745827633
Position 6658: 0.00801028939717592
Position 12482: 0.007955561958803129
Position 20488: 0.007781521134012488
Position 14687: 0.0076957161412748035
Position 8552: 0.007254758365284773
Position 18529: 0.007223979614359814
Position 20282: 0.006655901552912993
Position 20806: 0.006286327498246466
Position 21401: 0.005754929273987062
Position 10755: 0.005392634603580524
Position 608: 0.005214298302216165
Position 5218: 0.005114732861304131
Position 5206: 0.005030843684498613
Position 12324: 0.005013962652324646
Position 19588: 0.004925700853568615
Position 780: 0.004859366194695327
Position 1101: 0.00480442205438357
Position 575: 0.00472592562411528
Position 6015: 0.004713933058397024
Position 1056: 0.004662301336594799
Position 578: 0.004560259522950441
Position 21434: 0.004496883480082307
Position 2751: 0.004484750305969335
Position 10562: 0.004312723968119559
Position 1381: 0.004291479380404205
Position 14184: 0.00424650349135079
Position 893: 0.00418195468210953
Position 4107: 0.00398396354899809
Position 14461: 0.0038313366503327554
Position 20994: 0.003711120500731406
Position 10165: 0.003481597922754668
Position 4124: 0.0034622619820419555
Position 1115: 0.003396010570006322
Position 816: 0.003363237635537814
Position 549: 0.0033380793951908725
Position 11706: 0.003159857340831479
Position 14419: 0.0031562248122730804
Position 9970: 0.003152542160542352
Position 19236: 0.0030436657485824136
Position 18384: 0.002901781712211563
Position 12920: 0.0028528695284691695
Position 6787: 0.0028307737187446844
Position 20240: 0.002760940879387882
Position 18346: 0.002716497428546939
Position 5632: 0.002688773007341024
Position 14308: 0.00267871771403275
Position 20910: 0.0026530525683827614
Position 12270: 0.0025994320260392246
Position 15354: 0.0025122984682452265
Position 14834: 0.0024664469871345162
Position 6316: 0.002446744038924562
Position 818: 0.002405544931354837
Position 331: 0.00235781800448887
Position 17746: 0.002281672749372809
Position 1446: 0.0022815292050121874
Position 20007: 0.0021423448775994584
Position 1291: 0.0020537876015052077
Position 5992: 0.002051390094385413
Position 9006: 0.00203452757182647
Position 7736: 0.0020151545027258
Position 19903: 0.002012639462814163
Position 12872: 0.001973943304376136
Position 514: 0.0019047419056578423
Position 7771: 0.0018651372156032972
Position 6593: 0.0018179559852811462
Position 7832: 0.0018130620120752428
Position 20106: 0.001801924466550047
Position 15221: 0.001746907672200611
Position 20341: 0.0016331774389126636
Position 10299: 0.001582695843026674
Position 11567: 0.0015788526386604637
Position 7162: 0.0015305549315193362
Position 11885: 0.0015266797966844178
Position 14636: 0.001440273399267626
Position 9009: 0.0013550859872005637
Position 2015: 0.0013358927336194187
Position 822: 0.0013127691493962036
Position 9534: 0.0012950946792674909
Position 19640: 0.001247130433856799
Position 11869: 0.0012407072917085262
Position 20049: 0.001231910218288328
Position 11542: 0.0011389892898018227
Position 12273: 0.0011072738419751395
Position 12555: 0.0010723903602630923
Position 19746: 0.0010577162183367423
Position 19674: 0.0010491189256172304
Position 6164: 0.0010380522763119818
Position 6364: 0.0010031314051457138
Position 14129: 0.0009684827334102278
Position 4258: 0.0009357307213321676
Position 2152: 0.000922209676560013
Position 20076: 0.0009198757443823697
Position 12649: 0.0009139630873849599
Position 6528: 0.0009006713456071612
Position 13147: 0.0008944249829253084
Position 2155: 0.0008699387319011185
Position 18177: 0.0008472486297773439
Position 22289: 0.000823528553438898
Position 9464: 0.0007818772767315978
Position 8229: 0.000778803249981028
Position 3309: 0.0007624072073545477
Position 4353: 0.0007579466915241887
Position 17691: 0.0007469214851526557
Position 1211: 0.0007455027864588413
Position 13203: 0.0007320728835356589
Position 11151: 0.000730591410817998
Position 17972: 0.0007248784733556316
Position 10213: 0.0007207843770333659
Position 12299: 0.0007185105671890258
Position 843: 0.0007087985625460964
Position 685: 0.0006791568329915617
Position 1162: 0.0006778394897133537
Position 7777: 0.0006565394136970178
Position 10189: 0.0006511628780988744
Position 16854: 0.0006379204212938912
Position 10669: 0.0006291550089430919
Position 11991: 0.0006272205737540873
Position 2922: 0.0006052067652080001
Position 14619: 0.0006039671106735182
Position 5589: 0.0005726786409796817
Position 15477: 0.0005480808145058384
Position 19530: 0.0005339644862119592
Position 20959: 0.0005219369471368438
Position 5765: 0.0005124109509268343
Position 6268: 0.0004987428529853364
