Gene = DPT
index = 468
Annotated 5SS: [  395 15044 28248]
Annotated 3SS: [14917 28139 32648]
SMsplice 5SS: [  395  9453  9742 10681 15044 20551 28248]
SMsplice 3SS: [ 9369  9553 10551 14917 20455 28139 32648]
top_k =  1000
Partition function (log Z): -1.462262289152242

Sorted 5' Splice Sites (High to Low Probability):
Position 15044: 0.9726757630713302
Position 28248: 0.9434279727760533
Position 10681: 0.9357194818265734
Position 395: 0.9355566649338418
Position 20551: 0.7663458062352166
Position 9453: 0.6799994562190983
Position 22994: 0.5933634355194127
Position 9742: 0.45270482612878443
Position 18556: 0.40280493699689246
Position 8315: 0.4009745247972948
Position 25897: 0.3466417086497077
Position 11188: 0.19078242677904503
Position 8308: 0.17196159324534396
Position 28951: 0.17161058014895303
Position 20178: 0.16924174883183835
Position 18304: 0.15563513216014338
Position 13267: 0.11434392063348577
Position 9469: 0.11227114149578164
Position 13890: 0.10894733245892284
Position 19105: 0.10676180123865342
Position 14677: 0.09530092180180817
Position 9500: 0.09067949049266963
Position 9913: 0.0709122356710416
Position 13439: 0.0695048152903789
Position 14064: 0.06516234185658441
Position 25962: 0.05458690921902488
Position 9732: 0.051815960707363565
Position 32841: 0.04474934910124627
Position 16650: 0.042463734008091544
Position 40: 0.03998049611836276
Position 28557: 0.03874647171918778
Position 9509: 0.037211517018601155
Position 9115: 0.036945750459786285
Position 16646: 0.034541964741976836
Position 10988: 0.03341848299218336
Position 23942: 0.0316445469055659
Position 23503: 0.030924127477228128
Position 20574: 0.028518232318267448
Position 2315: 0.028481570228664033
Position 15386: 0.02790579521678288
Position 6075: 0.026948522006201302
Position 200: 0.026260097516683015
Position 737: 0.0260310102255386
Position 4909: 0.023182064325513698
Position 17615: 0.02269685862921028
Position 9140: 0.022078639642676
Position 3283: 0.02116709787843431
Position 17608: 0.021145750807142764
Position 29360: 0.020757962164879608
Position 17646: 0.01927792645598577
Position 19866: 0.018258700374920965
Position 10246: 0.01757256956526361
Position 15118: 0.015866211183019615
Position 16164: 0.014585872901164164
Position 19843: 0.014242433824212475
Position 21366: 0.013880163352838955
Position 22236: 0.011648680923108458
Position 15026: 0.011392562114665853
Position 2389: 0.010831741324329671
Position 16930: 0.00915919392244283
Position 20600: 0.009021832852347835
Position 2759: 0.008907954582386845
Position 252: 0.00813920784008773
Position 32368: 0.0070324374072217415
Position 3674: 0.006061151872358632
Position 18012: 0.005968927968996463
Position 12248: 0.0058836015680345825
Position 28929: 0.0057325789969642545
Position 16519: 0.005727477352094312
Position 11567: 0.005585065002358451
Position 6866: 0.0054897509263962165
Position 362: 0.00544839799437853
Position 9504: 0.004582000807279637
Position 31914: 0.0042059643059738205
Position 9450: 0.003844144356615682
Position 14037: 0.0031709818950717812
Position 11200: 0.0031550885300083214
Position 17161: 0.0030754631413515677
Position 2569: 0.0030631803666382215
Position 22433: 0.0029643248938819467
Position 28604: 0.002868157358457334
Position 679: 0.0028549142372566996
Position 11003: 0.0027195484333887633
Position 17733: 0.002683141106129279
Position 19075: 0.0025974158875129425
Position 6682: 0.0025544851071403886
Position 7543: 0.0022931504382323257
Position 20588: 0.002285857804472903
Position 17830: 0.0022574727596606607
Position 10065: 0.002212383787985928
Position 16761: 0.0018286693155422189
Position 19734: 0.0017019250431401418
Position 16623: 0.0012868048167736783
Position 111: 0.0010254493618492547
Position 11408: 0.0007858262360102952
Position 10758: 0.0006528104912770584
Position 19589: 0.0006445047013833955
Position 204: 0.0005800339708248126
Position 15476: 0.0005583007995085752
Position 13464: 0.0005170088060423584
Position 9658: 0.000486226332045137
Position 11886: 0.00043833065943584394
Position 4466: 0.0003575465037150128
Position 15964: 0.00035318381219956295
Position 292: 0.0003446127282371062
Position 146: 0.0003253836692298756
Position 5281: 0.0002798857901512596
Position 5148: 0.00027970028401346115
Position 683: 0.00027432027505337677
Position 18938: 0.00017099838895091578
