Gene = WLS
index = 1573
Annotated 5SS: [  360 38599 73431 77455 79037 82366 83991 84418 86685 87985 94774]
Annotated 3SS: [ 38325  73305  77292  78899  82196  83892  84353  86540  87900  94619
 106217]
SMsplice 5SS: [  360 11616 38405 41277 73431 73751 77455 82366 82924 83991 84136 84418
 87985 94774]
SMsplice 3SS: [ 11532  38325  41152  73305  73508  77292  82196  82769  83892  84056
  84353  87900  94619 106719]
top_k =  1000
Partition function (log Z): -51.31796562958834

Sorted 5' Splice Sites (High to Low Probability):
Position 360: 0.974298430309586
Position 11616: 0.9272163471482596
Position 12978: 0.4459889507343171
Position 4395: 0.4178999970531321
Position 2617: 0.39627719432562675
Position 8498: 0.243521840151629
Position 11423: 0.18412531468187696
Position 14013: 0.08398214309039556
Position 4404: 0.08330083430206454
Position 3391: 0.07103203279770573
Position 9424: 0.058810581576849354
Position 4333: 0.058453967113282775
Position 966: 0.047773713144759276
Position 12404: 0.0461207539457239
Position 11413: 0.04178252330927856
Position 2545: 0.027699263211881178
Position 1489: 0.026489914864705748
Position 987: 0.02554371778098302
Position 6713: 0.0236558096623718
Position 9192: 0.020089507400220766
Position 13895: 0.019373467115776654
Position 16161: 0.01932428072314101
Position 17532: 0.018778696031829
Position 3023: 0.01742958424758209
Position 2472: 0.017029426448801448
Position 1314: 0.015575071081095465
Position 2626: 0.013106012063981128
Position 7501: 0.01222544143817365
Position 1217: 0.011799276852749493
Position 13763: 0.009836007725641421
Position 9174: 0.008924123017530547
Position 181: 0.008480171177102503
Position 16036: 0.00717897905118068
Position 9168: 0.007152824517782343
Position 344: 0.006664002553131363
Position 2896: 0.004759562150482039
Position 11237: 0.003962624501585843
Position 2506: 0.0037496003440605523
Position 992: 0.003261937405157318
Position 14219: 0.002900987365170246
Position 6949: 0.0028452569976462404
Position 6786: 0.002332362951990133
Position 2335: 0.0020434690346711097
Position 4594: 0.0018558426356038138
Position 9493: 0.0017096655464124686
Position 177: 0.001669272731661242
Position 4775: 0.0016615926119155405
Position 9233: 0.0015726293305461235
Position 14066: 0.0011072422211210564
Position 851: 0.0010819597412638506
Position 1738: 0.0008009644834337425
Position 854: 0.000760019347971538
Position 364: 0.0007154875669512619
Position 9821: 0.0006994125233444937
Position 7034: 0.00067728912829339
Position 306: 0.0005330064247340447
Position 2285: 0.0005214047181516234
Position 2395: 0.00040714117939344104
Position 1049: 0.00028672180410567704
Position 302: 0.00028504031534688334
Position 890: 0.0002405884082477628
Position 581: 0.00024042914014717954
Position 139: 0.0002174412843453352
Position 1144: 0.0001962231793604114
Position 85: 0.000193340547498429
Position 1065: 0.0001621392530316533
Position 3055: 0.0001125827019054307
Position 2606: 0.00010351742418065992
Position 179: 0.00010285227284850799
Position 1723: 9.847956186963389e-05
Position 1002: 8.651014242438301e-05
Position 1592: 8.316267148994739e-05
Position 1076: 7.50728544278683e-05
Position 2424: 6.715736647900514e-05
Position 6309: 6.59037167452207e-05
Position 1693: 5.938659890742283e-05
Position 2165: 5.220228742626242e-05
Position 1007: 4.967080365693817e-05
Position 867: 4.908496016680573e-05
Position 2187: 4.230553530881065e-05
Position 1494: 3.0851882866821554e-05
Position 2534: 2.586142899375513e-05
Position 2331: 2.3969694186333952e-05
Position 1773: 2.1333075981144442e-05
Position 975: 2.0361003473647375e-05
Position 106: 1.3465493934921122e-05
Position 5851: 9.853136475668044e-06
Position 443: 8.954424665609658e-06
Position 669: 6.088906128116049e-06
Position 760: 4.226476157852422e-06
Position 11650: 2.7674468984272795e-06
Position 616: 1.6789827168876345e-06
Position 801: 1.2973721914520506e-06
Position 564: 4.071299930974566e-07
Position 1859: 4.0263321766574595e-07
Position 295: 3.015525897478422e-07
Position 517: 2.902042299976007e-07
Position 100: 2.3468639096839392e-07
Position 8: 1.4455045573286748e-07
Position 661: 1.3424354077701172e-07
Position 485: 1.254700265062924e-07
Position 729: 1.0175992111988872e-07
Position 790: 4.687609913093222e-08
Position 537: 4.405044517266809e-08
Position 474: 3.68416756674802e-08
Position 1369: 1.505265817122815e-08
Position 1040: 1.1717447764704027e-08
Position 904: 8.986176108168513e-09
Position 322: 7.693257867434046e-09
Position 1985: 6.909747445611158e-09
Position 320: 4.386597860509076e-09
Position 575: 4.188940279707609e-09
Position 1150: 4.028448182346209e-09
Position 1017: 3.047829908170071e-09
Position 1103: 6.06666132368336e-10
Position 532: 1.1647469650758517e-10
Position 826: 5.136546247002717e-11
Position 437: 1.4375280679484067e-11
Position 396: 4.996954406382501e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11532: 0.9721532112483319
Position 4297: 0.45144724405741327
Position 12896: 0.42048862886277094
Position 2532: 0.4116326009655905
Position 25473: 0.37101152188434416
Position 11318: 0.2284257132436065
Position 8355: 0.14297697813954893
Position 18374: 0.1305315703538423
Position 8408: 0.10173336335280209
Position 17441: 0.09722777882229501
Position 15975: 0.07462471137544138
Position 13847: 0.07131782491710252
Position 13798: 0.058481365528578536
Position 9030: 0.05315810475762873
Position 4214: 0.0529571573170883
Position 22246: 0.051836436128666355
Position 9282: 0.050824732540980855
Position 3291: 0.049170775306472146
Position 12268: 0.045699424273344266
Position 744: 0.03879437353101764
Position 2352: 0.03479130854430027
Position 15838: 0.034789514231964566
Position 12842: 0.029182740761603453
Position 16993: 0.02834989011102785
Position 13750: 0.026113848858153058
Position 14484: 0.024761691871130306
Position 4228: 0.022427441894718937
Position 880: 0.020160161961069744
Position 1180: 0.01779679156092233
Position 6417: 0.017738077558058517
Position 3145: 0.0169674691699811
Position 20504: 0.015991959268768043
Position 11824: 0.01429950628529849
Position 13701: 0.013905509453193576
Position 6681: 0.01284010796833366
Position 776: 0.012717527087852952
Position 4046: 0.012639507284589001
Position 7405: 0.01246242851185462
Position 16463: 0.012081660707177757
Position 14459: 0.011252561592516589
Position 1430: 0.011163296532041251
Position 1129: 0.010936338254075481
Position 2930: 0.008849736218581917
Position 11745: 0.007907359829615873
Position 2238: 0.007582114338828508
Position 1216: 0.007570756606433132
Position 4369: 0.007552348715994966
Position 12678: 0.00736216535518406
Position 10979: 0.006082354054103922
Position 17479: 0.005952077042308199
Position 2769: 0.005192772288090381
Position 13679: 0.004775746518783875
Position 14130: 0.00473883244265384
Position 15389: 0.00471795250725006
Position 16160: 0.0045510789214998045
Position 13809: 0.003991254625383161
Position 1206: 0.003834206759938409
Position 4523: 0.003289826490776241
Position 4211: 0.0030232512109528912
Position 2862: 0.003014259121115207
Position 17885: 0.0030139218956955335
Position 4247: 0.002927996365738067
Position 15031: 0.0027970456986988576
Position 12040: 0.0024888389225661374
Position 4275: 0.002351809610741923
Position 15645: 0.002321490499225711
Position 4169: 0.0021393793906287553
Position 2110: 0.002120978229101083
Position 13370: 0.0020832591519051183
Position 2196: 0.002059411403584696
Position 3330: 0.0018738256231397535
Position 11785: 0.0018691289454844373
Position 3188: 0.0016105367115857338
Position 2576: 0.0013501517643135202
Position 1246: 0.0012431553496749992
Position 17621: 0.00123119276333617
Position 2751: 0.0011617627025455155
Position 3148: 0.0010803804586941774
Position 4180: 0.0010421413429074964
Position 2427: 0.0010123966762500352
Position 2825: 0.0009645901359174649
Position 14049: 0.000954953582992705
Position 2424: 0.0009531968203115237
Position 965: 0.0009424516557547267
Position 2373: 0.0008060766758907657
Position 2284: 0.0007717033627897217
Position 13043: 0.0007660338090304177
Position 9663: 0.0006994125233444924
Position 4191: 0.0006531863427657477
Position 13642: 0.0006197753704468133
Position 4394: 0.0005555694890963725
Position 272: 0.0005428582492545193
Position 2704: 0.0004754248218311882
Position 833: 0.0004724144455815702
Position 12513: 0.0004675603229281224
Position 2451: 0.0004042402299272134
Position 4698: 0.000400134338216346
Position 13194: 0.0003717356329596688
Position 11886: 0.00036606707123133613
Position 1686: 0.00035432225652469234
Position 1305: 0.00035129989241670245
Position 1472: 0.0003358833695675153
Position 443: 0.0003213140888207862
Position 3377: 0.00023985226351516716
Position 13249: 0.00016721317959929186
Position 5091: 0.00015667132082762374
Position 2159: 0.00015542620654313404
Position 2377: 0.00014677831235057728
Position 226: 0.00012413935209088604
Position 5516: 0.00010849642246155224
Position 2300: 0.00010146296754187743
Position 3525: 9.161343572004855e-05
Position 2900: 8.250020785984389e-05
Position 7108: 7.326620058342124e-05
Position 1634: 6.90592179008257e-05
Position 1040: 6.740815980276624e-05
