Gene = TEX38
index = 1393
Annotated 5SS: [144]
Annotated 3SS: [1044]
SMsplice 5SS: [144]
SMsplice 3SS: [1460]
top_k =  1000
Partition function (log Z): -9.104292452840337

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.8449256247735747
Position 57: 0.09154240774814769
Position 89: 0.05734856701824083
Position 920: 0.006965802997533917
Position 1293: 0.006550591767341414
Position 53: 0.003957651601362445
Position 1464: 0.0012089991591701288
Position 1046: 0.0010525560426453391
Position 1167: 0.0009439637547723665
Position 757: 0.0005624279824602272
Position 686: 0.0004578905569903654
Position 105: 0.00044576501093138827
Position 148: 0.0002390939035398922
Position 263: 0.00023128933039513898
Position 839: 0.00020591976358729682
Position 518: 0.00019155072637145362
Position 1308: 0.00012932480797873467
Position 1313: 0.00010057887013795225
Position 494: 8.740247158905522e-05
Position 1157: 7.115389655755338e-05
Position 680: 3.81942566715034e-05
Position 1050: 2.4669527528158167e-05
Position 1100: 1.8554969040680698e-05
Position 391: 1.8027176144838016e-05
Position 544: 1.447701554313593e-05
Position 1645: 1.3879973428025823e-05
Position 653: 1.3599491423136904e-05
Position 1665: 1.341377279650545e-05
Position 750: 1.340423917001171e-05
Position 443: 1.2277174833205306e-05
Position 1205: 5.462888261055433e-06
Position 1058: 1.1079089360813882e-07
Position 825: 1.0482869016773073e-07
Position 842: 1.0299683733573569e-07
Position 719: 1.0171839283392625e-07
Position 393: 7.174307653936916e-08
Position 897: 6.960436644456508e-08
Position 929: 4.825927691104435e-08
Position 598: 4.597370013475066e-08
Position 177: 4.0297803546913485e-08
Position 832: 3.600346686053678e-08
Position 640: 3.057560540240364e-08
Position 274: 2.5317534579131238e-08
Position 926: 2.116243833195777e-08
Position 958: 1.3714346543569528e-08
Position 159: 1.0932389867270091e-08
Position 1202: 8.663875886244261e-10
Position 233: 5.414876416885032e-10
Position 468: 1.1880927209492246e-10
Position 165: 7.829819443060581e-11
Position 61: 7.519275816048204e-11
Position 399: 5.267509317000372e-13
Position 453: 4.416240926817512e-14
Position 473: 4.1587864712060344e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1460: 0.22951610924065358
Position 1123: 0.19802724815020362
Position 1195: 0.1925120394958637
Position 437: 0.08943703971562031
Position 1044: 0.06374936088818346
Position 1335: 0.05312933728499138
Position 331: 0.04223038879051573
Position 185: 0.024440446772045814
Position 1546: 0.016951388669190205
Position 1127: 0.010583099046564386
Position 1583: 0.008654010837910687
Position 233: 0.00838640790092118
Position 601: 0.007782611537562336
Position 305: 0.006792769912010644
Position 1406: 0.00662884063821714
Position 598: 0.006541827994261875
Position 1620: 0.006226670301719348
Position 121: 0.005869747121241339
Position 1280: 0.005629166436446267
Position 1644: 0.004394278727527678
Position 719: 0.0034672025139311103
Position 627: 0.002965390232020103
Position 1245: 0.002587804627281647
Position 1339: 0.0017063222318420659
Position 806: 0.0014991139160762752
Position 866: 0.0013590210135392899
Position 1220: 0.0012514659868208616
Position 1157: 0.0009923280630840569
Position 311: 0.0008783315875619633
Position 761: 0.0007765103910612881
Position 1098: 0.0006193404453835382
Position 1463: 0.000611618068310774
Position 333: 0.0005857189547066955
Position 1418: 0.0005105728273061308
Position 535: 0.0005010745156176836
Position 486: 0.0004894281300202898
Position 603: 0.00048520895737810913
Position 830: 0.00048414252966404197
Position 1628: 0.0004750193869671399
Position 206: 0.00041944660607377333
Position 680: 0.00040671278792190783
Position 1587: 0.0004054132086000069
Position 253: 0.0003976118591897851
Position 443: 0.00038952057853121834
Position 812: 0.00034760946336921303
Position 336: 0.000306024482510745
Position 1360: 0.0003019367745670505
Position 250: 0.00029203650843747156
Position 881: 0.00026967027824978325
Position 1166: 0.0002659460782798083
Position 365: 0.0002268142020650389
Position 473: 0.00022355676249683976
Position 1657: 0.0002150541148077138
Position 963: 0.00020576517485217704
Position 349: 0.00020483265449438334
Position 518: 0.00019564448464868034
Position 1421: 0.00018134138930390688
Position 1154: 0.00017315031806578086
Position 838: 0.0001689338386572156
Position 1305: 0.0001609528480641731
Position 354: 0.0001601496979260243
Position 1342: 0.00014849714360072957
Position 293: 0.0001203726995957238
Position 255: 0.0001199187139098384
Position 1754: 0.00010896775456476025
Position 1711: 0.00010815596692085475
Position 148: 0.0001034039139715724
Position 790: 7.801479220268918e-05
Position 284: 7.571041839047964e-05
Position 1607: 6.802226151453272e-05
Position 1003: 6.11951577556145e-05
Position 1356: 5.894862584960268e-05
Position 653: 5.885137276666182e-05
Position 468: 5.808287198908167e-05
Position 1694: 5.3643588007024115e-05
Position 732: 5.2448681171779975e-05
Position 1427: 4.9531437118671836e-05
Position 768: 3.929710005547148e-05
Position 1135: 3.664663676950193e-05
Position 124: 3.316843310734129e-05
Position 1370: 2.5554791836023335e-05
Position 832: 2.364637281052686e-05
Position 640: 2.274853791318696e-05
Position 559: 2.2302038866244086e-05
Position 1664: 1.686498532565545e-05
Position 850: 1.590038087388842e-05
Position 984: 1.5856825699182288e-05
Position 914: 1.5278779992839914e-05
Position 144: 1.4189842915202026e-05
Position 1176: 1.352633687767089e-05
Position 1286: 1.326106202382589e-05
Position 1432: 1.2652736010099018e-05
Position 1718: 1.2516577498130275e-05
Position 929: 1.244814748060376e-05
Position 547: 1.151792928641483e-05
Position 1143: 1.0870486616866201e-05
Position 1298: 8.316535219070596e-06
Position 1145: 6.689998227003902e-06
Position 260: 6.412024226512361e-06
Position 1698: 6.317653228176067e-06
Position 159: 5.931705274857924e-06
Position 969: 5.47069316438688e-06
Position 1377: 5.408028564551156e-06
Position 1174: 4.622031748377983e-06
Position 1292: 3.5866191749608797e-06
Position 274: 2.7955454327672706e-06
Position 1594: 2.5327457385944393e-06
Position 544: 2.091449597172371e-06
Position 1713: 1.995818408532564e-06
Position 1675: 1.96200497352165e-06
Position 263: 1.408678556177181e-06
Position 770: 1.0178132345423067e-06
Position 905: 8.749570499462845e-08
Position 897: 7.332770825185918e-08
Position 971: 3.460712453991672e-08
Position 978: 3.186343884055359e-08
Position 781: 2.5174137095680215e-08
Position 892: 4.802312791184479e-09
Position 211: 2.9344437504501023e-10
Position 270: 4.091578225418204e-12
Position 267: 2.4211267835729564e-12
