Gene = RP11-111K18.1
index = 1157
Annotated 5SS: [   57  4792  5639  7500  8850 10317 14397 14661]
Annotated 3SS: [ 4714  5505  7376  8767 10242 14338 14483 21252]
SMsplice 5SS: [   57  4792  5639  7500  8850 10317 14397 14661]
SMsplice 3SS: [ 4714  5505  7376  8767 10242 14338 14483 21252]
top_k =  1000
Partition function (log Z): 4.634408662752117

Sorted 5' Splice Sites (High to Low Probability):
Position 10317: 0.9672200503380726
Position 14397: 0.9612576855764695
Position 7500: 0.9564771304208376
Position 8850: 0.8588106364473065
Position 14661: 0.8556134053189179
Position 5639: 0.8281536685990413
Position 4792: 0.7697676913315583
Position 57: 0.6668899587154737
Position 16387: 0.530085664888473
Position 1079: 0.5046678639402339
Position 19273: 0.3505229568496892
Position 15042: 0.3421700049225056
Position 10726: 0.2807830256476703
Position 4207: 0.24055188544688946
Position 302: 0.22905546234772176
Position 6337: 0.2252503372366213
Position 15879: 0.18765846036114442
Position 9220: 0.18219666560416603
Position 5935: 0.17758567211638504
Position 4099: 0.146605563582751
Position 14203: 0.12593093899347327
Position 13702: 0.11363424634207303
Position 21374: 0.09802069326653894
Position 7296: 0.06675259498108753
Position 8134: 0.062109669989527
Position 15062: 0.05745263528236158
Position 10971: 0.04205199118655344
Position 14571: 0.04195817969465633
Position 15121: 0.037740707727061736
Position 19951: 0.03633609475854161
Position 15708: 0.03279592149440587
Position 21362: 0.03242739185251955
Position 5849: 0.029656742121546512
Position 13613: 0.027710051448022077
Position 12434: 0.027065576830926405
Position 14964: 0.024780114939744
Position 5247: 0.02470502668020388
Position 14062: 0.023941469727152453
Position 9297: 0.023235118872908266
Position 4632: 0.02152257715238356
Position 30: 0.01808248148065708
Position 5605: 0.018053894508543524
Position 17012: 0.017480992873875754
Position 20780: 0.017240116461428392
Position 7064: 0.014418528289058732
Position 4011: 0.014366585092083252
Position 9636: 0.014208207042940763
Position 8445: 0.01375279126642382
Position 10: 0.013620842208656895
Position 20707: 0.012275270425396494
Position 3960: 0.012080246836527704
Position 17414: 0.011957930176646302
Position 882: 0.011917369999586943
Position 3753: 0.011728530141503277
Position 102: 0.011532211368701695
Position 3881: 0.011218476336077778
Position 18457: 0.01007017071277053
Position 4190: 0.008662433293716038
Position 6196: 0.007084177346638975
Position 10500: 0.007075496496172964
Position 8537: 0.006869771807436752
Position 11463: 0.006784465392186254
Position 7234: 0.0057979248486130855
Position 4824: 0.005605070176377776
Position 6999: 0.0051252455971478525
Position 4201: 0.00498616431591666
Position 15052: 0.004913828876097624
Position 77: 0.00484238367698092
Position 11056: 0.00482080976816329
Position 16402: 0.004418533645132616
Position 15204: 0.004337426287934759
Position 14219: 0.004071623191155952
Position 11431: 0.003945421271013491
Position 3983: 0.003685379958030468
Position 8394: 0.0035824897201933758
Position 2520: 0.0034790077487845167
Position 14608: 0.003384940416029427
Position 11187: 0.0033724280710040757
Position 256: 0.0033145349910153614
Position 21937: 0.0031095919057880757
Position 95: 0.0029809707028319184
Position 8975: 0.00276859522029295
Position 11296: 0.0027220975888914813
Position 13408: 0.002652619349104837
Position 11922: 0.002623589632709156
Position 1434: 0.002549724754739389
Position 2672: 0.002444215349988654
Position 7456: 0.002443827470593721
Position 7103: 0.0023153292202810656
Position 13561: 0.002231671751492123
Position 3137: 0.0022210215518103727
Position 8292: 0.0020213826941156425
Position 18356: 0.001996043830043838
Position 7030: 0.0019924288536532437
Position 8343: 0.0017574418970198772
Position 15208: 0.0016272344285274717
Position 2727: 0.001571785425499902
Position 14406: 0.001536268077663113
Position 10934: 0.001523103544732367
Position 9750: 0.001520189134291348
Position 3583: 0.0014377450573141266
Position 417: 0.0013928992539586139
Position 15825: 0.0013850865696022278
Position 1072: 0.0013414030946090748
Position 10144: 0.001263855162743026
Position 17263: 0.0011586506841462204
Position 8854: 0.0008986705243734091
Position 11420: 0.0008702946359267648
Position 806: 0.0008473199747965831
Position 4952: 0.0007641160744683287
Position 2717: 0.0007613250290535708
Position 9459: 0.0007206537477445414
Position 163: 0.0007067320543078463
Position 7560: 0.000606402450441674
Position 10332: 0.0005271360661000628
Position 722: 0.0005202149137907401
Position 649: 0.0005193695905470344
Position 13006: 0.0005177138291513234
Position 4487: 0.0005143944411935993
Position 5391: 0.0004905539589379793
Position 3260: 0.00047956528839166357
Position 6297: 0.0004657067461504848
Position 21896: 0.0004287755013903582
Position 4775: 0.0004210981154552444
Position 1564: 0.00040009940248160144
Position 959: 0.00039955092128233783
Position 1193: 0.0003870735973722289
Position 145: 0.0003767876025653903
Position 503: 0.0003757817381232951
Position 10382: 0.0003590297599912288
Position 8866: 0.0003308337864454392
Position 6013: 0.0002958278795108933
Position 8982: 0.0002605761801194158
Position 2125: 0.00024275814379149337
Position 11735: 0.00023098064909431325
Position 850: 0.00023059231530201136
Position 238: 0.0002225056731888902
Position 2907: 0.00017187636912032638
Position 688: 0.00016267048771960446
Position 947: 0.0001471354764040028
Position 4723: 0.0001447805463270449
Position 7329: 0.0001386943123477344
Position 4974: 0.00012972237379460882
Position 10045: 0.00011857411731774515
Position 7564: 9.695933254405001e-05
Position 158: 9.627773924838588e-05
Position 10371: 8.554557536421925e-05
Position 431: 8.302993975825427e-05
Position 3973: 7.309904494190515e-05
Position 10688: 7.29639963162266e-05
Position 9016: 6.996785164176472e-05
Position 9092: 6.635065890408032e-05
Position 2707: 6.490155053702299e-05
Position 86: 5.5976537777937295e-05
Position 280: 5.378727608287309e-05
Position 2969: 4.934359270009344e-05
Position 672: 4.766882059526333e-05
Position 661: 4.751916980961701e-05
Position 905: 4.302583393070285e-05
Position 456: 3.973244916264634e-05
Position 5612: 3.9517823911688e-05
Position 5716: 3.823837784010001e-05
Position 2881: 3.7581717608252794e-05
Position 270: 3.412500517866692e-05
Position 17016: 3.1330256297209936e-05
Position 1530: 3.106827519766208e-05
Position 2137: 3.0747208937911374e-05
Position 197: 2.684036985754943e-05
Position 465: 2.641826016890103e-05
Position 655: 2.5849141587748635e-05
Position 1206: 2.57584375296304e-05
Position 1264: 2.1328321846201664e-05
Position 4127: 1.8171078823808357e-05
Position 4143: 1.4513895077511219e-05
Position 626: 1.2626248633022483e-05
Position 942: 1.2363219974121168e-05
Position 10904: 1.116196007438479e-05
Position 14705: 1.0760202456054124e-05
Position 726: 9.337905081954034e-06
Position 5580: 9.262509167924383e-06
Position 135: 7.987812695896743e-06
Position 892: 7.516943933831114e-06
Position 10928: 4.9420974028785716e-06
Position 11377: 3.7857474069674576e-06
Position 378: 3.4199445666508213e-06
Position 954: 2.9071233778409246e-06
Position 563: 2.9029077397920347e-06
Position 10748: 2.7215593940800177e-06
Position 470: 2.710303898393637e-06
Position 434: 2.6951653914287143e-06
Position 520: 2.2755636235650613e-06
Position 89: 1.822328863597578e-06
Position 10796: 1.485980847955968e-06
Position 703: 1.3356707473146919e-06
Position 1200: 1.8060629344094682e-07
Position 1169: 7.010223502934339e-08
Position 109: 2.3661125539840262e-08
Position 118: 1.4727427983371295e-08
Position 175: 9.689986349347135e-09
Position 356: 3.736829583043037e-09
Position 508: 2.59402691561702e-09
Position 1083: 6.837274176396522e-10
Position 385: 3.3690605573810133e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10242: 0.9636417431819009
Position 7376: 0.945198398411861
Position 21252: 0.9183799703191848
Position 14338: 0.9113909770494304
Position 14483: 0.9016438382118773
Position 8767: 0.8615601910579841
Position 5505: 0.8182558533575651
Position 4714: 0.6961957488545047
Position 16292: 0.5325120743110676
Position 14822: 0.2803535676274964
Position 781: 0.2705059905678896
Position 10602: 0.25903464197961873
Position 4098: 0.255331684330831
Position 19158: 0.22389913286437016
Position 15677: 0.19111753702174167
Position 9108: 0.15476800421616432
Position 13502: 0.1420946842158819
Position 6168: 0.13813635687613351
Position 14125: 0.13491100189767974
Position 14947: 0.09602220843842368
Position 5766: 0.08872566115416312
