Gene = NMD3
index = 945
Annotated 5SS: [  120   768  3775  6054 12190 13566 13923 16902 17537 19874 21364 25159
 26041 28271 29037]
Annotated 3SS: [  703  3639  5956 12108 13436 13831 16822 17439 19755 21217 25045 25967
 28163 28965 29489]
SMsplice 5SS: [  435  3775  6054 12190 13566 13923 16902 17537 21364 26041 27632 28271
 29037]
SMsplice 3SS: [ 3639  5956 12068 13436 13831 16801 17439 21217 25967 27505 28163 28965
 29489]
top_k =  1000
Partition function (log Z): 17.09688738072443

Sorted 5' Splice Sites (High to Low Probability):
Position 28271: 0.9807072198032603
Position 21364: 0.9714119120138582
Position 6054: 0.96103952133826
Position 13923: 0.9375447854939497
Position 29037: 0.9049996687856839
Position 12190: 0.855387485094368
Position 16902: 0.7622757210570279
Position 3775: 0.7367444918252285
Position 17537: 0.6956926329131657
Position 435: 0.6506286852195063
Position 29601: 0.6395965742853708
Position 27632: 0.5838006292966632
Position 19874: 0.5748788035455763
Position 13566: 0.5157249161160072
Position 26041: 0.49324927448375455
Position 1566: 0.44969305237965934
Position 13586: 0.26792329050748487
Position 768: 0.2679161480501452
Position 26102: 0.2673040906378493
Position 29401: 0.2651589268378269
Position 11628: 0.22264137450561772
Position 28857: 0.1919534951086982
Position 3729: 0.1802203172223947
Position 26109: 0.15868552921601498
Position 851: 0.14787894794866296
Position 14445: 0.11673578137876214
Position 343: 0.09826674698736158
Position 814: 0.09080525669659789
Position 28874: 0.08452350948679886
Position 8101: 0.08248808753284384
Position 25717: 0.07952062732157623
Position 8200: 0.0764985494733433
Position 641: 0.07550219061345835
Position 446: 0.07431276735024171
Position 17123: 0.06444976792021902
Position 13554: 0.06382341983998797
Position 16898: 0.06050670842736473
Position 120: 0.05939058205870733
Position 20737: 0.05356265043131086
Position 8519: 0.05355392312803903
Position 16126: 0.051584667572071155
Position 25159: 0.04875674040539376
Position 29592: 0.042530706602299885
Position 12109: 0.03776774611395495
Position 8066: 0.03449496448823395
Position 22191: 0.03447371419984037
Position 3858: 0.033354435783640925
Position 7640: 0.03237474868278306
Position 29349: 0.030987276710660625
Position 1534: 0.02724208919474676
Position 18632: 0.026274273072640568
Position 13762: 0.025446684381431297
Position 7573: 0.02507192120226155
Position 15673: 0.023453217585609212
Position 28403: 0.022877181539030837
Position 25569: 0.022424980739723915
Position 42: 0.02197663309874191
Position 8503: 0.020492562114672718
Position 1449: 0.020011046586343534
Position 6086: 0.019473732331898995
Position 19601: 0.017960629411780473
Position 30101: 0.017732169465490357
Position 3785: 0.016595963745723193
Position 11490: 0.01631754761106504
Position 6049: 0.015336406399751543
Position 9167: 0.014316086897545623
Position 13742: 0.013788349276521603
Position 23977: 0.01378445217974466
Position 8994: 0.013528649086688105
Position 1501: 0.012984636476536866
Position 12443: 0.01292903136331763
Position 25854: 0.012847210832771632
Position 1638: 0.012220084456823
Position 27646: 0.011857477683235581
Position 18605: 0.011674659696714735
Position 12230: 0.011443855923533027
Position 22983: 0.010872752410711482
Position 12943: 0.010582583764967046
Position 26441: 0.01006566945045923
Position 3475: 0.009921929329155218
Position 1858: 0.009861584930999055
Position 15669: 0.009291072792569896
Position 26171: 0.00876881907828682
Position 23735: 0.008696281367409167
Position 855: 0.007789455235991661
Position 21947: 0.007657792293515161
Position 215: 0.007214784032644291
Position 30504: 0.007044015487165515
Position 1861: 0.0053918095073262375
Position 3743: 0.005095145430125
Position 4132: 0.00496281732880409
Position 2751: 0.004838734294968067
Position 14955: 0.0042627518065693915
Position 8230: 0.0035389283961467454
Position 12531: 0.0034563686633535206
Position 20409: 0.0034519467436539774
Position 21088: 0.003388159469799917
Position 21341: 0.0032785940033335276
Position 22512: 0.0032643180802970416
Position 2176: 0.0032463553439076274
Position 30660: 0.003166950618464253
