Gene = MOBP
index = 853
Annotated 5SS: [   61 12444 34596 35197]
Annotated 3SS: [12359 34385 34782 45702]
SMsplice 5SS: [   61 12444 32388 34596]
SMsplice 3SS: [12359 32329 34500 45702]
top_k =  1000
Partition function (log Z): -21.07225769334015

Sorted 5' Splice Sites (High to Low Probability):
Position 61: 0.9939539267395826
Position 12444: 0.9781998356800601
Position 9366: 0.2786982893345089
Position 10074: 0.27420815358033634
Position 13536: 0.2676284144414921
Position 837: 0.17832228520074436
Position 4170: 0.17358129462105087
Position 6505: 0.12298590783381705
Position 2723: 0.12272048451488189
Position 2822: 0.09423786760762283
Position 9419: 0.08601377123306937
Position 12881: 0.08520854250277766
Position 17198: 0.07771976363723544
Position 375: 0.07407060695555168
Position 10660: 0.05683461530973305
Position 10068: 0.05472945887617336
Position 841: 0.04624397452515511
Position 12891: 0.027574511458508158
Position 790: 0.02744611468482905
Position 8463: 0.018717649754871148
Position 2215: 0.018008796530094816
Position 10028: 0.012773983659349
Position 9467: 0.011027025883585478
Position 8418: 0.010814845363921294
Position 13077: 0.010035866138835519
Position 247: 0.006911331947550424
Position 692: 0.006732698651017332
Position 16485: 0.006549212612040515
Position 902: 0.006060320810545823
Position 5730: 0.005078056828954407
Position 5564: 0.0050296178585624365
Position 970: 0.004616056048594891
Position 7614: 0.004411989541430546
Position 12904: 0.004096774837098669
Position 12566: 0.003961086826189301
Position 13762: 0.00382212500846196
Position 7673: 0.0037484268071022436
Position 8435: 0.00358095882869274
Position 3811: 0.0032605628478437885
Position 5778: 0.003222808570125207
Position 4408: 0.0030425570407403243
Position 6792: 0.002691863592106932
Position 2286: 0.0023367981957505115
Position 4259: 0.0021340375671697145
Position 8509: 0.002084400725840014
Position 6602: 0.0018709883689700332
Position 172: 0.001734831906933039
Position 6324: 0.0016750058490134655
Position 5569: 0.0015310219639157437
Position 5686: 0.0015117099390618395
Position 9252: 0.0014614921155455003
Position 9298: 0.00139554260894883
Position 16418: 0.0012947993975562656
Position 12426: 0.0011307382258288782
Position 3729: 0.0011135891980054995
Position 5693: 0.001019356287300906
Position 5538: 0.001013448308620942
Position 4412: 0.0008756428831666944
Position 7698: 0.0008276315777259115
Position 282: 0.0008051278855327758
Position 2718: 0.0006726464392862671
Position 7345: 0.0006338086440210509
Position 14170: 0.000517827645795166
Position 1977: 0.0005141831966436808
Position 2281: 0.0003554260076258107
Position 17: 0.00035532207292587507
Position 2258: 0.00030392506657471745
Position 12588: 0.00014206371636865016
Position 378: 0.0001148521445344761
Position 1982: 9.895934142501661e-05
Position 2973: 6.820791571623508e-05
Position 5482: 5.7747524411460926e-05
Position 124: 1.134381314272347e-05
Position 679: 9.696840943357974e-06
Position 134: 9.329669211171675e-06
Position 711: 7.954189778178062e-06
Position 235: 7.901916302351311e-06
Position 78: 7.396084065696597e-06
Position 642: 6.428885354507257e-06
Position 563: 5.709568416308545e-06
Position 602: 5.37143510293972e-06
Position 293: 3.563788809855614e-06
Position 270: 2.696585926252438e-06
Position 792: 1.0183501476881708e-06
Position 677: 7.496936252681984e-07
Position 1004: 7.156533521143317e-07
Position 122: 4.981105178407992e-07
Position 751: 4.823775405031277e-07
Position 635: 4.499432098240964e-07
Position 1006: 4.203208241420053e-07
Position 833: 3.8178061857510164e-07
Position 805: 3.769175810380136e-07
Position 181: 3.0426381171503145e-07
Position 508: 2.877907330890573e-07
Position 354: 2.8324282391226206e-07
Position 506: 2.7902575167013273e-07
Position 1030: 2.3419329610601904e-07
Position 1082: 1.8506005183163155e-07
Position 495: 1.1096415452028253e-07
Position 986: 6.5503632556635e-08
Position 988: 6.395446015712389e-08
Position 1032: 5.963140479748927e-08
Position 2211: 5.5264528427431335e-08
Position 1108: 4.25074822599754e-08
Position 1056: 2.859785387748183e-08
Position 455: 2.5084729566158005e-08
Position 34: 1.2337139029539438e-08
Position 810: 9.12268080195106e-10
Position 1058: 8.835158226035823e-10
Position 437: 6.614737395689205e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12359: 0.9337748452539131
Position 9244: 0.380920364556109
Position 22639: 0.3378337548334892
Position 9912: 0.2874834819290369
Position 13438: 0.22113921280039878
Position 17128: 0.1703318871056343
Position 4051: 0.16665172501001088
Position 12659: 0.15918537178423112
Position 2650: 0.1402818949966938
Position 495: 0.12134427562622471
Position 25381: 0.11997230352583424
Position 6269: 0.09129717480434718
Position 159: 0.07645186443817738
Position 17954: 0.06411838237861932
Position 10578: 0.057019007331262826
Position 2749: 0.05639577510370614
Position 12213: 0.050231484681607035
Position 472: 0.05019129004239694
Position 17978: 0.0491965233620128
Position 9944: 0.04806467113760615
Position 13474: 0.04556288640121214
Position 18727: 0.04483166157654719
Position 8338: 0.035382308299913345
Position 6413: 0.029615621902427402
Position 13837: 0.028213360100970496
Position 612: 0.026940357313089438
Position 763: 0.024395610591605964
Position 14258: 0.019592541448150088
Position 13378: 0.018705548643663687
Position 23483: 0.018648686517817845
Position 2548: 0.015449459693030809
Position 13640: 0.014354249300837936
Position 17348: 0.013592871264777004
Position 14014: 0.012904984089187709
Position 12954: 0.012734509337493776
Position 20414: 0.012055034829669565
Position 13076: 0.011344833186739036
Position 817: 0.011162976589927038
Position 5563: 0.010679009837240913
Position 3915: 0.009995082082623426
Position 711: 0.009797526821964522
Position 16284: 0.00965092809557381
Position 19864: 0.00921576063452157
Position 566: 0.008924667862940133
Position 15118: 0.00846548729521715
Position 12779: 0.008400988187096944
Position 12616: 0.007343211950946319
Position 22907: 0.006555539284161144
Position 16948: 0.00641129931933969
Position 1881: 0.006372522119503045
Position 20994: 0.006165702026588952
Position 15969: 0.0060979819883530415
Position 6401: 0.005653170137489908
Position 5475: 0.005386593859351989
Position 863: 0.005381853867216338
Position 7581: 0.005165675375324151
Position 683: 0.005090548864540939
Position 20613: 0.00473599427194413
Position 1804: 0.0046072820266075615
Position 9990: 0.0043945379201923125
Position 14458: 0.004023174256615063
Position 7521: 0.003988692410712647
Position 12931: 0.003975629793357861
Position 2091: 0.0038452123628383013
Position 14482: 0.0030862634005463046
Position 2109: 0.002630856541346269
Position 15370: 0.002464627032940315
Position 13618: 0.0023870343811432018
Position 329: 0.0023178159461372644
Position 10011: 0.002259235894418648
Position 15060: 0.002225078859712416
Position 14461: 0.0021601108337515286
Position 2479: 0.0018078504713591474
Position 12255: 0.00177298400935976
Position 254: 0.00175333167183289
Position 3427: 0.001666084757224055
Position 6667: 0.0016234464861505096
Position 4338: 0.001608107189539637
Position 1989: 0.0016072177885003975
Position 181: 0.0013051910186831185
Position 3544: 0.001151370494829066
Position 2175: 0.0010790611336812166
Position 2374: 0.0010450380980818498
Position 4258: 0.0010236348261876977
Position 15278: 0.0009828054843493902
Position 5633: 0.0009822039735335787
Position 15157: 0.0009711398973800598
Position 15779: 0.0009243723368991923
Position 16583: 0.0008485860901952414
Position 13877: 0.0008034357508385879
Position 2675: 0.0007816820890120599
Position 6654: 0.0007409154892077957
Position 15210: 0.0007167632230195282
Position 3702: 0.0007151161450457702
Position 5390: 0.0006387580309935209
Position 7294: 0.0006381091486865928
Position 10856: 0.0006290043910234096
Position 5438: 0.0006227917910760771
Position 176: 0.0006023113457388203
Position 2008: 0.0005890506039184585
Position 16036: 0.0005541252742443665
Position 2396: 0.0005496102760467456
Position 14233: 0.0005440149645936095
Position 534: 0.0005368303262152773
Position 2425: 0.00050363893822692
Position 15079: 0.0004619375681194706
Position 15319: 0.00045688315267353294
Position 15439: 0.00045091854317878214
Position 631: 0.00043667996002218527
Position 11011: 0.00040544277084550033
Position 2434: 0.00040191842607495757
Position 588: 0.00037004991784689344
Position 3632: 0.00036865508592796013
Position 12661: 0.00035087380960440806
Position 657: 0.0003375784374810922
Position 6745: 0.000327501616748628
Position 2036: 0.00027364102690825755
Position 339: 0.00026996573425682444
Position 3726: 0.0002611031303528663
Position 12880: 0.0002232333858892154
Position 1833: 0.00022062346324222003
Position 5481: 0.0001863753557650518
Position 2575: 0.00017764910029903575
Position 2273: 0.00017210516131919626
Position 3932: 0.0001606315842349494
Position 13280: 0.00015060240911755397
Position 13170: 0.00014611845808343372
Position 3965: 0.00014368428438457564
