Gene = SMC2
index = 1275
Annotated 5SS: [  218  1293  2038  4309  5423  5944  6174  7934  8314 17555 19216 19822
 20570 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906]
Annotated 3SS: [ 1038  1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430
 21939 23910 25766 28847 30651 32380 33025 35384 37748 40154 43757 44878]
SMsplice 5SS: [  218  2038  4309  5423  5944  6174  7802  8314 17555 19216 19822 20570
 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906 46113]
SMsplice 3SS: [ 1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430 21939
 23910 25766 28847 30651 32380 33025 35452 37748 40154 43757 46035 46223]
top_k =  1000
Partition function (log Z): 33.04673108076974

Sorted 5' Splice Sites (High to Low Probability):
Position 20570: 0.9955996597631303
Position 8314: 0.9918062512739871
Position 43906: 0.9821576184023094
Position 37866: 0.980480458641077
Position 24116: 0.9617574335650038
Position 32525: 0.9567540808224512
Position 25903: 0.9485350173089642
Position 33221: 0.9472814021179998
Position 19822: 0.9460491295957792
Position 35586: 0.9241352386344087
Position 28973: 0.9144259723072137
Position 5944: 0.8868539992706529
Position 4309: 0.8824134913589817
Position 22060: 0.8665230454873666
Position 40316: 0.8623879071347088
Position 30846: 0.8011251174280177
Position 19216: 0.74820197215329
Position 6174: 0.683507735608466
Position 2038: 0.6664276684796202
Position 46113: 0.6263451900635796
Position 7802: 0.5321857167463302
Position 5423: 0.5105179998296918
Position 28768: 0.4801929394854196
Position 17555: 0.44393727714171255
Position 218: 0.4406079371634728
Position 33606: 0.4287397161723812
Position 5730: 0.4283756328462095
Position 30253: 0.3432621540722722
Position 1293: 0.3371165288541789
Position 7934: 0.3198598737072674
Position 10681: 0.24642032371847877
Position 9672: 0.23117646207270814
Position 10949: 0.18840611619811162
Position 703: 0.18048764279061702
Position 30489: 0.1586054021968053
Position 46157: 0.12905483704213624
Position 425: 0.12588187251428437
Position 189: 0.1232588835630146
Position 1844: 0.12302222651695847
Position 10960: 0.11475654445770021
Position 3948: 0.10572562021974513
Position 40655: 0.10092941683170933
Position 11203: 0.09551969568340449
Position 43314: 0.09208533999919925
Position 5676: 0.08338662660649297
Position 20876: 0.08079724143109421
Position 38776: 0.0804551836243228
Position 23635: 0.0756526461908793
Position 30476: 0.075263039983562
Position 22585: 0.07195625150277621
Position 227: 0.07089196507655093
Position 21267: 0.07077721788620071
Position 39405: 0.07021173971051725
Position 9677: 0.06997086776347093
Position 6400: 0.06934647040929837
Position 28749: 0.06845567825604976
Position 38677: 0.06401558542917041
Position 38780: 0.06369681285599296
Position 32263: 0.06303329898136317
Position 5458: 0.05695762174506494
Position 10520: 0.05280480573831983
Position 23802: 0.05244489818959265
Position 21257: 0.049070967834798036
Position 650: 0.046385752230986566
Position 31975: 0.045926784029368915
Position 19254: 0.043897090360502884
Position 44904: 0.04107367097291598
