Gene = GOLGA4
index = 607
Annotated 5SS: [   446   8308  39096  42885  46115  51901  53043  55844  56195  59156
  72422  76018  78710  84649  85361  85917  91990  93987  94558  97023
 104120 112011 118129]
Annotated 3SS: [  8217  38780  42836  46057  51801  52909  55655  56110  59007  72242
  75885  78553  80410  85238  85785  91875  93965  94488  96946 104015
 111923 118065 122902]
SMsplice 5SS: [   446   8308  30425  38898  42885  46115  51901  53043  55844  56195
  59156  72351  72753  76018  78710  84649  85361  91990  94558  97023
 104120 112011]
SMsplice 3SS: [  8217  30358  38780  42836  46057  51801  52909  55655  56110  59007
  72242  72629  75885  78553  84364  85210  91875  94488  96946 104015
 111923 122902]
top_k =  1000
Partition function (log Z): -55.159967158934265

Sorted 5' Splice Sites (High to Low Probability):
Position 8308: 0.9774033566316627
Position 446: 0.9718455694503649
Position 9305: 0.31577680748211445
Position 5507: 0.31539462076665126
Position 2284: 0.27580254852447367
Position 2245: 0.2729661987709458
Position 4722: 0.2504370941544629
Position 6890: 0.23858004151027556
Position 4787: 0.19613648097619737
Position 951: 0.17544968028998792
Position 7431: 0.1745942264862173
Position 8881: 0.1362439412469192
Position 1001: 0.10846335487227779
Position 7690: 0.10281705626818198
Position 1067: 0.09165931465901905
Position 6886: 0.09060553482121342
Position 5656: 0.08815564889444558
Position 1645: 0.05770094459847168
Position 9599: 0.04991541660431205
Position 1627: 0.04894048401082977
Position 6566: 0.048245768662084805
Position 2665: 0.043457758606887414
Position 5796: 0.022657626484705165
Position 8291: 0.021425323086096324
Position 358: 0.021327244906977683
Position 20069: 0.020840857669736222
Position 8998: 0.016936256740758555
Position 219: 0.016647852690673256
Position 5693: 0.01545670235260729
Position 4128: 0.015230239059822652
Position 8768: 0.012719088198125636
Position 66: 0.011504115013327989
Position 11263: 0.011309361634216834
Position 5358: 0.005391165406586517
Position 2033: 0.005034035535926537
Position 3704: 0.004822959625157076
Position 1089: 0.004612139243388393
Position 55: 0.004494971190441078
Position 3904: 0.004479658885053656
Position 10055: 0.004316912758685516
Position 9891: 0.004270653060845279
Position 12918: 0.004247633993768317
Position 2502: 0.003981959120230679
Position 9796: 0.0038972882623110696
Position 217: 0.003630030072434106
Position 4341: 0.003143838660002779
Position 1780: 0.003017813332879571
Position 9937: 0.0029242888107598383
Position 765: 0.0027046026008266167
Position 989: 0.0025834297908484813
Position 930: 0.0023773191976252253
Position 9125: 0.002170118565144078
Position 606: 0.0021433944252692806
Position 1010: 0.0016604363484713524
Position 1333: 0.0015870197460094188
Position 6461: 0.0014317184776324013
Position 337: 0.001400784224671241
Position 1739: 0.0012941096478836219
Position 8741: 0.0011935497741380075
Position 281: 0.0010393974044264585
Position 2280: 0.0009461069504758781
Position 1734: 0.0008339287489453099
Position 35: 0.0006679502365052556
Position 12924: 0.0006417960572874956
Position 10491: 0.0006251043458791246
Position 362: 0.00059258052517697
Position 8899: 0.0005147827682186185
Position 11060: 0.0005052092592440669
Position 10163: 0.0004164518314882561
Position 1337: 0.00037294819146604794
Position 1754: 0.00030276567243538887
Position 1812: 0.00027810566488015355
Position 1500: 0.00025548931202506255
Position 8399: 0.00020040130025954296
Position 1990: 0.00018300191928445538
Position 974: 0.0001569376738373343
Position 1770: 0.00015164006755908659
Position 3582: 0.00014324248237035695
Position 8609: 0.00013915528699280224
Position 877: 0.00013892843741601023
Position 1541: 0.00013886829529849475
Position 279: 0.00012656255125916767
Position 613: 0.00012105831798119201
Position 704: 0.00011558228667204087
Position 9050: 0.0001097677357448042
Position 2341: 0.0001083133604881523
Position 3374: 9.740787455669384e-05
Position 9017: 8.971651407328926e-05
Position 600: 7.148844137447067e-05
Position 2149: 4.8428122796612896e-05
Position 609: 4.699404636328603e-05
Position 95: 3.694139829547495e-05
Position 474: 3.681035000477279e-05
Position 9301: 3.622163151446506e-05
Position 2667: 3.4253856525467846e-05
Position 289: 3.2271189187310454e-05
Position 673: 2.4609305377020042e-05
Position 887: 2.2552429181286576e-05
Position 1243: 1.917153749560282e-05
Position 3824: 1.859630895395553e-05
Position 19: 1.7693339852278618e-05
Position 9309: 1.7415309436082408e-05
Position 1179: 1.6276620354795963e-05
Position 1071: 1.4922064305132598e-05
Position 8419: 1.4560917433356006e-05
Position 2096: 1.252488507855606e-05
Position 45: 1.0701710223805055e-05
