Gene = GMPS
index = 603
Annotated 5SS: [  362 23164 27506 33425 35728 40350 40744 44035 45657 48803 51767 54831
 61345 64511 65975]
Annotated 3SS: [22981 27390 33326 35623 40155 40577 43882 45482 48696 51650 54704 61228
 64379 65801 67054]
SMsplice 5SS: [  362 14246 23062 27506 27699 28329 33425 40744 44035 44510 45657 48803
 49666 51767 54831 61345 64511 65975]
SMsplice 3SS: [14158 22981 27390 27589 28203 33326 40577 43882 44253 45482 48696 49595
 51650 54704 61228 64379 65801 67054]
top_k =  1000
Partition function (log Z): 0.2482794532329864

Sorted 5' Splice Sites (High to Low Probability):
Position 27699: 1.0000000000000016
Position 44035: 0.9934796994213176
Position 33425: 0.9789040526234623
Position 40744: 0.9776734612369751
Position 48803: 0.9723931933693608
Position 64511: 0.9639255939735861
Position 14246: 0.9636203736113592
Position 362: 0.9228377866507753
Position 61345: 0.8574640553514987
Position 51767: 0.8278965192667078
Position 54831: 0.8261615648350816
Position 16996: 0.8233144133921594
Position 65975: 0.7921568136487208
Position 28329: 0.7100719450558094
Position 45657: 0.7006846921609978
Position 44510: 0.5350298651333528
Position 23062: 0.40358898286788447
Position 67346: 0.39617351886125324
Position 20222: 0.38880072060032655
Position 34613: 0.3443546545115568
Position 23164: 0.34173280485547647
Position 55296: 0.30848894567345436
Position 23098: 0.2546782122766406
Position 12287: 0.22093115722462714
Position 59606: 0.220332068941135
Position 28305: 0.21674485370175192
Position 41652: 0.18120600060060854
Position 67645: 0.1546140096000253
Position 46715: 0.1492207059827507
Position 40350: 0.14408097283318466
Position 49898: 0.1251824423219021
Position 14495: 0.12176803532202538
Position 18794: 0.11157744951186743
Position 54819: 0.10094915599859211
Position 53739: 0.10076444141195423
Position 2325: 0.0914314052469688
Position 35803: 0.08845578010182575
Position 45544: 0.08422710464389464
Position 35780: 0.07709354588950323
Position 54092: 0.07552490276122233
Position 7203: 0.07178383467318254
Position 34408: 0.07126323276678925
Position 687: 0.0699791124890059
Position 35728: 0.061785963141659406
Position 70385: 0.06043457565309779
Position 61448: 0.05376383277843436
Position 65081: 0.05270595536080464
Position 55053: 0.05033407540916696
Position 33628: 0.04871611068273046
Position 9844: 0.04756661729377595
Position 68678: 0.046402716546448945
Position 42518: 0.04444466296459921
Position 59612: 0.04220437514516669
Position 61000: 0.03815914327019328
Position 28774: 0.03534941832999939
Position 54033: 0.0319537785292376
Position 59589: 0.02982724476774936
Position 44445: 0.029113379360204028
Position 51410: 0.024934031360616407
Position 67696: 0.022759245545540395
Position 49830: 0.02260683756325089
Position 44512: 0.022380847646540112
Position 42053: 0.02111866190573226
Position 49842: 0.0186414655800221
Position 54823: 0.018619233601808453
Position 53207: 0.018291327280741267
Position 46673: 0.018247932281436948
Position 35268: 0.017109914527323182
Position 51556: 0.01682336739939226
Position 63929: 0.016425604629772203
Position 40737: 0.016224897372589114
Position 46886: 0.01569209134309612
Position 49860: 0.01491908293394263
Position 47775: 0.014588269455144708
Position 65937: 0.013840840056770467
Position 45644: 0.013325092751633759
Position 42196: 0.01330472376070724
Position 53811: 0.013026526531229824
Position 49633: 0.012769450573169435
Position 55021: 0.011219809153179102
Position 36457: 0.01103955552633806
Position 60430: 0.010481335188783712
Position 72089: 0.009541423033568421
Position 55916: 0.009509480636767716
Position 37390: 0.009202925238247681
Position 60633: 0.008914096836564696
Position 70318: 0.0086496902789065
Position 46235: 0.008249794699276312
Position 66989: 0.007875504883073906
Position 41384: 0.007863393532781138
Position 66516: 0.007489012023687211
Position 64903: 0.007196277254984743
Position 48330: 0.006790516511904756
Position 41434: 0.006370520427745502
Position 46717: 0.006143712693919042
Position 44334: 0.005435087309060919
Position 41245: 0.004741749199919294
Position 49780: 0.004723833220532297
Position 41806: 0.0045971042257558
Position 55826: 0.004528126210867596
Position 67095: 0.004377459860699991
Position 5688: 0.004337169063396222
Position 41563: 0.004241693673707421
Position 52581: 0.00422045088439837
Position 67153: 0.00411029494914808
Position 50616: 0.004044744125779784
Position 67651: 0.003865813960628663
Position 8281: 0.0038259382670871064
Position 63917: 0.003796058193556523
Position 47924: 0.003678406882145539
Position 4618: 0.0030666147008518298
Position 49754: 0.003031472888987717
Position 46565: 0.0028954128885902534
Position 51127: 0.0027666573690679737
Position 41070: 0.0027318118789089437
Position 50258: 0.002641353676619284
Position 46102: 0.0024989899755210165
Position 49331: 0.002433332207613113
Position 41088: 0.0024303948517741983
Position 48777: 0.002383535280639473
Position 46032: 0.0023736792802016115
Position 43991: 0.0022769765930899643
Position 50414: 0.0022477850142172203
Position 48186: 0.002233867473982902
Position 47733: 0.001945433896874927
Position 50591: 0.0018048158063930474
Position 1007: 0.0016598012165161843
Position 33: 0.0014114427833094817
Position 51160: 0.0013090954274146776
Position 67340: 0.0013077187219040056
Position 40765: 0.0012761490050254187
Position 49175: 0.0012736929356188178
Position 43263: 0.0012574771181046048
Position 67463: 0.0011704457787746455
Position 48931: 0.0011615366961432185
Position 57316: 0.0011043415619702362
Position 64891: 0.0010903051853981525
Position 52026: 0.0010408876081629043
Position 45976: 0.0009807732822348435
Position 51198: 0.0009765401956641965
Position 47936: 0.0009756042888649994
Position 681: 0.0009665860380667552
Position 46052: 0.0009622164225699265
Position 47743: 0.0009151835434442375
Position 579: 0.0008542153617882528
Position 43974: 0.0008217317437143359
Position 67687: 0.0007878232749072948
Position 46533: 0.0007862133969484277
Position 66587: 0.0007668036787746234
Position 42087: 0.0005901222637383798
Position 41812: 0.0005715361176849141
Position 66452: 0.0005429278086863792
Position 66524: 0.0005370031597704401
Position 117: 0.0004874641314801557
Position 1076: 0.000427713472402282
Position 44328: 0.00041630175339805043
Position 46175: 0.0003011479464924477
Position 48124: 0.00029233224738233263
Position 44063: 0.00026952252214645564
Position 934: 0.0002357441638586054
Position 45528: 0.0001898830012245909
Position 1734: 0.00018741870025680644
Position 1630: 0.00017119498482489825
Position 67874: 0.00016385575519393521
Position 49157: 0.00015570923305185182
Position 45686: 0.00015560033746514382
Position 44077: 0.00014537825177598007
Position 1088: 8.91641872961961e-05
Position 12: 8.757508980662489e-05
Position 44378: 8.137206267462513e-05
Position 512: 7.875227986868837e-05
Position 46270: 7.55678023758064e-05
Position 1485: 7.283805189085948e-05
Position 130: 7.262723327347457e-05
Position 49273: 7.183467952139006e-05
Position 1686: 7.000416801317775e-05
Position 1249: 4.2673666938952466e-05
Position 725: 4.057160876678342e-05
Position 44029: 3.9840606614350804e-05
Position 1416: 3.454720688039578e-05
Position 707: 3.2427899190983906e-05
Position 55153: 2.4518502776941856e-05
Position 45663: 2.4146754641899387e-05
Position 46018: 2.226543283276591e-05
Position 368: 2.1708016412532726e-05
Position 1028: 1.9773251423300923e-05
Position 46196: 1.8865922754598914e-05
Position 1137: 1.6870226688110912e-05
Position 374: 1.5885801838069308e-05
Position 2101: 1.4604213495857264e-05
Position 813: 1.1852008064735233e-05
Position 943: 1.09668987152639e-05
Position 294: 9.504683932074338e-06
