Gene = OTULIN
index = 990
Annotated 5SS: [  230  8971 14028 16860 22899 25561]
Annotated 3SS: [ 8893 13932 16715 22772 25290 28105]
SMsplice 5SS: [  230  8971 14028 16860 25561]
SMsplice 3SS: [ 8893 13932 16715 25290 28105]
top_k =  1000
Partition function (log Z): -6.975055623100372

Sorted 5' Splice Sites (High to Low Probability):
Position 230: 0.9960492028046606
Position 8971: 0.958669131406961
Position 28229: 0.7947596324969483
Position 14028: 0.7864788713879006
Position 25561: 0.6686845325606754
Position 22899: 0.5636580890376842
Position 16860: 0.5597609318061052
Position 30233: 0.48503602397388806
Position 15317: 0.43702177943062925
Position 3682: 0.3262264120866928
Position 16877: 0.26635607089946356
Position 20345: 0.21901345948184153
Position 7480: 0.2081345990035989
Position 14041: 0.14798790655040195
Position 3787: 0.1196333084318394
Position 13855: 0.10435044736171356
Position 7881: 0.08767252856253124
Position 7384: 0.08723160294543449
Position 15907: 0.07545792941773678
Position 25180: 0.07442679056828547
Position 31285: 0.0698620454923672
Position 20129: 0.05384698539215837
Position 16098: 0.049267689102735525
Position 32249: 0.04734137951031667
Position 3972: 0.04642055484884642
Position 28371: 0.043573338230874684
Position 11612: 0.0405830380624885
Position 28347: 0.038944430220245976
Position 14056: 0.03164297026595628
Position 842: 0.031548171424230685
Position 4965: 0.030749241831698002
Position 5008: 0.030546726164869482
Position 10253: 0.030317511900276047
Position 11711: 0.027287444428179725
Position 1991: 0.025696166771371008
Position 25534: 0.022808484730831587
Position 4633: 0.02243688756528009
Position 6000: 0.022394430967421095
Position 15385: 0.02210721298139934
Position 7821: 0.020182810927413992
Position 13476: 0.01970378978662212
Position 2165: 0.016167507463987076
Position 28649: 0.015577643306137376
Position 19054: 0.015128294276714303
Position 10258: 0.014175318646282204
Position 29274: 0.014102402583848319
Position 9524: 0.013884815679373406
Position 21244: 0.013703231710945507
Position 20458: 0.011847450058736771
Position 8709: 0.010569150502251016
Position 4843: 0.010310908390494797
Position 13314: 0.010053458559924419
Position 11934: 0.009616382690695716
Position 14017: 0.00947072671786901
Position 32794: 0.00874432434492096
Position 22432: 0.00868060958779402
Position 15703: 0.007286776931481518
Position 12577: 0.006965545899664861
Position 12673: 0.006339436293413499
Position 16973: 0.006132200883874594
Position 21696: 0.0055005178558791765
Position 724: 0.005253375394613273
Position 13768: 0.004612687787802957
Position 20401: 0.004279678255967993
Position 1882: 0.004173637933703252
Position 2907: 0.004171830781978409
Position 758: 0.004003848484567492
Position 16084: 0.003715699828682158
Position 20316: 0.003073294056634106
Position 1604: 0.0028894186667293566
Position 6856: 0.00286334008518837
Position 15714: 0.0027143903379057382
Position 2525: 0.0026759295556581957
Position 6836: 0.0025077764634998546
Position 13399: 0.0024436472755663746
Position 14566: 0.0022935856384085846
Position 10929: 0.0020349516996588475
Position 1372: 0.0019429213615783508
Position 15081: 0.0019150535286991473
Position 4793: 0.0018185557926353206
Position 13294: 0.0015977869171762455
Position 4157: 0.0014652217454629829
Position 13026: 0.0014426725274406624
Position 3282: 0.0014015095348511354
Position 768: 0.0013671510409295714
Position 12595: 0.001360806562948635
Position 9876: 0.0013439184209811405
Position 7526: 0.0013426238458224696
Position 22931: 0.0012303771610039543
Position 5030: 0.0010211671917253109
Position 6171: 0.0007968903278362182
Position 344: 0.0007658712852123924
Position 7356: 0.0005439443380595815
Position 2101: 0.0005426895615106436
Position 2355: 0.0005076727940447727
Position 3733: 0.00048811165673313175
Position 3640: 0.0004010395206912327
Position 3676: 0.0003707093982845408
Position 2768: 0.0003700822865573307
Position 2580: 0.0003606473342866051
Position 391: 0.0002780329358917525
Position 586: 0.0002461844970142499
Position 1075: 0.0002461458724492061
Position 14678: 0.00018295349249469636
Position 1680: 0.00018289287272652105
Position 234: 0.00016830025776538434
Position 2490: 0.0001661118705145316
Position 834: 0.00016303594640047666
Position 2080: 0.0001552993395686888
Position 300: 0.0001215029600491594
Position 1381: 0.00010950776518533262
Position 1845: 0.00010285311641847004
Position 3319: 9.58559940752689e-05
Position 4327: 9.055040235107458e-05
Position 1490: 7.861729198523429e-05
Position 1888: 7.356514585903483e-05
Position 9376: 7.301446678900669e-05
Position 984: 7.23207025978082e-05
Position 2537: 5.315541323921951e-05
Position 14673: 5.147166063742845e-05
Position 531: 4.836170017507161e-05
Position 3351: 4.705727172505144e-05
Position 9368: 4.416330619243258e-05
Position 2072: 4.2661670136247e-05
Position 658: 4.196543274640935e-05
Position 2497: 3.812073102816901e-05
Position 19751: 3.6969497342757985e-05
Position 591: 3.17296750396992e-05
Position 9112: 2.86338588946951e-05
Position 3797: 2.7086267383771602e-05
Position 276: 2.6016355221011012e-05
Position 4476: 2.3934087000454934e-05
Position 3484: 2.3734120227345593e-05
Position 3791: 2.300340393463913e-05
Position 871: 2.261111217127899e-05
Position 260: 2.2315353406823526e-05
Position 2924: 2.1250340918367895e-05
Position 4194: 1.9796712134121798e-05
Position 2939: 1.905432091179232e-05
Position 3659: 1.894976790409358e-05
Position 3730: 1.7688439160587996e-05
Position 526: 1.735973536197387e-05
Position 1858: 1.4694547906459036e-05
Position 2208: 1.3120584018109111e-05
Position 4953: 1.2360702421465557e-05
Position 2890: 1.2309115320427077e-05
Position 4033: 1.1528315596094287e-05
Position 1870: 1.132540995791541e-05
Position 3692: 1.026243545900561e-05
Position 3617: 9.876050485233461e-06
Position 787: 9.489137358324344e-06
Position 4312: 9.290923032955446e-06
Position 397: 9.066208216404385e-06
Position 1659: 8.300096000064843e-06
Position 3748: 8.120165867113964e-06
Position 4239: 7.568206276662304e-06
Position 2643: 7.314638176016937e-06
Position 1886: 7.078265247783716e-06
Position 2415: 6.317393083204159e-06
Position 14687: 1.943298656931681e-06
Position 4436: 1.4612280498629289e-06
Position 434: 1.0778595686623086e-06
Position 442: 9.930078533648409e-07
Position 389: 5.687681226886847e-07
Position 485: 5.204258004566398e-07
Position 321: 3.074231392735068e-07
Position 215: 1.9821677061384583e-07
Position 38: 1.2532936006471597e-07
Position 310: 1.1355469005980054e-07
Position 380: 5.7063012584801344e-08
Position 82: 5.24944121610042e-08
Position 478: 4.768258675696514e-08
Position 456: 1.8698206769423215e-08
Position 307: 1.8504680238086056e-08
Position 1369: 1.2438130791826052e-08
