Gene = DAP3
index = 428
Annotated 5SS: [  117 20767 28071 32561 36433 36962 38681 40065 40309 42358 42976 48006]
Annotated 3SS: [20714 27947 32458 36323 36868 38549 39983 40149 42297 42885 47887 49098]
SMsplice 5SS: [  117  2450  5856  9096 28071 38681 40065 40309 42358 42976 49240]
SMsplice 3SS: [ 2340  5732  8976 27947 38549 39983 40149 42297 42885 49098 49550]
top_k =  1000
Partition function (log Z): -20.679088560330044

Sorted 5' Splice Sites (High to Low Probability):
Position 5856: 0.9743879063120332
Position 2450: 0.9003857244703373
Position 9096: 0.6751236164818983
Position 117: 0.5243577667200573
Position 186: 0.4242736789738377
Position 3433: 0.36207166928701284
Position 18827: 0.32595420195437014
Position 8365: 0.293982569223775
Position 8111: 0.17409017715425773
Position 20767: 0.1192866624261393
Position 21723: 0.07811380263695011
Position 19620: 0.07537684356302207
Position 4296: 0.06812547752566737
Position 5215: 0.06278718786029541
Position 5652: 0.05425678748057384
Position 2445: 0.04932904104212782
Position 9042: 0.04860096578841255
Position 3964: 0.04530123259736582
Position 5467: 0.03670667575284582
Position 6374: 0.033976033235452875
Position 2862: 0.025513419036403834
Position 5426: 0.021891900579215275
Position 5629: 0.020935624495451558
Position 2201: 0.020829727617016767
Position 5648: 0.019103691828056418
Position 10011: 0.017774598432393703
Position 2995: 0.01748377344788077
Position 8274: 0.016138699103598525
Position 8003: 0.015280066619322718
Position 139: 0.015278845888031257
Position 8149: 0.013247157806820939
Position 202: 0.013201146757680872
Position 4140: 0.012005455258827317
Position 9584: 0.010856526957548223
Position 9171: 0.010613235379961101
Position 19133: 0.010477133266794524
Position 3526: 0.008724163825173834
Position 6058: 0.008487690845739266
Position 2845: 0.00842454990242054
Position 6394: 0.008315888502066127
Position 1354: 0.007686818322159052
Position 3988: 0.007620442996682392
Position 8164: 0.006658824864391952
Position 3297: 0.006653859547190455
Position 386: 0.006410758230257936
Position 4132: 0.006273413651918668
Position 6297: 0.006005872539387571
Position 3534: 0.004880436445830566
Position 2568: 0.0045671285705033045
Position 7076: 0.004491089552638094
Position 8455: 0.004420798132302546
Position 193: 0.004255654968182571
Position 6226: 0.003922947546335658
Position 6491: 0.003626132948914274
Position 8317: 0.0032561084462625024
Position 12789: 0.003010813255776884
Position 7936: 0.0025117985698695443
Position 6830: 0.0023255348728997895
Position 6425: 0.002109807329241547
Position 412: 0.001929653442841506
Position 7712: 0.0018934876625014588
Position 3706: 0.0018067255386546419
Position 673: 0.00155700514521569
Position 1126: 0.001290304442749264
Position 1313: 0.001279999035709289
Position 282: 0.0012473014992152483
Position 490: 0.0012322854320558577
Position 2722: 0.0010859432356552534
Position 4156: 0.0009948572919746095
Position 3775: 0.0009764249867440771
Position 4455: 0.0009231967872224288
Position 5387: 0.0008986173937092546
Position 9214: 0.0008861730721407816
Position 74: 0.0008560269282498979
Position 641: 0.000744364885955738
Position 78: 0.0007194242083516583
Position 6258: 0.000621999554297728
Position 549: 0.0006180254013028044
Position 919: 0.0005460400337090675
Position 553: 0.0004700278530617002
Position 1122: 0.0004451744002582069
Position 1459: 0.00041075361949932085
Position 2129: 0.00038115073835337786
Position 1945: 0.00028658868004251357
Position 2559: 0.0002602230252805293
Position 796: 0.00025350092303862956
Position 435: 0.00024207672761276152
Position 144: 0.00022447567515067866
Position 1634: 0.00022337965473326864
Position 481: 0.00021151136073777171
Position 1601: 0.0002035742200069448
Position 986: 0.00020155253025607624
Position 449: 0.0001887708686307254
Position 2499: 0.00012681347616060526
Position 5329: 0.00011681107318229107
Position 3178: 0.00011268919099737192
Position 2726: 0.00010938310362111221
Position 1236: 0.00010315632407358665
Position 3059: 9.768264305819734e-05
Position 461: 9.359597784981283e-05
Position 269: 9.18587899283618e-05
Position 11552: 8.815158068273612e-05
Position 399: 8.237589204315528e-05
Position 1135: 7.617229061535036e-05
Position 9994: 7.42565633962157e-05
Position 1192: 7.075542276592822e-05
Position 3809: 6.15557565258552e-05
Position 352: 6.126070597659781e-05
Position 973: 6.06517817011497e-05
Position 979: 5.730426507476114e-05
Position 2735: 5.462620289029161e-05
Position 82: 4.888776452866062e-05
Position 3033: 4.777145086858212e-05
Position 511: 4.5928053019676877e-05
Position 629: 4.387496285141443e-05
Position 886: 4.3658284997519e-05
Position 279: 4.148288232609915e-05
Position 1050: 3.991514310754065e-05
Position 2803: 3.8792973387725976e-05
Position 2259: 3.35812555140688e-05
Position 969: 3.346935077935726e-05
Position 2355: 2.954817164526006e-05
Position 5872: 2.5662888369621636e-05
Position 1531: 2.5602922360892877e-05
Position 1131: 2.5273158246532208e-05
Position 3076: 2.350875149832701e-05
Position 1006: 2.2649743879975626e-05
Position 1876: 2.127058354631077e-05
Position 76: 2.0820468301860585e-05
Position 284: 1.9122918828408213e-05
Position 3675: 1.7714863512519844e-05
Position 3553: 1.695349762238256e-05
Position 1549: 1.6761260452343917e-05
Position 2937: 1.6183882980803065e-05
Position 3813: 1.550726891957126e-05
Position 6050: 1.4030203240608462e-05
Position 276: 1.3312127262397803e-05
Position 731: 1.2370338260723553e-05
Position 5342: 1.1615473006085464e-05
Position 9273: 9.629685815673625e-06
Position 3460: 8.296133737215133e-06
Position 1424: 7.838509848904864e-06
Position 718: 6.3286032115939824e-06
Position 3027: 5.9294079040977715e-06
Position 1671: 5.461974221925404e-06
Position 2007: 5.425117746062588e-06
Position 683: 4.4904889314107595e-06
Position 1039: 4.407807796477806e-06
Position 1047: 4.117137616768652e-06
Position 2032: 3.3166283005200866e-06
Position 3475: 3.137808288817761e-06
Position 90: 2.7476358258813937e-06
Position 103: 2.7000295376379766e-06
Position 1554: 2.5522790287402317e-06
Position 9427: 1.5925470305950791e-06
Position 7289: 1.3732485247241739e-06
Position 4064: 1.0244540565373902e-06
Position 3509: 9.106848546499922e-07
Position 3823: 6.601001955515576e-07
Position 2378: 4.3225172313950455e-07
Position 2966: 2.7110967172143815e-07
Position 2698: 4.098563360758408e-08
Position 2852: 2.54635622507696e-08
Position 509: 8.10069864559659e-09
Position 2688: 6.528738331534853e-09
Position 240: 3.059209843359545e-09
Position 299: 2.840996650391372e-09
Position 296: 1.499912823816415e-09
Position 356: 1.4735633078183555e-09
Position 293: 1.0821592448545893e-09
Position 245: 7.460618539280981e-10
Position 926: 7.115968998602978e-10
Position 3: 5.340922044228587e-10
Position 470: 2.760020946645971e-10
Position 336: 1.752047543561984e-10
Position 715: 1.1721054439116586e-10
Position 977: 8.921386422903077e-11
Position 991: 7.724462275277334e-11
Position 494: 4.543537379796104e-11
Position 36: 4.052027979578244e-11
Position 848: 1.9091096188206875e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2340: 0.9536494923784681
Position 5732: 0.7615516653351903
Position 8976: 0.6636799401191564
Position 19508: 0.5095087892321173
Position 3387: 0.3201672588692659
Position 18697: 0.307555209283612
Position 21638: 0.1994306787695862
Position 5763: 0.19691492712137168
Position 20714: 0.15028363285772342
Position 8277: 0.14604890722882172
Position 19013: 0.11539563567668658
Position 18642: 0.10207760526393654
Position 5451: 0.10111191940640522
Position 7915: 0.0920283781584794
Position 8209: 0.09076615915861597
Position 8028: 0.07971064254938413
Position 8882: 0.05449099806144229
Position 8352: 0.04864184649364716
Position 8031: 0.04252934685343868
Position 24172: 0.04189922267097641
Position 6138: 0.0384392319153215
Position 3880: 0.0368425528175904
Position 3635: 0.035043735336635636
Position 22029: 0.0321969115899479
Position 9480: 0.026745455744953045
