Gene = ANAPC13
index = 78
Annotated 5SS: [ 704 3218]
Annotated 3SS: [3091 7307]
SMsplice 5SS: [ 323 3218]
SMsplice 3SS: [3091 7307]
top_k =  1000
Partition function (log Z): -5.936695225650153

Sorted 5' Splice Sites (High to Low Probability):
Position 3218: 0.9301817667617472
Position 323: 0.5854320309763953
Position 72: 0.35778208956626073
Position 704: 0.25715451194971256
Position 1012: 0.090463184087163
Position 4658: 0.0567698607753068
Position 3252: 0.055244661956843445
Position 7488: 0.046386345798583556
Position 6202: 0.04470150693657177
Position 4255: 0.04166125304093107
Position 1061: 0.02624272807459223
Position 5818: 0.024318294584539876
Position 1251: 0.018916247076866222
Position 5906: 0.018393953095068007
Position 708: 0.016201778010130046
Position 5937: 0.013734945282749817
Position 4587: 0.012278463340805033
Position 3419: 0.010671646834363904
Position 318: 0.010548473986419836
Position 558: 0.009541735214099147
Position 7165: 0.008633415570030235
Position 5291: 0.007445644633722849
Position 4884: 0.00682252050669366
Position 993: 0.005321131884496891
Position 541: 0.005213941690889299
Position 1271: 0.005005072950525326
Position 1341: 0.004878899609831865
Position 7470: 0.004667513951148332
Position 7397: 0.004345779603138725
Position 2768: 0.003618821961076811
Position 562: 0.003536373912124455
Position 644: 0.003023151926905905
Position 332: 0.002744417886320152
Position 3222: 0.0026459189453411865
Position 986: 0.0022361783205246356
Position 7615: 0.0019912397642757387
Position 2204: 0.0019694445447594683
Position 1280: 0.0018508890451402373
Position 7763: 0.0017808836522415926
Position 271: 0.0017625545903177605
Position 746: 0.0016859491101057342
Position 6243: 0.0016152272048554368
Position 7938: 0.001593051072561989
Position 4597: 0.0012892770070454798
Position 1070: 0.0011044226236187856
Position 1076: 0.000996313598383341
Position 2872: 0.000854954373911872
Position 2564: 0.0007917797231604476
Position 1926: 0.0007742545574697462
Position 8: 0.0007493910425094445
Position 753: 0.0007177613795156865
Position 511: 0.0007080423360140135
Position 936: 0.0007056231484993502
Position 2352: 0.0006842590222779311
Position 2998: 0.0006632983014902686
Position 6610: 0.0005701789379915111
Position 3767: 0.0005688219207643087
Position 7520: 0.0005577393688334639
Position 5960: 0.0005458904301277152
Position 135: 0.0004888362278085053
Position 2162: 0.0004704455932975044
Position 717: 0.0004425259507551452
Position 1219: 0.0004030320114052014
Position 765: 0.0003613111139358531
Position 210: 0.00036000928463562166
Position 908: 0.00034924028654491286
Position 4286: 0.00034685198550419796
Position 5110: 0.00032143395114022933
Position 6133: 0.0003090049494686642
Position 7609: 0.000295830216586631
Position 5370: 0.0002870335843381611
Position 6914: 0.0002864293411340863
Position 7773: 0.0002752952557087623
Position 953: 0.00025890990300566247
Position 6986: 0.0002478848220133285
Position 3896: 0.00024628419451036315
Position 3370: 0.0002377598808453719
Position 66: 0.00021626057920502137
Position 587: 0.00018736363259835777
Position 515: 0.00018626672473091488
Position 100: 0.00018121604003014133
Position 121: 0.0001809986136212243
Position 6180: 0.00017866742062707145
Position 2615: 0.00017383601164526648
Position 7376: 0.0001701245569190884
Position 335: 0.0001424694981485276
Position 412: 9.888422614717157e-05
Position 2085: 9.402338267356535e-05
Position 941: 9.063570681173076e-05
Position 1246: 6.356459868572841e-05
Position 2650: 6.1011840682081724e-05
Position 978: 5.3847146294658883e-05
Position 1411: 4.290045328375273e-05
Position 2780: 4.248451145804532e-05
Position 3126: 3.970566031075919e-05
Position 436: 1.9256016856777513e-05
Position 4861: 1.772151713101505e-05
Position 736: 1.6771512268327447e-05
Position 5341: 1.5682669370514915e-05
Position 4700: 1.2661021050135318e-05
Position 4511: 1.223616277200166e-05
Position 739: 1.1706054951993101e-05
Position 6117: 1.1259115663351057e-05
Position 5349: 6.3745887340456e-06
Position 78: 6.291933100570429e-06
Position 4136: 5.4761606995816245e-06
Position 648: 5.3944747165276955e-06
Position 4439: 4.975487013438608e-06
Position 5118: 4.936105078424437e-06
Position 527: 4.926541006905613e-06
Position 3266: 3.8014135339909633e-06
Position 721: 2.754171237988742e-06
Position 58: 2.1815048091594965e-06
Position 133: 2.152444716930841e-06
Position 5123: 1.9013239386153541e-06
Position 252: 1.5909095555436384e-06
Position 733: 1.4764395070602838e-06
Position 48: 6.612117964337246e-07
Position 469: 4.1952227218022756e-07
Position 315: 3.5770913198431503e-07
Position 266: 3.54741311337455e-07
Position 208: 3.465314165831371e-07
Position 169: 1.798412893461239e-07
Position 494: 1.3711519772428506e-07
Position 3131: 5.717672252656557e-08
Position 400: 3.3561555361993354e-08
Position 2557: 4.040312423866524e-10
Position 467: 1.4329802778306019e-10
Position 438: 1.2082393649280976e-10
Position 33: 6.480657343651003e-11
Position 189: 3.175411295909588e-11
Position 125: 2.9621773892716284e-11
Position 444: 2.4552690615272456e-11
Position 231: 2.413012350195296e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9811008135642112
Position 7307: 0.576571734898554
Position 8227: 0.2200872127322896
Position 834: 0.13889851323494148
Position 5644: 0.12096189525721092
Position 243: 0.09743899128023527
Position 4463: 0.07035669045640802
Position 534: 0.06341325433744469
Position 7762: 0.059637697961535056
Position 459: 0.05488104104799715
Position 4206: 0.04359051275160311
Position 7066: 0.03311056421727089
Position 7218: 0.03089666406824978
Position 5928: 0.02888974107110026
Position 502: 0.023505384025648512
Position 608: 0.014979154629643403
Position 5195: 0.012254812047600021
Position 4757: 0.00839154300476319
