Gene = PLAA
index = 1034
Annotated 5SS: [  567 12451 19156 19364 21071 21639 24286 27237 28154 30367 33585 37126
 39630]
Annotated 3SS: [12256 19054 19242 20902 21502 24115 27078 27933 30297 33515 37023 39464
 41386]
SMsplice 5SS: [  567  7803 12451 19156 19364 19825 21071 21362 21639 24286 27237 28154
 30367 37126 39630 42642]
SMsplice 3SS: [ 7688 12256 19054 19242 19682 20902 21265 21502 24115 27078 27933 30214
 37023 39464 42528 42739]
top_k =  1000
Partition function (log Z): 8.964035643258699

Sorted 5' Splice Sites (High to Low Probability):
Position 19364: 0.9906775882783849
Position 19156: 0.986244382735056
Position 24286: 0.9629497672171833
Position 27237: 0.9307094008125126
Position 7803: 0.9284089234907992
Position 12451: 0.912975594594743
Position 21071: 0.8995078300452122
Position 39630: 0.8607528002275018
Position 21639: 0.8323862798861204
Position 28154: 0.8281797491178046
Position 19825: 0.8188442590899874
Position 37126: 0.7100466907925096
Position 567: 0.679868768711161
Position 21362: 0.6094862796865728
Position 30367: 0.5389393981988488
Position 33585: 0.45958838246997
Position 20679: 0.37906472880920006
Position 30308: 0.33452913459679595
Position 438: 0.3137432491538733
Position 3267: 0.30769446866336075
Position 42642: 0.28180525638182224
Position 27611: 0.249351567674893
Position 37333: 0.233019576411569
Position 38745: 0.15154509860702986
Position 40306: 0.1430219800482021
Position 1314: 0.10772933120700211
Position 908: 0.10528692343872834
Position 1203: 0.09936557559450877
Position 39832: 0.08608068760907683
Position 13268: 0.07818473398573408
Position 21632: 0.07391990238842834
Position 3213: 0.06282534168704076
Position 9216: 0.05758409218867778
Position 41914: 0.05549310308455688
Position 7336: 0.05445307583977891
Position 28411: 0.050465681535730646
Position 4030: 0.0486636115669058
Position 478: 0.04858541373109402
Position 28724: 0.043096785531687706
Position 6496: 0.04230081829916382
Position 24721: 0.042086856911300145
Position 30843: 0.03329436870939152
Position 21422: 0.026905534845929238
Position 722: 0.02684464751858359
Position 21314: 0.025829591428966816
Position 21628: 0.024931550808889785
Position 25128: 0.023706398963490888
Position 6500: 0.021908205720965943
Position 903: 0.02138809492034316
Position 23804: 0.021294500423962956
Position 16505: 0.020586080590384415
Position 25983: 0.02040653934803623
Position 29103: 0.018935829139646275
Position 21443: 0.018114388298014747
Position 5820: 0.017690329500890948
Position 6653: 0.016522921812293635
Position 16632: 0.016516024051058457
Position 1042: 0.015624855009213606
Position 21617: 0.015001175063587219
Position 10861: 0.012903362727181367
Position 6754: 0.011523665916878676
Position 20092: 0.0112043131082113
Position 23340: 0.010763499760283348
Position 3777: 0.010475504486009875
Position 25688: 0.01025785593541896
Position 30071: 0.009695457918070999
Position 3986: 0.009030930561745537
Position 21594: 0.008964438335355904
Position 29984: 0.008436701821122057
Position 23864: 0.00837262974956996
Position 30002: 0.008192121290017344
Position 11432: 0.008156100707686907
Position 1727: 0.007860427277491476
Position 55: 0.007599858997984834
Position 27158: 0.007339452553722149
Position 20712: 0.007161402954867967
Position 6479: 0.007136424943268413
Position 38450: 0.006954485397002589
Position 4046: 0.006900519401155249
Position 21920: 0.006835260257448807
Position 22106: 0.005952508385658588
Position 27831: 0.005502240640785304
Position 27293: 0.0053035109900732595
Position 36: 0.004953856696114725
Position 7103: 0.004782393626518411
Position 9891: 0.0046524775500724055
Position 28106: 0.004264121577909249
Position 19915: 0.004021423116379801
Position 27172: 0.0039446510760750625
Position 19346: 0.003906590025967364
Position 27836: 0.0036360074384395482
Position 37609: 0.0036127897727278925
Position 21392: 0.00341025997017375
Position 4274: 0.0032610981246155514
Position 27193: 0.003245643062605899
Position 21339: 0.003023856809809073
Position 21428: 0.0029930390822860992
Position 20985: 0.0029885798748548642
Position 23598: 0.002873216425185125
Position 156: 0.002810566916369174
Position 20277: 0.0026667449888691567
Position 21295: 0.002594895954288447
Position 22348: 0.0025703599185997947
Position 20831: 0.0025498566204859383
Position 23619: 0.0024705994995270443
Position 24638: 0.002442832988647868
Position 29689: 0.0023467461874624963
Position 19375: 0.0019622801737128495
Position 23503: 0.00194255246585881
Position 22533: 0.0018011212364100343
Position 20310: 0.0017788914136999815
Position 22282: 0.001715092060644436
Position 23373: 0.0017134128620346861
Position 27144: 0.0016838871553521062
Position 20142: 0.0014766002823030562
Position 3888: 0.0014712315591429302
Position 21013: 0.0013429404294167493
Position 5107: 0.0013252827095082702
Position 30463: 0.0013161471233782973
Position 490: 0.0012961592241338754
Position 23123: 0.001275871549834171
Position 25314: 0.0011738619611701632
Position 25747: 0.001062284563980611
Position 2976: 0.0010079924522700063
Position 23697: 0.0009912677915351975
Position 20666: 0.0009361070587969653
Position 760: 0.000877048544269953
Position 24683: 0.0007760123284766866
Position 20626: 0.0007483401531341281
Position 20267: 0.0007300998772503634
Position 19715: 0.0006616844518906819
Position 3000: 0.000659215600663704
Position 25619: 0.000653732959308387
Position 218: 0.0006302821290397602
Position 23071: 0.0005568144073051658
