Gene = ADGRL4
index = 33
Annotated 5SS: [    86   1649  60445  67531  68619  68912  70424  79833  85106  86536
  88889  89085 113621 115195]
Annotated 3SS: [  1498  60291  67459  68438  68727  70306  79626  84931  86331  88667
  89017 113528 115025 115501]
SMsplice 5SS: [    86   1649  15558  46932  60445  68619  68912  70424  78651  80988
  86536  87434  88889 105698 110139 113621]
SMsplice 3SS: [  1498  15299  46827  60291  68438  68727  70306  78504  80881  86331
  87340  88667 105610 110031 113528 115501]
top_k =  1000
Partition function (log Z): -58.63674328863031

Sorted 5' Splice Sites (High to Low Probability):
Position 1649: 0.8908393488941364
Position 86: 0.8735539934414324
Position 1318: 0.3884223749223141
Position 2059: 0.3390170753917317
Position 3737: 0.29334206698265547
Position 1778: 0.2629480143897181
Position 8900: 0.19774563647145882
Position 1793: 0.1417838414928566
Position 6323: 0.04998314196898989
Position 1179: 0.036766203917093114
Position 4079: 0.03653853665501693
Position 2037: 0.033983899784485926
Position 115: 0.027659270225987017
Position 657: 0.023583930631776218
Position 6414: 0.023233704699325352
Position 1684: 0.020827037542890853
Position 3805: 0.012983214034497667
Position 4056: 0.01015025208193691
Position 2010: 0.009949717439967835
Position 4714: 0.009224269468857512
Position 6130: 0.009061673516561964
Position 162: 0.007926664399573735
Position 274: 0.007697509175775481
Position 138: 0.006535479749640439
Position 392: 0.0058222012108734315
Position 9351: 0.0034141502852696737
Position 7686: 0.003370125593827852
Position 502: 0.003003234496694069
Position 648: 0.002915247128831805
Position 464: 0.0028661554270511726
Position 8108: 0.0023194325367496904
Position 1157: 0.0023124597537105248
Position 483: 0.0018984716347380062
Position 182: 0.0016971173134030114
Position 7610: 0.001526859284301796
Position 506: 0.001067527411791135
Position 2018: 0.0007116472470870096
Position 216: 0.0006900531776476367
Position 561: 0.000530121776143696
Position 1282: 0.0005224267671139415
Position 1974: 0.0004683737062553773
Position 259: 0.00030393357898864906
Position 733: 0.00024335707769332455
Position 627: 0.00023540337042192205
Position 3441: 0.00022298784585673148
Position 106: 0.0002042495789483065
Position 1913: 0.00018422875389763997
Position 180: 0.00017610084104664473
Position 752: 0.00015659865943458933
Position 1631: 0.0001228280087380629
Position 1962: 9.343859858238599e-05
Position 583: 8.834224588839636e-05
Position 2682: 7.591605669788469e-05
Position 90: 7.566655812251553e-05
Position 1008: 5.3041374354126876e-05
Position 631: 4.735928685778224e-05
Position 3756: 4.561362057719054e-05
Position 311: 4.016476170496318e-05
Position 1359: 3.6394102869263845e-05
Position 1643: 6.077917462133741e-06
Position 1476: 5.9129424072608116e-06
Position 1782: 5.374859207715271e-06
Position 2243: 4.2419668982575795e-06
Position 515: 4.005714333403961e-06
Position 3: 3.6411782388409746e-06
Position 451: 3.133799738569819e-06
Position 1797: 2.9351747180104467e-06
Position 118: 9.341733885346873e-07
Position 230: 3.383032006790505e-07
Position 313: 1.3824152088062583e-07
Position 903: 1.1464369471978143e-07
Position 341: 3.122363564739431e-08
Position 285: 2.263406146271467e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1498: 0.6259521783420752
Position 1724: 0.3902812310218552
Position 1894: 0.3792295787566959
Position 8716: 0.3776053155604063
Position 3601: 0.310247564333607
Position 9273: 0.297755278382512
Position 1475: 0.2678178340141673
Position 1103: 0.19679109068327988
Position 3893: 0.14640669710517792
Position 1025: 0.10007484470438657
Position 9977: 0.08951576259020727
Position 1256: 0.04957687448892281
Position 11166: 0.04664500049767841
Position 6214: 0.04418198782087636
Position 12173: 0.03655726486346941
Position 12575: 0.027984088846374714
Position 13368: 0.024296807481539194
Position 6024: 0.023307852194375527
Position 9600: 0.022132936251723915
Position 7847: 0.016107751854672066
Position 3570: 0.015056781369935018
Position 4196: 0.014441479753236675
Position 1624: 0.014162742925576323
Position 1052: 0.011957377157603267
Position 6045: 0.01117426706440049
Position 1233: 0.010582353374358497
Position 6390: 0.010519893467693196
Position 10155: 0.010134963433117605
Position 6074: 0.009347611119271041
Position 354: 0.009240823468140086
Position 7488: 0.008767461489438964
Position 1548: 0.007700892528342837
Position 6549: 0.007620892480669531
Position 8867: 0.007519458729766176
Position 9557: 0.006974126967651634
Position 1400: 0.00619747091611097
Position 1882: 0.005880336564318977
Position 1140: 0.005645772337752531
Position 1281: 0.005333903178821214
Position 1912: 0.005061643719052004
Position 4597: 0.005045408194164676
Position 9720: 0.0044913240321778
Position 5330: 0.004128924490569895
Position 5764: 0.0040743432371958595
Position 1843: 0.00376296504680518
Position 5969: 0.0034676690561690235
Position 10694: 0.0033704862123823624
Position 7462: 0.002935092032102627
Position 10242: 0.0028836561818301144
Position 8626: 0.0028770256831928153
Position 536: 0.002497998674000761
Position 6078: 0.002329343366668679
Position 5664: 0.0023031502517300837
Position 311: 0.002283106595461104
Position 6322: 0.0019222832216734915
Position 3288: 0.0018602385253266855
Position 5784: 0.0018445085829497465
Position 1170: 0.0017771130286577486
Position 4457: 0.0017548039181383749
Position 307: 0.0016044615060230225
Position 5396: 0.0015735165936887926
Position 3005: 0.0015556538071490934
Position 8673: 0.001555529944038702
Position 1157: 0.0014962929002820787
Position 1354: 0.0014138092707499004
Position 601: 0.0014103443580804583
Position 5810: 0.0013953238887733767
Position 7008: 0.0013292173532716898
Position 987: 0.0012674464362024795
Position 2184: 0.0012495382263846813
Position 2385: 0.001213707241519076
Position 4642: 0.0012003167185834656
Position 5306: 0.0011637672775777544
Position 6672: 0.0011467517061884696
Position 7148: 0.001144875869654719
Position 4325: 0.0011079439066023196
Position 4613: 0.0010882470422303348
Position 3618: 0.0009586422368352829
Position 3734: 0.0007905699389748653
Position 2278: 0.000706863829140285
Position 4626: 0.000702573029067635
Position 1219: 0.0006768214035023331
Position 3542: 0.000637190223920482
Position 3440: 0.0006198290189864374
Position 1597: 0.000603101925385382
Position 4119: 0.0006025431231700462
Position 4102: 0.0005554312973736835
Position 624: 0.0005327603225010848
Position 1115: 0.0004972128883096174
Position 541: 0.0004364429126954233
Position 2707: 0.0004346527960131234
Position 2649: 0.00043398961210854605
Position 5051: 0.0003721695697299371
Position 4916: 0.0003669621049417595
Position 2129: 0.00035964021927652385
Position 409: 0.00034666798079907677
Position 1648: 0.00033797725040180844
Position 1144: 0.0003145967265256228
Position 2885: 0.0002941146545667881
Position 456: 0.00029345128100818175
Position 1030: 0.00028722545503372733
Position 572: 0.00026628600966167794
Position 3029: 0.00020108676955331442
Position 3070: 0.00018754119430479448
Position 2058: 0.0001874413156114459
Position 3140: 0.00018325018930079055
Position 1782: 0.00017255424787686584
Position 1177: 0.00016931253322806798
Position 4135: 0.00016491503891102297
Position 2569: 0.00015519034591921697
Position 259: 0.0001487390329020301
Position 3975: 0.0001428656193824307
Position 3484: 0.00012225773270865963
Position 2181: 0.00011316422741664526
Position 994: 0.00011173108235267873
Position 273: 0.00010277217864038147
Position 425: 8.965656866651615e-05
Position 2082: 8.800055989290256e-05
Position 1785: 8.78136004171649e-05
Position 2543: 7.894038800059598e-05
Position 821: 7.755344105254329e-05
Position 2217: 7.751205029142288e-05
