Gene = BSDC1
index = 145
Annotated 5SS: [   45   369  7670 10619 13235 15725 16234 16479 18187 26002]
Annotated 3SS: [  307  7552 10450 13179 15608 16164 16399 17706 25897 27793]
SMsplice 5SS: [   45   369  7670 10619 13235 15725 16234 16479 26002]
SMsplice 3SS: [  307  7552 10450 13179 15608 16164 16399 25897 28491]
top_k =  1000
Partition function (log Z): 8.351900850283656

Sorted 5' Splice Sites (High to Low Probability):
Position 369: 0.9941072861349275
Position 7670: 0.9515460369204687
Position 10619: 0.946454778675517
Position 26002: 0.9005516006096871
Position 16479: 0.8591364160425838
Position 16234: 0.8434215788820147
Position 13235: 0.7326391271886462
Position 45: 0.7045682720265659
Position 15725: 0.6883779920771472
Position 21231: 0.6656273644681525
Position 6027: 0.5277334765991083
Position 4952: 0.4739130607796581
Position 19106: 0.3879281103995727
Position 10362: 0.3339238925281918
Position 18187: 0.25143097264370384
Position 28730: 0.22332747054563784
Position 9287: 0.20245723690514342
Position 17850: 0.17049073811190077
Position 16496: 0.13956081757140068
Position 7474: 0.13468150586895772
Position 6364: 0.11215394241475997
Position 17045: 0.10693629485629574
Position 13623: 0.10482118535736468
Position 3113: 0.10044301557204274
Position 6286: 0.08436825597975686
Position 13257: 0.08423593443941124
Position 224: 0.08232310144851111
Position 19905: 0.07901353371895384
Position 897: 0.07715291200305767
Position 15442: 0.06905239380633106
Position 5246: 0.05878204451121563
Position 6300: 0.0541220601525949
Position 1603: 0.05354398379499566
Position 19756: 0.05016409718337097
Position 7695: 0.04845115741650757
Position 189: 0.04324674863793009
Position 19966: 0.041483805713845676
Position 18001: 0.03990405925500293
Position 181: 0.03891473011887894
Position 128: 0.03749052826644378
Position 13103: 0.03627119658020014
Position 5814: 0.035467481522201236
Position 17056: 0.03280722592971782
Position 15997: 0.03164892534080372
Position 15924: 0.03110674239686796
Position 17823: 0.028345329567256928
Position 7386: 0.027774527891543225
Position 119: 0.022486489190953057
Position 20202: 0.01987232818228585
Position 13315: 0.01862913211504642
Position 13752: 0.01599341466093821
Position 15779: 0.015433059041359455
Position 20596: 0.014662051679335188
Position 26015: 0.014629228439770298
Position 5967: 0.013478974411424562
Position 11478: 0.011843794034114384
Position 20011: 0.011149646603508236
Position 4559: 0.010908291309412111
Position 13243: 0.009281961915616121
Position 14627: 0.00920974894114085
Position 20407: 0.008486284322404843
Position 9048: 0.008471729459098897
Position 10322: 0.008207382622639129
Position 27579: 0.007679081007421842
Position 11850: 0.007659560406332274
Position 12542: 0.007483574116600926
Position 18826: 0.006692636562195027
Position 6423: 0.006491508582080836
Position 17832: 0.006041856191052625
Position 13386: 0.005810656124660678
Position 10332: 0.005544151850929946
Position 1912: 0.005524771572561715
Position 9282: 0.005430759325737254
Position 1426: 0.004823930500003401
Position 6398: 0.004524357444743657
Position 2539: 0.004304731062917832
Position 3212: 0.0041911564319178285
Position 20336: 0.003997886092180523
Position 1193: 0.0039184559119110045
Position 12063: 0.0038471105854040715
Position 16203: 0.003838716482924628
Position 200: 0.0037722500629644032
Position 8453: 0.0036765757346711708
Position 2007: 0.0034380676096389894
Position 13060: 0.0031793233362331233
Position 11688: 0.002909868601854003
Position 19894: 0.0028676385122330217
Position 16834: 0.002753362879041373
Position 3398: 0.0026795482126969554
Position 5262: 0.0021522971033262803
Position 12587: 0.0019757989917318424
Position 21667: 0.001939385879987988
Position 94: 0.001861303087420347
Position 5: 0.001831723086530604
Position 5188: 0.0017934539194465766
Position 12697: 0.0016928514653719907
Position 15769: 0.0014346465271835732
Position 16257: 0.0011303529363653633
Position 17272: 0.001072239255444988
Position 9510: 0.0009853404891170166
Position 13354: 0.0009792096471301626
Position 10761: 0.0009717974367053301
Position 6220: 0.0009696964029967956
Position 15: 0.0009314866179703346
Position 685: 0.00089056471972072
Position 10658: 0.0008728968280892653
Position 7031: 0.0008364933522140496
Position 5771: 0.0008156661004848205
Position 17578: 0.0008135916809032226
Position 13274: 0.0007940071947761714
Position 9915: 0.0007726814077003073
Position 17869: 0.0007340300089897669
Position 2377: 0.0007031981946689904
Position 6591: 0.000694180960981336
Position 17997: 0.0006658892719238768
Position 18526: 0.0006468128714374276
Position 9125: 0.0006193853686525301
Position 12484: 0.00046453377317651537
Position 6054: 0.00046121534723002333
Position 5938: 0.00043663454640876175
Position 100: 0.0004305271976459871
Position 19771: 0.0004112033735123758
Position 6428: 0.0003712497522584946
Position 13220: 0.00036283335572348703
Position 1647: 0.00031458844101862763
Position 11697: 0.0003078026365725615
Position 13265: 0.0003046244474464322
Position 12758: 0.00027096993393366573
Position 5824: 0.00026130907229135784
Position 3647: 0.00023469978824840193
Position 1189: 0.00022887882250171714
Position 942: 0.00022039171146927383
Position 18506: 0.0002165380047845437
Position 3480: 0.00020415041701737715
Position 2043: 0.00017775108637245278
Position 10872: 0.00017260069336927567
Position 2801: 0.00016709490080739193
Position 9222: 0.0001589775495006471
Position 1839: 0.00015172549121886876
Position 4585: 0.000149614189794503
Position 4240: 0.0001481236761091277
Position 12750: 0.0001446135061245758
Position 6019: 0.00014434553579470595
Position 8027: 0.00012673803352585965
Position 21568: 0.00012186246373353194
Position 4077: 9.4761019539985e-05
Position 1701: 9.29903966424991e-05
Position 1082: 8.287645874886965e-05
Position 8847: 7.827164083118924e-05
Position 546: 4.181932625628692e-05
Position 16604: 3.574062633598524e-05
Position 605: 2.4844964110028087e-05
Position 2335: 2.456188377816764e-05
Position 1064: 2.4056452235713468e-05
Position 13122: 2.3000873009255744e-05
Position 53: 2.2706937839937853e-05
Position 17536: 2.1310212733739242e-05
Position 1995: 2.127351006273159e-05
Position 862: 2.0477332522182282e-05
Position 9964: 1.7982230224568703e-05
Position 113: 1.7326942188379297e-05
Position 13363: 1.7154929258555428e-05
Position 590: 1.6931298239205035e-05
Position 17751: 1.6609213679553994e-05
Position 709: 1.6392776893714177e-05
Position 2749: 1.6131139701500593e-05
Position 13340: 1.3027763487395793e-05
Position 1494: 1.0219276224011114e-05
Position 807: 9.335244399372256e-06
Position 16793: 8.913274499923886e-06
Position 430: 8.66189481830983e-06
Position 575: 8.054866504401493e-06
Position 2200: 7.116105873948715e-06
Position 1468: 6.769697840180861e-06
Position 168: 6.603495642006078e-06
Position 13138: 6.300665497963483e-06
Position 279: 6.227211008641995e-06
Position 12: 5.851980583018113e-06
Position 2379: 5.709788311281513e-06
Position 20: 4.43499245496504e-06
Position 544: 3.21978160025326e-06
Position 323: 2.9867763074031157e-06
Position 71: 2.8391635910379996e-06
Position 561: 2.7693301083234445e-06
Position 917: 1.8973442636598533e-06
Position 775: 1.434419575223507e-06
Position 173: 4.91937447262693e-07
Position 145: 4.83118792950297e-07
Position 1103: 4.647249599657615e-07
Position 1170: 4.372435029280455e-07
Position 315: 3.9948860694401167e-07
Position 8044: 3.6858783028764075e-07
Position 747: 3.629225949369101e-07
Position 1161: 3.478745188327364e-07
Position 1075: 3.439336489162737e-07
Position 11762: 2.3915131765508113e-07
Position 652: 2.0980872792760467e-07
Position 512: 2.0130311408318293e-07
Position 1268: 1.9679566050680154e-07
Position 946: 1.6979710650655242e-07
Position 1208: 1.525211113263911e-07
Position 950: 1.408720571642697e-07
Position 901: 1.374656646523719e-07
Position 1302: 1.2576154105759195e-07
Position 877: 1.0536878219277932e-07
Position 1206: 1.0126837590194599e-07
Position 466: 9.176275780241815e-08
Position 291: 8.213494387280566e-08
Position 7604: 5.9425656473353604e-08
Position 293: 5.757206730307299e-08
Position 3323: 4.048551956820737e-08
Position 3216: 3.95756011571367e-08
Position 10834: 3.7905244799601325e-08
Position 7846: 3.3391772541808535e-08
Position 3182: 3.3337102474720954e-08
Position 3266: 2.4680697433482455e-08
Position 56: 2.176698400416957e-08
Position 7674: 7.061310225942567e-09
Position 730: 4.3052127089203996e-09
Position 8391: 3.4124800121512247e-09
Position 16586: 1.610578196917714e-09
Position 382: 9.407030636594552e-11
Position 297: 3.8146872331536127e-13
Position 357: 8.194496139039622e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7552: 0.9975358478718973
Position 16399: 0.9909627480463988
Position 25897: 0.9169168098245644
Position 307: 0.8677672747087193
Position 16164: 0.8449473285835941
Position 13179: 0.7368011627290819
Position 21167: 0.6802400125694172
Position 10450: 0.5959278174583575
Position 15608: 0.58455004972867
Position 5896: 0.35683248284705954
Position 17706: 0.3497200489439157
Position 28491: 0.3088327449497632
Position 18914: 0.2793289991074786
Position 4818: 0.24595410371644422
Position 10541: 0.21166812985010366
Position 4866: 0.21044041084275994
Position 6124: 0.19767377360675079
Position 10309: 0.17097759708109483
Position 19884: 0.16115950182279815
Position 13035: 0.14203446418384744
Position 7385: 0.12961479616231153
Position 5846: 0.11814444425004189
Position 16904: 0.11790189194552146
Position 27124: 0.11380812528526921
Position 9175: 0.10837839611192322
Position 28622: 0.09413671888583382
Position 10122: 0.09334294358683531
Position 15643: 0.0911563069956752
Position 10508: 0.08719053764047069
Position 29302: 0.08706560348928219
Position 28460: 0.08678581084593706
Position 27793: 0.08483177105490831
Position 15570: 0.08279140617063276
Position 3080: 0.07370754785701576
Position 10263: 0.06920241857080156
Position 5922: 0.0636159208066572
Position 17894: 0.06112509345459341
Position 26088: 0.060500544817340234
Position 5101: 0.05925580483131876
Position 13441: 0.05745488071027996
Position 1391: 0.05522683117087332
Position 28834: 0.05517842073412378
Position 29187: 0.0543498608925615
Position 6164: 0.050519940449250324
Position 19555: 0.04963775502980352
Position 13518: 0.047430061161067946
Position 9026: 0.04616772187696626
Position 14975: 0.04353688269932692
Position 222: 0.04242876327235302
Position 28806: 0.04204031920866637
Position 9124: 0.04057180029712576
Position 5633: 0.04020625523118523
Position 18709: 0.0373037564672919
Position 774: 0.03673778435370853
Position 18035: 0.033096788285405555
Position 18867: 0.03288458520857402
Position 7266: 0.027590507166879115
Position 18069: 0.026849683154484775
Position 15313: 0.025515511107004136
Position 28664: 0.024310673435962903
Position 28378: 0.022484449874522732
Position 10399: 0.022060296687375434
Position 10239: 0.02077760182058586
Position 27404: 0.017520924032387548
Position 18812: 0.01731634257580007
Position 28838: 0.01678993798981332
Position 27447: 0.016431760189508073
Position 265: 0.016145217884988475
Position 3012: 0.01595469863287297
Position 13472: 0.015757563766730622
Position 28578: 0.015281829139977306
Position 502: 0.014471313124677395
Position 21825: 0.014358891579869915
Position 10212: 0.014213291421052703
Position 28051: 0.013851167020854694
Position 6285: 0.013702358426409107
Position 28876: 0.013659890151211655
Position 608: 0.013599681941913461
Position 20333: 0.013232973183310175
Position 4482: 0.013222538358507433
Position 27887: 0.012974821902930095
Position 18981: 0.012939670942210706
Position 19073: 0.012755408157024686
Position 17954: 0.011602410955358067
Position 11380: 0.011567924875762484
Position 9202: 0.011218122107126464
Position 20234: 0.01010126065407896
Position 16909: 0.009381244267051458
Position 27327: 0.008419618230348173
Position 16189: 0.00840278331066638
Position 17784: 0.008319247394215586
Position 12945: 0.008311227470643489
Position 26118: 0.008095842480506463
Position 2943: 0.00788350518012413
Position 11583: 0.007241345836689019
Position 3056: 0.006907094763839727
Position 4830: 0.0064329182757415304
Position 14534: 0.006344351084509365
Position 20482: 0.006296368421579353
Position 17801: 0.006241954263172051
Position 16981: 0.006132231493077127
Position 26471: 0.005858662393088988
Position 288: 0.005736647457761493
Position 28319: 0.005664817870855085
Position 7235: 0.0055948414618275715
Position 15531: 0.005502130582302342
Position 21516: 0.004934084914462173
Position 8914: 0.004912499761963116
Position 10171: 0.004585101980092534
Position 4899: 0.004348114187515334
Position 15825: 0.004001471906080242
Position 12224: 0.003989268972556423
Position 946: 0.003787648556957963
Position 16786: 0.0037343447677539725
Position 745: 0.0036124884042512697
Position 18775: 0.003585506516543871
Position 11754: 0.0031483357823228605
Position 1853: 0.0030167331762699094
Position 18270: 0.0030062263882700557
Position 17744: 0.002895632270387799
Position 14439: 0.002865397856631485
Position 8888: 0.002738535631973154
Position 1911: 0.0026890488901567698
Position 12465: 0.002622459102868829
Position 17742: 0.0025908319076475323
Position 10315: 0.002554976949708284
Position 10466: 0.0025517579659006394
Position 12011: 0.002157675895937741
Position 11991: 0.0021372924464415697
Position 21478: 0.002124120513128241
Position 16405: 0.002123591109294024
Position 7603: 0.001696989526939043
Position 26111: 0.0016717755554077718
Position 2425: 0.0016711711652903317
Position 684: 0.0016699791977997699
Position 8298: 0.001651417422870653
Position 638: 0.0016476903310332677
Position 5159: 0.0015963369979331314
Position 17708: 0.0014631595993436675
Position 23173: 0.0014029986536695193
Position 4741: 0.0013530447386458273
Position 26760: 0.001289491929145134
Position 618: 0.0012597612061017954
Position 1411: 0.0012595043132841402
Position 1387: 0.0012244424905027008
Position 12994: 0.001188720435245254
Position 12554: 0.0011817215110904956
Position 13068: 0.001174636991719362
Position 13138: 0.0011716435323058003
Position 5119: 0.0011414031677999942
Position 730: 0.001122028424136228
Position 1877: 0.0010989438397583232
Position 12385: 0.0010970708878670177
Position 6197: 0.00109067974391588
Position 2813: 0.0010414456705997207
Position 2122: 0.0010287433377596045
Position 1461: 0.0009979776830217816
Position 8295: 0.0009880243725336518
Position 17037: 0.0009770146361389096
Position 13008: 0.0009758796607697087
Position 789: 0.0009469462544668376
Position 19373: 0.0009375455270798071
Position 8748: 0.0009149266840408569
Position 4478: 0.0008709803080204872
Position 1806: 0.0008695288283982263
Position 2283: 0.0008628348756723337
Position 6708: 0.0008364933522140487
Position 10282: 0.0008291413349241618
Position 4871: 0.0008175521519536702
Position 2145: 0.0008130541544869356
Position 12388: 0.0008050767549503984
Position 17319: 0.0007956410820553838
Position 16763: 0.000791339734029494
Position 12432: 0.0007875586054259357
Position 763: 0.000737301116763174
Position 9114: 0.0007021925112778969
Position 6489: 0.0006941809609813358
Position 16789: 0.0006880766683944257
Position 16402: 0.0006443492514286803
Position 643: 0.0006358647971136054
Position 16700: 0.0006338861866136258
Position 23563: 0.0006070332051519966
Position 17166: 0.0006060878562409457
Position 9209: 0.0006055960490672143
Position 13048: 0.0005908905333807308
Position 21429: 0.0005862022891980522
Position 16850: 0.0005728079853494122
Position 16713: 0.0005438042946602213
Position 1289: 0.0005282433313535336
Position 9185: 0.0005266813405763671
Position 12616: 0.0005111299542814952
Position 4396: 0.0004847523775278231
Position 4681: 0.0004793852025295968
Position 2890: 0.000472792790317574
Position 16725: 0.0004577220804091791
Position 17862: 0.00045218875403421274
Position 9428: 0.0004384167958809928
Position 827: 0.00043010872445601006
Position 8132: 0.0004215064242551594
Position 12665: 0.00041558344005824144
Position 7249: 0.00040736286737693745
Position 311: 0.00038421137174052305
Position 4666: 0.0003750846688093211
Position 11780: 0.0003684810791868001
Position 3083: 0.0003611976560095333
Position 2334: 0.0003520974374838202
Position 2704: 0.0003068846896203959
Position 9326: 0.0002980637452673164
Position 9744: 0.0002971154682798168
Position 12921: 0.0002880773108773484
Position 17096: 0.00028318134191251547
Position 16669: 0.000274432342425259
