Gene = EDF1
index = 480
Annotated 5SS: [ 106 2467 2999 3381]
Annotated 3SS: [2414 2837 3286 3940]
SMsplice 5SS: [ 106 2524 2999]
SMsplice 3SS: [2414 2837 3109]
top_k =  1000
Partition function (log Z): -1.8145814298943628

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.8608406960288482
Position 2999: 0.8470948848692148
Position 3381: 0.6218488117894406
Position 2697: 0.3447172595144571
Position 2270: 0.3048064983439638
Position 2471: 0.26036174442315146
Position 2524: 0.2370432636728798
Position 2467: 0.1981913277377616
Position 1047: 0.1638565838095176
Position 3178: 0.1625359655672149
Position 1054: 0.1317568506875073
Position 2958: 0.07587841979231161
Position 3130: 0.05213018792041959
Position 2936: 0.03832601821061256
Position 3448: 0.02717020450234686
Position 287: 0.025677984840739326
Position 3761: 0.021381364739751902
Position 2945: 0.020764218310740906
Position 320: 0.01657562062757992
Position 1856: 0.01575095668519027
Position 2533: 0.013383658172961015
Position 3407: 0.01257663560825276
Position 699: 0.012458631344632213
Position 784: 0.012316445720091537
Position 52: 0.012184464098725156
Position 3353: 0.011369113119342475
Position 58: 0.010839227965630013
Position 3525: 0.008099646523229335
Position 1431: 0.008052124203312555
Position 3308: 0.0053439158862611524
Position 2259: 0.005129572079825844
Position 445: 0.004935232951064653
Position 2584: 0.0041915938500416425
Position 3665: 0.004004424935460061
Position 3444: 0.003951414864745828
Position 1630: 0.003922116246120355
Position 2252: 0.003488218588838961
Position 2528: 0.0034690918275767737
Position 3174: 0.0031359969723417785
Position 817: 0.0027702455120939373
Position 3827: 0.002725742868328922
Position 1065: 0.0027021925608359774
Position 1305: 0.002461565014526913
Position 3722: 0.00237720919082203
Position 1116: 0.0019332865712318903
Position 1419: 0.0017211042675153799
Position 260: 0.0015061516609336243
Position 1587: 0.0015049945991109422
Position 1463: 0.0014802687359684655
Position 2632: 0.0012555437243068194
Position 2512: 0.0010797218930715903
Position 2642: 0.0010208433916115388
Position 511: 0.001004249867183889
Position 574: 0.0009989062260822954
Position 490: 0.0009747804566501609
Position 2518: 0.0009581573408511808
Position 641: 0.0008705189805582053
Position 1051: 0.0008343855320657928
Position 2924: 0.0007966841549603477
Position 2537: 0.0007708551199453881
Position 170: 0.0007595248721230177
Position 312: 0.0006421866390005863
Position 1172: 0.0006253281913546995
Position 978: 0.0004943763149762941
Position 1353: 0.00043703736473168483
Position 631: 0.0004326305320752338
Position 2356: 0.0003457454597089166
Position 2225: 0.00029433000656033564
Position 960: 0.0002806039520928665
Position 2507: 0.0002567955432885696
Position 2757: 0.00024033231137717608
Position 548: 0.00020368147571462407
Position 2739: 0.00020263321842834014
Position 2559: 0.00018636739160013253
Position 241: 0.0001862647776488272
Position 2502: 0.00018494338858668423
Position 881: 0.00016039143079211662
Position 1581: 0.00015943913315941076
Position 1003: 0.00015690733704968587
Position 3033: 0.00014347882282168294
Position 744: 0.00011888564346862731
Position 2215: 0.0001131531361719987
Position 1656: 0.00010155797681737123
Position 3037: 9.735079809057203e-05
Position 1080: 8.566603079944851e-05
Position 1189: 6.441901227227782e-05
Position 770: 6.0355466678822594e-05
Position 1336: 4.601041547851168e-05
Position 2325: 4.340511992023296e-05
Position 2198: 4.285640415930959e-05
Position 476: 3.25328757518172e-05
Position 480: 2.8081207303189545e-05
Position 2020: 2.432602835826442e-05
Position 661: 2.2226866120973726e-05
Position 1388: 1.9237354844813186e-05
Position 1375: 1.8426606738000993e-05
Position 1361: 1.7756777914000507e-05
Position 712: 1.5262798375234484e-05
Position 492: 1.293596741104841e-05
Position 910: 1.2528868817537128e-05
Position 3030: 1.1473670423072452e-05
Position 3545: 7.666687183169396e-06
Position 1838: 7.129099842329145e-06
Position 1028: 6.241121368426054e-06
Position 1810: 6.127409009034251e-06
Position 2791: 3.420739788057409e-06
Position 636: 2.4548785810859596e-06
Position 871: 1.5265597529341266e-06
Position 1106: 1.4195390675306793e-07
Position 1058: 9.871652917142898e-08
Position 1145: 7.306626913581092e-08
Position 797: 2.0795798460953044e-10
Position 437: 1.2561598706873674e-11
Position 546: 1.050429896076997e-12
Position 15: 3.4925120809896724e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2414: 0.903533186602732
Position 3109: 0.8395995911414204
Position 2837: 0.6199229121947281
Position 2790: 0.32771836571066437
Position 3612: 0.2730214163716878
Position 2146: 0.269090092622376
Position 3241: 0.14667277106493398
Position 2563: 0.14063410314396552
Position 3789: 0.12457973519387175
Position 3286: 0.12356535418553106
Position 977: 0.1109048620168866
Position 3524: 0.10927466901669368
Position 3940: 0.10535136478160893
Position 3559: 0.09852121848771069
Position 920: 0.09508912508507486
Position 2172: 0.03919145819010797
Position 959: 0.0334657062684499
Position 3760: 0.023406414410382485
Position 885: 0.02134592673447488
Position 2875: 0.020636813624012398
Position 1250: 0.01859784894788235
Position 4067: 0.017289383995444527
Position 3244: 0.015497710435279153
Position 1774: 0.013737292119228289
Position 2626: 0.013608384154239182
Position 3190: 0.012476534050730558
Position 2851: 0.011459363705779498
Position 3680: 0.009752667375880495
Position 3622: 0.007462624659141262
Position 3866: 0.007031635461273683
Position 2152: 0.0057517451892593625
Position 2148: 0.00389383608045063
Position 3352: 0.00328419689056195
Position 3199: 0.003144711343775595
Position 1003: 0.003038445603124039
Position 3661: 0.0030021846638241504
Position 2621: 0.002602102060581352
Position 3802: 0.0019816524367518994
Position 4128: 0.001564401361511381
Position 2609: 0.0014859186116979609
Position 3528: 0.0014360540223899848
Position 3270: 0.0013890681955386775
Position 1838: 0.0012859210751871518
Position 3419: 0.0012778914512454169
Position 943: 0.0012229458195925438
Position 2744: 0.0011183065699275933
Position 2922: 0.001102174961914008
Position 2037: 0.0010768430871271374
Position 3307: 0.0010225874739889505
Position 1115: 0.0010180717395904103
Position 489: 0.0009701057416694967
Position 3167: 0.0009477164857247153
Position 2647: 0.0008973851872549709
Position 253: 0.0007285214365887176
Position 4032: 0.00068115306981913
Position 3566: 0.0006727874112040443
Position 3215: 0.0006227737409912681
Position 896: 0.0006175922517083958
Position 2378: 0.000554559854939071
Position 2082: 0.0005469479006185105
Position 3578: 0.0004947576924522174
Position 2424: 0.0004270702608781091
Position 1684: 0.0003624037458609564
Position 956: 0.00035334721172173905
Position 629: 0.00031088810740056744
Position 1397: 0.0002984359990317509
Position 3510: 0.0002902464374789929
Position 2903: 0.0002742696117335449
Position 557: 0.0002649911999512932
Position 1693: 0.000230694262752069
Position 3960: 0.0002249171266249376
Position 2568: 0.00020033491838046473
Position 2596: 0.00018963047379004876
Position 1740: 0.00018730418171386144
Position 2313: 0.00018136372354263407
Position 744: 0.000163368960292049
Position 336: 0.00014672254193045904
Position 356: 0.0001462197644647964
Position 1841: 0.00014487058956399212
Position 3301: 0.00013582811069590616
Position 213: 0.0001345182566819502
Position 2935: 0.00012722044534591668
Position 3202: 0.00011557034520172137
Position 3438: 0.000104803317673981
Position 4022: 9.824308381954332e-05
Position 927: 9.014576603090258e-05
Position 3473: 8.7119305294764e-05
Position 2342: 8.401677224148001e-05
Position 741: 8.13149733093314e-05
Position 813: 7.61276063811922e-05
Position 721: 7.131228255615428e-05
Position 3065: 6.767727109996409e-05
Position 1731: 6.453030590555865e-05
Position 2345: 6.277608100188339e-05
Position 2470: 6.173936670373223e-05
Position 1178: 6.171768507158219e-05
Position 3069: 5.946072904008625e-05
Position 2432: 5.336338338094934e-05
Position 2623: 5.178292381379719e-05
Position 1781: 4.9035373121467256e-05
Position 680: 4.765994358665261e-05
Position 284: 4.334695982664132e-05
Position 234: 4.043703248469002e-05
