Gene = TARBP1
index = 1376
Annotated 5SS: [  931  6390  7916 11602 13448 15267 18843 19874 21437 28676 30624 32301
 41829 45694 49017 49688 49968 51528 51787 53431 58402 61020 68659 73201
 77923 80722 85458 85742 86688]
Annotated 3SS: [ 6291  7845 11452 13394 15168 18706 19776 21346 28536 30523 32127 41730
 45531 48801 49425 49778 51336 51714 53309 58290 60869 68571 73003 77840
 80549 85265 85616 86550 87357]
SMsplice 5SS: [  931 11602 18843 19874 21437 28676 30624 32301 41829 45694 49017 49688
 51056 51528 51787 53431 58402 68529 73201 77923 80698 85458 86688]
SMsplice 3SS: [11452 18706 19776 21346 28536 30523 32127 41730 45531 48801 49547 50967
 51336 51714 53309 58290 68406 73003 77840 80549 85265 86550 87357]
top_k =  1000
Partition function (log Z): 26.721921408096993

Sorted 5' Splice Sites (High to Low Probability):
Position 41829: 0.9999997109401474
Position 85458: 0.996375681567176
Position 32301: 0.9885392197908288
Position 77923: 0.9854579349560383
Position 21437: 0.9770354454975867
Position 28676: 0.9595621903570425
Position 53431: 0.9388114138687833
Position 49688: 0.9374480874535588
Position 18843: 0.9220844947295455
Position 19874: 0.9020287449480097
Position 58402: 0.8995722917227891
Position 11602: 0.8731521549673693
Position 51787: 0.8605431218853855
Position 49017: 0.8578593856285452
Position 45694: 0.8476454028387692
Position 931: 0.8355823647110668
Position 73201: 0.8300116733269816
Position 30624: 0.6952702522125678
Position 51528: 0.6612784744146954
Position 68529: 0.6559194780055875
Position 85742: 0.6299796110619102
Position 15267: 0.6228430433814616
Position 7916: 0.6210758669065676
Position 61020: 0.5683453456619886
Position 86688: 0.5658750108932284
Position 51056: 0.5601396961430087
Position 21747: 0.552256851928876
Position 68659: 0.5161708739697888
Position 80698: 0.5060023190858967
Position 6390: 0.45658756091245023
Position 78251: 0.43633195409220293
Position 13448: 0.42638473538094807
Position 72204: 0.4075172011704472
Position 80722: 0.3781680342796211
Position 66607: 0.3506485684557047
Position 5572: 0.3285549536765198
Position 78873: 0.30485619500797845
Position 49968: 0.29954751691467246
Position 77184: 0.28612469020341635
Position 29996: 0.24675081138208013
Position 30739: 0.24537244981703582
Position 25707: 0.24343395357415792
Position 50192: 0.24182180394235422
Position 1708: 0.23329144027123855
Position 3517: 0.23000834984199006
Position 48531: 0.22223854529573892
Position 65477: 0.20807632866045997
Position 67807: 0.20338506928375125
Position 14943: 0.1871378229455679
Position 36934: 0.18641937019214339
Position 77180: 0.17736100274066988
Position 30296: 0.1749375576893058
Position 32543: 0.1604880344411296
Position 15492: 0.15601296384957775
Position 54998: 0.1404150488942544
Position 73671: 0.13728062254236512
Position 52175: 0.12310086146797522
Position 3562: 0.12147348386945643
Position 3780: 0.11847395507130433
Position 47792: 0.11822871474259479
Position 45714: 0.11158119175741689
Position 66791: 0.10538534294915534
Position 32014: 0.10437262711748509
Position 69159: 0.09996983947548484
Position 29756: 0.09942349630611534
Position 58378: 0.09893771837130091
Position 68899: 0.0963706720386179
Position 4031: 0.09405325655943095
Position 64062: 0.09374594895508498
Position 13182: 0.08919971563639939
Position 49064: 0.0882966479376947
Position 55617: 0.08488581946523846
Position 26421: 0.08147646922989922
Position 11651: 0.08070324965971158
Position 19129: 0.07539235204130339
Position 6548: 0.07215211646290355
Position 3575: 0.07138087444816424
Position 13264: 0.06607596493115923
Position 80660: 0.0649653434477192
Position 19104: 0.06485805198018489
Position 87455: 0.06474455786485263
Position 63184: 0.06428591396518807
Position 12366: 0.06306428401624843
Position 47820: 0.05948300629526465
Position 65217: 0.055893229678721
Position 54991: 0.05489983529720505
Position 42189: 0.05419201365284875
Position 200: 0.05349126759825774
Position 28138: 0.04810486131342744
Position 11859: 0.04521399164194807
Position 189: 0.04411980934777401
Position 13298: 0.04322066825965547
Position 69588: 0.0429641368453277
Position 4001: 0.0424271737194485
Position 48859: 0.042360241308047004
Position 50151: 0.04183674119324158
Position 87202: 0.04081386721506483
Position 51061: 0.04061953668006417
Position 25368: 0.03447275960233421
Position 16134: 0.0344244075295709
Position 28650: 0.032931283714139246
Position 12501: 0.032800316309042614
Position 56931: 0.03210537838559168
Position 15505: 0.03175675316561689
Position 26322: 0.030636108885066966
Position 60699: 0.0290948332847442
Position 1397: 0.02898515543844003
Position 9776: 0.02759098183666521
Position 13537: 0.026977583175446403
Position 48498: 0.0266982825758143
Position 28210: 0.0266286105676072
Position 62471: 0.025954631628312748
Position 32066: 0.02587052562518961
Position 24275: 0.025122322527688996
Position 23102: 0.02479336489129639
Position 15277: 0.02403410721343217
Position 1242: 0.02376204166417284
Position 58585: 0.023436562962653083
Position 47695: 0.02323512569418653
Position 60674: 0.02221826155993671
Position 49394: 0.021899207975092212
Position 51582: 0.020539316010115685
Position 15036: 0.0203891017796235
Position 53731: 0.020344128047398716
Position 11911: 0.020009943417572423
Position 80199: 0.019965281434401207
Position 18039: 0.019961056550466642
Position 9464: 0.019863967127862887
Position 52964: 0.019148329160480707
Position 53027: 0.01750306157283381
