Gene = TMCO2
index = 1407
Annotated 5SS: [330]
Annotated 3SS: [3381]
SMsplice 5SS: [330]
SMsplice 3SS: [3333]
top_k =  1000
Partition function (log Z): -13.105341919046158

Sorted 5' Splice Sites (High to Low Probability):
Position 330: 0.42343814507502503
Position 999: 0.3236926941506186
Position 153: 0.0969183850561219
Position 313: 0.05828851731741907
Position 2759: 0.04450781408014801
Position 971: 0.020400111936365
Position 572: 0.01783482020972747
Position 469: 0.016255722010073467
Position 981: 0.012284523541357499
Position 211: 0.006864255870518646
Position 1356: 0.006439708790432097
Position 1245: 0.006368961213608086
Position 3022: 0.005260790582593891
Position 676: 0.004987758251834737
Position 65: 0.0039012016904907344
Position 830: 0.002891556896421843
Position 3054: 0.0027547695256944916
Position 1450: 0.00166570291157869
Position 3178: 0.0015304651323284624
Position 1620: 0.0014577979504546907
Position 1358: 0.0010659861695651949
Position 2197: 0.0010428272297516683
Position 1366: 0.0010326659555135796
Position 2010: 0.0010148109050976144
Position 1362: 0.0009475234687889698
Position 1364: 0.0008953437478611314
Position 1360: 0.0008829494639126697
Position 1368: 0.0008381832158495287
Position 1400: 0.0008114356503361302
Position 957: 0.0007615472708527038
Position 784: 0.0007464201760811433
Position 806: 0.0007117718727834325
Position 1370: 0.0006971318486923246
Position 2532: 0.0006953310673024645
Position 660: 0.0006685011331134101
Position 706: 0.0006512175207527543
Position 1372: 0.0005806606177918359
Position 134: 0.0005534720111049315
Position 320: 0.0005020538660262694
Position 175: 0.0004964410851604805
Position 1374: 0.0004902082379109514
Position 2935: 0.0004208527327343302
Position 1376: 0.00036610224759835446
Position 568: 0.0003650741600843828
Position 1868: 0.0003498021192496864
Position 529: 0.00034775772490617363
Position 1378: 0.00031108472870138026
Position 547: 0.00030718279164019564
Position 1380: 0.0002718538054475695
Position 1429: 0.00022863591458336212
Position 1382: 0.00021904282893801214
Position 1608: 0.0001609542138478364
Position 1117: 0.00014847855849745234
Position 1384: 0.00013155691697497293
Position 454: 0.00011724461049907621
Position 3103: 0.00011286770702215553
Position 1061: 0.00011027900156995179
Position 3515: 0.00010263002334858783
Position 1386: 9.769435967083515e-05
Position 629: 8.021605075724924e-05
Position 1036: 7.733932970259125e-05
Position 1388: 6.738171573395992e-05
Position 1687: 6.562129834299606e-05
Position 1390: 5.3317874723204566e-05
Position 1456: 5.2927118136491404e-05
Position 1392: 4.490122438627013e-05
Position 1298: 4.4516867298311835e-05
Position 1112: 1.7603796367779566e-05
Position 1126: 1.1730941820693018e-05
Position 727: 1.0464187707872385e-05
Position 361: 9.970326894091496e-07
Position 243: 8.602828295855355e-07
Position 427: 6.958160592202093e-07
Position 1029: 5.676476575413652e-07
Position 95: 5.534324252302569e-07
Position 445: 5.28604931405271e-07
Position 193: 5.010035291808547e-07
Position 745: 4.952820742842905e-07
Position 734: 4.218310820648168e-07
Position 747: 3.5402422194344954e-07
Position 701: 3.358757852725633e-07
Position 894: 2.6167238676641533e-07
Position 878: 2.471008048439229e-07
Position 1690: 1.7620141365064496e-07
Position 1534: 1.2453420691860088e-07
Position 859: 1.1076611998250502e-07
Position 1241: 9.00891174862276e-08
Position 1614: 7.53530667433125e-08
Position 1064: 5.932973467051069e-08
Position 986: 4.23739161116483e-08
Position 1232: 3.800084150660564e-08
Position 383: 2.783320399461113e-08
Position 862: 1.509961750095383e-08
Position 757: 1.4451116726904143e-08
Position 1396: 7.805746733321933e-09
Position 1667: 7.722104186009892e-09
Position 1394: 7.397913505750369e-09
Position 1171: 7.326702216098738e-09
Position 639: 7.211444163740932e-09
Position 540: 4.9918891998820006e-09
Position 68: 4.343320827142382e-09
Position 759: 1.7942309912253154e-09
Position 343: 3.4036914144314415e-10
Position 408: 1.2681820280188757e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.5330949500862806
Position 1202: 0.19389612077507015
Position 3381: 0.08288533583272768
Position 1817: 0.04688096676649122
Position 408: 0.034423641810796414
Position 2593: 0.028108268037302313
Position 2905: 0.022280434402159034
Position 2140: 0.014122103009212253
Position 3748: 0.01212478314746903
Position 2114: 0.009095729485177903
Position 2797: 0.009005759251205264
Position 1867: 0.00816349939218339
Position 2634: 0.007563168984693116
Position 3720: 0.007207019726176742
Position 2667: 0.005509160700056218
Position 2988: 0.0053262392121942665
Position 2282: 0.004813492291782956
Position 415: 0.0035606291285768072
Position 1792: 0.0031759083627890933
Position 2474: 0.003075768132999902
Position 2955: 0.00295047317312215
Position 1284: 0.0022094194191665095
Position 2558: 0.0022049347072586874
Position 3307: 0.002082949028991711
Position 862: 0.002051018369432739
Position 2604: 0.0017446041336513676
Position 894: 0.0015831411765796653
Position 558: 0.0015182336556726088
Position 1232: 0.0013571815698185138
Position 1083: 0.001349520664283422
Position 2448: 0.001220275112444396
Position 651: 0.0011899369832161272
Position 1738: 0.0011644363461557037
Position 383: 0.0010612687555330497
Position 454: 0.0010235219946651804
Position 2166: 0.0010084443686000555
Position 2912: 0.0010003152043774146
Position 2454: 0.0009614064213331129
Position 3673: 0.0009481826961442819
Position 1117: 0.0009118300941130535
Position 3638: 0.0009113557935035707
Position 2317: 0.0008783392203049249
Position 2743: 0.0008287173456051795
Position 1027: 0.0007721839324139636
Position 2009: 0.0007625943374174126
Position 1171: 0.0007293160876605933
Position 1466: 0.0005683050997764053
Position 2196: 0.0005542513473838945
Position 2561: 0.00045104532255755105
Position 3546: 0.0004468337174790658
Position 3550: 0.00043426021514718913
Position 1351: 0.0004139561454047057
Position 3654: 0.0003985185312100834
Position 496: 0.00038668298408362607
Position 2934: 0.0003754738371287188
Position 2288: 0.00036028716854442184
Position 2642: 0.0003332132490655498
Position 2679: 0.0002497302604846502
Position 3523: 0.000226806689033961
Position 3444: 0.00021379968846191522
Position 1958: 0.0002101547531653681
Position 2450: 0.00020129252265964248
Position 2650: 0.00020084734891589366
Position 878: 0.00019909990936659927
Position 2120: 0.0001868240362543022
Position 1955: 0.0001863406847357521
Position 3487: 0.00018424681645232474
Position 3130: 0.00018334165391116977
Position 769: 0.000146026023674978
Position 1054: 0.00014345652674964605
Position 809: 0.0001402873473912478
Position 288: 0.0001390708340483694
Position 957: 0.00013767564238501833
Position 240: 0.00012780228942265418
Position 3426: 0.00012620240989065875
Position 1984: 0.0001211238805655307
Position 3454: 0.00012098478109791444
Position 361: 0.00012065697467824328
Position 2116: 0.00011982435006478521
Position 1529: 0.00011856999585413159
Position 1613: 0.00010589268151086003
Position 2499: 9.317036626951892e-05
Position 424: 8.906647809511371e-05
Position 908: 7.823140925121799e-05
Position 2531: 7.539093009737933e-05
Position 1558: 6.724037018712177e-05
Position 3725: 6.433850039491102e-05
Position 3337: 5.698034393147364e-05
Position 3764: 5.234036283105333e-05
Position 2037: 4.948267823431769e-05
Position 3423: 4.458634274491719e-05
Position 1298: 4.0670986662214064e-05
Position 153: 4.060266288359366e-05
Position 1241: 4.050154772195701e-05
Position 468: 3.966919759619941e-05
Position 2284: 3.902952691279833e-05
Position 774: 3.4261240252432745e-05
Position 1798: 3.161068004517053e-05
Position 1607: 3.0515802380775488e-05
Position 840: 2.9260558488857887e-05
