Gene = AL390778.1
index = 58
Annotated 5SS: [256]
Annotated 3SS: [284]
SMsplice 5SS: [88]
SMsplice 3SS: [424]
top_k =  1000
Partition function (log Z): -12.154944399936252

Sorted 5' Splice Sites (High to Low Probability):
Position 88: 0.8537618511451304
Position 312: 0.06899658181823928
Position 60: 0.04941078762238166
Position 368: 0.010487191290101967
Position 116: 0.008771680078912152
Position 396: 0.008707379300683691
Position 452: 0.00683253632710477
Position 340: 0.001700159433335422
Position 480: 0.00166812480455898
Position 508: 0.00044276729359577426
Position 256: 0.0003561677826689367
Position 172: 0.0003530613607769813
Position 228: 0.0002854637025122934
Position 159: 0.0002375475116269041
Position 424: 0.00022901291446996387
Position 215: 0.00017011663133091728
Position 271: 0.00010076641623548761
Position 299: 3.5358035521288726e-05
Position 32: 3.1182163820944305e-05
Position 144: 2.2010416105956712e-05
Position 187: 1.9165176145061648e-05
Position 103: 1.880011569934039e-05
Position 75: 1.574999012329847e-05
Position 200: 1.5546141571533986e-05
Position 19: 1.454750919683068e-05
Position 327: 1.0827806687618056e-05
Position 523: 1.0399259679404246e-05
Position 579: 8.027266142998464e-06
Position 47: 6.19279174361866e-06
Position 648: 5.044417867801628e-06
Position 564: 4.4137535492157045e-06
Position 284: 4.041471309953022e-06
Position 551: 3.926562633775497e-06
Position 495: 2.5425224167951194e-06
Position 536: 2.508453906384764e-06
Position 243: 1.9135669200594355e-06
Position 355: 6.180633929241949e-07
Position 592: 1.7321747568175756e-07
Position 635: 9.037057326859965e-08
Position 411: 5.855744749692572e-08
Position 467: 5.04948917656954e-08
Position 676: 3.758770736701311e-08
Position 620: 3.0367731480424145e-08
Position 131: 1.9112186322294236e-09
Position 383: 1.487278025709872e-12
Position 439: 1.0075247400596828e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.3256214397808814
Position 340: 0.20171532793563823
Position 256: 0.18702461241707474
Position 200: 0.08995716511423826
Position 508: 0.035621404746557686
Position 592: 0.029248127033729886
Position 284: 0.02880741659536548
Position 620: 0.018367610901553717
Position 172: 0.01818129590775953
Position 144: 0.01758371859765021
Position 564: 0.014669046425917015
Position 648: 0.013797697236846452
Position 702: 0.012548476253645063
Position 228: 0.008760857185634435
Position 260: 0.0030229836013170126
Position 732: 0.0026926412539582958
Position 676: 0.0022098191739609954
Position 536: 0.0018008849053842428
Position 568: 0.00034317027392708003
Position 760: 0.0002531804616150095
Position 299: 0.00015590989015484697
Position 680: 0.00013995807044261995
Position 215: 0.00010592823148638122
Position 159: 8.796762502080834e-05
Position 523: 1.1865526337512642e-05
Position 747: 9.515875901318076e-06
Position 704: 6.219566402474937e-06
Position 92: 2.1283923787011433e-07
