Gene = FH
index = 554
Annotated 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
Annotated 3SS: [ 2444  6047  7617 10975 13592 15515 17190 19170 21790]
SMsplice 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
SMsplice 3SS: [ 2444  6047  7617 11000 13592 15515 17190 19228 21790]
top_k =  1000
Partition function (log Z): 10.938812425086015

Sorted 5' Splice Sites (High to Low Probability):
Position 2580: 0.9820452322519281
Position 11159: 0.9749964013255286
Position 6159: 0.9028980937584256
Position 19325: 0.9000685633653867
Position 17319: 0.8974878358239207
Position 13759: 0.8703580345930478
Position 7795: 0.8080904567344347
Position 171: 0.565333974059463
Position 934: 0.5348090908339288
Position 4265: 0.49464321767745617
Position 15720: 0.477437843991096
Position 13071: 0.45835752256705
Position 21580: 0.29093093766701295
Position 4060: 0.2537733614001156
Position 12555: 0.2285406220927818
Position 15666: 0.21605311841707592
Position 481: 0.14605061449786433
Position 13120: 0.11188620759854909
Position 15661: 0.1085542420379266
Position 7026: 0.1061150978902715
Position 9837: 0.10347540541392133
Position 702: 0.08190971029034831
Position 13693: 0.07924560453262088
Position 4260: 0.07312284269334117
Position 1642: 0.0668785674950717
Position 6166: 0.06521501572859671
Position 15071: 0.06396402262156513
Position 21901: 0.060132818451822986
Position 9797: 0.05253127547100601
Position 6563: 0.048915888678074365
Position 9452: 0.04603035390562858
Position 7739: 0.04597910186660636
Position 7799: 0.043910517042261496
Position 18309: 0.04170259335522183
Position 17737: 0.03268266144668919
Position 9726: 0.030511735442984265
Position 12675: 0.03020610350840683
Position 2910: 0.023313430716824853
Position 3075: 0.02304532271963861
Position 9609: 0.022387461776974326
Position 19654: 0.022126324779234253
Position 13699: 0.021704606661190153
Position 19631: 0.02148275769968727
Position 16232: 0.02104348824353946
Position 4090: 0.01842013806114965
Position 20361: 0.018085978396828822
Position 13501: 0.01772877370280695
Position 2862: 0.017505050508774107
Position 8701: 0.015652488570739895
Position 12717: 0.014987377397060195
Position 9790: 0.014487382219624324
Position 1508: 0.014186524377575966
Position 13731: 0.012282771519164954
Position 2354: 0.012191425200115007
Position 13033: 0.012107463642712165
Position 2296: 0.011356464875445983
Position 9577: 0.010388663818329563
Position 4292: 0.01027801312756675
Position 869: 0.009799816630101188
Position 4359: 0.00894609461355273
Position 7803: 0.008583319962311587
Position 4851: 0.008567515326538514
Position 7696: 0.008550712989023332
Position 15926: 0.008128553578483024
Position 14293: 0.007954728112200726
Position 7628: 0.007855442891336151
Position 10492: 0.007783615969010433
Position 12596: 0.007488606259045477
Position 20231: 0.007481547459348979
Position 918: 0.00719229009229158
Position 6674: 0.0071824306292931975
Position 3327: 0.007124618473289439
Position 3033: 0.006573379694541406
Position 2560: 0.006254156217656929
Position 9584: 0.00603709079857958
Position 10347: 0.005800737857457355
Position 8562: 0.005608727560361761
Position 15865: 0.005601632199445916
Position 14078: 0.005526286512037849
Position 19478: 0.0054801950225496715
Position 3925: 0.004795575174169192
Position 11655: 0.004777134094169593
Position 8906: 0.004700979977594024
Position 714: 0.004602761607578487
Position 8444: 0.004253414279316256
Position 5329: 0.00425030013485185
Position 21575: 0.0038156476135009685
Position 658: 0.0034859263832914687
Position 7998: 0.0032965023528494486
Position 19638: 0.003271861839386277
Position 18352: 0.003149798656305828
Position 1482: 0.0029956040742060864
Position 5148: 0.0029058718581419277
Position 2700: 0.0028413448568425075
Position 15244: 0.002674515740148493
Position 13808: 0.0026564079764827293
Position 4572: 0.002545442325258513
Position 15289: 0.002513628351192168
Position 5639: 0.0024436375854217877
Position 14857: 0.0024313394365706475
Position 14299: 0.0023235481924743467
Position 2529: 0.0023163614311760942
Position 12764: 0.0021246677158787276
Position 6173: 0.00210749113124593
Position 2620: 0.002065083473282526
Position 13267: 0.002057182811254477
Position 3160: 0.0019149865460277432
Position 1199: 0.0018791792197641016
Position 4287: 0.0018719029943463068
Position 4302: 0.0018623335871167986
Position 15206: 0.0018457694657785025
Position 20282: 0.0016825201619297217
Position 5334: 0.0015937986644592053
Position 4072: 0.0014908870520296727
Position 13689: 0.0014813643311495344
Position 5406: 0.0014687724931311736
Position 20312: 0.0013055857408363798
Position 5678: 0.0012172146510510766
Position 1487: 0.001191295555254686
Position 18254: 0.0011910537880491015
Position 21140: 0.0011688478187189824
Position 2955: 0.0011253374097045458
Position 707: 0.0010482462195615476
Position 9530: 0.0010038583013317213
Position 9434: 0.0009934337135325431
Position 1533: 0.000959589014753776
Position 19650: 0.0009316953157798126
Position 3365: 0.0008896832542776769
Position 12844: 0.0008760900600770494
Position 1104: 0.0007903035741077362
Position 13771: 0.000776831356933758
Position 3361: 0.0006184131955654845
Position 4182: 0.0006076447916416309
Position 4877: 0.0006062494758201103
Position 7731: 0.0006026748894286852
Position 5702: 0.00059707214166976
Position 1072: 0.0005937048575568397
Position 4385: 0.0005828611884683505
Position 1965: 0.0005775600820916624
Position 5222: 0.0005741533917938121
Position 3587: 0.0005675824346085622
Position 7370: 0.0005672463718230554
Position 4029: 0.0005549875452182119
Position 8852: 0.0005465867067698842
Position 8133: 0.0005300496450874506
Position 8884: 0.0005169277929413715
Position 5297: 0.0004660212038172636
Position 13857: 0.00046389126841211916
Position 5665: 0.0004463067210454761
Position 4523: 0.0004202521402885962
Position 7533: 0.00041959116741376945
Position 6285: 0.0004162412100547155
Position 11829: 0.0004104537799236236
Position 3341: 0.00037699066259633246
Position 1931: 0.0003745863419270845
Position 81: 0.0003614150122864634
Position 559: 0.0003497728875472123
Position 6096: 0.0003197326491675846
Position 2714: 0.0003082495950315288
Position 8651: 0.0003070283283467955
Position 5078: 0.0003066397528682099
Position 12367: 0.00030056758708569436
Position 20420: 0.0002969462009450594
Position 6249: 0.00029602412138595417
Position 6514: 0.00029242679251013714
Position 11554: 0.0002803515302861977
Position 7657: 0.00026983705783969266
Position 912: 0.00025501381135426454
Position 9318: 0.0002514224849359982
Position 15320: 0.00024696859905220115
Position 11659: 0.00024357244830662444
Position 11509: 0.00023569140191405412
Position 1561: 0.0002355439600508271
Position 18042: 0.00022222547883290187
Position 1163: 0.00021774985783980857
Position 18047: 0.0002155345319127098
Position 8895: 0.00018073079428409573
Position 9206: 0.00017737174920763745
Position 2215: 0.00017151230805734672
Position 2142: 0.0001708609335229126
Position 15169: 0.000168705553150252
Position 12053: 0.000166022238825981
Position 9276: 0.00015778653494957719
Position 8491: 0.0001548441924094071
Position 11614: 0.00015375505103774407
Position 754: 0.00015166238909440955
Position 15952: 0.00012568010507027876
Position 6317: 0.0001045872811765439
Position 448: 0.00010372150614929331
Position 2323: 9.50194467706692e-05
Position 14620: 8.881455646118542e-05
Position 6282: 8.420319683978767e-05
Position 1725: 8.403351599130758e-05
Position 2878: 7.388164202544487e-05
Position 8729: 7.37477945900185e-05
Position 3454: 7.254284210922183e-05
Position 8527: 7.235409932505025e-05
Position 548: 6.852557411236213e-05
Position 206: 6.622075582514409e-05
Position 41: 6.474903710513271e-05
Position 1608: 3.668488695834492e-05
Position 15735: 3.2235263262062316e-05
Position 8473: 2.346191827737545e-05
Position 124: 1.9992054960472606e-05
Position 758: 1.5428239972085543e-05
Position 411: 1.4932613058605334e-05
Position 401: 1.3233524776562957e-05
Position 2496: 1.2196882377857812e-05
Position 15654: 1.036658338301175e-05
Position 272: 8.685878352799854e-06
Position 2704: 6.865977985210237e-06
Position 15708: 6.088996132454054e-06
Position 773: 6.064826544532514e-06
Position 2674: 6.0443881446240755e-06
Position 15648: 5.904605764502237e-06
Position 655: 5.368352599619541e-06
Position 2601: 5.2443427971500985e-06
Position 540: 3.2204090635714326e-06
Position 3027: 2.795251520621004e-06
Position 644: 2.5952190548042896e-06
Position 632: 2.4558103218469575e-06
Position 782: 2.033828437241017e-06
Position 662: 2.000465861449569e-06
Position 1150: 1.7815024103652926e-06
Position 4624: 1.7618661092369331e-06
Position 2732: 1.5393388791356391e-06
Position 641: 1.411533505198307e-06
Position 791: 1.136603176300143e-06
Position 4441: 1.0734387442365125e-06
Position 1090: 7.010936613580862e-07
Position 3621: 5.104981656287492e-07
Position 938: 4.1720441932083574e-07
Position 1113: 3.161121061146868e-07
Position 1170: 2.982466747552658e-07
Position 2750: 2.579108642489982e-07
Position 2666: 2.5040771455207643e-07
Position 1305: 1.6007564191126955e-07
Position 2627: 1.511473642351938e-07
Position 2679: 1.211417688383876e-07
Position 788: 1.097951366349755e-07
Position 2191: 6.25121069683096e-08
Position 73: 3.3809622318359896e-08
Position 1215: 1.807007645425998e-08
Position 135: 1.1655023738314361e-08
Position 306: 4.3676301930619285e-09
Position 314: 7.671596419643303e-10
Position 143: 3.690086760808543e-10
Position 452: 9.517637657898346e-11
Position 473: 6.926622438076005e-11
Position 587: 6.459411207226802e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13592: 0.9852225717655927
Position 6047: 0.9629854354307136
Position 7617: 0.9201720703945951
Position 2444: 0.9135355103957808
Position 21790: 0.7588001203133913
Position 17190: 0.7460624252813762
Position 15515: 0.7255581543956225
Position 11000: 0.6812469361697506
Position 19228: 0.6794463448457682
Position 4181: 0.513513294178008
Position 12946: 0.4380101079794821
Position 10975: 0.28572425861871076
Position 21471: 0.23754441636551865
Position 9404: 0.2234181010880512
Position 3966: 0.21715902469105972
Position 600: 0.1271468906353927
Position 17158: 0.12256710617020601
Position 21738: 0.12035883181436727
Position 6944: 0.09680323930060979
Position 12392: 0.09568600287494411
Position 19016: 0.09070877348007984
Position 848: 0.08736332260309194
Position 19170: 0.06523476436383183
Position 13032: 0.06130120934310985
Position 21984: 0.05618744701523462
Position 12968: 0.055277037448947644
Position 4147: 0.054746660580341874
Position 12495: 0.051992553352310726
Position 2811: 0.05178716157203814
Position 15495: 0.050906987868032605
Position 20871: 0.04972379084549904
Position 12626: 0.04908425949306328
Position 20085: 0.04724484860045733
Position 12442: 0.04680469038630287
Position 14970: 0.04474465636139131
Position 19520: 0.04407027538165171
Position 18175: 0.042776037932319946
Position 641: 0.040968573318251475
Position 21423: 0.03625117099632316
Position 1388: 0.03550738238659233
Position 1560: 0.03527955335047364
Position 9500: 0.03409438581172496
Position 883: 0.03164370698620957
Position 3861: 0.025978429222690686
Position 2372: 0.02452551886368198
Position 2469: 0.02436730544326791
Position 18960: 0.02303885361050425
Position 3711: 0.02214403066977552
Position 19192: 0.021999271254078964
Position 17530: 0.020668379623340352
Position 12467: 0.020273464085864067
Position 15551: 0.019316852833054832
Position 17195: 0.019147368771812875
Position 15011: 0.0184961351823731
Position 754: 0.018418908560818566
Position 13348: 0.017728773702806948
Position 15808: 0.016494788471140123
Position 19216: 0.01644954492234346
Position 16090: 0.01612219640044459
Position 20230: 0.01600368609044383
Position 2844: 0.01594759287227482
Position 6484: 0.01587376192719267
Position 8498: 0.014970380786095316
Position 6377: 0.014945092866680342
Position 6404: 0.01398237340582096
Position 2495: 0.013690162606974388
Position 19719: 0.013188865599602318
Position 9317: 0.012100980193874468
Position 4202: 0.011773088419916998
Position 9364: 0.011625733815637284
Position 2424: 0.011065436392717289
Position 17606: 0.010523396751117098
Position 12421: 0.01047204987608358
Position 672: 0.010422360706438288
Position 12853: 0.010381127237847263
Position 1527: 0.010029437596189055
Position 825: 0.009662423506434984
Position 2072: 0.009599995362784218
Position 21342: 0.009324138152490932
Position 4707: 0.009173764802358628
Position 3949: 0.008016044242706327
Position 3261: 0.007914776650547033
Position 2664: 0.007861726721562674
Position 15053: 0.007516068697416373
Position 2244: 0.0073257289759723915
Position 21554: 0.007298520859918839
Position 10416: 0.00709013193324022
Position 17235: 0.006972327512610612
Position 692: 0.006938407285326565
Position 12225: 0.006887061696673597
Position 354: 0.006818721722248495
Position 10180: 0.006494221893227568
Position 2210: 0.006290302888935244
Position 21297: 0.00615177366716998
Position 11024: 0.006065966665011477
Position 8752: 0.0057441126802995025
Position 506: 0.005415598132292292
Position 5138: 0.005405871373743503
Position 12759: 0.005394577412060182
Position 14199: 0.005360966895315356
Position 6080: 0.005156867139021056
Position 13951: 0.005138567922567203
Position 8566: 0.004986897448445748
Position 11490: 0.0049769750347063635
Position 6275: 0.004937684761244637
Position 8253: 0.004737060868082213
Position 5601: 0.004704231099188099
Position 3924: 0.004581708160219618
Position 835: 0.0045559468249600985
Position 14196: 0.004529070768826106
Position 7665: 0.004353907580414512
Position 9789: 0.0043434378946149805
Position 15612: 0.0043239832127160045
Position 12343: 0.0042062022993068745
Position 13600: 0.004060622935852553
Position 12898: 0.004035279362242087
Position 6788: 0.0040146878566186105
Position 17651: 0.004007950718558716
Position 22010: 0.0038442664738185584
Position 4189: 0.003413035799871696
Position 2353: 0.003303615980570266
Position 19251: 0.0032956709672643395
Position 19505: 0.0031493406501700715
Position 3968: 0.0029753883665442323
Position 12794: 0.00274805375964614
Position 19443: 0.0026925880988792035
Position 19389: 0.002654863519616974
Position 19978: 0.0025825087157635446
