Gene = RFC2
index = 1131
Annotated 5SS: [  174  2016  4706  5433  7783 11299 14507 15522 17083 18913]
Annotated 3SS: [ 1945  4663  5325  7680 11197 14348 15455 17001 18798 22227]
SMsplice 5SS: [  174 11299 14507 17083 18917]
SMsplice 3SS: [11197 14348 17001 18798 22227]
top_k =  1000
Partition function (log Z): 0.736757280726418

Sorted 5' Splice Sites (High to Low Probability):
Position 11299: 0.9904636288039886
Position 14507: 0.9355287137941914
Position 17083: 0.696421620348261
Position 5433: 0.6025749764822015
Position 18917: 0.5727577860359994
Position 4706: 0.5163921768025164
Position 174: 0.4885546914374698
Position 2016: 0.43046460051170693
Position 6950: 0.41819263092507813
Position 18913: 0.39077748770769466
Position 7783: 0.29999450913407083
Position 20490: 0.2335590325124608
Position 17296: 0.19828876844965496
Position 1238: 0.19736680084583158
Position 15522: 0.1481874629438084
Position 15737: 0.14598336239464155
Position 212: 0.14582256586798517
Position 218: 0.10583251448738877
Position 10968: 0.10064659517530562
Position 3874: 0.09808081655247683
Position 1415: 0.08820585367337187
Position 15741: 0.06910910851779264
Position 22046: 0.0660250678289259
Position 1064: 0.05824091352450057
Position 20345: 0.05287172400134722
Position 12986: 0.038653558751955475
Position 17156: 0.03836854893119458
Position 21490: 0.03529247835948995
Position 22367: 0.029021649293143558
Position 22382: 0.02776467132177098
Position 18728: 0.026327860402477636
Position 1770: 0.023470343613384157
Position 18687: 0.02166740261874571
Position 10768: 0.01985697998575001
Position 17981: 0.019213433018361804
Position 16740: 0.018397326234843872
Position 16209: 0.01832322848625237
Position 179: 0.015638966584667673
Position 4078: 0.014031631105907896
Position 17901: 0.012053703040917041
Position 7062: 0.010733624983689568
Position 16896: 0.009716627739337852
Position 20409: 0.008984774211033515
Position 14444: 0.008618678574739335
Position 5698: 0.007865046418818298
Position 20670: 0.007751871086256279
Position 15990: 0.007555069271873367
Position 15828: 0.007499445116076826
Position 17029: 0.007409038155146897
Position 16837: 0.006100764628530937
Position 9256: 0.005923303312295285
Position 17965: 0.005750072497454836
Position 20234: 0.005143223184519917
Position 16398: 0.004692744946264389
Position 2163: 0.003880709293121255
Position 3960: 0.003178855864927851
Position 17780: 0.00305858200435564
Position 67: 0.003019692298123606
Position 15536: 0.0030047846668071667
Position 375: 0.002924366509641547
Position 17255: 0.0029099840867187463
Position 1844: 0.002835422682860032
Position 17955: 0.002788846242016215
Position 11790: 0.0026745691856920975
Position 4003: 0.002565765486741134
Position 97: 0.002561536380511855
Position 2001: 0.0025546614842022267
Position 7652: 0.00247162681372314
Position 15543: 0.0023549126246932314
Position 21509: 0.002245087880162499
Position 21192: 0.0021179389103365767
Position 1395: 0.001977567525124042
Position 20812: 0.0018668404990975949
Position 19706: 0.0018056657155731141
Position 15845: 0.0016460602666673774
Position 1590: 0.0015785993307595545
Position 257: 0.0015248453293811855
Position 14597: 0.0013450610710291897
Position 21492: 0.001296531671967158
Position 17290: 0.0012940372763612438
Position 4157: 0.0011739562193429935
Position 16932: 0.0011143602531287584
Position 15505: 0.001048560403574579
Position 18253: 0.0010480291180286006
Position 15849: 0.0010431907884413923
Position 3845: 0.0009729164164253441
Position 5712: 0.0009163405957008826
Position 20768: 0.0009111385640124816
Position 20430: 0.0009020323687966936
Position 20333: 0.0007078988386226253
Position 17276: 0.0006556907468530722
Position 473: 0.0006487910651473803
Position 1772: 0.0006261157906450441
Position 439: 0.000557289459433525
Position 418: 0.0005225014915766
Position 20293: 0.0005147893957431994
Position 1123: 0.0005113508897506532
Position 15857: 0.00043702469224241806
Position 19014: 0.000432389478630909
Position 15236: 0.0004271158241236838
Position 17960: 0.0003659125806144911
Position 1299: 0.0003340617558024097
Position 20164: 0.00029464277027874564
Position 17930: 0.0002843872178217652
Position 20756: 0.000275183887818605
Position 28: 0.0002548646448787497
Position 1141: 0.000254720070326028
Position 15730: 0.0002311686106174544
Position 17969: 0.00021331786369432947
Position 14380: 0.00017617229172112934
Position 19538: 0.0001541640090133897
Position 708: 0.00014420037888312204
Position 549: 0.00011911686356215665
Position 468: 0.000101879841863691
Position 2931: 9.348514993064876e-05
Position 16248: 9.316324845019781e-05
Position 14735: 9.182344422135018e-05
Position 19985: 8.162770318489819e-05
Position 37: 7.138364614698682e-05
Position 463: 7.023199181036269e-05
Position 554: 5.054179979990408e-05
Position 3935: 5.0503699872170445e-05
Position 1290: 4.8889133433782116e-05
Position 3865: 4.554086551307406e-05
Position 3427: 4.3738846884028264e-05
Position 1848: 4.046602540800941e-05
Position 76: 3.786822122857579e-05
Position 1431: 3.655244008981715e-05
Position 3813: 3.292026243599941e-05
Position 992: 3.162689860869366e-05
Position 1684: 2.6732985575728893e-05
Position 3856: 2.6505045029295045e-05
Position 226: 2.6091794626277455e-05
Position 1619: 2.0136106616513793e-05
Position 189: 1.8845561616383722e-05
Position 443: 1.703703679980604e-05
Position 673: 1.634383669435908e-05
Position 83: 1.5823333518829207e-05
Position 647: 1.3642828839233104e-05
Position 2079: 1.362270091001507e-05
Position 1755: 1.2537178236648312e-05
Position 765: 1.0885475113400325e-05
Position 1673: 1.0805016756054408e-05
Position 19032: 1.0503279167209548e-05
Position 12747: 9.812579378493714e-06
Position 801: 7.013916230634479e-06
Position 303: 6.848246535900886e-06
Position 19776: 6.467795016813457e-06
Position 171: 6.193196062918827e-06
Position 830: 6.157116127842487e-06
Position 20456: 5.5593285547080055e-06
Position 20415: 3.194916177610047e-06
Position 20313: 3.0852596219201004e-06
Position 11275: 1.9815891684674203e-07
Position 1965: 1.785242670560663e-07
Position 355: 1.0381445852480185e-07
Position 455: 9.071822120781518e-08
Position 204: 5.545038337766102e-08
Position 348: 5.421605637851192e-08
Position 850: 4.338519274123708e-08
Position 528: 3.9207716591411227e-08
Position 80: 2.8850766682154728e-08
Position 17: 7.015281336601033e-09
Position 9: 1.0696079069745522e-09
Position 461: 8.27599977957448e-11
Position 471: 4.729053654617026e-11
Position 485: 2.4390340317934156e-11
Position 483: 2.319701126745169e-11
Position 236: 1.024425033362211e-11
Position 268: 3.14379021870321e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11197: 0.975583004571873
Position 18798: 0.9471505720153863
Position 17001: 0.9228695057845866
Position 14348: 0.8669799573003882
Position 22227: 0.8117257089136363
Position 1945: 0.43191403476092893
Position 6811: 0.36979484619330144
Position 5325: 0.32325613989339913
Position 4663: 0.31088483381527154
Position 7680: 0.2818239249984599
Position 15642: 0.18334496170249973
Position 20262: 0.18106480728223076
Position 5300: 0.14180408147130216
Position 15455: 0.13513073225383143
Position 5335: 0.12077902613628143
Position 4614: 0.11567184508580963
Position 4300: 0.07551515890115476
Position 10677: 0.06959799208922678
Position 22281: 0.06847421116825181
Position 21938: 0.06597706512281912
Position 20265: 0.06220301910112221
Position 3748: 0.05643492480072486
Position 20379: 0.05316330457759373
Position 22459: 0.052543840681439045
Position 21405: 0.041007948691540994
Position 3693: 0.038730235697783895
Position 6807: 0.038650556108727335
Position 10650: 0.037640041755442666
Position 17812: 0.03483445347293404
Position 1360: 0.03297019714107876
Position 22203: 0.03205923151244832
Position 14404: 0.031730582390637634
Position 1331: 0.027229756037066864
Position 18486: 0.027110394051536757
Position 22164: 0.025842524549764833
Position 12921: 0.024218303959602856
Position 16595: 0.022071524613566155
Position 20549: 0.020812617344869725
Position 15505: 0.02033960476654441
Position 16051: 0.018714260959616386
Position 1589: 0.01632040787737059
Position 14372: 0.015690433292317
Position 11136: 0.01467228008960796
Position 18758: 0.014294308231602675
Position 6831: 0.013442476054069738
Position 10585: 0.01326554131638616
Position 14389: 0.01308391092995773
Position 3959: 0.01190280971601089
Position 21994: 0.011809562156568814
Position 18519: 0.011219238002952117
Position 965: 0.010697143097378967
Position 15696: 0.010491060081171209
Position 15740: 0.009743313087384632
Position 17706: 0.009538835482425803
Position 883: 0.00953703189429149
Position 12841: 0.00887684198327954
Position 20359: 0.008862907131114763
Position 16969: 0.008707716015425441
Position 5563: 0.008613861778312524
Position 18681: 0.008524608178194625
Position 7618: 0.00843620211883913
Position 14316: 0.008196389546266458
Position 1515: 0.008129732154798527
Position 15316: 0.007654447471929306
Position 3660: 0.007178878647898891
Position 1339: 0.006902376685503349
Position 15486: 0.006613098665069542
Position 17110: 0.0064704078385660726
Position 5223: 0.006360799356161872
Position 17162: 0.006234317763349668
Position 886: 0.006081461170257577
Position 9158: 0.005923303312295285
Position 20402: 0.00576253322362091
Position 14415: 0.005722733659945059
Position 12788: 0.005558412809073089
Position 7745: 0.0053689980327789755
Position 16821: 0.005250897208076771
Position 5187: 0.0046313740763587845
Position 16729: 0.004374252511364417
Position 16208: 0.004225594839883923
Position 621: 0.004135136471141873
Position 15581: 0.004043798308227162
Position 21058: 0.003919614843596508
Position 6644: 0.003870030882457281
Position 22366: 0.003730885408816959
Position 22812: 0.0034681042798052823
Position 4318: 0.003450354162242586
Position 19619: 0.0033963074252926265
Position 18835: 0.003320683123612144
Position 4980: 0.003301338544672046
Position 1053: 0.0031794855514202763
Position 6759: 0.003130382701482892
Position 15825: 0.0028236427212914514
Position 20079: 0.002788261907712973
Position 20125: 0.002752410291149111
Position 16756: 0.002717024521242083
Position 7324: 0.0026836010706124858
Position 4296: 0.0026312160078328364
Position 7495: 0.0024810364971533435
Position 979: 0.0024631206314173685
Position 14350: 0.002318538688977101
Position 4537: 0.0023031418466635564
Position 912: 0.0022813019834500843
Position 4368: 0.002280711149759077
Position 15623: 0.002162708156261935
Position 21606: 0.002144024125834415
Position 11697: 0.0021109769931069804
Position 21431: 0.001974512658679219
Position 20278: 0.0019064336742703268
Position 1177: 0.0019058841985220745
Position 3755: 0.0018656477816872176
Position 22169: 0.0018122901421589665
Position 4392: 0.0017026068477485332
Position 7543: 0.0016723732299501212
Position 1294: 0.0016517502514742924
Position 15409: 0.0015916104772666054
Position 3673: 0.001464838050083501
Position 2044: 0.0014600535426740836
Position 1388: 0.0014432208097798585
Position 3969: 0.0014409340919653258
Position 4485: 0.001385572700258627
Position 17210: 0.0012905339289953814
Position 20014: 0.0012443782388448287
Position 5121: 0.0011316299041040211
Position 14267: 0.0011183190412842588
Position 15887: 0.0010951662054017063
Position 22633: 0.001091137057113947
Position 15332: 0.0009750411559161379
Position 19438: 0.0009642773890642792
Position 1385: 0.0009499711018658289
Position 15809: 0.0009447614975243355
Position 1864: 0.0008926173604171497
Position 5163: 0.0008235843932169355
Position 18707: 0.000758243273057706
Position 18029: 0.0007265190039001684
Position 15137: 0.000725361142650691
Position 1105: 0.0007147343975594854
Position 1960: 0.0007097684150785377
Position 3924: 0.0007057748285950686
Position 750: 0.0006919726488449329
Position 1676: 0.0006551484721413903
Position 14491: 0.0006344587793042733
Position 134: 0.000632910043145136
Position 21260: 0.0005671389163622441
Position 1883: 0.0005595835298864236
Position 18838: 0.0005347396067699601
Position 1344: 0.0005113540301430019
Position 726: 0.0005036182745021003
Position 1901: 0.0005029883726912473
Position 18467: 0.0004985913954826976
Position 20101: 0.000490920432446046
Position 16624: 0.00048128996652700197
Position 1530: 0.0004413559451082157
Position 4458: 0.0004393906732893763
Position 1122: 0.00043858117649791595
Position 16562: 0.00043409003506498215
Position 20968: 0.0004030183511795968
Position 19984: 0.0004008481156113596
Position 1673: 0.00039108748997118594
Position 1565: 0.00037503631066578046
Position 20490: 0.0003696413939522568
Position 1414: 0.0003689338977765077
Position 1654: 0.00036309005625484594
Position 21582: 0.000362130146541667
Position 18886: 0.00034480235675649003
Position 1063: 0.00032006034535678326
Position 17134: 0.00030282524781466804
Position 20313: 0.0002765458461089616
Position 20494: 0.0002698153305369583
Position 15473: 0.00026306716841536777
Position 888: 0.0002617597821949719
Position 4930: 0.0002558526543100393
Position 1517: 0.0002512195193790196
Position 15917: 0.00024911827109352946
Position 20573: 0.00024148895736187168
Position 5149: 0.0002299883592871598
Position 11548: 0.00021676534406749108
Position 553: 0.00021225847556458096
Position 11002: 0.00020854230142484983
Position 3865: 0.00020693503810185053
Position 1096: 0.00018631635633034333
Position 18996: 0.000181908269357488
Position 15646: 0.00018040335289097657
Position 1004: 0.00017516709674641047
Position 16158: 0.00016928088146665312
Position 15920: 0.00015494078460122812
