Gene = RP5-862P8.2
index = 1187
Annotated 5SS: [ 1066 18855 26188 27244 34526 44393 48299 48760 51943]
Annotated 3SS: [18673 26038 27067 34284 44269 48147 48661 51162 54536]
SMsplice 5SS: [ 1066  4690  9139 11149 16324 27244 34450 44393 45015 48299 48760 51943]
SMsplice 3SS: [ 4571  8971 11066 16169 27067 34329 44269 44884 48147 48661 51851 56283]
top_k =  1000
Partition function (log Z): -3.896865587557567

Sorted 5' Splice Sites (High to Low Probability):
Position 27244: 0.9934825965441725
Position 31767: 0.9893051260880555
Position 44393: 0.9884461277143607
Position 11149: 0.8945416708782222
Position 48760: 0.8940877233881949
Position 1066: 0.8785022002367995
Position 34450: 0.8201596688053926
Position 45015: 0.8009052807645493
Position 48299: 0.7522052501235147
Position 51943: 0.735312535618495
Position 9139: 0.6904416462840322
Position 4690: 0.5935565475154163
Position 39145: 0.5413796102715374
Position 16324: 0.48489904305316406
Position 18855: 0.48133065764891114
Position 26188: 0.47807557119600086
Position 5685: 0.44544186544496234
Position 18910: 0.40600228747876016
Position 28992: 0.40553663324571043
Position 56571: 0.3770248451276044
Position 16310: 0.29962058250455037
Position 19598: 0.2732877293338072
Position 10643: 0.26959574274013504
Position 36577: 0.21890000135290882
Position 20079: 0.18872115383899588
Position 28413: 0.18665544299898465
Position 51961: 0.17865178776348206
Position 34526: 0.17681025262724118
Position 10697: 0.16411777513473427
Position 18534: 0.15729570526812225
Position 10817: 0.13872950813165127
Position 7764: 0.1292582213073171
Position 16392: 0.12299436398134202
Position 14042: 0.1171897617443756
Position 20289: 0.10234629733413249
Position 42850: 0.09951468250927158
Position 16595: 0.09701378579543271
Position 56901: 0.09576055493741427
Position 16062: 0.09230944221378812
Position 48778: 0.09157972941882433
Position 27947: 0.08835541523306073
Position 5595: 0.08229780925070664
Position 35483: 0.08062050065196118
Position 9982: 0.08004416340941337
Position 10353: 0.0712939379441015
Position 29188: 0.0707784248484759
Position 30953: 0.06972378466503036
Position 29761: 0.06894475807210544
Position 39449: 0.06796566734816892
Position 46168: 0.06706499970492298
Position 1523: 0.06391849025193126
Position 39457: 0.054549891474151166
Position 53323: 0.05223975351311144
Position 5562: 0.048388114935520775
Position 30427: 0.04631432281504812
Position 5800: 0.045189419920507665
Position 29750: 0.04219683025381137
Position 9588: 0.03801206105598994
Position 45080: 0.03684412778332981
Position 35003: 0.036787356819385386
Position 49910: 0.036482693523840516
Position 9160: 0.03512062876052106
Position 500: 0.03461626667665383
Position 17749: 0.03334561252463926
Position 2021: 0.032071916387137966
Position 9832: 0.02958550187955039
Position 54849: 0.029472445951522524
Position 48592: 0.02882486870305985
Position 16293: 0.028062816626312045
Position 56887: 0.027037009245654643
Position 54025: 0.024928354617544776
Position 1510: 0.024779301445294503
Position 459: 0.023675503627096237
Position 513: 0.023612687984389653
Position 29586: 0.02251177730469906
Position 1086: 0.020820143023903354
Position 4105: 0.020299530430313524
Position 14642: 0.019178978994816846
Position 4475: 0.01869698548217342
Position 609: 0.016369614054060764
Position 48241: 0.016359269485118316
Position 56524: 0.016155792952140213
Position 50135: 0.01588121100006736
Position 4521: 0.015295373537620206
Position 9954: 0.014280858274982355
