Gene = TADA3
index = 1371
Annotated 5SS: [ 532 1488 3035 3239 5549 5742 7432 8720]
Annotated 3SS: [ 1253  2783  3132  5406  5637  7321  8533 12197]
SMsplice 5SS: [  532   773  1488  3035  3239  5333  5549  5742  7432  8720 12359]
SMsplice 3SS: [  616  1365  2783  3132  5207  5406  5637  7321  8533 12197 12465]
top_k =  1000
Partition function (log Z): 13.246343942264438

Sorted 5' Splice Sites (High to Low Probability):
Position 5742: 0.9998435090252189
Position 5549: 0.9985761042860545
Position 3239: 0.8811390432766307
Position 3035: 0.77939484909467
Position 532: 0.7687036369446939
Position 12359: 0.7508480482657346
Position 5333: 0.7425099714586038
Position 8720: 0.7400931018520258
Position 1488: 0.7115812047388004
Position 7432: 0.6706211302862366
Position 773: 0.4044276628875199
Position 807: 0.27792633268787154
Position 10505: 0.2535317031556787
Position 8877: 0.20498473516129
Position 358: 0.1880947584651101
Position 5068: 0.159188594183937
Position 7200: 0.11416833687016657
Position 8143: 0.0873329093956028
Position 702: 0.0867456806399431
Position 1344: 0.08558214002817621
Position 3290: 0.07071971383440519
Position 1285: 0.06768439031141497
Position 5144: 0.059654136236209486
Position 4938: 0.055113099750686456
Position 1190: 0.05335120850284817
Position 679: 0.05294974095672393
Position 7040: 0.04896978182545404
Position 536: 0.03886765282019181
Position 2812: 0.03642201634828379
Position 3182: 0.036283076250026296
Position 6381: 0.030363548475752938
Position 12387: 0.02727542955354805
Position 1117: 0.022573859558441926
Position 11204: 0.019615616938178322
Position 2325: 0.01883813072099398
Position 7517: 0.0171624836856304
Position 4774: 0.016005324388307533
Position 10227: 0.014845694057643632
Position 3070: 0.014118069696962892
Position 9830: 0.014027867995451275
Position 11944: 0.013885280008473342
Position 213: 0.01068170361988623
Position 2658: 0.010651514387339451
Position 11344: 0.009861854146049703
Position 738: 0.008406225357815643
Position 6061: 0.00812724854840675
Position 641: 0.007697709789375314
Position 2073: 0.007474687165338365
Position 10250: 0.006908930447057832
Position 8101: 0.006832567201880005
Position 2514: 0.006597456962860574
Position 8022: 0.006433148264970747
Position 2643: 0.006136986550540423
Position 10418: 0.005348333070226056
Position 2485: 0.005236578129460585
Position 1588: 0.004724539415638213
Position 6576: 0.004654122607988644
Position 1534: 0.004507702715239824
Position 8479: 0.004287816843716257
Position 7180: 0.004282896957985309
Position 3301: 0.004012859446667475
Position 7564: 0.003488499666195051
Position 763: 0.003477395813803032
Position 4815: 0.0031472915128408292
Position 4942: 0.003104290260420727
Position 2836: 0.00308736368492564
Position 6204: 0.0029908247559599288
Position 9273: 0.0029793089590269724
Position 1580: 0.0029756214711928637
Position 337: 0.002877218519137989
Position 1467: 0.002629893797478357
Position 2191: 0.0025638564621905833
Position 10661: 0.002174660739381518
Position 1465: 0.001914211256016348
Position 12042: 0.0018828165901137385
Position 1688: 0.0018554358707527651
Position 7254: 0.0017862154347902193
Position 1148: 0.0017147909814454446
Position 913: 0.0015620949040977008
Position 1098: 0.0015227583135946222
Position 9232: 0.0015078832721187002
Position 8145: 0.001241227100588064
Position 1061: 0.0010468195601531405
Position 6358: 0.0010199906099036587
Position 12241: 0.0009861557585324474
Position 7258: 0.0009681408273011414
Position 12214: 0.0008091494687765677
Position 1757: 0.0007502991952924299
Position 2436: 0.0006999983898030572
Position 1827: 0.0006735465292927385
Position 10275: 0.0006445042155122252
Position 7961: 0.0006364052626467618
Position 1105: 0.0005598002058055832
Position 6371: 0.0005594356311491892
Position 7204: 0.00047687129187291995
Position 7131: 0.0003862364617566953
Position 3282: 0.00034189908962382973
Position 1049: 0.00029447259004882045
Position 669: 0.0002784567086702222
Position 653: 0.0002551675651240165
Position 5337: 0.0002534621552763263
Position 1325: 0.0002331650823535845
Position 3836: 0.00022600006934207003
