Gene = PRELID1
index = 1070
Annotated 5SS: [ 304 1077 2211 2403]
Annotated 3SS: [ 850 2096 2323 2647]
SMsplice 5SS: [ 304 1077 2211 2403]
SMsplice 3SS: [ 850 2096 2323 2680]
top_k =  1000
Partition function (log Z): -5.782371051303857

Sorted 5' Splice Sites (High to Low Probability):
Position 2211: 0.8260917620465839
Position 1077: 0.7192536961990154
Position 2403: 0.6873034936273748
Position 304: 0.6783332568392552
Position 80: 0.17379654403190622
Position 2415: 0.1039365577341256
Position 657: 0.08202967978277227
Position 412: 0.08144103317549765
Position 992: 0.04355261585092513
Position 115: 0.032502106671241586
Position 452: 0.02726750169154935
Position 364: 0.02370316689093243
Position 286: 0.018821078058609105
Position 2473: 0.01669488282744314
Position 465: 0.015663853875961562
Position 3067: 0.011546277091856735
Position 501: 0.0063032321966828096
Position 88: 0.006196603986554715
Position 1968: 0.0061415423164274925
Position 888: 0.005853495316566731
Position 311: 0.0055029285612472065
Position 2787: 0.005063864707141152
Position 215: 0.00504303013782665
Position 2793: 0.0033078667697336796
Position 375: 0.0030959344001001317
Position 117: 0.0017542964251460224
Position 523: 0.0012800729400114382
Position 220: 0.0009971578187368227
Position 186: 0.0009733791531512392
Position 1194: 0.000906622095464359
Position 741: 0.000809616769561027
Position 1478: 0.0006424913598131211
Position 3045: 0.0005223466320649322
Position 1306: 0.0005189886993754169
Position 3019: 0.00042197179456490995
Position 85: 0.00041935905110731777
Position 265: 0.0002401896695557634
Position 3081: 0.00023814310980274888
Position 2909: 0.00018610883832399333
Position 544: 0.00011788872824256995
Position 627: 9.31466115209024e-05
Position 2598: 6.324061585873579e-05
Position 308: 5.9393529812996926e-05
Position 610: 5.826521469903912e-05
Position 479: 3.0245187058839094e-05
Position 710: 2.2837457139407032e-05
Position 476: 1.374946095709658e-05
Position 263: 8.117013171943703e-06
Position 876: 4.029188762938187e-06
Position 2974: 1.964794381549288e-06
Position 20: 1.8230229565686405e-06
Position 2279: 1.0622670891219375e-06
Position 2532: 9.446728877909793e-07
Position 3: 6.234641693859582e-07
Position 2521: 4.2096980615573365e-07
Position 150: 3.5798259935281557e-07
Position 552: 1.1854343560640523e-07
Position 661: 1.1228501385238157e-07
Position 1094: 1.0003467646799043e-07
Position 990: 6.765157278691157e-08
Position 5: 5.826256633517468e-08
Position 239: 1.5103207502775556e-08
Position 482: 7.3578949287638435e-09
Position 675: 5.129316479167032e-09
Position 249: 2.6646596838385105e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.8352691482580512
Position 2096: 0.6820330723821506
Position 2680: 0.4675415273341073
Position 850: 0.4204188468359611
Position 2647: 0.2185064724912455
Position 1025: 0.21110439575855347
Position 2610: 0.14730876850891736
Position 160: 0.11690465929228155
Position 2140: 0.06290477170781246
Position 1889: 0.04294265708864465
Position 870: 0.042490461156139546
Position 303: 0.029445644016295017
Position 518: 0.029426197977451267
Position 2597: 0.027386801840685898
Position 932: 0.018201350821377922
Position 1955: 0.0181468803545842
Position 940: 0.01680347055723953
Position 2998: 0.014879224852957082
Position 2182: 0.014251632555386218
Position 2623: 0.013262656660670424
Position 2021: 0.012811670159737292
Position 3176: 0.01254524540868642
Position 1004: 0.01238553300565971
Position 722: 0.010587144059178051
Position 2888: 0.0097928996062625
Position 2349: 0.009608362370731814
Position 2941: 0.009186213766204118
Position 283: 0.00870186114039483
Position 2200: 0.008580710579917796
Position 3131: 0.008023039065745604
Position 902: 0.0068167234897290934
Position 2676: 0.006168088400096537
Position 3044: 0.005902632599436833
Position 2927: 0.00430813464295348
Position 235: 0.0036502298916598055
Position 876: 0.003419723208327751
Position 2728: 0.0033045618649543544
Position 2550: 0.003185449072836556
Position 411: 0.0031759330994474244
Position 1252: 0.0030900343935899833
Position 2627: 0.0026337557312995597
Position 2027: 0.0018659235536747855
Position 492: 0.0015310134967097555
Position 2973: 0.0015020327577107957
Position 375: 0.001266632714614526
Position 2435: 0.0011862218938319365
Position 1755: 0.0011682747517305875
Position 499: 0.001012868459672744
Position 2048: 0.0009370622254138496
Position 2283: 0.0007807902326707716
Position 641: 0.0007141742999836478
Position 766: 0.000673151296428025
Position 809: 0.0005909916186288513
Position 2722: 0.0005432191073620403
Position 1867: 0.0005424105640232115
Position 1295: 0.000542104186798928
Position 1031: 0.0005146121841044401
Position 1614: 0.000505178829696917
Position 1373: 0.0004421942928831797
Position 2251: 0.00043819943253156705
Position 1973: 0.000415545803371916
Position 1895: 0.00039213363847099577
Position 220: 0.0003617675295735895
Position 2295: 0.000357333574999061
Position 801: 0.00032712569700081616
Position 1332: 0.0003025649116633224
Position 1392: 0.00029445678927792726
Position 1193: 0.00026780356656287067
Position 740: 0.0002621696805237273
Position 1696: 0.00022440034608577037
Position 2750: 0.0001883278929200093
Position 237: 0.00017636736760492786
Position 2035: 0.00015130853381207384
Position 351: 0.00014425482304324542
Position 387: 0.00012837276262189006
Position 3138: 0.00010830277736141392
Position 2685: 0.00010615035776549716
Position 1809: 8.577081781133596e-05
Position 2495: 7.890342078401726e-05
Position 644: 7.868133626662024e-05
Position 887: 5.836365150826512e-05
Position 321: 5.7926350336802334e-05
Position 1829: 5.083301460419e-05
Position 2202: 4.388214137659688e-05
Position 1534: 3.9744648472227784e-05
Position 505: 3.1369523658253584e-05
Position 1619: 2.9144509350912272e-05
Position 263: 2.8705780129063837e-05
Position 527: 1.8331999700097265e-05
Position 249: 1.721435947386637e-05
Position 532: 1.6062368147488192e-05
Position 415: 1.2200631465043707e-05
Position 437: 1.216037736073463e-05
Position 535: 1.1163312714589522e-05
Position 2395: 1.0760125298012314e-05
Position 193: 9.745856708078262e-06
Position 816: 9.477337881254086e-06
Position 1873: 9.286077381143138e-06
Position 391: 8.852505967311205e-06
Position 1869: 8.58571087243255e-06
Position 626: 6.524497867363737e-06
Position 559: 6.217747329764115e-06
Position 323: 5.045401885805219e-06
Position 430: 2.7954994514919495e-06
Position 460: 2.307605590589688e-06
Position 544: 2.270928682706319e-06
Position 648: 2.046453948771474e-06
Position 451: 1.8344616930441692e-06
Position 464: 1.6399932686245963e-06
Position 2816: 1.6310632837461088e-06
Position 3048: 1.2278036734373312e-06
Position 751: 7.047890561655826e-07
Position 774: 5.006897795005218e-07
Position 570: 4.402462360057474e-07
Position 1346: 2.2487393922742514e-07
Position 1217: 1.9038517462970453e-07
Position 1189: 1.671795172810507e-07
Position 1133: 1.6657543861231154e-07
Position 537: 1.4245866449592486e-07
Position 442: 6.334376405257242e-08
Position 1835: 7.209331678670784e-09
Position 1129: 2.3929138058893197e-09
Position 552: 9.076297455706523e-10
