Gene = PIGC
index = 1027
Annotated 5SS: [73]
Annotated 3SS: [1229]
SMsplice 5SS: [73]
SMsplice 3SS: [136]
top_k =  1000
Partition function (log Z): -8.480525658792006

Sorted 5' Splice Sites (High to Low Probability):
Position 73: 0.8276468197491388
Position 358: 0.15893747064664931
Position 94: 0.0919255510287474
Position 77: 0.0609362126687611
Position 2436: 0.04659333653851467
Position 1309: 0.045492100120741064
Position 1785: 0.020858427494626724
Position 1113: 0.013822562437852194
Position 1394: 0.011512086864963465
Position 1725: 0.011177872190589223
Position 1591: 0.009777701783983713
Position 1023: 0.008982711467303908
Position 1440: 0.00809537185486277
Position 2319: 0.006579644228345346
Position 1019: 0.006414363917369041
Position 1954: 0.004373518836205806
Position 1754: 0.0026910483376497863
Position 1348: 0.0023367213249670294
Position 364: 0.0014374425139672211
Position 682: 0.001139336510331696
Position 975: 0.0007534191339008701
Position 1609: 0.0004909737820951472
Position 1893: 0.00023132097518156302
Position 1486: 0.00020661883272574954
Position 2044: 0.0002042147201787405
Position 149: 0.0002000944370894925
Position 1996: 0.00018996117071590581
Position 88: 0.00016909474872307318
Position 416: 0.000168400721630209
Position 1656: 0.00016671980295102095
Position 1313: 0.00012801718188799579
Position 2327: 0.00012484249840481303
Position 32: 9.270801527210936e-05
Position 1599: 6.833897378975281e-05
Position 842: 5.9245092344129975e-05
Position 650: 5.6645178795606674e-05
Position 655: 2.1946442402570174e-05
Position 972: 1.8012646315595145e-05
Position 209: 1.504048490509968e-05
Position 395: 1.4308285567378102e-05
Position 198: 1.1673722205264064e-05
Position 366: 1.0693951152517648e-05
Position 168: 8.62514264246792e-06
Position 1471: 7.470412482567371e-06
Position 1203: 6.3878030468187805e-06
Position 1491: 4.607680241493013e-06
Position 812: 4.158453625924952e-06
Position 1146: 4.031974810814395e-06
Position 81: 3.946968015049784e-06
Position 780: 3.834533907713562e-06
Position 1274: 3.184774197571439e-06
Position 623: 2.824134375808133e-06
Position 464: 2.5260600758293414e-06
Position 227: 9.82058291136016e-07
Position 545: 9.772418024809444e-07
Position 530: 8.320623581715632e-07
Position 100: 6.048890358952249e-07
Position 389: 4.1687982701026945e-07
Position 800: 2.878824693265465e-07
Position 491: 1.0152166230041328e-07
Position 461: 7.530533933453295e-08
Position 595: 6.557917030375024e-08
Position 600: 2.6862336056218808e-08
Position 98: 9.017299147390142e-09
Position 466: 7.974560421197186e-09
Position 86: 6.592666963896291e-09
Position 40: 6.5094237484619205e-09
Position 392: 1.575409805253275e-09
Position 480: 2.261286021266131e-10
Position 245: 2.1788184066685102e-11
Position 291: 1.4369176082119432e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 136: 0.2722182712338254
Position 2518: 0.19438580990743337
Position 2256: 0.14925154836522833
Position 1229: 0.12926851243533855
Position 1696: 0.11929487252921962
Position 2152: 0.07934593103543038
Position 256: 0.06758739682632943
Position 903: 0.05678692988238869
Position 1206: 0.041708614960243764
Position 297: 0.033324034370683125
Position 1256: 0.032058508634175205
Position 2061: 0.030123206617380473
Position 1843: 0.02768478023214249
Position 480: 0.012953144026981436
Position 1303: 0.011001642867488276
Position 1277: 0.010605566950870357
Position 1961: 0.007787944047033354
Position 1467: 0.007728077497522713
Position 2088: 0.007519473665634068
Position 1343: 0.004916690022030259
Position 499: 0.004650541319679622
Position 1175: 0.0046335717482067626
Position 548: 0.0028479755064564466
Position 660: 0.0027107931977279997
Position 1912: 0.0022709143625102572
Position 528: 0.002123281759522722
Position 1138: 0.0021086527839689556
Position 764: 0.002086911873370768
Position 1753: 0.0020106156457662277
Position 1371: 0.0018834671899950796
Position 1112: 0.0014948511864470706
Position 2293: 0.0014332804264637845
Position 1503: 0.0014034361361323427
Position 2358: 0.0013753994463173156
Position 1543: 0.0013069205229275839
Position 1066: 0.001287746457113958
Position 1897: 0.0010575523828421664
Position 951: 0.0010453811451092323
Position 1308: 0.0009744342027241735
Position 2177: 0.0009213183513329419
Position 352: 0.000727408040431394
Position 1861: 0.0006957192413793542
Position 1470: 0.0006710393045244908
Position 1476: 0.0006365201206750134
Position 2266: 0.0005912389899603745
Position 934: 0.0005112516619520356
Position 325: 0.000510118631259046
Position 1095: 0.000486102359667634
Position 793: 0.0004285546774219168
Position 380: 0.0004238866681402917
Position 634: 0.00036700352801795127
Position 1433: 0.0003189365732187169
Position 408: 0.00029619868820697265
Position 1258: 0.00025434957420832717
Position 1759: 0.00025094737701346294
Position 1146: 0.00021095132932171375
Position 204: 0.00015596051721748774
Position 1800: 0.00015292961174760347
Position 1604: 0.00013070272806370314
Position 143: 0.00012954990824084935
Position 971: 0.0001205525844049018
Position 2091: 0.00011650158405747417
Position 948: 0.00010148957606088307
Position 2423: 9.895792227002903e-05
Position 1810: 8.436435894281478e-05
Position 2404: 8.177726862203839e-05
Position 1214: 7.455746998169604e-05
Position 188: 5.5857932169776973e-05
Position 1329: 4.1064267756154934e-05
Position 2391: 3.944159071597674e-05
Position 2420: 3.520159502835599e-05
Position 2569: 3.084593455353648e-05
Position 2336: 2.622296641182631e-05
Position 1398: 2.587867178956121e-05
Position 852: 2.1517090269332025e-05
Position 545: 2.046479934338308e-05
Position 168: 2.031994765421664e-05
Position 1485: 1.738021647553753e-05
Position 416: 1.3764788959419325e-05
Position 1620: 7.631317900623259e-06
Position 1545: 5.9955138791345085e-06
Position 207: 4.445894024711684e-06
Position 986: 2.415292425749351e-06
Position 828: 2.0452755822300485e-06
Position 865: 1.8313772621191037e-06
Position 1047: 1.7512767566845992e-06
Position 1012: 1.5289053292789807e-06
Position 817: 1.2027451288494577e-06
Position 1022: 9.991319680820925e-07
Position 209: 8.935880163121427e-07
Position 1040: 7.449388601799645e-07
Position 149: 6.093345129410028e-07
Position 530: 4.6232199304020606e-07
Position 556: 4.042239373476043e-07
Position 566: 3.8983574124814467e-07
Position 174: 3.8793397139700917e-07
Position 995: 3.519974878571797e-07
Position 354: 2.2338760512685836e-07
Position 715: 1.7832514837783912e-07
Position 1283: 1.7348295698908055e-07
Position 575: 1.4869665079745706e-07
Position 910: 1.0405600062858256e-07
Position 1034: 5.722682753567631e-08
Position 153: 2.2493640525068138e-08
Position 610: 2.2098745666288567e-08
Position 214: 1.9750701258537967e-08
Position 580: 6.77232519621953e-09
Position 595: 4.237178440677567e-09
Position 636: 2.2327343790904567e-09
Position 593: 1.830492823656654e-09
Position 1019: 1.5940540838983027e-09
Position 1004: 1.3174974674183817e-09
Position 812: 9.677735565521044e-10
Position 771: 1.5773535795491094e-10
Position 98: 5.273651655574455e-11
Position 919: 2.321132906869887e-11
Position 600: 6.8080508761453975e-12
Position 590: 1.4358835864581282e-12
