Gene = LARS
index = 762
Annotated 5SS: [  173  5114  9974 10751 14533 18351 22287 23254 24933 25258 28768 28927
 29487 30799 33039 38037 38189 38394 39249 39789 42457 47060 49763 51642
 52643 53683 53989 56226 58679 60169 62290]
Annotated 3SS: [ 4994  9885 10669 14394 18188 22173 23189 24864 25031 28679 28849 29432
 30657 32960 37950 38122 38310 39109 39575 42398 46995 49578 51550 52501
 53541 53877 56114 58573 60072 62156 68348]
SMsplice 5SS: [  173  5114  9974 10751 14533 18351 22287 23409 28768 28927 30799 33109
 38037 38189 38394 47060 49654 51642 52643 53683 56226 58679 60169 62290
 62914]
SMsplice 3SS: [ 4994  9885 10669 14455 18188 22173 23189 28679 28849 30657 32960 37950
 38122 38310 46995 49578 51550 52501 53541 56114 58573 60072 62156 62780
 68348]
top_k =  1000
Partition function (log Z): 38.562581805110895

Sorted 5' Splice Sites (High to Low Probability):
Position 47060: 0.9905220777660216
Position 56226: 0.9859035952539714
Position 28927: 0.9735915986509751
Position 22287: 0.9730882022138652
Position 5114: 0.971335879372037
Position 14533: 0.9613584527345408
Position 62290: 0.9525126724775149
Position 38189: 0.9492087803620212
Position 28768: 0.9471055411750721
Position 60169: 0.9351447363527321
Position 18351: 0.9197149291539312
Position 38394: 0.9066651563982911
Position 38037: 0.9064532668798067
Position 30799: 0.9046314375384503
Position 53683: 0.8943651765936653
Position 173: 0.8847846693678919
Position 52643: 0.7971417731625476
Position 9974: 0.788730719740037
Position 58679: 0.757351193937886
Position 62914: 0.6738685391633534
Position 33109: 0.6708500649531131
Position 25258: 0.6579884742352358
Position 39789: 0.6336860989172547
Position 29487: 0.6086096445590334
Position 51642: 0.5800410323847458
Position 10751: 0.5723937173197705
Position 49654: 0.5671346641619163
Position 23409: 0.5635516185081795
Position 53989: 0.4978841576290674
Position 21918: 0.44339540307332836
Position 49763: 0.4006472782113604
Position 31210: 0.39010399142112273
Position 39509: 0.33274814609291375
Position 21497: 0.33104396895828936
Position 58837: 0.3117308308843581
Position 66604: 0.3116530835930599
Position 39249: 0.29388277497656057
Position 33039: 0.28881979135559804
Position 63028: 0.28270064530229094
Position 49404: 0.2656321673608297
Position 55682: 0.25004407999003675
Position 39253: 0.2500218988625713
Position 64367: 0.2488429932764446
Position 57430: 0.24813399059600386
Position 41117: 0.22884182920022494
Position 38506: 0.22614823267632408
Position 62658: 0.21444751913650378
Position 63966: 0.210135772440379
Position 37860: 0.1805787339410248
Position 46065: 0.17789420587141894
Position 34534: 0.17477733345106708
Position 23952: 0.16813405628492245
Position 23254: 0.1597517258820158
