Gene = DBR1
index = 430
Annotated 5SS: [  351  1448  3317  4843  7869 11172 11601]
Annotated 3SS: [ 1322  3235  4756  7643 11090 11454 12366]
SMsplice 5SS: [  351  1448  3317  4843 11172 11601]
SMsplice 3SS: [ 1322  3235  4710 11090 11454 11689]
top_k =  1000
Partition function (log Z): 0.6828578267462304

Sorted 5' Splice Sites (High to Low Probability):
Position 11601: 0.9927912653509475
Position 351: 0.9381990279815509
Position 1448: 0.8897385946723576
Position 4843: 0.8325305770073925
Position 3317: 0.5832808877163617
Position 11172: 0.5530473077069706
Position 3366: 0.21086707298176763
Position 7869: 0.09963993819545118
Position 5741: 0.07888022226595298
Position 3740: 0.06689103919802669
Position 324: 0.05572758292500152
Position 1534: 0.05167429092544811
Position 12746: 0.032662232326387874
Position 4309: 0.016643685226095987
Position 12393: 0.014314362254123504
Position 3947: 0.013927226622415382
Position 2947: 0.013250228146685557
Position 4339: 0.01252476905974515
Position 8640: 0.011576745892634225
Position 3552: 0.010109418612178787
Position 1106: 0.009768924960869186
Position 2843: 0.009142793252139979
Position 11885: 0.009087598586761749
Position 856: 0.007222625802428297
Position 4383: 0.0059630539635849664
Position 11846: 0.005818127549134273
Position 11954: 0.005481150145590474
Position 486: 0.005183295737060957
Position 522: 0.00474929702983015
Position 11855: 0.0037880045256525256
Position 12040: 0.003498991088908936
Position 12599: 0.0034523298712831967
Position 9852: 0.0031843503197416445
Position 539: 0.0028781152406072603
Position 1415: 0.002870815409216681
Position 12636: 0.0027514901325544038
Position 381: 0.0026210084313001377
Position 10270: 0.002602498242156199
Position 12434: 0.0023338664885575954
Position 491: 0.0022721333050366413
Position 280: 0.002019198583361365
Position 12606: 0.001899605033235946
Position 682: 0.0018761594691683403
Position 13213: 0.0017908824043027384
Position 792: 0.001784092591216634
Position 3287: 0.0017068004832997753
Position 1881: 0.001700228019485759
Position 3991: 0.001627126083829985
Position 4345: 0.0015055723580768069
Position 12779: 0.0013094732673627563
Position 11964: 0.001097552164877072
Position 12132: 0.0009327332322357308
Position 5337: 0.0008756777899958889
Position 1510: 0.0008552373260535703
Position 13699: 0.0007021165195348552
Position 1539: 0.0006610809964536409
Position 2363: 0.0006462607730909921
Position 11937: 0.0006393086015294703
Position 4886: 0.0006322436480871231
Position 581: 0.0006125676607609598
Position 16: 0.0005548759015319413
Position 2889: 0.0004998236601399137
Position 4258: 0.0004947518913238901
Position 4005: 0.00048626249724638713
Position 3117: 0.00048342303901833194
Position 1452: 0.000432551574577083
Position 4810: 0.0004188097440974954
Position 6715: 0.0003528848186002875
Position 4245: 0.0003474688056996382
Position 3265: 0.00033821634432636924
Position 5582: 0.00033592965589579314
Position 4663: 0.00032548353759969957
Position 1595: 0.00032109346840180595
Position 1038: 0.0003074781475567328
Position 93: 0.00030585085823194074
Position 12947: 0.000304911485405244
Position 2847: 0.00029805004473236815
Position 12441: 0.00029275672644424084
Position 1902: 0.00026205406670747397
Position 13229: 0.0002592314871343478
Position 89: 0.0002556293303068954
Position 389: 0.00023583529311877358
Position 3965: 0.00021994009835751006
Position 112: 0.00021356395818391232
Position 1158: 0.00020917542413520436
Position 2614: 0.00020879283093197616
Position 2879: 0.00019721898529617303
Position 12073: 0.0001937986342072289
Position 1296: 0.00017912645855639166
Position 11799: 0.00017902251319509247
Position 2942: 0.0001516266452132937
Position 1006: 0.00014768445782083336
Position 12660: 0.00014444830800940754
Position 5278: 0.00013457747874919739
Position 49: 0.0001342165519768662
Position 1423: 0.00013214716520701625
Position 160: 0.00013189413246191592
Position 1931: 0.00012312044905184256
Position 2047: 0.0001228954356729378
Position 67: 0.00012273292244121135
Position 4757: 0.00011473922704898167
Position 3094: 0.00011217097777395976
Position 2464: 0.0001041794372969146
Position 997: 9.618786761325287e-05
Position 12016: 9.505309446892984e-05
Position 2975: 8.019294527214082e-05
Position 2666: 6.725081961061944e-05
Position 551: 5.6259164574448177e-05
Position 534: 5.562467420768484e-05
Position 1894: 5.138057222886429e-05
Position 967: 4.4846410903537924e-05
Position 12102: 3.7447280649468545e-05
Position 1999: 3.41818136786515e-05
Position 3410: 3.1616245415638024e-05
Position 6355: 3.0457279586267708e-05
Position 3250: 2.943181513252566e-05
Position 12566: 2.455811609976157e-05
Position 937: 2.4523925904669974e-05
