Gene = IFT22
index = 679
Annotated 5SS: [ 133 2848 3680 5464]
Annotated 3SS: [2770 3589 5260 6520]
SMsplice 5SS: [ 133 2848 3680]
SMsplice 3SS: [2739 3589 5260]
top_k =  1000
Partition function (log Z): 0.9872826518419708

Sorted 5' Splice Sites (High to Low Probability):
Position 2848: 0.9421414027727923
Position 133: 0.9228990472250833
Position 3680: 0.8306481359753182
Position 377: 0.42063754578811263
Position 5360: 0.3713391293754889
Position 5404: 0.14833432356458123
Position 2414: 0.07965658336003022
Position 3787: 0.05964954931056947
Position 5464: 0.05157106850784558
Position 5139: 0.045777317419703416
Position 6600: 0.033306179991196526
Position 5729: 0.026167039768440637
Position 5603: 0.016468230324174903
Position 5357: 0.006793101451202181
Position 3008: 0.006631809560825525
Position 333: 0.005480774705695873
Position 4305: 0.004702313937889611
Position 3134: 0.0037237906277345105
Position 4569: 0.0028136169545417136
Position 2843: 0.0027675454348455217
Position 5141: 0.002339951241352458
Position 830: 0.0022081530204661414
Position 3716: 0.0013759526433755817
Position 4129: 0.0010448235870531902
Position 5005: 0.0010348697166923883
Position 197: 0.0008890577744941815
Position 6432: 0.0008551971710111182
Position 410: 0.0007966115492289491
Position 5307: 0.0006854614259605604
Position 1616: 0.0006250571499311708
Position 4769: 0.0005977016395158155
Position 4011: 0.0005761929790150267
Position 2634: 0.00046338111326736507
Position 2499: 0.0004374588909409986
Position 294: 0.00043713810435253356
Position 1125: 0.0003920998806403852
Position 460: 0.0003509207335911503
Position 3700: 0.00033036577122774714
Position 2332: 0.00029844045766325324
Position 5574: 0.00029224166422841657
Position 6722: 0.0002771456781119665
Position 2626: 0.00026900774764230124
Position 3760: 0.0002495583260867736
Position 2631: 0.00023727212019108938
Position 2382: 0.00023691897817311892
Position 3091: 0.0002354699191616134
Position 1312: 0.00021350108956436583
Position 4145: 0.0002098992933745259
Position 5373: 0.0002007145215611584
Position 3667: 0.00019450709857837147
Position 1648: 0.0001935191625630022
Position 487: 0.00018317159968208867
Position 5882: 0.00017303848023938006
Position 1344: 0.00015812707403664063
Position 6342: 0.00015792734760301227
Position 3126: 0.0001545919075996079
Position 5819: 0.00015391872882187418
Position 2931: 0.00015231213884332804
Position 6337: 0.00013035755804993948
Position 6333: 0.0001272563179733319
Position 738: 0.0001250394146907252
Position 3361: 0.00010504444989292403
Position 3664: 0.00010451916143773794
Position 3896: 9.397004266699278e-05
Position 6857: 9.34349293099749e-05
Position 3267: 9.282431003027476e-05
Position 1143: 8.920575287611251e-05
Position 6627: 8.351992557800448e-05
Position 1457: 7.993816172552631e-05
Position 1127: 7.407384880674938e-05
Position 3643: 7.310518254877171e-05
Position 464: 6.998126326194144e-05
Position 3847: 6.967942772590639e-05
Position 4989: 6.954848857280564e-05
Position 2657: 6.918767614665105e-05
Position 6227: 6.917939911334968e-05
Position 3969: 6.491638214223047e-05
Position 5914: 6.250192383765619e-05
Position 3747: 5.1333085679481926e-05
Position 5124: 4.9956551974072875e-05
Position 3409: 4.416266379958587e-05
Position 3981: 4.3042839631875913e-05
Position 29: 4.24175002066252e-05
Position 2374: 4.181675569349533e-05
Position 137: 4.032498569648071e-05
Position 5864: 3.871702350991811e-05
Position 521: 3.682514621010586e-05
Position 2084: 2.8207037094198508e-05
Position 3684: 2.8057786331268896e-05
Position 2866: 2.75773959843106e-05
Position 351: 2.0001118910699044e-05
Position 1397: 1.6405947312109168e-05
Position 2207: 1.6077980496301005e-05
Position 285: 1.574457472246349e-05
Position 4496: 1.5255978261069328e-05
Position 2876: 1.3109808028690063e-05
Position 1602: 1.2346267726235133e-05
Position 456: 1.1257037893558887e-05
Position 2441: 9.962074666766177e-06
Position 6972: 9.399987227804423e-06
Position 3236: 9.079714707429465e-06
Position 590: 8.871896678989687e-06
Position 415: 7.692621706055872e-06
Position 6852: 7.692158900363941e-06
Position 875: 7.3386936588707094e-06
Position 1165: 7.095880221345358e-06
Position 669: 6.424228520520805e-06
Position 1662: 6.137405611970444e-06
Position 3546: 5.997307641783073e-06
Position 2878: 5.328551544680252e-06
Position 3256: 4.821844752286836e-06
Position 1445: 4.54545377763666e-06
Position 59: 4.490292620429653e-06
Position 1696: 3.6766928488260987e-06
Position 5402: 2.992044072410286e-06
Position 4119: 2.9352613662655613e-06
Position 1640: 2.8709857684987188e-06
Position 3812: 2.506878211425738e-06
Position 353: 2.2383299650834505e-06
Position 6149: 2.026713285231456e-06
Position 5733: 7.179964975478725e-07
Position 118: 5.487079047197057e-07
Position 207: 1.727216701842135e-07
Position 523: 1.4942826724207906e-09
Position 513: 1.3318524002478385e-09
Position 946: 9.708691943535393e-10
Position 496: 8.498269831489492e-10
Position 384: 4.3934366529617775e-10
Position 770: 4.093317782232405e-10
Position 490: 3.959123958401089e-10
Position 518: 2.9493189673235097e-10
Position 567: 2.3234244954258197e-10
Position 498: 1.4264178491062588e-10
Position 3: 1.3293025461010687e-10
Position 336: 1.2733385266945298e-10
Position 476: 7.46494789318779e-11
Position 634: 2.4664812555209816e-11
Position 694: 3.6577379226055235e-12
Position 608: 2.816937026427769e-12
Position 39: 6.309460869459368e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5260: 0.9887306011048339
Position 2739: 0.9185526851339518
Position 3589: 0.8873038528502234
Position 6520: 0.406532344760373
Position 303: 0.31993723058331625
Position 6727: 0.11809820267662575
Position 5537: 0.04458496622883447
Position 6777: 0.03559510750915657
Position 4886: 0.03465722652258244
Position 2331: 0.028481143637421987
Position 2314: 0.0261633905041353
Position 232: 0.021678692908559852
Position 2292: 0.018640340184043574
Position 2770: 0.014555060252334023
Position 6899: 0.014554566624299674
Position 2804: 0.01438227630280746
Position 5045: 0.008061258404801135
Position 6360: 0.007736211316484888
Position 196: 0.006497282520232971
Position 7103: 0.006006014152448293
Position 3769: 0.005263463421809758
Position 5582: 0.00521045981448264
Position 5048: 0.005012919157451125
Position 4198: 0.004425727178943168
Position 2272: 0.004286411135505576
Position 6312: 0.004089899035851021
Position 6701: 0.0034674048758922458
Position 6798: 0.0033687328595901904
Position 3029: 0.0029838270645066254
Position 332: 0.0028780936589370694
Position 2919: 0.0023327709037509053
Position 2405: 0.001824061824694106
Position 6402: 0.0016407911005734547
Position 3597: 0.0016372289523677184
Position 667: 0.0016336658850658826
Position 4882: 0.0014178110633534227
Position 6447: 0.0012603621206408325
Position 6638: 0.0011485117711346696
Position 6669: 0.0010895900665099441
Position 329: 0.00100929322497997
Position 2592: 0.0008902370576756836
Position 6537: 0.0008717398022485348
Position 5468: 0.0008289130871126145
Position 6317: 0.0008065429614819433
Position 4715: 0.0008054149957800635
Position 6952: 0.0007665314247611191
Position 6428: 0.0007522886718340218
Position 2693: 0.0007016348132024159
Position 6224: 0.0006926776586244423
Position 6405: 0.0006708498934911122
Position 6857: 0.0006627616204322084
Position 4269: 0.0006203194323288879
Position 2350: 0.0006070239243993074
Position 1580: 0.000603463899207042
Position 3527: 0.0005674779431366189
Position 5557: 0.0005260494078698646
Position 2616: 0.000516604367332879
Position 6178: 0.0004894274664746433
Position 6158: 0.0004708151265465518
Position 486: 0.000462288424897639
Position 6817: 0.0004521490960596435
Position 6852: 0.00041844063138059035
Position 6745: 0.000416686327240996
Position 3622: 0.00040722154560231716
Position 2499: 0.0003710544503839475
Position 4514: 0.00037073401749441364
Position 2241: 0.0003590081561393891
Position 2744: 0.0003550820869377943
Position 5607: 0.0003453685921955753
Position 4456: 0.00034281721125773226
Position 4205: 0.00033947730327470334
Position 4241: 0.00032753168089776237
Position 1036: 0.000280685808234847
Position 4368: 0.0002610404490033179
Position 1186: 0.00025918576140930225
Position 5430: 0.0002584086078896057
Position 4421: 0.00024510657522150073
Position 2874: 0.00023979936178139275
Position 3447: 0.0002355359917784324
Position 4521: 0.0002338926642713013
Position 5544: 0.00023244582466931703
Position 3696: 0.00021778742039608412
Position 5673: 0.00019757225620353397
Position 5832: 0.00019575846825185472
Position 2829: 0.00019248953338657938
Position 5291: 0.00019143058526356358
Position 5070: 0.00018667722119020426
Position 663: 0.0001744021181778602
Position 6066: 0.00016517643080631012
Position 1278: 0.0001632240317909414
Position 6911: 0.00015901844669147344
Position 2223: 0.00015482477982162597
Position 6450: 0.00015208118566277745
Position 4217: 0.00015129443292945927
Position 6710: 0.00014136709062598633
Position 2200: 0.0001319277651150593
Position 6830: 0.0001303082601988776
Position 3035: 0.00012789225213520649
Position 6030: 0.00012753667615944056
Position 4667: 0.00012665644762984397
Position 5381: 0.00012299009258140962
Position 5758: 0.00012091015630149519
Position 3234: 0.0001165344083061471
Position 6779: 0.00011444677999488595
Position 3046: 0.00011344438794543917
Position 5050: 0.0001116277177633926
Position 1486: 0.00011120576747465386
Position 5770: 0.00011027486388669668
Position 5547: 0.00010077955994825734
Position 4980: 9.8955498298707e-05
Position 6341: 9.574444482892448e-05
Position 827: 9.304383623957163e-05
Position 2113: 8.464354071473823e-05
Position 5863: 8.178606309219048e-05
Position 3452: 7.608332992347687e-05
Position 4491: 7.510197389356761e-05
Position 3728: 7.067666464470536e-05
Position 369: 6.527999158708219e-05
Position 6984: 6.507472289803394e-05
Position 2325: 6.119013975181716e-05
Position 4918: 6.0720101133679605e-05
Position 3360: 5.9074423080054196e-05
Position 2618: 5.384354098400909e-05
Position 4040: 5.1327459081315136e-05
Position 1060: 5.049434609356129e-05
Position 4247: 4.975703920124816e-05
Position 6565: 4.862085276324876e-05
Position 3949: 4.683864257594898e-05
Position 3476: 4.659032805206602e-05
Position 853: 4.526547789091599e-05
Position 2646: 4.490570272040793e-05
Position 6320: 4.4340684815917426e-05
Position 2895: 4.427498346928734e-05
Position 3943: 4.24292440401512e-05
Position 960: 4.086889410599874e-05
Position 6470: 3.9669658932493844e-05
Position 4413: 3.8589834640071276e-05
Position 3786: 3.77241046759215e-05
Position 1022: 3.663481812272811e-05
Position 506: 3.646743522088105e-05
Position 6249: 3.526547064787455e-05
Position 2027: 3.457994779189126e-05
Position 986: 3.440273086652895e-05
Position 5981: 3.370730605724361e-05
Position 1548: 3.336932926271938e-05
Position 2354: 3.2708337772785225e-05
Position 2597: 3.244020237150826e-05
Position 2655: 3.082155934102358e-05
Position 2188: 3.0501076720026174e-05
Position 5124: 2.7589286506527185e-05
Position 2021: 2.758018782482378e-05
Position 6673: 2.7419598163373152e-05
Position 3056: 2.705755128332408e-05
Position 4002: 2.648477203490434e-05
Position 3075: 2.582556480858305e-05
Position 2071: 2.4154369479448247e-05
Position 3181: 2.2207334377646685e-05
Position 4556: 1.9477427343003747e-05
Position 5641: 1.9276000471217574e-05
Position 5393: 1.875688069619423e-05
Position 3003: 1.800773791756653e-05
Position 3244: 1.752038733212896e-05
Position 2937: 1.6612348958847532e-05
Position 7000: 1.561118425189676e-05
Position 1601: 1.543406493552205e-05
Position 687: 1.4735236276553527e-05
Position 6191: 1.4673259812067614e-05
Position 3998: 1.4651890990837456e-05
Position 3502: 1.393766495907929e-05
Position 2840: 1.3255680243834723e-05
Position 6028: 1.2081101531627827e-05
Position 2969: 1.198643098842562e-05
Position 3053: 1.1237467787501105e-05
Position 902: 1.0582209534369547e-05
Position 1406: 9.171375628187208e-06
Position 1960: 8.750620822792843e-06
Position 336: 8.743644879966727e-06
Position 5881: 8.524598245082213e-06
Position 2211: 7.986502998102613e-06
Position 1146: 7.708172025822352e-06
Position 1980: 7.677030905806392e-06
Position 4066: 7.607986190152726e-06
Position 3905: 7.010127527503259e-06
Position 2772: 7.003937779701972e-06
Position 3968: 6.257734803120541e-06
Position 2219: 5.9767342236804665e-06
Position 1450: 5.821002170302727e-06
Position 1995: 5.7559674883710845e-06
Position 3120: 5.702739017569507e-06
Position 3384: 5.676375247907839e-06
Position 3975: 5.5871105101606996e-06
Position 361: 5.4129401308847555e-06
Position 3059: 5.083603699650846e-06
Position 3700: 4.91812508789667e-06
Position 1444: 4.640415439996264e-06
Position 3543: 4.430015173443422e-06
Position 718: 4.181172952260838e-06
Position 3292: 4.032374167272538e-06
Position 5681: 3.725884364342431e-06
Position 1498: 3.5754032049943005e-06
Position 1046: 3.525750180865198e-06
Position 3070: 3.5037168958179026e-06
Position 5267: 3.4736838313431197e-06
Position 2930: 3.4168440016151703e-06
Position 532: 3.1302084737010606e-06
Position 482: 2.730998184524728e-06
Position 744: 2.686768840933601e-06
Position 404: 2.583039442615491e-06
Position 2162: 2.256181291632924e-06
Position 581: 1.8014107920776045e-06
Position 564: 1.699324928382768e-06
Position 1295: 1.43948564804558e-06
Position 3190: 1.4009072213451414e-06
Position 3007: 1.3831113461411506e-06
Position 875: 1.091597837599897e-06
Position 829: 9.929420092932012e-07
Position 916: 8.893503196808118e-07
Position 5208: 6.864946036610366e-07
Position 3563: 3.5709677737012555e-07
Position 3633: 2.681203816299647e-07
Position 4108: 2.4156515152976754e-07
Position 4524: 1.9053938161674826e-07
Position 4375: 1.7490150843402146e-07
Position 5335: 1.2665914666827233e-07
Position 1429: 1.0220245082787185e-07
Position 1380: 8.291919892094682e-08
Position 1560: 8.234274020740004e-08
Position 5201: 7.738936753067938e-08
Position 761: 7.476164403507763e-08
Position 5448: 6.517434976259191e-08
Position 966: 6.006843482091885e-08
Position 567: 4.6478186596343806e-08
Position 1457: 4.534614067220852e-08
Position 669: 3.235638345775e-08
Position 962: 3.1014586512003005e-08
Position 3956: 2.9695605580212394e-08
Position 993: 2.9160447765643786e-08
Position 5657: 2.7586412617248432e-08
Position 4005: 1.4258757580053536e-08
Position 3980: 1.2033588402637381e-08
Position 4052: 1.0207042594667104e-08
Position 3428: 7.567453998613189e-09
Position 2843: 3.53193030534539e-09
Position 409: 1.920914674881163e-09
Position 376: 8.514266952911032e-10
Position 1311: 7.611579248113164e-10
Position 1299: 7.017935954240803e-10
Position 2876: 6.154279154935607e-10
Position 605: 5.982606577849751e-10
Position 5439: 5.489835867001506e-10
Position 1245: 5.334783971489434e-10
Position 341: 3.6096146354315387e-10
Position 3741: 2.773818088447062e-10
Position 542: 1.3694668952774841e-10
Position 156: 1.2999641658090825e-10
Position 3737: 1.2634905763401044e-10
Position 137: 7.07379820946609e-11
Position 3780: 6.902757320939821e-11
Position 699: 6.103287210683968e-11
Position 346: 5.024670930079771e-11
Position 132: 4.9825092790626805e-11
Position 518: 2.881438864904878e-11
Position 773: 1.7400170288448785e-11
Position 172: 6.110075004008275e-12
Position 191: 5.88705885706959e-12
Position 158: 5.805035864993075e-12
Position 108: 4.2102621086781524e-12
Position 384: 2.4983252135736614e-12
Position 103: 2.420902935396471e-12
Position 162: 1.4375603634316394e-12
Position 513: 2.536941600679358e-13
Position 169: 2.9478320739470498e-15
Position 78: 1.182482981268029e-16
