Gene = TSLP
index = 1498
Annotated 5SS: [ 370 1241 1954]
Annotated 3SS: [1195 1818 4253]
SMsplice 5SS: [ 197  370 1241 1954 2284]
SMsplice 3SS: [ 268 1195 1818 2049 4253]
top_k =  1000
Partition function (log Z): -2.7138393371601444

Sorted 5' Splice Sites (High to Low Probability):
Position 1954: 0.8700295789339151
Position 1241: 0.8221400336851626
Position 370: 0.733894236729171
Position 673: 0.6939821314218736
Position 197: 0.5425063120795989
Position 1075: 0.4963768127166563
Position 2284: 0.4066657454775619
Position 1333: 0.10459109636125796
Position 1650: 0.0761392845553323
Position 2080: 0.06585036969949123
Position 2680: 0.04373542049000976
Position 589: 0.03166050772714621
Position 2089: 0.027689795902627573
Position 2146: 0.015950934269543467
Position 152: 0.015489141628899458
Position 2096: 0.012974671444994722
Position 3629: 0.008273138328648594
Position 2211: 0.007455313528773242
Position 55: 0.006237660300885615
Position 1585: 0.006221911075065207
Position 100: 0.006111948572191274
Position 3614: 0.005648888900497407
Position 2255: 0.0039027584007310288
Position 1304: 0.0034491836972728434
Position 748: 0.0028593558823705673
Position 3441: 0.0017280056415061116
Position 3071: 0.0017156973891443062
Position 161: 0.0017095663298192462
Position 149: 0.0014675328861264284
Position 2675: 0.0011880345024150166
Position 2174: 0.001132409965877224
Position 977: 0.0010968063390316112
Position 4071: 0.001093130131701717
Position 1514: 0.0009020572726597314
Position 228: 0.0005823950377757886
Position 2915: 0.000522963646092331
Position 948: 0.0004932123239036921
Position 4075: 0.00042713605390460756
Position 168: 0.00042448667626131866
Position 332: 0.0004105017652283047
Position 1589: 0.00032644667911401425
Position 3779: 0.00027895568777602797
Position 943: 0.00027703023707420125
Position 2100: 0.0002707313111779911
Position 265: 0.000260647631679638
Position 1004: 0.00023054659312206666
Position 189: 0.00021188948562085312
Position 1383: 0.00017337428815427972
Position 399: 0.0001620357802203278
Position 448: 0.00014033997111073478
Position 179: 0.00011534263883023057
Position 1654: 0.00011226069090977977
Position 2357: 0.00011045841295476879
Position 510: 7.02478097674822e-05
Position 659: 6.49739104122203e-05
Position 365: 6.426786494422391e-05
Position 374: 6.301033598671783e-05
Position 1929: 5.1244217419347485e-05
Position 166: 4.1266181403495884e-05
Position 694: 3.8974874985048605e-05
Position 299: 2.5276834294601604e-05
Position 1316: 2.4116398966513957e-05
Position 800: 2.0995219464765315e-05
Position 2086: 2.0735236380878908e-05
Position 2111: 1.9864848916708452e-05
Position 1252: 1.6938625864291947e-05
Position 1981: 1.6550357583293842e-05
Position 613: 1.3158014349015706e-05
Position 1893: 1.262156180721381e-05
Position 274: 1.1441295685885825e-05
Position 936: 1.1253800459820828e-05
Position 798: 1.0934982005188946e-05
Position 564: 1.0500510863072663e-05
Position 191: 9.326445287345167e-06
Position 1127: 9.320711251649203e-06
Position 889: 8.58581587046199e-06
Position 1974: 6.234599239194673e-06
Position 1245: 4.99547788281829e-06
Position 640: 4.72314917517485e-06
Position 826: 2.883671964444558e-06
Position 416: 2.804111428515292e-06
Position 1203: 1.9501653988594687e-06
Position 1055: 1.8127128765191079e-06
Position 223: 1.7987132467928997e-06
Position 232: 1.7820591509062652e-06
Position 1257: 1.5007153170450878e-06
Position 276: 6.388387854773186e-07
Position 566: 3.458040740295859e-07
Position 829: 3.4222590944033066e-07
Position 201: 3.073709531426592e-07
Position 72: 2.8134097229815447e-07
Position 1610: 1.2744540025078476e-07
Position 1210: 6.483393490428301e-08
Position 1230: 3.823683592262165e-09
Position 493: 4.9466934333095085e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1195: 0.9249337468477548
Position 1818: 0.7287861527721189
Position 2049: 0.7070405970476029
Position 4253: 0.6646788934811763
Position 268: 0.4353701206718015
Position 860: 0.28107973682555615
Position 546: 0.26708344105250503
Position 451: 0.1730218173342498
Position 864: 0.1691979068555327
Position 1842: 0.12373965140095027
Position 498: 0.0868911853832993
Position 2187: 0.08015653942001699
Position 1433: 0.07802278463488738
Position 2509: 0.02231928743590068
Position 571: 0.020836808292371976
Position 3527: 0.017266819709738895
Position 1016: 0.01633387615257078
Position 2963: 0.01559187399476596
Position 2553: 0.014310817954854314
Position 2535: 0.012624754031992185
Position 619: 0.011780582420404301
Position 564: 0.011551831184702021
Position 640: 0.008660295373747295
Position 588: 0.00859233151584043
Position 889: 0.008384215275775852
Position 2065: 0.007944880645949112
Position 2797: 0.007921457977040391
Position 242: 0.007909016617976501
Position 1159: 0.007239666625661339
Position 1888: 0.006477785037868681
Position 4201: 0.006143027044217659
Position 1067: 0.005153364643265165
Position 826: 0.005148449853161646
Position 3778: 0.0051067869014764415
