Gene = SPATA17
index = 1301
Annotated 5SS: [   123  17648  19855  37760  52038 110775 143214 150999 170527 231533]
Annotated 3SS: [ 17557  19772  37708  51933 110650 143009 150849 170393 231449 235697]
SMsplice 5SS: [   123  17648  19855  25189  37869  43188  52038  68641  93899 101761
 102689 110775 121548 129527 132470 143214 150999 163518 170527 231533]
SMsplice 3SS: [ 17557  19772  25031  37708  43068  51933  68465  93756 101574 102514
 110650 121460 129445 132318 143009 150849 163426 170393 231449 239061]
top_k =  1000
Partition function (log Z): -102.45416122661011

Sorted 5' Splice Sites (High to Low Probability):
Position 17648: 0.9999996919232199
Position 25189: 0.9989613020842177
Position 123: 0.9936076034241688
Position 43188: 0.9812505090197984
Position 19855: 0.8939749584520639
Position 37869: 0.6551696821050125
Position 6785: 0.5290781451386928
Position 4032: 0.3283330701499077
Position 11328: 0.30017937203151507
Position 24600: 0.2824178270012098
Position 37884: 0.2569080934661201
Position 4596: 0.24050174060025295
Position 44293: 0.23048863493202137
Position 44276: 0.214424632905558
Position 6199: 0.1984338226541643
Position 3975: 0.19602229263156318
Position 34141: 0.18527713550715647
Position 11332: 0.18485161063813166
Position 26597: 0.16090006893370293
Position 6691: 0.15647765181478396
Position 14251: 0.1548583833523989
Position 2450: 0.12086584925629641
Position 11445: 0.11119060702669528
Position 16085: 0.10284368963808141
Position 37760: 0.08584045486178121
Position 15342: 0.06439326406187568
Position 2639: 0.06218380890706389
Position 6563: 0.060105642977282145
Position 11480: 0.05918923951550395
Position 14228: 0.05395320400930256
Position 24589: 0.05146824274296756
Position 16017: 0.041701555081935314
Position 45530: 0.04139054849128351
Position 22640: 0.037285193292539896
Position 45025: 0.030302396559589218
Position 6740: 0.02998999760573782
Position 4398: 0.029944026144780193
Position 2546: 0.02778199470128286
Position 24586: 0.02391167530979055
Position 44280: 0.023497371808027884
Position 3033: 0.012085141826583054
Position 4930: 0.01172956477382499
Position 19515: 0.010718062690736215
Position 25609: 0.010649611686441693
Position 22329: 0.007024250005446691
Position 21609: 0.006988916710786752
Position 18485: 0.006911229887289236
Position 2690: 0.0057948818565353765
Position 6526: 0.005219027596782668
Position 6303: 0.0024262665973901884
Position 3018: 0.0022125286894850702
Position 5380: 0.0021768746360366223
Position 961: 0.0021639548807247696
Position 2807: 0.0016670277003089347
Position 20334: 0.001654256349296549
Position 5934: 0.001637279658446874
Position 1083: 0.0015256644221676174
Position 94: 0.0014643540656119614
Position 3131: 0.001319881564762676
Position 6399: 0.0013061393986647332
Position 2376: 0.00120999959908689
Position 147: 0.0011638210693154516
Position 6543: 0.0010992632235701774
Position 18: 0.001046122618066752
Position 4332: 0.0010334665733223274
Position 4057: 0.0008966508094233853
Position 4676: 0.0008585846216292959
Position 5547: 0.0008133658870282396
Position 3004: 0.0007063364004738931
Position 6518: 0.0005258522794756179
Position 3472: 0.0005172406613677359
Position 6280: 0.00046757287652828504
Position 3498: 0.0004381948619226145
Position 84: 0.0004256788302371912
Position 5021: 0.0004200373249519667
Position 4247: 0.0003961113854386469
Position 1058: 0.0002460455731168641
Position 4751: 0.00022609030621009049
Position 4322: 0.00021648479588199152
Position 1481: 0.0002118561740457274
Position 1149: 0.00020226732021498363
Position 1176: 0.00019376554019909012
Position 925: 0.0001913110060348192
Position 2563: 0.00018293738478702848
Position 4922: 0.0001721636137082597
Position 3911: 0.00016079540569767896
Position 2931: 0.0001216588770457456
Position 3024: 0.00011813793822899264
Position 4167: 0.00010787469718249615
Position 331: 9.099294063519936e-05
Position 678: 8.71169358404802e-05
Position 1492: 8.30694969153921e-05
Position 4037: 7.535659460059134e-05
Position 2209: 6.889570321943938e-05
Position 105: 6.251998801221816e-05
Position 63: 6.175832871455063e-05
Position 6134: 4.632356340367361e-05
Position 231: 4.2288846358110785e-05
Position 5898: 4.029905358233041e-05
Position 836: 3.998791247840134e-05
Position 2335: 3.9933924042528114e-05
Position 583: 3.8029669050635373e-05
Position 4638: 3.7320835385886384e-05
Position 2352: 3.7226712547076565e-05
Position 2746: 3.2898157021401194e-05
Position 4149: 3.045440974073962e-05
Position 1432: 2.4857661256370396e-05
Position 191: 2.370525518184715e-05
Position 572: 2.0003067989995552e-05
Position 2845: 1.8015073221269637e-05
Position 3258: 1.500590539801012e-05
Position 4079: 1.2342591621931504e-05
Position 370: 9.339092789146943e-06
Position 127: 9.239544910918587e-06
Position 795: 8.347500642904046e-06
Position 160: 6.466985820740543e-06
Position 1810: 6.406274781711335e-06
Position 234: 5.724641314408304e-06
Position 4390: 5.458254908811385e-06
Position 478: 4.659760956753925e-06
Position 1366: 4.489142799091216e-06
Position 33: 3.600077372935016e-06
Position 21: 2.9264363436379923e-06
Position 1816: 2.826839837132025e-06
Position 174: 2.8011037930177096e-06
Position 2368: 2.487248450180131e-06
Position 1554: 2.052005399918093e-06
Position 1210: 1.922686834023159e-06
Position 1417: 1.4423769192271028e-06
Position 2164: 1.0933590966842311e-06
Position 1738: 1.0172617192444585e-06
Position 1108: 9.888853211779622e-07
Position 1135: 7.899363272238499e-07
Position 1339: 7.801316088445934e-07
Position 1330: 1.9051169138233195e-07
Position 1288: 5.124118132239536e-08
Position 814: 2.58274041310662e-08
Position 375: 2.0360623580868294e-08
Position 801: 1.7779846990825434e-08
Position 723: 1.0132391271605158e-08
Position 601: 7.521832096351161e-09
Position 443: 4.184509654649139e-09
Position 423: 3.836305025201665e-09
Position 329: 2.77346496420005e-09
Position 30: 2.577434304401349e-09
Position 749: 2.5529091602607662e-09
Position 588: 2.4607229214304806e-09
Position 276: 2.2880762806171787e-09
Position 688: 1.6328933506555549e-09
Position 903: 7.899283467070635e-10
Position 318: 5.709034934000372e-10
Position 480: 5.707340916956609e-10
Position 2517: 5.276860482785516e-10
Position 539: 5.108285573464142e-10
Position 653: 4.822984995653866e-10
Position 177: 2.1350048028284601e-10
Position 282: 2.096383753891188e-10
Position 585: 1.7837069831691694e-10
Position 854: 8.282104117031207e-11
Position 932: 9.352277381334923e-12
Position 87: 4.034366155754527e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17557: 0.9999998070409202
Position 25031: 0.9989951602237113
Position 37708: 0.9989242576912
Position 43068: 0.9973803748097665
Position 19772: 0.8161161148291591
Position 11220: 0.6554108348085652
Position 45391: 0.6060028104622327
Position 44156: 0.48300463976615465
Position 6447: 0.4730108875650126
Position 3847: 0.37643145780789755
Position 24469: 0.3578138689347136
Position 4487: 0.24541198024802116
Position 6631: 0.24275590121835686
Position 14139: 0.20881159674321703
Position 44809: 0.20018226089446087
Position 48576: 0.1927873014057212
Position 33954: 0.18533890385927168
Position 6107: 0.14597474518809078
Position 15867: 0.14454525115377512
Position 26475: 0.14023568829222025
Position 2295: 0.11981928254946654
Position 2449: 0.08460318464557319
