Gene = LCE4A
index = 768
Annotated 5SS: [235]
Annotated 3SS: [894]
SMsplice 5SS: [235]
SMsplice 3SS: [894]
top_k =  1000
Partition function (log Z): -4.69448011372423

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.9835213111163239
Position 975: 0.24464442206169482
Position 208: 0.008681271612016839
Position 770: 0.004930407395322232
Position 606: 0.004590125339731083
Position 161: 0.004277240420141213
Position 731: 0.003232209631533442
Position 739: 0.0026254517245268365
Position 476: 0.001538249428190388
Position 960: 0.0011365838548385576
Position 295: 0.0006506882573732826
Position 999: 0.0006159999664128474
Position 610: 0.0006056870051303982
Position 69: 0.0004894890447253012
Position 370: 0.0003335234421442566
Position 488: 0.0002942619205663417
Position 327: 0.00027815232697510106
Position 1082: 0.00022424352051570254
Position 346: 0.00017482619579173804
Position 623: 0.00010595228175369684
Position 1116: 0.00010572404445293917
Position 1001: 4.064938359395118e-05
Position 373: 3.7319411461016415e-05
Position 962: 2.3817191806885766e-05
Position 315: 2.1186374410929103e-05
Position 680: 2.025444977722044e-05
Position 528: 1.6396725282011712e-05
Position 422: 8.264646622846548e-06
Position 843: 7.476080613742913e-06
Position 1181: 6.6663006806376396e-06
Position 1246: 4.4647861146628e-06
Position 782: 4.07316293223913e-06
Position 90: 3.056792919711849e-06
Position 759: 2.8813251802091847e-06
Position 322: 1.5503501831970625e-06
Position 222: 1.3740708437781426e-06
Position 163: 1.2170262671348947e-06
Position 241: 9.809688175874558e-07
Position 376: 8.005388081248295e-07
Position 239: 7.360239496435041e-07
Position 1061: 6.451727797945755e-07
Position 1058: 6.309993934594793e-07
Position 214: 3.082277242828643e-07
Position 307: 2.9897038232446793e-07
Position 989: 2.759130794880444e-07
Position 918: 2.544282723813587e-07
Position 1173: 1.6966056082543344e-07
Position 1037: 1.3110542097944285e-07
Position 634: 1.2297345375895875e-07
Position 1208: 6.602434764323168e-08
Position 1163: 5.565446101233802e-08
Position 165: 1.082716108096522e-08
Position 103: 4.9162095897999165e-09
Position 942: 2.846211123005856e-11
Position 895: 2.0606701519403123e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 894: 0.9835507489760505
Position 1046: 0.15486847850811283
Position 1070: 0.05620990312764419
Position 1312: 0.025205515408829017
Position 642: 0.005051805949565021
Position 1157: 0.0049864121954015855
Position 533: 0.004906954359438443
Position 563: 0.004403636288318152
Position 595: 0.0033795582538726915
Position 1130: 0.0027776235867629398
Position 930: 0.0021425185817759954
Position 1106: 0.0020097394798427983
Position 672: 0.0018162037148381873
Position 395: 0.0018155841983371675
Position 1115: 0.0017402437963897333
Position 1225: 0.001692241486448669
Position 863: 0.001630824511859028
Position 915: 0.0007675348434779924
Position 1201: 0.0006169176171188115
Position 794: 0.0005555804394856154
Position 927: 0.00029582961110686764
Position 510: 0.0002925577045987949
Position 203: 0.000267484873453758
Position 429: 0.00024608356238230454
Position 1163: 0.00022765882769368217
Position 250: 0.00021629835275386748
Position 433: 0.00017504852547162058
Position 495: 0.00017046616319156094
Position 728: 0.00014190632374794446
Position 1077: 0.00012860472613458664
Position 392: 0.00010942297261508035
Position 999: 9.014407513679625e-05
Position 1228: 8.062316099388943e-05
Position 307: 7.913356313838586e-05
Position 767: 6.48317099844259e-05
Position 960: 6.028275397529221e-05
Position 975: 5.321755630110957e-05
Position 315: 4.952229502782751e-05
Position 1231: 4.7057711738934445e-05
Position 514: 4.634000020531595e-05
Position 1137: 3.8083760953414925e-05
Position 1081: 2.9780924372835637e-05
Position 677: 2.568947614797381e-05
Position 1173: 2.1767306547847267e-05
Position 1267: 1.7929363395126396e-05
Position 613: 1.772384682806731e-05
Position 722: 1.728539556655278e-05
Position 1170: 1.6126155890774516e-05
Position 939: 1.5434260618358662e-05
Position 354: 1.5087597608796358e-05
Position 330: 1.0649417001492221e-05
Position 359: 1.0502272972708746e-05
Position 1246: 6.963370763054894e-06
Position 148: 5.1159417170313445e-06
Position 1239: 5.096084775921963e-06
Position 411: 4.692353182817229e-06
Position 769: 4.3986125467129215e-06
Position 710: 3.494722952398275e-06
Position 239: 2.9247792553491544e-06
Position 320: 2.408636333036881e-06
Position 362: 2.407839305393481e-06
Position 258: 2.224510192698333e-06
Position 1097: 2.1604294684753827e-06
Position 1139: 1.9667413173735682e-06
Position 142: 1.945257940485962e-06
Position 271: 1.864139740983425e-06
Position 680: 1.6393516426415597e-06
Position 336: 8.744396014141049e-07
Position 287: 7.132296992629192e-07
Position 942: 6.95456846651305e-07
Position 281: 6.545813932316386e-07
Position 437: 6.441229751935587e-07
Position 948: 6.019609244410618e-07
Position 1255: 5.36248463779598e-07
Position 747: 4.3143136379851237e-07
Position 376: 2.9383539541772945e-07
Position 161: 2.370847514557379e-07
Position 136: 1.707598557900086e-07
Position 333: 6.31796128652687e-08
Position 373: 5.499365556073399e-08
Position 327: 5.421334356091832e-08
Position 370: 1.5850959768581475e-08
Position 821: 1.1846070807321981e-08
Position 739: 4.6651994160101045e-09
Position 260: 4.866763730788562e-10
Position 367: 1.778259920013606e-10
Position 293: 1.5389620603351322e-10
Position 295: 6.197196250962343e-11
