Gene = ASTE1
index = 104
Annotated 5SS: [  296  1329  2798  8297 10659]
Annotated 3SS: [ 1207  1470  8085 10462 12414]
SMsplice 5SS: [  784  1329  1639  2798 10659 11621]
SMsplice 3SS: [ 1207  1470  2563 10462 11545 12414]
top_k =  1000
Partition function (log Z): -1.6316702620817842

Sorted 5' Splice Sites (High to Low Probability):
Position 10659: 0.9022328623106899
Position 1639: 0.8825010703207413
Position 2798: 0.8056573218921834
Position 11621: 0.7932060338380901
Position 1329: 0.788982257071888
Position 784: 0.5176001620528313
Position 71: 0.4065662819923687
Position 7286: 0.39121443387662647
Position 8297: 0.36754597426680946
Position 3223: 0.34691467912691326
Position 615: 0.224434264473014
Position 564: 0.16185431012054188
Position 1831: 0.14395434009647629
Position 9813: 0.1289672049792391
Position 7239: 0.11083059526067637
Position 8301: 0.10530679153348212
Position 11936: 0.09993441621999734
Position 7273: 0.06457047005505012
Position 296: 0.060463231306279994
Position 2405: 0.05139036907026133
Position 6657: 0.035333527698895036
Position 316: 0.034633967268806916
Position 300: 0.03199661498200147
Position 12005: 0.031108380580085526
Position 4813: 0.02661836669848592
Position 1835: 0.022494858086504036
Position 8773: 0.018860459443739833
Position 9806: 0.014749385299176687
Position 7267: 0.014627129369460895
Position 533: 0.013541774966957437
Position 11432: 0.012610039722189124
Position 7244: 0.012348867355584095
Position 1889: 0.010520761179412634
Position 10053: 0.007776332128769406
Position 4058: 0.0071648414670032485
Position 10703: 0.0071295233255610855
Position 7934: 0.007020693623017029
Position 7863: 0.006883827547655594
Position 3868: 0.006790962046867556
Position 2433: 0.00647289850075358
Position 382: 0.006306327360291981
Position 1116: 0.004089878169957831
Position 12281: 0.003929511828480939
Position 6718: 0.0026192866943826436
Position 5823: 0.0026119230614305507
Position 11599: 0.002588985311562013
Position 1871: 0.0025569215830346984
Position 438: 0.002280542747822448
Position 6628: 0.002125646695551049
Position 4682: 0.002060714170071144
Position 7377: 0.0020163673363962865
Position 6739: 0.0019478147642298773
Position 226: 0.001788236868461532
Position 5387: 0.0017245440071792044
Position 582: 0.0015602535012276726
Position 998: 0.001305002423632155
Position 6511: 0.0013019408743977809
Position 1171: 0.0012469259488976038
Position 516: 0.0011164464698072314
Position 2956: 0.0011133187726148177
Position 770: 0.0009475734490748671
Position 6370: 0.0009370073478677562
Position 2480: 0.0008529446014362978
Position 6715: 0.0008298076536727611
Position 11639: 0.000775691564925786
Position 6871: 0.0006870021522391849
Position 1561: 0.0006797814460723399
Position 1821: 0.0004340759753051671
Position 1827: 0.0004035274038918887
Position 1536: 0.00037682872149781473
Position 452: 0.0003561043379262669
Position 3664: 0.0003527445873556236
Position 1401: 0.00034431487982254536
Position 344: 0.0003420418614092604
Position 163: 0.00032242977112161556
Position 332: 0.00028743950702092954
Position 734: 0.0002505078905787801
Position 12576: 0.00023659550767819783
Position 4204: 0.0001977656971635512
Position 575: 0.00016144759657673525
Position 443: 0.00014383436384176625
Position 840: 0.00013804684509317248
Position 3092: 0.000131445344163632
Position 775: 0.0001299419160390585
Position 1500: 7.563117001823074e-05
Position 1179: 6.63036403728082e-05
Position 1590: 5.752871239844066e-05
Position 352: 5.6955341996760094e-05
Position 606: 4.854974486249386e-05
Position 329: 4.776681877783816e-05
Position 354: 4.2202497800280326e-05
Position 1273: 3.750454480991141e-05
Position 1175: 3.5450564485933366e-05
Position 692: 2.9448522464298614e-05
Position 1620: 1.6406219008427535e-05
Position 1344: 7.335424819973429e-06
