Gene = MYD88
index = 903
Annotated 5SS: [ 551 1521 2091 2371]
Annotated 3SS: [1385 1909 2278 2653]
SMsplice 5SS: [ 795 1521 2115 2371 2998]
SMsplice 3SS: [1385 1909 2278 2889 3372]
top_k =  1000
Partition function (log Z): 6.187859294665552

Sorted 5' Splice Sites (High to Low Probability):
Position 1521: 0.9704948939470771
Position 2371: 0.9500511489594953
Position 2998: 0.9465215429250546
Position 2115: 0.4350902411848219
Position 795: 0.3744726789114088
Position 2528: 0.3561680594666313
Position 551: 0.30540221009874025
Position 56: 0.2629285959467639
Position 587: 0.18874845628244694
Position 3378: 0.14917876727987314
Position 1303: 0.12772020118230262
Position 2072: 0.12535511397458285
Position 2111: 0.11729066491875242
Position 2091: 0.11549272324509242
Position 236: 0.10059563064593254
Position 2724: 0.07852797872366434
Position 745: 0.06970269315888139
Position 2021: 0.06428740618771144
Position 2016: 0.06359475917312192
Position 2769: 0.04756088003798918
Position 3625: 0.042079738711852326
Position 249: 0.029959721296255543
Position 2512: 0.024082692782785794
Position 2814: 0.018345358175221326
Position 2829: 0.01707007064643624
Position 1203: 0.016380952698342728
Position 349: 0.015687666993207953
Position 50: 0.01536798190085135
Position 3658: 0.014513098054587472
Position 1751: 0.013208978205660695
Position 2019: 0.01247752208309159
Position 2549: 0.01224428259527834
Position 1340: 0.00878717213083807
Position 4284: 0.008663092451066876
Position 2061: 0.008035844562930789
Position 865: 0.007566618151965823
Position 1552: 0.0053581466459462915
Position 393: 0.005154536261107508
Position 2685: 0.004811684298912176
Position 2504: 0.00439924427412768
Position 337: 0.004397145120672913
Position 2654: 0.0026389937936542197
Position 1448: 0.00262608808080749
Position 1332: 0.002555450433925906
Position 2411: 0.001802777118883451
Position 2038: 0.0016533854771356375
Position 3309: 0.0016311215888008786
Position 2538: 0.0011534320315168833
Position 307: 0.0010884546551065805
Position 2415: 0.0010548344501402271
Position 2056: 0.0008932365782811648
Position 1110: 0.0008587387463061174
Position 150: 0.0008539648388525454
Position 99: 0.0008248299284190741
Position 2734: 0.0007696506403326265
Position 4182: 0.0007615826968659373
Position 262: 0.0007573085781314194
Position 2023: 0.0007464701303450873
Position 2025: 0.0007245444381341473
Position 3650: 0.0007212093625896184
Position 3888: 0.0007072043562195362
Position 1029: 0.0006080348488935454
Position 1328: 0.0005843861778330137
Position 478: 0.0005419485796186168
Position 2054: 0.0005246342722034946
Position 2833: 0.0004991101723291913
Position 2197: 0.0004244882823638191
Position 2532: 0.0004237911019995473
Position 2514: 0.0004107882152186685
Position 2837: 0.0004088291097701292
Position 1693: 0.0003588814698210539
Position 1527: 0.00035362398415720014
Position 1605: 0.0003294097414795248
Position 2831: 0.0002546182411556235
Position 2796: 0.00025121175145963
Position 2145: 0.00024118717970972293
Position 3274: 0.00019187733696440364
Position 3911: 0.0001868557997651452
Position 2119: 0.00018333546393261703
Position 848: 0.00017887522549566915
Position 721: 0.00017772259896155785
Position 1965: 0.00016751564570873328
Position 2506: 0.00016524950963876564
Position 3187: 0.0001144071608541634
Position 692: 0.00010197378164068492
Position 523: 9.799267238009723e-05
Position 1726: 8.121616780376112e-05
Position 576: 7.319203062281686e-05
Position 1811: 7.132594687127929e-05
Position 1207: 4.735755791272431e-05
Position 715: 3.9178818561379876e-05
Position 903: 2.4989482049355257e-05
Position 1794: 2.3621394198961318e-05
Position 2857: 2.0774440008643885e-05
Position 1572: 1.5077999767987244e-05
Position 1714: 1.5034568142928046e-05
Position 1969: 8.790861404342444e-06
Position 2526: 6.732876796841666e-06
Position 2279: 6.44595947810392e-06
Position 2516: 6.0732225078521975e-06
Position 1537: 5.751593294283769e-06
Position 2706: 5.580332724788253e-06
Position 1033: 5.332793028087e-06
Position 1467: 5.040405724595087e-06
Position 1621: 4.702984427314085e-06
Position 1402: 4.130431725861877e-06
Position 3438: 4.03945697111107e-06
Position 1567: 3.381942480716874e-06
Position 3119: 3.248509721319731e-06
Position 3177: 3.1297912875812123e-06
Position 1585: 2.8604678149249434e-06
Position 1645: 1.7752680554499992e-06
Position 2947: 1.2796260340436806e-06
Position 1457: 1.0948923140843892e-06
Position 559: 1.0726904084376217e-06
Position 1570: 1.0541974051829665e-06
Position 3631: 9.645818061977446e-07
Position 2431: 7.067650563267417e-07
Position 2332: 6.554157304790481e-07
Position 2976: 5.155530895712717e-07
Position 2292: 3.6582999361057355e-07
Position 2409: 2.922476082569145e-07
Position 2540: 2.9061343061570585e-07
Position 3009: 2.668189843918602e-07
Position 327: 1.63195407356221e-07
Position 321: 1.5670199549551327e-07
Position 3550: 1.1780777328875561e-07
Position 3157: 1.1614430679128273e-07
Position 3500: 5.6049149880837786e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1385: 0.9663575609693277
Position 2278: 0.9642010008994021
Position 2889: 0.9549732875262004
Position 1909: 0.9117126806111169
Position 3372: 0.44998223138589566
Position 2450: 0.3134811246281457
Position 4139: 0.30525842515403434
Position 2653: 0.18668546063691582
Position 481: 0.1771553753523096
Position 3180: 0.15361279510807888
Position 665: 0.08810037902808016
Position 1172: 0.07226802342528917
Position 348: 0.05366004833349651
Position 3554: 0.041186817896600635
Position 2435: 0.03902139046840165
Position 1955: 0.03439581395731225
Position 3490: 0.031042736684945494
Position 1207: 0.02978877044716585
Position 1122: 0.02712096574924597
Position 615: 0.026791618838992545
Position 3472: 0.025485779664452233
Position 3693: 0.018908312826284773
Position 4211: 0.01849042296356686
Position 4268: 0.01756672717803669
Position 3222: 0.016636747831157067
Position 4162: 0.016110685985456775
Position 3493: 0.01359549444065126
Position 2321: 0.013528128895759169
Position 4393: 0.012135884199046537
Position 440: 0.0105555024052076
Position 668: 0.010155341360495557
Position 3861: 0.009690240055080328
Position 3887: 0.009459129254102003
Position 1417: 0.009257926612343153
Position 636: 0.008588684857299312
Position 2464: 0.00833041009846387
Position 2927: 0.008028918617200865
Position 232: 0.006857813050524039
Position 3577: 0.006504976811383569
Position 158: 0.006192912634502055
