Gene = RP11-511P7.5
index = 1174
Annotated 5SS: [ 172 3343]
Annotated 3SS: [2437 5013]
SMsplice 5SS: [172]
SMsplice 3SS: [2437]
top_k =  1000
Partition function (log Z): -3.552008710088959

Sorted 5' Splice Sites (High to Low Probability):
Position 172: 0.9829684832311237
Position 3343: 0.46648053977163345
Position 2341: 0.36900758382497
Position 2622: 0.3173205363047113
Position 759: 0.3169558719521432
Position 1949: 0.21108450848669982
Position 3639: 0.09593087263972458
Position 2718: 0.08722027258371265
Position 1588: 0.06327808777806795
Position 1022: 0.0480478592078848
Position 4913: 0.041074755094165395
Position 4868: 0.03116692709188629
Position 2681: 0.03079902635195616
Position 1108: 0.029675666833630605
Position 4825: 0.02774765442094031
Position 4363: 0.023260584098470184
Position 998: 0.02131047164148666
Position 3707: 0.02124222371075464
Position 1421: 0.01828681519330084
Position 1646: 0.01745047137324403
Position 176: 0.011216755387554907
Position 1298: 0.008833445912607261
Position 4736: 0.00864045719617428
Position 3121: 0.0069529480092420486
Position 2188: 0.006570624769877848
Position 1616: 0.006436193703508496
Position 2521: 0.0061223156065768084
Position 974: 0.004621121886008628
Position 4836: 0.004077976015934947
Position 4254: 0.0033906996060577154
Position 1782: 0.0031864457898298864
Position 434: 0.0029402535165507448
Position 3834: 0.0027550723998342273
Position 2325: 0.002506867945399535
Position 1143: 0.002471049235599745
Position 3871: 0.0022503183355562346
Position 1086: 0.001683308322764574
Position 385: 0.0016287130262567261
Position 4796: 0.001526329852134226
Position 1040: 0.0014616917374205272
Position 4392: 0.001174943354421849
Position 2212: 0.001173116027091571
Position 555: 0.0011394214998230543
Position 1197: 0.0010549638355680736
Position 2444: 0.0010409363213812108
Position 1703: 0.0010131909504456362
Position 958: 0.0008115092229553258
Position 550: 0.0008097374677828197
Position 2588: 0.0007712404020030275
Position 837: 0.0006068200644987853
Position 543: 0.0005633146518021491
Position 2495: 0.0005267651359969312
Position 2331: 0.0005238786229883039
Position 1596: 0.0005026819985676832
Position 1069: 0.0004572268869465528
Position 954: 0.0003977680315242451
Position 2047: 0.00037431981049353743
Position 925: 0.00035595989123672525
Position 4849: 0.00034115340300911373
Position 2672: 0.0003395308275498249
Position 296: 0.00022178036047243598
Position 4402: 0.0001643572598777297
Position 1708: 0.00015309448513275064
Position 211: 0.0001226726597445275
Position 560: 0.00011755316838867943
Position 2670: 0.00010511863819400486
Position 1302: 9.081404705507785e-05
Position 852: 9.058789855048256e-05
Position 2138: 8.922291197863827e-05
Position 1304: 7.962428945226902e-05
Position 2544: 7.687860085227705e-05
Position 570: 7.006927250226497e-05
Position 1300: 6.771241013820151e-05
Position 1191: 6.732328684113992e-05
Position 1364: 6.045962634805408e-05
Position 2040: 4.738755179618745e-05
Position 478: 3.71120534894814e-05
Position 1285: 3.556569532884366e-05
Position 1793: 3.213436162289189e-05
Position 1919: 3.0134273318068278e-05
Position 565: 2.5919093327453828e-05
Position 963: 1.979353311982101e-05
Position 1598: 1.853175906133041e-05
Position 1203: 1.8374295138959022e-05
Position 1505: 1.635997292122884e-05
Position 2165: 1.3550884920274435e-05
Position 2460: 1.1999994101350007e-05
Position 1802: 1.1145079079810018e-05
Position 706: 1.076809446102033e-05
Position 285: 9.1316436609769e-06
Position 763: 8.618302627908047e-06
Position 1245: 8.101926389764998e-06
Position 346: 8.07234986818899e-06
Position 333: 6.939632298534735e-06
Position 254: 5.72285388615418e-06
Position 659: 3.88230142043379e-06
Position 483: 3.693591274572901e-06
Position 1228: 2.924264518261962e-06
Position 1291: 2.8066252982483857e-06
Position 546: 2.8002108056615175e-06
Position 983: 2.434613094549786e-06
Position 516: 2.398851067737237e-06
Position 438: 1.6210097557947085e-06
Position 1221: 1.5766520576982301e-06
Position 378: 1.5071577608267633e-06
Position 1270: 1.4887867546297483e-06
Position 534: 1.3525360107003753e-06
Position 496: 1.2822575717938125e-06
Position 452: 8.853320736277868e-07
Position 464: 8.171603354551251e-07
Position 830: 7.906051946793352e-07
Position 217: 6.694150650470701e-07
Position 689: 5.903797597534345e-07
Position 309: 5.013809202228572e-07
Position 103: 4.978394359819193e-07
Position 74: 4.4477614325135854e-07
Position 1215: 3.310627532834616e-07
Position 681: 2.6058934437735734e-07
Position 274: 2.4011929246528455e-07
Position 929: 2.0902030170148967e-07
Position 765: 2.0707752806793398e-07
Position 472: 1.1177526802810295e-07
Position 6: 8.837750009162574e-08
Position 424: 6.213378608650101e-08
Position 661: 4.513199152312734e-08
Position 611: 3.298964793716078e-08
Position 675: 1.2655793192243e-08
Position 266: 1.0311798227437811e-08
Position 813: 9.018467466044532e-12
Position 351: 3.0474253708906223e-12
Position 47: 1.1308799747609533e-14
Position 548: 1.1145243786252832e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2437: 0.704222550874478
Position 5013: 0.3935372727832025
Position 3214: 0.33362440112279074
Position 592: 0.22704925874013931
Position 2081: 0.21173560793517968
Position 1497: 0.16801896544814537
Position 4684: 0.152883802298301
Position 1826: 0.1360656844940479
Position 4735: 0.09815978330259692
Position 3170: 0.08643773241539306
Position 996: 0.07648618763947215
Position 3426: 0.07493205576999903
Position 3495: 0.0701216886564574
Position 2129: 0.06692047296201986
Position 3454: 0.06605082966599478
Position 922: 0.06205190065314612
Position 697: 0.04468047636106575
Position 1876: 0.04287724096106319
Position 4137: 0.03208251910628226
Position 514: 0.03198052996528118
Position 2257: 0.030019757190155035
Position 3231: 0.02611367631244923
Position 2173: 0.02050345104209459
Position 3627: 0.0153716891245331
Position 4294: 0.013165642697224986
Position 3287: 0.013159433102497385
Position 2562: 0.012716404433266508
Position 2015: 0.0105956679940275
Position 2597: 0.009760170471340165
Position 5019: 0.009464925255375334
Position 295: 0.00797408326292044
Position 2046: 0.0075812596145490305
Position 1913: 0.0069594543782529016
Position 3689: 0.006407031529940551
Position 2261: 0.005468076078230855
Position 2821: 0.004702367172230003
Position 3141: 0.0044529024660346075
Position 1064: 0.003505366651722772
Position 3063: 0.002929041210480789
Position 650: 0.0026839240525833434
Position 1315: 0.0023917335868987627
Position 3603: 0.002260528073147802
Position 531: 0.0020679880030777358
Position 3911: 0.0013615821684718377
Position 604: 0.0013105756278435777
Position 2609: 0.0011991724692563357
Position 1800: 0.0011844608734615692
Position 4032: 0.0011660343240807616
Position 344: 0.0011508746023137296
Position 1318: 0.0010242714594128728
Position 2291: 0.0009500552909590952
Position 2612: 0.0009394442084181852
Position 2288: 0.0009257737066789989
Position 1068: 0.0008505515309985687
Position 1781: 0.000763137144686708
Position 4626: 0.0007207558856415417
Position 2765: 0.0006205794743261458
Position 3158: 0.0005778141384685705
Position 1708: 0.0005747543848646084
