Gene = SDCCAG3
index = 1232
Annotated 5SS: [ 282  520 2784 3465 4705 5519 5979 6555]
Annotated 3SS: [ 369 2670 3047 4630 5406 5915 6414 7721]
SMsplice 5SS: [ 282 2784 6555]
SMsplice 3SS: [2670 6414 7662]
top_k =  1000
Partition function (log Z): 0.7026018388644051

Sorted 5' Splice Sites (High to Low Probability):
Position 6555: 0.9768767158524752
Position 2784: 0.9691897065724806
Position 282: 0.9677048993896569
Position 520: 0.5193180820288289
Position 3465: 0.42627178596511617
Position 6954: 0.3677208134484363
Position 4705: 0.2422520159662203
Position 5979: 0.23553173427752797
Position 4709: 0.13775597424094527
Position 3664: 0.12390931687954894
Position 5492: 0.09251254992439453
Position 736: 0.06222163092837166
Position 1728: 0.05134893006385348
Position 2602: 0.028753807526949355
Position 6332: 0.02536805732266765
Position 5519: 0.023986707554685963
Position 316: 0.023774132508148905
Position 3107: 0.015934280441791807
Position 1611: 0.011876883361444924
Position 875: 0.011243392045103518
Position 3469: 0.009864088726201281
Position 2367: 0.007735231411914002
Position 7050: 0.007464235948174257
Position 5552: 0.007272477909389324
Position 921: 0.0063303685773129425
Position 415: 0.00616909294781328
Position 5341: 0.005752928903749296
Position 1067: 0.005470756697973114
Position 1196: 0.00304640297570337
Position 3157: 0.0029164680025855726
Position 1778: 0.00250630200127561
Position 1674: 0.0022510040446751525
Position 4673: 0.0019445511815728038
Position 495: 0.0019242907611599772
Position 4057: 0.0019227245098476654
Position 6040: 0.0016566976104873785
Position 6597: 0.001544345305209222
Position 1948: 0.0014078222049156471
Position 3720: 0.0011719926866273819
Position 1518: 0.0010216839562849833
Position 2545: 0.0009413403386282884
Position 2343: 0.0009394517898430357
Position 2939: 0.0006459761687729281
Position 5253: 0.0006094797456545003
Position 2292: 0.0005629315968911239
Position 912: 0.0005614558746281181
Position 3246: 0.0005549818932170855
Position 2284: 0.0005361685171831439
Position 1282: 0.0005052561553589027
Position 3711: 0.0004655647456289393
Position 2614: 0.0004619077183659327
Position 1734: 0.00041922143770476675
Position 3752: 0.0004005053117943067
Position 902: 0.0003911576635279515
Position 933: 0.0003508570752446373
Position 617: 0.0003470267824474232
Position 2800: 0.00032967211270359736
Position 3559: 0.00028485687152089695
Position 7867: 0.00024372375452448228
Position 1091: 0.0002184994744406031
Position 8491: 0.00021718130054558705
Position 6780: 0.00021321079851472954
Position 6456: 0.000203731671501952
Position 8166: 0.00019704044173746488
