Gene = EBNA1BP2
index = 477
Annotated 5SS: [ 208  375  782 1505 3322 5101 5435 7618]
Annotated 3SS: [ 290  608 1380 3231 5024 5340 7454 7766]
SMsplice 5SS: [ 208  375 1505 3322 5101 7618]
SMsplice 3SS: [ 290 1380 3167 5024 7454 7694]
top_k =  1000
Partition function (log Z): 2.558490578770495

Sorted 5' Splice Sites (High to Low Probability):
Position 208: 0.996860484904907
Position 1505: 0.9224810152144057
Position 5101: 0.81000511268631
Position 375: 0.8061400368879611
Position 3322: 0.7254622616634232
Position 7618: 0.6181897473906945
Position 5435: 0.3243695872346153
Position 34: 0.15489929025257548
Position 782: 0.14868908542211107
Position 5137: 0.12863115643875456
Position 3523: 0.09257428400855561
Position 6480: 0.08858473585046953
Position 7640: 0.04606344176200252
Position 1331: 0.03365977548551845
Position 5105: 0.029437306780386155
Position 5474: 0.027051294492067834
Position 4599: 0.02428888323049538
Position 399: 0.021759333056364835
Position 392: 0.0169702911569074
Position 1754: 0.014698558327411763
Position 6420: 0.014476461141044852
Position 7632: 0.013894637400945903
Position 1800: 0.013153567822307225
Position 687: 0.012711800423014842
Position 3703: 0.012324677889401519
Position 4697: 0.010184957621801344
Position 852: 0.00774611275435658
Position 778: 0.007360082554417943
Position 7622: 0.007027468871273205
Position 508: 0.007020159520258456
Position 6254: 0.006950600107556932
Position 3273: 0.00679408324995073
Position 4913: 0.006164918050799668
Position 28: 0.005912229038388221
Position 3362: 0.004499519805835589
Position 3028: 0.004344677241432078
Position 1838: 0.00401390368066696
Position 15: 0.003935162960991009
Position 381: 0.003928519689257281
Position 3449: 0.003921507413415128
Position 4930: 0.0035422404957374982
Position 809: 0.0032739717065033455
Position 2579: 0.0031389323665222957
Position 3065: 0.00294527913267897
Position 5469: 0.0029202110612163126
Position 2153: 0.0027637024283329757
Position 4376: 0.002754306977131173
Position 7749: 0.0026485153980895905
Position 1272: 0.0026201422616701914
Position 7549: 0.0024601773141512363
Position 372: 0.002342247629224922
Position 5941: 0.002288348983004157
Position 4916: 0.002106317034506578
Position 3360: 0.0018760573698589802
Position 5491: 0.0016272329661707772
Position 2442: 0.0015000277838767776
Position 8: 0.0012564365099455087
Position 6246: 0.0010580196527999136
Position 3334: 0.0009694697023210656
Position 4380: 0.0009263516242419406
Position 2175: 0.0008463507725740944
Position 4922: 0.0008393545320098866
Position 491: 0.0007006661757667973
Position 583: 0.000602378613088045
Position 5130: 0.0005821641395181562
Position 2439: 0.0005817522539743638
Position 3546: 0.0005811493222721151
Position 4936: 0.000527689304807344
Position 4176: 0.0005176646851699263
Position 2515: 0.0005099059428805855
Position 5498: 0.0004986259466152556
Position 212: 0.0004942607439409652
Position 4360: 0.0004845055031278903
Position 430: 0.00043123611463126107
Position 3955: 0.0004079142150433471
Position 3840: 0.0003934859225135139
Position 5605: 0.0003934059259386073
Position 5237: 0.00038347755517760795
Position 786: 0.00032721124210986617
Position 3513: 0.0002966525345831165
Position 3417: 0.00026270383769060073
Position 3459: 0.0002153939991587885
Position 800: 0.00021266172728177344
Position 128: 0.00019556055547153585
Position 4578: 0.00016292702270909778
Position 3930: 0.0001525254650239606
Position 3832: 0.00015164476479020557
Position 6470: 0.00014191480700477167
Position 3826: 0.00013860559353977064
Position 700: 0.00012961861681192217
Position 6765: 0.00011798693534203704
Position 7271: 0.00011133718339399051
Position 214: 0.00011097046503823207
Position 1234: 0.00010454912209430327
Position 5777: 9.791855559998108e-05
Position 1789: 9.453489394996471e-05
Position 2822: 9.421665750155942e-05
Position 2650: 9.001999712300295e-05
Position 3385: 7.941786331192722e-05
Position 1319: 7.084712423680682e-05
Position 5278: 7.035471398640082e-05
Position 5255: 6.470727146381839e-05
Position 3724: 6.210978345979319e-05
Position 4145: 5.9207432122465574e-05
Position 115: 5.758286405532728e-05
Position 3430: 5.7167029847078846e-05
Position 682: 5.030421373702211e-05
Position 5037: 4.6946120272742985e-05
Position 2546: 4.038756987932987e-05
Position 2525: 3.8636797965780286e-05
Position 2583: 3.301327794148559e-05
Position 119: 2.5160951675506595e-05
Position 5220: 2.4577249138159652e-05
Position 4985: 2.36203261859277e-05
Position 336: 7.17690433647432e-06
Position 5025: 5.6907401692438726e-06
Position 227: 5.121494872737144e-06
Position 132: 3.5549224547079865e-06
Position 1135: 2.62730976535566e-06
Position 90: 1.7265737315897408e-06
Position 1518: 4.419193186170795e-07
Position 548: 3.899862035680698e-07
Position 502: 3.6099036931660685e-07
Position 239: 3.4433892008712626e-07
Position 6882: 2.7028387465076994e-07
Position 7473: 2.685979149032988e-07
Position 171: 2.0507255758362829e-07
Position 193: 6.846145031589796e-08
Position 121: 5.340471305534778e-08
Position 363: 1.1131423196278825e-08
Position 280: 5.397287135515721e-09
Position 454: 4.687941870210261e-09
Position 268: 3.035731616085384e-09
Position 339: 1.5824209570595646e-09
Position 274: 1.17626273549998e-09
Position 105: 1.1376860045690642e-09
Position 282: 1.2865477422391254e-10
Position 290: 3.4533626404306507e-15
Position 302: 1.300249129165695e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5024: 0.970871047866562
Position 290: 0.7521662954306703
Position 7694: 0.6080983131894941
Position 7454: 0.560665378989497
Position 1380: 0.4350753950096477
Position 1432: 0.4283075131358114
Position 5340: 0.39688698470321365
Position 3167: 0.3862392177459476
Position 3231: 0.3679600075289193
Position 7766: 0.2865743490370138
Position 118: 0.1659865676379789
Position 296: 0.09865585828571012
Position 6317: 0.09864331198521042
Position 608: 0.08532617375820281
Position 3447: 0.06767125595138924
Position 7509: 0.05698793244831149
Position 7460: 0.03804995547203038
Position 633: 0.03617785303035775
Position 1200: 0.02604292957706733
Position 1636: 0.02515640376514983
Position 1222: 0.021995487317653065
Position 7485: 0.02135665142472358
Position 544: 0.018703671052673395
Position 7720: 0.016676378749858584
Position 664: 0.016629196608109322
Position 4791: 0.014666792429510113
Position 1172: 0.014444464949126625
Position 7506: 0.011245897329288363
Position 4465: 0.011237733578026913
Position 6192: 0.010867366443005672
Position 1271: 0.010832034254980912
Position 592: 0.008947993783719159
Position 7769: 0.008915406643103233
Position 1276: 0.008330264680706878
Position 4438: 0.00797528432966331
Position 3100: 0.007640624804111692
Position 7723: 0.007554144274772612
Position 7402: 0.007238325392299327
Position 1709: 0.006786470179246439
Position 4413: 0.006662508431860357
Position 695: 0.006194658171199044
Position 3694: 0.00574817464879154
Position 4257: 0.005536278137842895
Position 312: 0.005365777444343081
Position 1396: 0.004480443417736614
Position 3605: 0.003983301100482293
Position 1412: 0.003893736243195965
Position 3216: 0.003602483335353215
Position 7370: 0.0033353715341571805
Position 6146: 0.003312914247507341
Position 4593: 0.0029581649959240755
Position 345: 0.0029212200042275345
Position 4468: 0.002868308427307542
Position 2496: 0.0028269236866743856
Position 3193: 0.0027009222735477696
Position 2923: 0.002672944146899463
Position 2890: 0.0023354337221951553
Position 1495: 0.001867328847975126
Position 5661: 0.001865501344998372
Position 323: 0.0017482140840692196
Position 460: 0.001628566639369023
Position 7972: 0.0016217270641445004
Position 2984: 0.0015485896475841982
Position 1975: 0.0015065098448703864
Position 7438: 0.0013809031705551936
Position 6367: 0.0013442396706486348
Position 5679: 0.0013121253647294022
Position 8026: 0.0011511389342470613
Position 2299: 0.0011454649753385704
Position 1326: 0.001113097629646053
Position 4670: 0.0011010873938532492
Position 641: 0.0010835146983172704
Position 6004: 0.0010642638951867144
Position 4961: 0.0010639045102807442
Position 2357: 0.0009705903416728802
Position 7771: 0.0009279990433867352
Position 3576: 0.0009274767563224388
Position 6339: 0.0008883358039488578
Position 5164: 0.0008877277073377742
Position 3132: 0.0008598812449066141
Position 3502: 0.0008361638019747499
Position 2424: 0.000831885612731523
Position 3550: 0.0007965021735332432
Position 3070: 0.0007958988959308524
Position 7344: 0.0007767355724395211
Position 6376: 0.0007630808219019943
Position 1391: 0.0007029711718411688
Position 327: 0.0006778969669642862
Position 6842: 0.0006569945052166216
Position 5815: 0.000618849936929259
Position 3636: 0.0005450069578718369
Position 6661: 0.0004792142290104743
Position 2100: 0.0004617901985671175
Position 521: 0.00045377246705172875
Position 1978: 0.00044390239526821213
Position 2011: 0.0004433889342089491
Position 2839: 0.0004210430919983359
Position 3240: 0.000402375937476729
Position 7556: 0.00039774440218292754
Position 2021: 0.00039202830409917254
Position 1144: 0.0003683863380626463
Position 7743: 0.000355843013035586
Position 1335: 0.000338019612642402
Position 1090: 0.00033559852159114337
Position 725: 0.00033515554292072017
Position 4026: 0.00031719766796910447
Position 4839: 0.0003131598753545591
Position 3005: 0.00031152992399356174
Position 7838: 0.00030711926806783416
Position 620: 0.0002885467806760184
Position 6869: 0.00028615662948338304
Position 7172: 0.0002794776806286586
Position 1028: 0.00026822231657844145
Position 5045: 0.0002668861490145158
Position 3522: 0.00026213862279277696
Position 3144: 0.0002556876149727769
Position 6899: 0.0002271962869606702
Position 7821: 0.0002208146079550608
Position 1450: 0.00018717792168943995
Position 731: 0.00018447860913183337
Position 717: 0.00018340181127058167
Position 4109: 0.00017337593072150944
Position 7270: 0.00017310128981124317
Position 4495: 0.0001579932813291797
Position 2562: 0.00015665935669537852
Position 5818: 0.000141446669161837
Position 5529: 0.0001355767909088094
Position 1439: 0.00013542196796721692
Position 5393: 0.00012296945376246747
Position 4418: 0.00011631260889685104
Position 756: 0.00011540863837208008
Position 587: 0.0001129304029776234
Position 4599: 0.00011199438935759375
Position 5253: 0.0001109683032966821
Position 465: 0.00010834468381774488
Position 2732: 0.00010408588013206856
Position 3243: 0.00010337715052023513
Position 4678: 0.00010321207276710121
Position 4970: 9.793056102863549e-05
Position 5378: 9.595265830794671e-05
Position 2033: 9.528434483204552e-05
Position 560: 9.174764307436289e-05
Position 4070: 9.094630047962536e-05
Position 1675: 9.010336020599933e-05
Position 6395: 8.21757968440442e-05
Position 5369: 8.056715124899604e-05
Position 1882: 7.880899410859149e-05
Position 6057: 7.479615511246861e-05
Position 3644: 7.432283298993385e-05
Position 1403: 7.016524164296217e-05
Position 487: 6.94072304443074e-05
Position 3469: 6.909952812416354e-05
Position 6250: 6.154860030952895e-05
Position 5258: 5.504854479903078e-05
Position 5796: 5.275575887932529e-05
Position 3124: 5.198208775734028e-05
Position 5473: 4.693372375085034e-05
Position 1759: 4.6276110896872166e-05
Position 1501: 3.927696866535454e-05
Position 5490: 3.868325100327351e-05
Position 4796: 3.668037352214528e-05
Position 1717: 3.4115566442934666e-05
Position 5600: 2.7692309899679877e-05
Position 941: 2.557421942458263e-05
Position 7977: 2.4330166052966742e-05
Position 1650: 2.4235438927114304e-05
Position 6286: 2.4006216046182653e-05
Position 710: 2.2650373331389418e-05
Position 2222: 2.1427583994102232e-05
Position 753: 2.1038608648967354e-05
Position 2617: 1.9180295835854595e-05
Position 1780: 1.914888407806491e-05
Position 1842: 1.8237783466056088e-05
Position 2943: 1.733491121681135e-05
Position 1913: 1.7284089965492303e-05
Position 3702: 1.4201676120289616e-05
Position 4859: 1.3886429925062994e-05
Position 1242: 1.1200976414971893e-05
Position 199: 9.83987738584376e-06
Position 1035: 9.752654759022458e-06
Position 3272: 8.665612536148423e-06
Position 424: 8.124837612049531e-06
Position 5844: 8.016328692568114e-06
Position 741: 6.948611709847319e-06
Position 2369: 6.929105230642514e-06
Position 3181: 6.914849610057967e-06
Position 3249: 6.5620455573421835e-06
Position 489: 4.6487111206749325e-06
Position 390: 3.941326653183804e-06
Position 6060: 3.490143983847805e-06
Position 5233: 3.2812801660819908e-06
Position 767: 2.5452951732549893e-06
Position 570: 2.2001250979579767e-06
Position 4443: 1.9723737278489663e-06
Position 827: 1.841119318213129e-06
Position 3283: 1.3608506138881156e-06
Position 203: 1.1013164946482077e-06
Position 359: 8.962486895124326e-07
Position 1234: 6.037505232278592e-07
Position 347: 5.163108612310544e-07
Position 913: 4.1709222778322645e-07
Position 81: 3.6769030013262583e-07
Position 171: 3.59492545022935e-07
Position 356: 3.5925849949574335e-07
Position 908: 3.4933813864741216e-07
Position 5373: 1.9129534415512222e-07
Position 1149: 1.1321567731048368e-07
Position 1604: 7.682334706914693e-08
Position 1988: 7.22645373838701e-08
Position 443: 4.412714377266753e-08
Position 1102: 4.411848554905468e-08
Position 141: 3.4288733868446616e-08
Position 1728: 3.41440617387904e-08
Position 1740: 1.8437188340261372e-08
Position 1611: 1.4999391915651662e-08
Position 1570: 1.4152621239561156e-08
Position 379: 1.1256805865651835e-08
Position 205: 7.477536866660231e-09
Position 268: 1.786427250783291e-09
Position 809: 8.794179208402289e-10
Position 737: 3.200308414874256e-10
Position 207: 6.18495902800682e-12
Position 245: 2.863493667034532e-12
Position 218: 2.716799286377632e-12
Position 247: 1.1916373403063813e-12
Position 211: 1.0052198108836858e-12
Position 223: 4.269017681616811e-15
