Gene = ZNF684
index = 1619
Annotated 5SS: [  227  1621  9152 10150]
Annotated 3SS: [ 1581  9024 10053 15000]
SMsplice 5SS: [  227 10150]
SMsplice 3SS: [10053 12835]
top_k =  1000
Partition function (log Z): -5.354430582960525

Sorted 5' Splice Sites (High to Low Probability):
Position 10150: 0.9947150543017063
Position 227: 0.7977588524339778
Position 1621: 0.5603496615235831
Position 9152: 0.40230666393478254
Position 1750: 0.25649430547770974
Position 586: 0.2286923608411819
Position 1248: 0.2158664227742298
Position 12703: 0.14508140656203217
Position 253: 0.13234274780187474
Position 964: 0.12235308708303702
Position 13912: 0.0575795353719287
Position 11114: 0.05189899211094832
Position 1626: 0.038445886734165394
Position 1906: 0.037644123400903194
Position 13067: 0.03678504931135734
Position 13417: 0.036388151140349594
Position 2107: 0.03599882466489072
Position 93: 0.025642188305853228
Position 748: 0.01699342805154289
Position 100: 0.013344673624611433
Position 12493: 0.012686932421063116
Position 648: 0.011943934638824542
Position 6710: 0.011929085351497722
Position 9168: 0.01131604916472105
Position 10645: 0.010672198360306934
Position 14057: 0.0104171918499086
Position 10865: 0.008493017570700884
Position 12656: 0.007908770646598314
Position 2532: 0.0074351023682940835
Position 670: 0.0060494803071235725
Position 332: 0.005903229505285291
Position 8058: 0.005845926920115075
Position 5818: 0.00553460889341824
Position 5715: 0.00520865308684387
Position 13532: 0.0048544864431627754
Position 10726: 0.004837018049811379
Position 82: 0.004329643425933153
Position 2823: 0.0037169221644688926
Position 716: 0.0030857621022844727
Position 975: 0.003032049670420431
Position 12039: 0.0017697072959379902
Position 15065: 0.0013644288430550197
Position 10154: 0.0011488604103542348
Position 10200: 0.0010788925561003972
Position 58: 0.0010388100021718344
Position 13855: 0.0010376742790006858
Position 13903: 0.0010199699080141894
Position 1490: 0.0008763850760737817
Position 423: 0.0005691569505664834
Position 131: 0.0005118181949321403
Position 1687: 0.00045640192995507795
Position 10682: 0.000421107077442784
Position 342: 0.00040224026271339775
Position 404: 0.00034491978655469617
Position 13069: 0.0003406705130350593
Position 471: 0.00033382515603033524
Position 1486: 0.00031111832879439035
Position 461: 0.000297996228707884
Position 85: 0.00029118679564878994
Position 952: 0.0002683977830006512
Position 11628: 0.0002680064578543147
Position 1396: 0.0002612952482869692
Position 12236: 0.0002518450615845274
Position 1692: 7.843281420821943e-05
Position 1546: 6.934478440276607e-05
Position 10089: 6.85312978471282e-05
Position 362: 6.764423224396885e-05
Position 923: 5.3424125126400596e-05
Position 1338: 5.290036407952201e-05
Position 1173: 3.9697846118247565e-05
Position 2056: 3.235897207930689e-05
Position 220: 2.8832113850227268e-05
Position 1537: 2.7799733811257448e-05
Position 1499: 2.6804396740767134e-05
Position 282: 2.5333065300662358e-05
Position 141: 2.4182454226799474e-05
Position 13122: 2.3706346751740358e-05
Position 13025: 2.1105319122584907e-05
Position 309: 1.9424026040545936e-05
Position 13099: 1.840608685935294e-05
Position 816: 1.538820859120724e-05
Position 12759: 1.5121331467204741e-05
Position 65: 1.5103196156975424e-05
Position 883: 1.0406200330438348e-05
Position 346: 8.25384371746104e-06
Position 322: 7.746652391088847e-06
Position 382: 6.84796366989705e-06
Position 1114: 6.609663669530872e-06
Position 465: 6.130636951059178e-06
Position 170: 5.846372026023036e-06
Position 1327: 5.575371089826681e-06
Position 10506: 5.0846758611302705e-06
Position 1034: 5.0263105130680514e-06
Position 43: 4.28251556429341e-06
Position 479: 4.207675902839589e-06
Position 14880: 3.9320058415411026e-06
Position 10204: 3.6083964755195904e-06
Position 2209: 3.608213437404112e-06
Position 1704: 2.5773010759767616e-06
Position 1590: 2.4477536893583493e-06
Position 212: 2.2482170952630425e-06
Position 1837: 2.18323535476742e-06
Position 351: 2.0179826745808554e-06
Position 2257: 1.6243715225735327e-06
Position 2143: 1.4078013621207686e-06
Position 2248: 1.3904692518734312e-06
Position 841: 1.280715513695978e-06
Position 698: 1.2656851152019724e-06
Position 501: 1.25938083331573e-06
Position 846: 1.1949620726410117e-06
Position 12: 1.0127012587456852e-06
Position 485: 7.838310265645693e-07
Position 410: 5.479125481392775e-07
Position 9: 5.414619737361659e-07
Position 564: 4.601683532441299e-07
Position 143: 3.730971860963968e-08
Position 863: 2.554048712096822e-08
