Gene = UQCRH
index = 1533
Annotated 5SS: [ 190 5497 6686]
Annotated 3SS: [ 5469  6523 12920]
SMsplice 5SS: [ 190 6414 6686]
SMsplice 3SS: [ 6265  6523 12920]
top_k =  1000
Partition function (log Z): -4.508397425434781

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9892548333346046
Position 6686: 0.968809828117233
Position 6414: 0.9081685855707373
Position 5497: 0.34144545928271486
Position 622: 0.163165121934856
Position 5513: 0.12982072300296577
Position 419: 0.09378339946085998
Position 550: 0.05844582959685195
Position 1088: 0.05218144575301866
Position 651: 0.02712366410993567
Position 581: 0.020212053576817178
Position 10526: 0.018527152835467152
Position 10558: 0.017739819332544374
Position 1653: 0.016798947872441124
Position 10984: 0.016399414252036792
Position 12381: 0.014536455536363981
Position 12822: 0.012883873083905631
Position 5540: 0.01258538837157424
Position 9680: 0.01241563097385565
Position 5247: 0.011925954049262832
Position 9378: 0.010029718744157175
Position 3577: 0.009829153020513647
Position 7254: 0.009051204095386888
Position 6203: 0.008814039439297962
Position 9138: 0.007450660047070944
Position 4041: 0.007427983794762101
Position 3692: 0.006704306071900664
Position 6611: 0.006399194121668089
Position 1464: 0.00612207775208984
Position 8783: 0.006061591163086354
Position 7734: 0.005358754514961846
Position 4563: 0.0048553984519084
Position 13050: 0.004663816629676377
Position 4702: 0.004621654792413502
Position 1609: 0.004189749310110166
Position 5981: 0.004066499112053254
Position 6436: 0.0039270815640373834
Position 12642: 0.0037921585777077813
Position 7899: 0.00334437272367552
Position 1909: 0.0030488788298499137
Position 6810: 0.0029229615439780175
Position 11755: 0.0028713401215201273
Position 4046: 0.0026940806259026966
Position 5653: 0.002590643694645414
Position 10907: 0.0023548059330901748
Position 12394: 0.002303942578132723
Position 5651: 0.0021929133834255464
Position 9133: 0.0021401954025198028
Position 9370: 0.0020383875334844294
Position 6690: 0.0020360793043462918
Position 479: 0.0016699734567132611
Position 9358: 0.001652645764023814
Position 882: 0.001579367963754965
Position 5529: 0.0015089055092450223
Position 1723: 0.001445295160250885
Position 4765: 0.0014448833510934866
Position 3045: 0.0013364852235488946
Position 3914: 0.0012660112923561695
Position 11159: 0.0012526282078866267
Position 7889: 0.0011681714095143367
Position 410: 0.0009914697467590721
Position 91: 0.0009858364537674944
Position 9430: 0.0009852165999762862
Position 8276: 0.0007205895400807078
Position 86: 0.0006942694180483363
Position 8898: 0.000658683563040223
Position 658: 0.0005839240153826777
Position 1322: 0.0005773632311592333
Position 4013: 0.0005286660491232494
Position 4456: 0.000492428915839621
Position 1279: 0.00046913706944000415
Position 2072: 0.0003934527272724204
Position 3650: 0.0003348134403120059
Position 1763: 0.0002855829490916986
Position 7222: 0.0002827220950218216
Position 8754: 0.00027519397200532147
Position 12516: 0.00027458161760591523
Position 10712: 0.0002645304769327855
Position 6441: 0.000259086041837217
Position 1283: 0.0002449850503882417
Position 404: 0.0002446409968864262
Position 10360: 0.00024177884063978256
Position 11154: 0.0002358526956374367
Position 348: 0.00022725260656519661
Position 4568: 0.0002112859005317808
Position 4769: 0.00020761353196496773
Position 1295: 0.00019652946385410367
Position 624: 0.00015367403714369263
Position 3238: 0.0001450621069933828
Position 3870: 0.0001398358067619868
Position 2501: 0.0001301012137764719
Position 455: 0.00011987819693232306
Position 4033: 0.00011298273172689674
Position 1552: 9.081315951698588e-05
Position 1034: 7.913061141621136e-05
Position 3474: 7.496236665917856e-05
Position 1941: 7.04484057888532e-05
Position 1549: 5.617148822407746e-05
Position 295: 4.7410476093053444e-05
Position 5682: 3.5247965496864725e-05
Position 64: 2.7552434660668132e-05
Position 1099: 1.0680945201116938e-05
Position 413: 8.996577179465292e-06
Position 898: 8.597212871940116e-06
Position 1257: 6.331497677972771e-06
Position 51: 5.828410628597315e-06
Position 735: 5.645911714946587e-06
Position 666: 5.2793026193193194e-06
Position 6957: 4.995422887996649e-06
Position 450: 4.273354827264979e-06
Position 1326: 3.5159170844801345e-06
Position 7379: 3.294658456091675e-06
Position 435: 2.6458384716370514e-06
Position 1213: 2.53019275451814e-06
Position 6717: 2.1815706707979776e-06
Position 700: 2.130212128354807e-06
Position 11: 1.667689383988329e-06
Position 490: 1.4223781579183487e-06
Position 9362: 1.190442588736737e-06
Position 6701: 1.0596216761795573e-06
Position 6726: 1.0270151569245367e-06
Position 483: 8.020082735629824e-07
Position 472: 4.066899279348458e-07
Position 111: 2.5489960684268877e-07
Position 626: 2.4944665573170035e-07
Position 126: 1.4169346357783787e-07
Position 13: 9.33681119669554e-08
Position 343: 9.133094523763821e-08
Position 281: 9.064779026185415e-08
Position 440: 5.8606837889929866e-08
Position 99: 3.011184174048001e-08
Position 373: 2.359516948419462e-08
Position 304: 2.2872482447227238e-08
Position 109: 5.393323905237083e-09
Position 504: 4.666579092649545e-10
Position 317: 8.068537527583071e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6523: 0.9761859129173566
Position 6265: 0.8529942007990835
Position 12920: 0.812533633749253
Position 5469: 0.4913976818415419
Position 337: 0.14497361996469468
Position 512: 0.10521614474983315
Position 479: 0.04782361529355204
Position 10388: 0.04776577291398493
Position 6338: 0.04049912827081635
Position 9290: 0.040197237194726225
Position 7530: 0.030145380988110274
Position 10791: 0.023095045625816994
Position 1442: 0.022068003373422247
Position 775: 0.021544629221938543
Position 293: 0.01995410055228432
Position 12690: 0.019128239210777033
Position 9612: 0.017034698385591497
Position 6269: 0.01592633421506645
Position 8983: 0.014865779473164663
Position 3514: 0.01387653131976036
Position 361: 0.012900467119718418
Position 12551: 0.010621321508940504
Position 6539: 0.010170530163675535
Position 8655: 0.01016418083690021
Position 12275: 0.009404485562707718
Position 7159: 0.009146363703022003
Position 6114: 0.00903263397294463
Position 5090: 0.008457311031968949
Position 549: 0.00844256112356511
Position 799: 0.00812286347762884
Position 11574: 0.007372909553183911
Position 413: 0.006935692005379865
Position 12178: 0.006445578926158122
Position 1368: 0.006117145759951524
Position 966: 0.006063883800889658
Position 6876: 0.0060052901676190444
Position 4296: 0.005977854658879916
Position 3941: 0.005925112130648845
Position 1017: 0.005261847464794428
Position 7047: 0.005240023284285761
Position 7021: 0.004936544279136918
Position 12459: 0.004795657810433471
Position 7682: 0.004730303317839983
Position 13129: 0.0046638166296763825
Position 3842: 0.0045631920252502895
Position 11565: 0.004295785991732098
Position 544: 0.0042913328267869715
Position 6764: 0.004224429710112385
Position 12477: 0.004045821734020441
Position 450: 0.003922216374675181
Position 13083: 0.0036433171800942196
Position 936: 0.003558455849748594
Position 10288: 0.003530790208078545
Position 617: 0.0033689447424968553
Position 939: 0.0029917058868664547
Position 6384: 0.0029859865365103335
Position 12291: 0.0025931573198512614
Position 1161: 0.002420153394253265
Position 1831: 0.0023817813792052305
Position 8180: 0.002364804713409455
Position 12028: 0.0023403989162962234
Position 7188: 0.002309857644377176
Position 8658: 0.0023002970648375726
Position 10928: 0.0020418196851172197
Position 8343: 0.0018723720025279893
Position 5152: 0.00178778094798163
Position 4631: 0.0017797343311446276
Position 580: 0.0017688175931601941
Position 8804: 0.001742233482213078
Position 7622: 0.0016928551566642068
Position 7982: 0.0014521898306597805
Position 5192: 0.0013750093135187396
Position 10808: 0.0013459471124310789
Position 10441: 0.001337083722941481
Position 9749: 0.0012224642434457064
Position 8315: 0.0011467406570748208
Position 9575: 0.0011160095202681747
Position 10352: 0.001085514550429118
Position 8006: 0.0010392294234855424
Position 5812: 0.001034754798698723
Position 4558: 0.001032209676028768
Position 9550: 0.0009076924150836533
Position 990: 0.0008960865671728014
Position 3437: 0.0008884205543425362
Position 12998: 0.0008649029747050405
Position 9240: 0.0008076037649288579
Position 6856: 0.0007799273627841204
Position 4508: 0.0007597310417754794
Position 8830: 0.0007588515075440162
Position 12747: 0.0007492636633207473
Position 12592: 0.0007383948479752604
Position 3918: 0.0007379058286778752
Position 8183: 0.000729916599780738
Position 529: 0.0007062426399545008
Position 274: 0.0007013223016901757
Position 6170: 0.0006940361036202161
Position 12848: 0.0006751155128371093
Position 4660: 0.0006574947676801463
Position 5375: 0.0006312595169951344
Position 3598: 0.0006257903041932856
Position 2924: 0.000621632375706445
Position 8710: 0.0006169105498042684
Position 10615: 0.0005727407167076408
Position 3967: 0.000567044252452242
Position 621: 0.000563477420332581
Position 12977: 0.0005480980832209852
Position 5637: 0.0005404426155105939
Position 3595: 0.0004969352224072911
Position 4635: 0.0004823206044071893
Position 1031: 0.00047320878539782845
Position 3201: 0.0004632986223842681
Position 12060: 0.0004419174978770733
Position 11335: 0.0004141960245013923
Position 8509: 0.00040909930041561476
Position 4417: 0.0004085666155223844
Position 9579: 0.0004003868648251255
Position 11849: 0.00039598106053750513
Position 6100: 0.00038508996201293586
Position 9524: 0.00036716067120206274
Position 6632: 0.00035741524662401616
Position 9247: 0.0003423276385753998
Position 4567: 0.00033981670739292803
Position 5598: 0.0003293990003281855
Position 5282: 0.000317556995933499
Position 8684: 0.0003172913157070534
Position 5065: 0.00030585275579351275
Position 7104: 0.000292314711642817
Position 3299: 0.00028588246538477385
Position 418: 0.0002849945955547519
Position 4602: 0.0002736341092340679
Position 2927: 0.00027223569324384906
Position 3459: 0.0002668579531109926
Position 11262: 0.0002625305068304543
Position 1848: 0.0002544399436789759
Position 9024: 0.00024660865487457015
Position 304: 0.00024320551227266214
Position 1789: 0.0002382449670457943
Position 3004: 0.0002209136151962396
Position 3757: 0.00022019477506693286
Position 9162: 0.00021065255647129697
Position 7699: 0.00019817615099476367
Position 483: 0.00019732838428091566
Position 5698: 0.00019279811901063093
Position 9766: 0.00019182093655524855
Position 2843: 0.00018799233972978334
Position 5258: 0.0001866932833946552
Position 7508: 0.00018642159716826984
Position 5771: 0.00018429876609698511
Position 1331: 0.00017747027014423467
Position 7826: 0.00017097628847763093
Position 1387: 0.00016644357924754512
Position 7833: 0.00016418520949378223
Position 6854: 0.0001584654589939301
Position 5472: 0.00015776797587948457
