Gene = NOM1
index = 951
Annotated 5SS: [ 1002  2876  4576 10452 12539 13453 14304 16680 17370 19474]
Annotated 3SS: [ 2750  4379 10127 12427 13284 14181 16546 17237 19363 19805]
SMsplice 5SS: [  228  2569  2876  4576  7550 10344 10904 12539 13453 14304]
SMsplice 3SS: [ 2384  2747  4379  7429 10127 10806 12427 13284 14181 16546]
top_k =  1000
Partition function (log Z): 6.239121753615368

Sorted 5' Splice Sites (High to Low Probability):
Position 12539: 0.9792890673570218
Position 14304: 0.9307702833293243
Position 4576: 0.8983304859614626
Position 19474: 0.8861032494252871
Position 13453: 0.8347335308718378
Position 2876: 0.8155508899350656
Position 7550: 0.7160306284137853
Position 228: 0.6593342740810452
Position 10904: 0.6366729998244216
Position 2569: 0.6012446546372565
Position 16680: 0.47330108832894646
Position 10344: 0.3986067174472998
Position 17370: 0.3607408813071677
Position 12873: 0.31909883202812833
Position 1002: 0.28609924574056983
Position 22196: 0.23594773576154424
Position 11483: 0.21058483687952187
Position 3313: 0.2100192808300052
Position 22530: 0.1833213981282992
Position 10251: 0.15890989300595576
Position 17097: 0.15002600606764877
Position 10452: 0.14476273721866226
Position 5916: 0.14039063387269377
Position 14466: 0.11974202613186595
Position 17553: 0.11635504184503526
Position 9134: 0.0921454175848279
Position 15461: 0.08664090018909676
Position 22189: 0.08472930191082705
Position 2863: 0.08224996849148743
Position 12937: 0.07568341240897014
Position 10531: 0.06849713978425132
Position 17710: 0.058172916644657076
Position 22637: 0.057439811132822705
Position 5403: 0.056363698559514674
Position 19209: 0.056132311523215996
Position 10248: 0.053619559141518176
Position 19249: 0.051352235476255434
Position 18819: 0.04730731021924822
Position 5657: 0.04713015474983564
Position 11133: 0.04549266429209767
Position 17705: 0.04540109661610745
Position 14355: 0.04387759622425704
Position 9948: 0.0437152934354591
Position 1976: 0.0432567839421634
Position 4959: 0.03807973791467391
Position 16485: 0.035280473370388074
Position 1133: 0.03191742107253595
Position 5681: 0.027389257572156774
Position 1120: 0.02418056573264289
Position 4103: 0.02181815852404289
Position 4075: 0.01971051019768561
Position 12646: 0.01954595710831527
Position 14719: 0.018843933807769296
Position 2856: 0.016566258549131924
Position 13285: 0.01643906501689847
Position 4292: 0.016264880873160855
Position 10719: 0.016249942501147103
Position 5214: 0.014544647730706059
Position 14905: 0.012919450244201682
Position 13222: 0.011140641064972173
Position 721: 0.01018847098455381
Position 259: 0.010054791636034097
Position 10956: 0.009686314603043077
Position 14074: 0.00964064952781839
Position 4129: 0.00924280658635191
Position 14631: 0.009216957579271882
Position 595: 0.008522819416213325
Position 3083: 0.008169809539973207
Position 1462: 0.008035078504647247
Position 8813: 0.007803102901463626
Position 14267: 0.007376936467053114
Position 11411: 0.006816895269681844
Position 12877: 0.006727128007427165
Position 985: 0.006491533018750971
Position 13304: 0.00619859449200499
Position 4647: 0.005956055936687622
Position 2518: 0.005916861576345663
Position 7838: 0.005862013541463012
Position 5258: 0.005712540299962596
Position 4619: 0.005534385750839168
Position 124: 0.005184326430972443
Position 14107: 0.005078191690216831
Position 13503: 0.004950636643234378
Position 3363: 0.004609155857157536
Position 4249: 0.00423954415651853
Position 1328: 0.004226528294116459
Position 3385: 0.004189648351776357
Position 11029: 0.003991235560082875
Position 12144: 0.003987582562372285
