Gene = ZNF467
index = 1613
Annotated 5SS: [ 372 2481 3040 4390]
Annotated 3SS: [2404 2922 4278 7239]
SMsplice 5SS: [ 372 3040]
SMsplice 3SS: [2922 7239]
top_k =  1000
Partition function (log Z): -5.987057928668505

Sorted 5' Splice Sites (High to Low Probability):
Position 3040: 0.6701031188374164
Position 372: 0.5042104072334472
Position 6654: 0.384472748705011
Position 2161: 0.3824815349451182
Position 4390: 0.3571860498276514
Position 2481: 0.33756053965433463
Position 8723: 0.2238869227397769
Position 4479: 0.19690438500458637
Position 4146: 0.17687649033485361
Position 776: 0.17458469581429478
Position 457: 0.17089668318440493
Position 7263: 0.13535011021645343
Position 5341: 0.09538886399976475
Position 7302: 0.09236580425749269
Position 8739: 0.0814479413243482
Position 8834: 0.0645305953106491
Position 3044: 0.06189183576573283
Position 7269: 0.05329265145193104
Position 126: 0.05003720333853998
Position 5751: 0.04758803711573325
Position 6659: 0.04389482049755111
Position 564: 0.03584765157903383
Position 472: 0.03434188736274501
Position 69: 0.033174386854161596
Position 2597: 0.032690107586121994
Position 2601: 0.024039122225843017
Position 8652: 0.02094826078369556
Position 7471: 0.019974444334398284
Position 7376: 0.018801958345350388
Position 3404: 0.017631612687051122
Position 6702: 0.01757175655878802
Position 2789: 0.012342241507229443
Position 2959: 0.011759608538078805
Position 5814: 0.010683694227226275
Position 2816: 0.00986566954599238
Position 297: 0.009179888733232153
Position 4789: 0.008642627805958904
Position 5102: 0.008521132784055311
Position 3720: 0.006740615726920198
Position 520: 0.006661216699337068
Position 747: 0.005695198411017225
Position 4306: 0.004045292093898858
Position 2333: 0.0036452305736698215
Position 4783: 0.0026746206945471814
Position 7430: 0.0025857047641860108
Position 1843: 0.0024558676850694305
Position 510: 0.0024471365218562907
Position 1027: 0.0023345795022510496
Position 5575: 0.0023323984080907073
Position 3468: 0.002202205656879956
Position 9009: 0.0021856284913151602
Position 1282: 0.0017483126871783226
Position 643: 0.001498666229968961
Position 2355: 0.0014702611102978967
Position 8866: 0.0013238661383745186
Position 900: 0.0011764728871996337
Position 860: 0.001118950417862752
Position 239: 0.0010853751864948662
Position 8800: 0.0010306545359485002
Position 1012: 0.000886205102099954
Position 3410: 0.0007824762810932348
Position 247: 0.0007758063009230205
Position 228: 0.0007070362167499095
Position 6624: 0.0005625355088190156
Position 4374: 0.0005120701936105948
Position 4260: 0.0004983454705276418
Position 3030: 0.00034889153827162144
Position 2145: 0.0003446573771269652
Position 7435: 0.00030662831758157967
Position 6670: 0.0002943734055249885
Position 431: 0.00028372037178218127
Position 2405: 0.0002450337359139077
Position 3441: 0.00022853504583155506
Position 579: 0.00022256744940324645
Position 1475: 0.0002129685610092174
Position 2122: 0.00021284951647042188
Position 2764: 0.0001945770532863578
Position 7411: 0.00014761453027803778
Position 2138: 0.0001441857286746065
Position 5537: 9.016459333647137e-05
Position 1861: 8.549075487090736e-05
Position 5092: 8.529591826737334e-05
Position 3973: 6.686081160546066e-05
Position 4378: 6.343834655640803e-05
Position 156: 3.973265585387461e-05
Position 1431: 3.535980242453705e-05
Position 627: 3.4199967279200024e-05
Position 2283: 2.036471184976769e-05
Position 1850: 1.1596862175214235e-05
Position 243: 1.0634720231963321e-05
Position 2019: 1.0597193319313721e-05
Position 1317: 8.751322103157275e-06
Position 1545: 6.390047539554674e-06
Position 336: 5.854193690365105e-06
Position 1232: 5.211919031738619e-06
Position 1596: 4.643267638745445e-06
Position 1107: 4.159879130509063e-06
Position 3335: 3.918127624677859e-06
Position 493: 3.643175765634359e-06
Position 263: 3.373524666850641e-06
Position 2261: 3.281918450515332e-06
Position 818: 2.7598953811704558e-06
Position 2169: 2.682796758088217e-06
Position 2181: 2.490682649331448e-06
Position 2116: 2.4201352619279363e-06
Position 204: 2.5145398144294485e-07
