Gene = C5orf67
index = 228
Annotated 5SS: [  211 50092 71103 73151 92471]
Annotated 3SS: [50044 71003 73076 92306 94495]
SMsplice 5SS: [  211 55694 61392 61721 62418 73200 89966 92471]
SMsplice 3SS: [55621 61318 61574 62303 73076 89834 92306 94495]
top_k =  1000
Partition function (log Z): -48.79754033516725

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9739119924921685
Position 5495: 0.6940187466311165
Position 5679: 0.34641026018442717
Position 10759: 0.24611860214021575
Position 5802: 0.09112388574751656
Position 13405: 0.06887872774162901
Position 16527: 0.057123433536234114
Position 10075: 0.047239534969099224
Position 13419: 0.0438505457835985
Position 2877: 0.03997104874127476
Position 3352: 0.03355018014654591
Position 295: 0.024972120729721617
Position 16437: 0.024673758628335783
Position 5857: 0.014641818919314934
Position 4256: 0.013701035103219286
Position 3218: 0.012397524387129325
Position 3199: 0.008408820612741915
Position 10125: 0.00836326054090074
Position 4383: 0.005129744700331678
Position 2339: 0.004901801792781279
Position 1467: 0.004426426426822544
Position 2180: 0.004105397835067057
Position 6445: 0.0037909924529073774
Position 3648: 0.003549862437791586
Position 5282: 0.0030459491162221795
Position 10210: 0.0023306268524818504
Position 8386: 0.002127289080566027
Position 1965: 0.002079788858155145
Position 10867: 0.0018884771903795133
Position 1963: 0.0010836932022356795
Position 6514: 0.0009571029860882662
Position 6633: 0.0009355295507452612
Position 10055: 0.0006838048401724575
Position 325: 0.00032657755085932385
Position 1094: 0.0001401791348360642
Position 365: 0.0001379374438732712
Position 691: 9.41837658553135e-05
Position 8757: 6.323639440741026e-05
Position 509: 5.9741932450265814e-05
Position 504: 5.647364844389016e-05
Position 114: 5.170395099420018e-05
Position 2846: 5.041913625182674e-05
Position 6166: 4.89760588167418e-05
Position 1736: 3.358059483678085e-05
Position 2823: 3.322646558343556e-05
Position 4017: 2.8874937001265255e-05
Position 2962: 2.1690370814196512e-05
Position 942: 2.005407006553128e-05
Position 457: 1.963556052143053e-05
Position 2084: 1.7824599526604706e-05
Position 1186: 1.1390819916024085e-05
Position 3082: 9.57783411118701e-06
Position 1104: 9.342091282959022e-06
Position 860: 7.626473607546858e-06
Position 215: 6.5262386050324105e-06
Position 2199: 4.4266097942189824e-06
Position 3064: 3.8169785156042675e-06
Position 2967: 2.562043597730959e-06
Position 273: 2.5595200610303276e-06
Position 2666: 1.798797021166813e-06
Position 2558: 1.2550981549353572e-06
Position 1081: 9.943503359328945e-07
Position 1109: 8.248356298056748e-07
Position 2829: 7.020211451561623e-07
