Gene = THPO
index = 1399
Annotated 5SS: [  70 1898 2257 2630 4730]
Annotated 3SS: [1739 2128 2542 4561 4965]
SMsplice 5SS: [  70 1898 2297 2630 4730 5047]
SMsplice 3SS: [1739 2043 2509 4561 4965 5877]
top_k =  1000
Partition function (log Z): 2.185246368792378

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9765459649721289
Position 5047: 0.9609603655268965
Position 2630: 0.8948455303804919
Position 1898: 0.7795092591107087
Position 4730: 0.7598903642274756
Position 2297: 0.7016340239793087
Position 4685: 0.17699398847053588
Position 2257: 0.14683066337419895
Position 5628: 0.09673662456754742
Position 1190: 0.07325814511590115
Position 5749: 0.05492272415716656
Position 699: 0.05131180428890974
Position 1377: 0.04718160762075438
Position 4878: 0.04580414806746929
Position 1644: 0.01906999284508768
Position 5999: 0.013202571290171812
Position 234: 0.012521988129575522
Position 3030: 0.012504022116823174
Position 655: 0.010140327539284545
Position 2809: 0.009904491907721889
Position 5283: 0.008462014448439411
Position 494: 0.007979589631880283
Position 1121: 0.007954387488588779
Position 4042: 0.0057614761835185655
Position 3873: 0.0049192329295402425
Position 1609: 0.0045941075731091
Position 712: 0.004059323593139156
Position 4307: 0.0038419193137270193
Position 4275: 0.0024448232407512705
Position 555: 0.002296179482423041
Position 4435: 0.0020830477988547256
Position 730: 0.0016995141560458436
Position 4343: 0.0013921156981835548
Position 5261: 0.0010889339752000234
Position 5633: 0.0010334100987552516
Position 1518: 0.00090665990196121
Position 3686: 0.0008501495132793844
Position 3018: 0.0008337579767566126
Position 2818: 0.000802781976510882
Position 3202: 0.0007805695153786205
Position 2044: 0.0007496090067879065
Position 2216: 0.0007366210249627383
Position 4467: 0.000622254680008113
Position 2290: 0.0005688342196902031
Position 860: 0.0005368051742268263
Position 1341: 0.0004787193778960541
Position 195: 0.00039746018418496164
Position 86: 0.00039315009464830914
Position 657: 0.0003701810362129002
Position 2893: 0.000366598425416081
Position 881: 0.0003547498219498488
Position 5478: 0.0003103005687312878
Position 1152: 0.000287063790502522
Position 5065: 0.000270508875904613
Position 98: 0.0002527982868153535
Position 241: 0.00023461531550237653
Position 104: 0.00021099377289459536
Position 4689: 0.00020854212546956192
Position 5668: 0.0001763081944692085
Position 5792: 0.00017180716677324127
Position 2143: 0.00016628636164433403
Position 4135: 0.00013549246572994015
Position 380: 0.00013199045395828715
Position 4179: 0.0001243575749188743
Position 1409: 0.00012229501634653756
Position 1484: 0.0001115037582160848
Position 1194: 0.00010181077024923962
Position 599: 9.092834993502474e-05
Position 438: 7.086385319675442e-05
Position 2140: 6.532284879047491e-05
Position 1210: 5.880438546168597e-05
Position 677: 3.760406330052343e-05
Position 629: 3.138294130649749e-05
Position 2198: 2.7336144961267796e-05
Position 450: 2.158264988828649e-05
Position 3060: 1.9018514978268298e-05
Position 776: 1.7726901720253966e-05
Position 606: 1.4679601674548349e-05
Position 246: 1.30466588801857e-05
Position 1488: 1.0889275847143259e-05
Position 93: 8.329651016557697e-06
Position 807: 1.475580048657664e-06
Position 2664: 1.4019597904617294e-06
Position 417: 1.142340040129019e-06
Position 47: 1.0297745967803971e-06
Position 852: 9.038770253029346e-07
Position 2964: 8.987001497846547e-07
Position 5073: 8.07546809474915e-07
Position 1227: 7.813566073796455e-07
Position 427: 6.579905950438583e-07
Position 854: 5.49149961185697e-07
Position 1156: 5.392115341349849e-07
Position 3274: 4.873880152945516e-07
Position 2015: 4.4173621964984763e-07
Position 252: 2.831142879340999e-07
Position 377: 2.6246867269203115e-07
Position 2558: 2.6058160714333727e-07
Position 3268: 2.368938199431227e-07
Position 88: 1.9579368013702554e-07
Position 183: 1.805368297584932e-07
Position 3280: 1.7411341329757147e-07
Position 2676: 1.6224790044475828e-07
Position 3315: 7.903868099368672e-08
Position 611: 3.8059221161544315e-08
Position 193: 3.66555374859851e-08
Position 74: 3.455302452051598e-08
Position 279: 1.851695281791852e-08
Position 824: 1.3446303234776156e-08
Position 979: 1.0468015478731105e-08
Position 3081: 5.8756404233813175e-09
Position 37: 7.079406749248426e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4561: 0.8611381164830609
Position 1739: 0.6867227576917823
Position 2509: 0.644983591836338
Position 2043: 0.5500706093200937
Position 4965: 0.34069213426545014
Position 5877: 0.2970670787122316
Position 4977: 0.2802785841619819
Position 2542: 0.23792625128428588
Position 4905: 0.17478805530199495
Position 4946: 0.17064784740796451
Position 5688: 0.13701005942793404
Position 5526: 0.1258802866129978
Position 2249: 0.11495639423312268
Position 5123: 0.09929112406350452
Position 5282: 0.09404482216802783
Position 2165: 0.06864813507976857
Position 1789: 0.059536766663932865
Position 2252: 0.05690989279992908
Position 5162: 0.05289287878080772
Position 4778: 0.04936485009131059
Position 5110: 0.047206585222146075
Position 2128: 0.04689849999597824
Position 5576: 0.045207985385197554
Position 1056: 0.042524848931579325
Position 5673: 0.03347036623034899
Position 554: 0.03253090044459357
Position 5369: 0.032249931747938575
Position 6091: 0.03180761192663285
Position 1301: 0.031226242703241373
Position 6150: 0.02986920192202642
Position 1824: 0.02704774696316705
Position 5610: 0.02694357683473693
Position 5398: 0.025758788635359752
Position 1096: 0.024634291871406873
Position 4515: 0.020884749094887113
Position 6024: 0.017664663006461894
Position 525: 0.016868882575839232
Position 5315: 0.01592290768502697
Position 4672: 0.014830517705508904
Position 4711: 0.014094313230640343
Position 2740: 0.013235931437931421
Position 1184: 0.012895315912325452
Position 4532: 0.012009041837326328
Position 413: 0.011559262317436274
Position 1187: 0.010712009498658841
Position 1466: 0.010663686422055315
Position 976: 0.009824883620490022
Position 2945: 0.00936632468383252
Position 3552: 0.007603710618316231
Position 5436: 0.005980523850806805
Position 4496: 0.005922732140553739
Position 2424: 0.0056415907312899385
Position 1792: 0.0055076136378040645
Position 5478: 0.005483812636538195
Position 2012: 0.005030926656406752
Position 5120: 0.0049439923925705875
Position 4567: 0.00442249541336379
Position 5134: 0.004273737364381436
Position 3919: 0.004166271175054063
Position 6063: 0.0041357379473442825
Position 4982: 0.0036636333799910307
Position 4341: 0.0030346857832535957
Position 5810: 0.002980601869535703
Position 4564: 0.002828363274383146
Position 3943: 0.0024995714853741986
Position 4684: 0.0021377288643824447
Position 1326: 0.0020358135156005744
Position 533: 0.002011992600185365
Position 4595: 0.0019659752292289006
Position 2180: 0.0017972065095653452
Position 1744: 0.0017782270198353726
Position 5743: 0.0017447365731639208
Position 2209: 0.0016907323221103383
Position 2898: 0.0016377069468092654
Position 4134: 0.0016344361990967944
Position 431: 0.0015288794730284082
Position 5229: 0.0014984672238691882
Position 1686: 0.0014565074805161986
Position 2404: 0.0014331139433824578
Position 3798: 0.0014126986997432356
Position 4242: 0.0014074303814323203
Position 5200: 0.0014053008870448126
Position 1545: 0.0013897834924462384
Position 4787: 0.0013585329090749342
Position 1011: 0.0013519469296583435
Position 2216: 0.001347519117592972
Position 920: 0.0013284058956667649
Position 958: 0.0013168955209945168
Position 5826: 0.0013164232657539182
Position 4083: 0.0012086674788232958
Position 584: 0.001119153616324162
Position 1559: 0.001102772721595898
Position 2604: 0.0010667763208807883
Position 5622: 0.001009960138873088
Position 2548: 0.000918444523145063
Position 1517: 0.000887904686318747
Position 2078: 0.0008653658090533763
Position 5952: 0.000815685915816069
Position 5377: 0.0007869814946066422
Position 2544: 0.0007143935189438126
Position 616: 0.0006894555080065827
Position 4456: 0.0006647571459582064
Position 6128: 0.0006624045197186959
Position 2438: 0.0006388043731304377
Position 4207: 0.0006281659528704762
Position 590: 0.0006065142125312829
Position 747: 0.0005301355727989601
Position 5833: 0.0005266424767209981
Position 4816: 0.0004902706051974646
Position 4790: 0.0004788339908868647
Position 289: 0.0004630516198649956
Position 5151: 0.0004464131174776304
Position 152: 0.0004174818104269987
Position 2484: 0.0003956611616519305
Position 5656: 0.00039565410025170153
Position 311: 0.0003882858162998048
Position 2449: 0.0003761764843351827
Position 4239: 0.00037411435181302017
Position 5846: 0.0003696749572614527
Position 5068: 0.0003689506231607841
Position 5181: 0.00034846990047787636
Position 5851: 0.0003474736572754928
Position 2808: 0.00033615501049868323
Position 1603: 0.00032099063506981645
Position 979: 0.00031995238072786566
Position 1023: 0.0003128047956188019
Position 137: 0.00027940439763985287
Position 5235: 0.0002745406948168639
Position 798: 0.00027068654598801637
Position 4230: 0.00025321666949897125
Position 5933: 0.0002518033517178006
Position 2782: 0.0002512112097778407
Position 437: 0.0002425929698379812
Position 1488: 0.00023322757561975308
Position 5407: 0.00023300543113247583
Position 1120: 0.00022551298209459806
Position 4528: 0.00022345998569885356
Position 5204: 0.00022127481583959397
Position 4864: 0.0002207306351954404
Position 4612: 0.000219335100593704
Position 5632: 0.00021403036759224772
Position 1376: 0.00021383333492237688
Position 5626: 0.0001857622561829862
Position 1468: 0.00017259978799834358
Position 4176: 0.00017167476350534466
Position 5813: 0.00016703268945134683
Position 587: 0.00016617465437394498
Position 1828: 0.000164576988197127
Position 2825: 0.0001624227164717552
Position 1853: 0.0001562429495072324
Position 170: 0.00015531814047312916
Position 191: 0.00014489140032741425
Position 4729: 0.00013367470141687979
Position 5238: 0.00013248624792571063
Position 3580: 0.00011089436726664128
Position 1701: 0.00010123864256080743
Position 461: 9.906125452230877e-05
Position 2494: 9.747624393683999e-05
Position 3090: 8.635090480278586e-05
Position 2317: 6.269267215183354e-05
Position 2919: 6.120732986911652e-05
Position 1227: 6.060459516802968e-05
Position 5765: 5.372906191721416e-05
Position 935: 4.9212667787013304e-05
Position 1448: 4.87144319761247e-05
Position 1307: 4.785878598336744e-05
Position 3842: 4.660065245540533e-05
Position 729: 4.446200464705673e-05
Position 1400: 4.366078926605049e-05
Position 672: 3.848652771215766e-05
Position 2715: 3.5417901320777396e-05
Position 639: 3.100759331518835e-05
Position 4826: 2.9491891175910935e-05
Position 4910: 2.8630563974108993e-05
Position 5041: 2.8501899372749496e-05
Position 561: 2.8424942383759476e-05
Position 4386: 2.68546117689414e-05
Position 4383: 2.6671016327316414e-05
Position 929: 2.4161777616988906e-05
Position 361: 2.1802894139538403e-05
Position 4463: 2.1661134136962454e-05
Position 1622: 2.1332381667715538e-05
Position 1835: 1.982958035880653e-05
Position 260: 1.8730438305138025e-05
Position 594: 1.7899780060005704e-05
Position 1690: 1.675152253798396e-05
Position 470: 1.5975346684411656e-05
Position 6206: 1.4568718273825175e-05
Position 193: 1.2016255061361761e-05
Position 1639: 1.186416858092288e-05
Position 1224: 9.953358862358098e-06
Position 626: 9.629258031376336e-06
Position 1193: 9.324868099148973e-06
Position 1667: 8.641782255725923e-06
Position 4990: 8.117306963493338e-06
Position 294: 8.023721896030542e-06
Position 757: 7.224082366137439e-06
Position 1883: 6.209066847751929e-06
Position 492: 6.0375863775529605e-06
Position 1063: 5.242326443482881e-06
Position 726: 5.210895436342338e-06
Position 945: 5.144655710591419e-06
Position 1866: 5.07359474607426e-06
Position 1129: 5.025225024290668e-06
Position 646: 4.868774865223214e-06
Position 1137: 4.719049458336208e-06
Position 5413: 4.570430574245399e-06
Position 1972: 4.337700363906288e-06
Position 4388: 3.6674263174959974e-06
Position 4805: 3.1591082104966534e-06
Position 693: 2.4856786835157817e-06
Position 188: 2.2627539345498173e-06
Position 316: 2.217189314376017e-06
Position 1942: 1.8101688573681587e-06
Position 2472: 9.821493271994146e-07
Position 4756: 8.253273957393542e-07
Position 2664: 7.468772331802415e-07
Position 2557: 6.792578273222741e-07
Position 221: 5.658926585587599e-07
Position 2555: 4.793476509068796e-07
Position 2850: 3.7066682521208164e-07
Position 2676: 3.5720047995760324e-07
Position 368: 3.422157331063224e-07
Position 2922: 3.2684896615083963e-07
Position 863: 3.061422960431467e-07
Position 2455: 2.401787246635731e-07
