Gene = PTRH1
index = 1099
Annotated 5SS: [  137  9330  9899 10271 10495]
Annotated 3SS: [ 7913  9678 10170 10448 10590]
SMsplice 5SS: [  137  2291  9899 10271]
SMsplice 3SS: [ 2217  9678 10132 10590]
top_k =  1000
Partition function (log Z): 0.8069018599766231

Sorted 5' Splice Sites (High to Low Probability):
Position 9899: 0.9976276159167214
Position 137: 0.9565776602220081
Position 10271: 0.9545609772256629
Position 2291: 0.6407767920975673
Position 585: 0.35342781898776837
Position 1229: 0.3021509095453628
Position 9330: 0.16532536139579607
Position 2363: 0.13028411087499023
Position 6964: 0.12545829683147974
Position 10495: 0.12112135058611459
Position 8404: 0.1009210245513957
Position 741: 0.09261821066884217
Position 10739: 0.08620416713827395
Position 2630: 0.07746569700967942
Position 2605: 0.05364308238728179
Position 1749: 0.05094457677311443
Position 1734: 0.04779587789221621
Position 7776: 0.04726323226885077
Position 8481: 0.03946177112811047
Position 1601: 0.03340415023944726
Position 2031: 0.03103083288165798
Position 7999: 0.029931245758808723
Position 7551: 0.02917315324869496
Position 4997: 0.0179200147434702
Position 7064: 0.014133080050126519
Position 628: 0.012312748004775102
Position 1740: 0.012105793953499748
Position 7845: 0.009643237175283616
Position 123: 0.008361184907034101
Position 4563: 0.007639319344835532
Position 8467: 0.007325443564063956
Position 516: 0.00680109774437362
Position 8250: 0.006706759290464545
Position 896: 0.00557360681326575
Position 10609: 0.005518967172734509
Position 347: 0.00493259444517169
Position 95: 0.004641253896566481
Position 624: 0.00452502299471931
Position 9439: 0.003642558112225799
Position 1701: 0.0035257560670157485
Position 10042: 0.003391868394728154
Position 5222: 0.0032595203018845166
Position 1331: 0.0032094103889529
Position 71: 0.003067891627976541
Position 10276: 0.002746145760798013
Position 748: 0.0020693189321779734
Position 9919: 0.0017184830792626238
Position 1587: 0.0016725572170211741
Position 2617: 0.0015685460595578856
Position 522: 0.0009989699200556612
Position 10287: 0.0007355344287989705
Position 10613: 0.0007313945709486262
Position 1408: 0.00043220476053581385
Position 737: 0.00029996029076344126
Position 215: 0.00025836366308486653
Position 9903: 0.00019692129990048739
Position 1041: 0.0001757402412036875
Position 1401: 0.00014856980686442435
Position 10529: 0.0001479837511368116
Position 10293: 0.00013204627602780185
Position 10524: 0.0001200223727098723
Position 705: 0.00011448196662714201
Position 561: 0.00011397014390607021
Position 497: 0.00010651108667187745
Position 672: 9.404291077936647e-05
Position 10462: 7.558554315870053e-05
Position 618: 7.374084854878446e-05
Position 679: 7.093917465477759e-05
Position 997: 7.072356015321946e-05
Position 10947: 5.7967238975359306e-05
Position 527: 5.516894176495102e-05
Position 10803: 4.423751317547036e-05
Position 7536: 3.958698232862653e-05
Position 10209: 3.427759783188388e-05
Position 321: 3.339253565094996e-05
Position 10642: 3.29755704753426e-05
Position 1067: 3.148146023364106e-05
Position 238: 1.8649878096032305e-05
Position 687: 6.195182489155251e-06
Position 74: 5.883084589315813e-06
Position 1292: 5.380049329785768e-06
Position 1367: 4.726276474077388e-06
Position 600: 4.2931929441008245e-06
Position 310: 2.694341296704018e-06
Position 276: 2.52905557123875e-06
Position 159: 2.2154630924826895e-06
Position 141: 2.145704318605948e-06
Position 1421: 1.121088770631795e-06
Position 349: 7.069396046180086e-07
Position 10140: 4.758872634282521e-07
Position 10330: 4.4422539116628703e-07
Position 9764: 3.354865149472983e-07
Position 1458: 3.0825341705816457e-07
Position 435: 2.793214631466998e-07
Position 265: 2.2953828471692532e-07
Position 325: 2.2091457277772561e-07
Position 29: 2.1383740855318902e-07
Position 254: 1.659193462225435e-07
Position 291: 1.6033009633790686e-07
Position 442: 1.1316730390894583e-07
Position 489: 3.985039214178895e-08
Position 546: 1.772293551040899e-08
Position 351: 1.6586129480627434e-08
Position 27: 9.27649015090897e-09
Position 756: 4.182719754037987e-10
Position 41: 2.810489045663848e-11
Position 244: 6.622390662295679e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9678: 0.9937951590008991
Position 10590: 0.9514419135675798
Position 10132: 0.6977212649424336
Position 2217: 0.549127464495775
Position 425: 0.37560347620717616
Position 10170: 0.24972885466598096
Position 9107: 0.1664930541616656
Position 8298: 0.14771040197866508
Position 6844: 0.13488295268763575
Position 1066: 0.13431561226722685
Position 1145: 0.1154400327530527
Position 7435: 0.086119209675158
Position 489: 0.0815004173384002
Position 2135: 0.07819369027595688
Position 1484: 0.07323784114298568
Position 2163: 0.0637830578276769
Position 2527: 0.05281547833992374
Position 10448: 0.05177183883286361
Position 10882: 0.045282883690948746
Position 7913: 0.03663800504927325
Position 1536: 0.03639645675736274
Position 10356: 0.032522112487913334
Position 2476: 0.027080229677043977
Position 1908: 0.02601543629396635
Position 10683: 0.025814110024797075
Position 2278: 0.02469740357575433
Position 2510: 0.02196686043711043
Position 1219: 0.020607782603812918
Position 2177: 0.020418124537529742
Position 10378: 0.020385190506316063
Position 1601: 0.018882889595892512
Position 10413: 0.017490625657743036
Position 4836: 0.015993422311875304
Position 10833: 0.014735164172422965
Position 2471: 0.010413680448004583
Position 2220: 0.008406616854755852
Position 2494: 0.008195568645969514
Position 1627: 0.007936736184364572
Position 1932: 0.007893418467859396
Position 10478: 0.007268761024387166
Position 9986: 0.007227946856917849
Position 11100: 0.007088537630621593
Position 4490: 0.006440884118979634
Position 996: 0.006338142828092325
Position 9574: 0.005977542200026478
Position 2322: 0.005532931725627984
Position 1613: 0.005498887966601056
Position 10892: 0.005330386091021567
Position 10387: 0.0052688822744162405
Position 10982: 0.004727168178478248
Position 6901: 0.004708424193970564
Position 10821: 0.004590510528448268
Position 10950: 0.004556390872639215
Position 2252: 0.004414550894916916
Position 10806: 0.004232426806284818
Position 2456: 0.004068086524475386
Position 2450: 0.0037443725901650416
Position 1021: 0.003705692836492497
Position 2224: 0.003698614365939851
Position 2290: 0.0035860493117070335
Position 5114: 0.003259520301884515
Position 10117: 0.0031462306285041553
Position 2514: 0.0029178191993601455
Position 1088: 0.0028955447115671384
Position 2081: 0.002868471687994571
Position 1685: 0.0026449642902152018
Position 8990: 0.0024748653463562633
Position 588: 0.0024023841221872903
Position 627: 0.002189340676012679
Position 1222: 0.002142599369655775
Position 525: 0.0018562616047712718
Position 1191: 0.0018458221155646887
Position 10007: 0.0016300413707520673
Position 2110: 0.0014324227071119216
Position 10847: 0.001353242625182213
Position 10200: 0.0013292518091992621
Position 10147: 0.0013041965974831232
Position 4807: 0.0012855667458190577
Position 895: 0.0012170645216700447
Position 2264: 0.0012007763657790713
Position 606: 0.001196679272307598
Position 1631: 0.001151331829500481
Position 2084: 0.0010338895427983814
Position 10077: 0.000980286137562234
Position 1196: 0.0008660643742690686
Position 914: 0.0008566714198814026
Position 1307: 0.0008550962339775097
Position 254: 0.0008502665503716428
Position 1501: 0.0008319015950913728
Position 10175: 0.0007747809949324905
Position 10140: 0.0007407763523466724
Position 454: 0.0007398731674981775
Position 1037: 0.0007340231301312678
Position 1516: 0.0007304225730212035
Position 554: 0.0007021026503063534
Position 1488: 0.0006848848971876768
Position 11078: 0.0006615907428643837
Position 1364: 0.0006472046898663338
Position 4854: 0.0006410256857758419
Position 569: 0.0006114972817197211
Position 603: 0.0006010593999870167
Position 4343: 0.0005975191785309276
Position 10934: 0.0005896904093838772
Position 10060: 0.000587424648345031
Position 10561: 0.0005389065032124544
Position 4486: 0.000504370049592853
Position 284: 0.0004973599923918795
Position 1132: 0.0004936862033619885
Position 11140: 0.0004904138320432072
Position 692: 0.0004638636480643714
Position 1718: 0.0004560285331648913
Position 1521: 0.00039845400926460993
Position 238: 0.00036578386398520803
Position 932: 0.00035287377289949746
Position 11117: 0.0003348903995316544
Position 10680: 0.0003288033460737106
Position 10910: 0.0002906666094225501
Position 10647: 0.0002866810580178269
Position 11053: 0.0002728347084785927
Position 1151: 0.00027172275185653017
Position 10196: 0.00026358894853216913
Position 10417: 0.00025737309867192515
Position 10024: 0.0002446658010417043
Position 701: 0.00021254385541641626
Position 1178: 0.00020559956709657797
Position 10711: 0.0002019996023304344
Position 1828: 0.00019533628402593198
Position 11021: 0.00018994131019361356
