Gene = FYTTD1
index = 570
Annotated 5SS: [  325  6808 18838 20495 23750 24461 27252 28715]
Annotated 3SS: [ 6675 18688 20381 23652 24398 27176 28587 32060]
SMsplice 5SS: [  325  2595  6808 18838 20495 23750 24461 27252 28715]
SMsplice 3SS: [ 2517  6675 18688 20381 23652 24398 27176 28587 32060]
top_k =  1000
Partition function (log Z): 6.210048714175665

Sorted 5' Splice Sites (High to Low Probability):
Position 18838: 0.9979813946569516
Position 28715: 0.996058410987868
Position 6808: 0.9403097441583849
Position 2595: 0.8192062704633569
Position 27252: 0.8114963267877382
Position 20495: 0.8054642178154069
Position 23750: 0.7982127463851048
Position 24461: 0.5910340801729419
Position 14241: 0.5480743292669702
Position 23479: 0.5131191527204602
Position 325: 0.48246930783564834
Position 1927: 0.3920937791486911
Position 134: 0.386359416835141
Position 32525: 0.3803721067070865
Position 499: 0.3772304074068559
Position 1574: 0.2735629449470927
Position 27415: 0.27164648212566783
Position 32293: 0.25546958699184397
Position 1073: 0.24229323262463887
Position 3468: 0.17648531600592407
Position 27054: 0.16236811723838462
Position 16836: 0.1531298544932511
Position 7011: 0.12657187415611668
Position 7255: 0.11692263863284431
Position 3364: 0.09622725223214385
Position 18023: 0.09613402057680417
Position 1715: 0.09186330775220447
Position 32913: 0.08629370810899682
Position 32160: 0.0793628559820538
Position 8718: 0.06732009243470737
Position 6821: 0.05917801875556688
Position 1511: 0.05482855001025461
Position 2589: 0.05250238027284394
Position 28898: 0.051491735515643795
Position 13889: 0.0487101049695208
Position 29389: 0.04785480429093556
Position 29144: 0.046173329824528105
Position 242: 0.04437834710413376
Position 6085: 0.04426740539059545
Position 5425: 0.043626418684022505
Position 5401: 0.042540512424810537
Position 4421: 0.03871093953138581
Position 32774: 0.035896244796197414
Position 29359: 0.03586869586881542
Position 1545: 0.034508083603910444
Position 14479: 0.026746329584411956
Position 32551: 0.02508384132401771
Position 3108: 0.024761319715598584
Position 12210: 0.024695611521957036
Position 6593: 0.023656088902393308
Position 27082: 0.02157133192637806
Position 3771: 0.019905302105314757
Position 2720: 0.019888071967500844
Position 2093: 0.01972495030155702
Position 1589: 0.018142339193325575
Position 19032: 0.016509739204388117
Position 3231: 0.01588033573709172
Position 6122: 0.014797365253588397
