Gene = GTPBP8
index = 631
Annotated 5SS: [ 418 2207 4348 6074 8647]
Annotated 3SS: [2107 4216 5973 8527 9931]
SMsplice 5SS: [ 418 4348 8647]
SMsplice 3SS: [4216 8527 9931]
top_k =  1000
Partition function (log Z): -4.267478841699827

Sorted 5' Splice Sites (High to Low Probability):
Position 8647: 0.9557778770163237
Position 418: 0.9296550206343903
Position 4348: 0.586580787676455
Position 1623: 0.4902703458444958
Position 6074: 0.4857857218690198
Position 641: 0.436882059095345
Position 672: 0.10951986324847086
Position 2278: 0.10767752833359273
Position 2782: 0.09267385623737806
Position 2207: 0.06461383875173778
Position 7730: 0.04628680618584833
Position 5903: 0.04571534689883113
Position 2532: 0.03804735407519935
Position 7748: 0.03766051564562069
Position 3447: 0.03450165269733544
Position 7696: 0.028475739290536303
Position 3797: 0.023249519787672115
Position 8642: 0.021879469452005966
Position 5484: 0.02113822766414109
Position 4319: 0.013326485544858902
Position 575: 0.01071893435178959
Position 9063: 0.009252388043936906
Position 187: 0.009228428957068052
Position 2592: 0.006433722983859184
Position 495: 0.00599490871132023
Position 4101: 0.005647884428875143
Position 2585: 0.005367146099373017
Position 10188: 0.004355592360533757
Position 1456: 0.00349976933818656
Position 2825: 0.0032883388626778164
Position 383: 0.0032271577222022264
Position 2339: 0.003219976039460231
Position 9593: 0.003216646340557937
Position 287: 0.0030830868651360744
Position 4762: 0.0029601613794895077
Position 2821: 0.0026156352830032452
Position 437: 0.002523395732768428
Position 2108: 0.002233139366766099
Position 225: 0.0018432810080480843
Position 241: 0.0016728560640293603
Position 1886: 0.0015112814305433958
Position 8819: 0.0014884917658128972
Position 9009: 0.0012191085574236333
Position 4513: 0.0010125150292926727
Position 4095: 0.0009855882098665195
Position 3900: 0.0009166923872873272
Position 379: 0.0008965167956088228
Position 9095: 0.000865968834011945
Position 10011: 0.0007994531094769923
Position 136: 0.0006684755768572137
Position 9240: 0.0006334767943995867
Position 10175: 0.0005627758503173397
Position 249: 0.0005566004110421055
Position 8935: 0.0004619620097562947
Position 9194: 0.000369934468900205
Position 1012: 0.0002575499739411585
Position 2076: 0.00025364896693054283
Position 47: 0.00024401593937633574
Position 608: 0.0002035285105930139
Position 9258: 0.00017899096658625393
Position 603: 0.0001777068085506836
Position 1490: 0.0001677329956682483
Position 1609: 0.00014312144261079658
Position 9290: 0.00012807308170672784
Position 2527: 0.00010501339876898275
Position 9433: 9.243483656423755e-05
Position 482: 6.76277004285817e-05
Position 367: 5.52477798679224e-05
Position 689: 4.88911307392704e-05
Position 905: 3.7313220128438684e-05
Position 506: 2.979251897202329e-05
Position 661: 2.286611073407943e-05
Position 656: 1.8637472893031755e-05
Position 18: 8.935828984982891e-06
Position 646: 7.252223892909716e-06
Position 809: 6.7721376132230355e-06
Position 4281: 6.631368596841262e-06
Position 1239: 5.4004928195274225e-06
Position 891: 3.6924987126686688e-06
Position 509: 3.1587295944560454e-06
Position 579: 1.9616251450240943e-06
Position 990: 1.2496101497178123e-06
Position 1165: 4.728740769135501e-07
Position 1652: 2.93613768560799e-07
Position 168: 2.551591845758829e-07
Position 455: 8.70842895329705e-08
Position 1693: 3.6732135053598876e-08
Position 526: 5.565795352878302e-10
Position 64: 1.3773808093050772e-11
Position 562: 3.805700524631812e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8527: 0.974779226886878
Position 9931: 0.8463951969924476
Position 4216: 0.5252933318435071
Position 5973: 0.47014803306432845
Position 555: 0.38434880115239967
Position 1317: 0.22287925269408249
Position 519: 0.13059979507523783
Position 2107: 0.12440201661598828
Position 7641: 0.11250622585282322
Position 1579: 0.10322390331534367
Position 2648: 0.0894827127163243
Position 8726: 0.08639488330018831
Position 1450: 0.07777265933100998
Position 5810: 0.04596586938728514
Position 4265: 0.03964922071412
Position 2451: 0.027242281632367325
Position 2120: 0.02489831773396788
Position 3723: 0.024456220738485992
Position 8916: 0.022056318171301215
Position 1523: 0.0214517809350901
Position 1472: 0.021041650651650097
Position 4247: 0.018950409099634264
Position 3234: 0.015517813169083999
Position 1297: 0.01485778226882046
Position 2373: 0.014537392143258816
Position 2058: 0.013948976208148372
Position 5259: 0.013648386786786097
Position 5761: 0.011557088662460488
Position 3256: 0.011116453304696391
Position 10117: 0.010831215068641627
Position 8740: 0.010325643497318028
Position 4166: 0.008717258202928941
Position 1260: 0.007870755348488124
Position 4019: 0.007197617831774831
Position 2155: 0.006321329869813318
Position 5292: 0.005811484322197224
Position 9008: 0.005406661971119853
Position 1871: 0.005405565228235259
Position 9221: 0.00533938665354658
Position 2712: 0.005325590671510625
Position 1520: 0.004687704339029354
Position 3391: 0.00461791975877135
Position 9868: 0.004282556602207907
Position 1277: 0.0039449326396736074
Position 8399: 0.0037290418132580353
Position 302: 0.003346641425966489
Position 8560: 0.0033157898081069893
Position 1361: 0.0031613980743945007
Position 2179: 0.0031126092692544973
Position 10337: 0.0030636662115498745
Position 2502: 0.0029853185947822615
Position 9099: 0.002948654686433368
Position 3184: 0.00290146424500582
Position 2584: 0.002877575167122169
Position 1341: 0.0027136286321034044
Position 6026: 0.002632472771965182
Position 4189: 0.002359983001999022
Position 2405: 0.0020588167935935006
Position 10385: 0.002020634609442776
Position 10412: 0.0019656782816891323
Position 5152: 0.001829922999128762
Position 4293: 0.0017374981551391486
Position 309: 0.0017199918644273875
