Gene = MAATS1
index = 811
Annotated 5SS: [  201  3864  4540  5653  6874 12722 23327 27356 29455 30485 34461 36305
 37674 41175 44242 44881 48077]
Annotated 3SS: [ 3786  4381  5568  6816 12539 23148 27197 29271 30341 34343 36232 37526
 40952 44092 44788 47914 62029]
SMsplice 5SS: [  201  3864  4540  5477  5653  7082 12722 23327 25073 29455 30485 34461
 36305 37674 41175 44242 44881]
SMsplice 3SS: [ 3786  4381  5373  5568  6816 12539 23148 24946 29271 30341 34343 36232
 37526 40952 44092 44788 62029]
top_k =  1000
Partition function (log Z): 17.114299942431344

Sorted 5' Splice Sites (High to Low Probability):
Position 5653: 0.9987808499872126
Position 25073: 0.989751430078012
Position 34461: 0.9846058862670465
Position 4540: 0.9447518683240518
Position 3864: 0.9394705173080313
Position 23327: 0.932718928202366
Position 44881: 0.9308764067488065
Position 44242: 0.9212880492924805
Position 29455: 0.9067026383342611
Position 37674: 0.860000923497864
Position 12722: 0.7009550412043406
Position 7082: 0.6865024787358893
Position 201: 0.6077220292051471
Position 48077: 0.5378287258958655
Position 5477: 0.5289206844380245
Position 30485: 0.490766790845291
Position 6874: 0.48721572805556507
Position 36305: 0.441980799927474
Position 41097: 0.40680663523381877
Position 36309: 0.35751918021254736
Position 30301: 0.3394429888611452
Position 14924: 0.32895058661825494
Position 12219: 0.3102458087413329
Position 9037: 0.3100289929185502
Position 10241: 0.2873562333511791
Position 26231: 0.26558020652507974
Position 43556: 0.2610378912908429
Position 12670: 0.2578175458326453
Position 12345: 0.2440110519106453
Position 250: 0.2423280256186972
Position 43772: 0.24053344371142613
Position 7806: 0.23669045464762928
Position 26223: 0.22160391426819484
Position 7795: 0.20689923891139028
Position 41632: 0.176193030528442
Position 25974: 0.14794842269161468
Position 7309: 0.1468209728068572
Position 40816: 0.1461834300817677
Position 25862: 0.13272979889249348
Position 41179: 0.1146592774282257
Position 136: 0.1099967967945422
Position 41034: 0.10391004299445111
Position 37629: 0.10360100243254282
Position 30454: 0.10163129374598719
Position 29837: 0.09802822033724834
Position 36313: 0.09662876164952926
Position 44589: 0.09126349144613666
Position 8367: 0.08889622241889257
Position 36490: 0.08715586280907071
Position 43618: 0.08669875113559451
Position 6494: 0.08409087807631922
Position 10847: 0.08267059518811026
Position 47447: 0.07941527775212721
Position 8664: 0.07701496463942611
Position 26221: 0.07425050990325675
Position 47599: 0.07053012286572857
Position 5481: 0.07046946495106858
Position 44683: 0.05823839826540884
Position 41993: 0.0544946572074374
Position 12164: 0.053668958398619765
Position 7377: 0.04169821195217233
Position 5461: 0.039875342014032214
Position 30936: 0.03767645390129713
Position 32469: 0.03515707773729863
Position 42895: 0.03437670649958511
Position 36056: 0.03349164296274418
Position 25501: 0.029335819870142603
Position 31961: 0.02871082900453861
Position 12730: 0.026995709069773347
Position 43584: 0.02654968478984711
Position 26022: 0.026418132289881806
Position 20268: 0.02597192910601601
Position 43906: 0.025205048354219443
Position 18022: 0.023544080314082318
Position 27471: 0.022512620671443877
Position 45865: 0.021155797035472504
Position 25934: 0.021095262526436925
Position 24811: 0.020093075812273053
Position 23331: 0.019007842502419117
Position 44533: 0.018267527250517883
Position 23588: 0.01794097911320022
Position 5905: 0.01735336393245075
Position 43914: 0.01689899337821299
Position 37201: 0.01661200067449128
Position 23950: 0.016259971610843544
Position 4765: 0.01587985672425966
Position 12314: 0.01565178687719438
Position 122: 0.01562928508624071
Position 38769: 0.015375133833906617
Position 38858: 0.015112186519090217
Position 41193: 0.014615749379251574
Position 44288: 0.013924452865924308
Position 6523: 0.01379903972213322
Position 37608: 0.013749441489390212
Position 41130: 0.013609554627891752
Position 5439: 0.013139436293005267
Position 23365: 0.013086227199719875
Position 1035: 0.012762635806132528
Position 5885: 0.012648209937062099
Position 24677: 0.012287317781766696
Position 46225: 0.011623416937878224
Position 12202: 0.011123707547713338
Position 30770: 0.009393717812674812
Position 46120: 0.00907922900355479
Position 50544: 0.008998189371349701
Position 10722: 0.008856433386904741
Position 11477: 0.008838748184794902
Position 43622: 0.008670008324584316
Position 24719: 0.008563235020275901
Position 37237: 0.008354958990459202
Position 12232: 0.008261234503744917
Position 368: 0.008141722852250493
Position 25554: 0.00793194957351151
Position 39548: 0.007807893387114086
Position 6866: 0.007748783693771385
Position 419: 0.007356420824853617
Position 44689: 0.007137584581764516
Position 24529: 0.006595160196075197
Position 148: 0.00651902525311663
Position 4035: 0.0062988118368451146
Position 1170: 0.006162876690949969
Position 5130: 0.005993702818515206
Position 2318: 0.005940772420742491
Position 52373: 0.00583613153524517
Position 41617: 0.005802958138362224
Position 6508: 0.005547187555806422
Position 43689: 0.005275760130671413
Position 13093: 0.0051468021823704805
Position 39736: 0.0051465542549319725
Position 4289: 0.004990122524768418
Position 25294: 0.004862994213065717
Position 39273: 0.004422467353117964
Position 34839: 0.0043324681439326175
Position 196: 0.004267842750722123
Position 21650: 0.004243114534243619
Position 343: 0.004123325245914866
Position 382: 0.003976756747116094
Position 24807: 0.003927904252695047
Position 12909: 0.0039199822128623395
Position 3554: 0.003651389311568539
Position 2031: 0.0032564043655779855
Position 34867: 0.0032307040716068798
Position 265: 0.0032041143494168324
Position 6997: 0.003124504836358553
Position 2876: 0.0031116778084298094
Position 24730: 0.0029367036864612474
Position 38638: 0.0028310618758668753
Position 9720: 0.0027893914899641712
Position 30272: 0.0027100727891772817
Position 43592: 0.0024360115841001286
Position 5045: 0.002423051293629875
Position 36646: 0.0023877688229513405
Position 43498: 0.0023701259990481253
Position 229: 0.00231116600882469
Position 12205: 0.0021342923256371256
Position 35158: 0.0020935961600490566
Position 34717: 0.001994705151324882
Position 5077: 0.001975936724337772
Position 43030: 0.0018580968926690269
Position 48418: 0.0017714626997459946
Position 8643: 0.001754929215009615
Position 11126: 0.0017395194178601056
Position 41640: 0.001596736507657418
Position 35070: 0.0015398605299342622
Position 43910: 0.0014758150010662882
Position 48907: 0.0014572768449049862
Position 401: 0.0014281104566924122
Position 471: 0.001420892881440036
Position 12300: 0.001408502001789009
Position 35648: 0.0012644106142222227
Position 29493: 0.0012141404260611903
Position 1898: 0.0012010370828439167
Position 184: 0.0012008661952105349
Position 89: 0.0011878506326165924
Position 3372: 0.001097284326843798
Position 12227: 0.000985620470409105
Position 41627: 0.0009653151997626062
Position 4315: 0.0009650940814457361
Position 6116: 0.0009223565270020009
Position 3078: 0.0009221586680079432
Position 6525: 0.000846339380854542
Position 28817: 0.0008392679558123198
Position 27560: 0.0007845725515421255
Position 49355: 0.0007626085048363181
Position 5118: 0.0007603861060916485
Position 3808: 0.0007340606806175762
Position 3970: 0.0006734646596648223
Position 1939: 0.0006048890646363953
Position 3607: 0.0005894520207475042
Position 30476: 0.000579726597757404
Position 27356: 0.0005479913713621746
Position 36454: 0.0005445861471080887
Position 36562: 0.0005303523148858912
Position 5808: 0.0005131476623013243
Position 26256: 0.000502680033988141
Position 25066: 0.00047692512781348875
Position 5109: 0.00047002096031603424
Position 6601: 0.00045665328468483875
Position 48747: 0.0004515698116265614
Position 25887: 0.0004420330260588229
Position 952: 0.00043946506778398344
Position 39531: 0.0004316578729056061
Position 45981: 0.0004196680823465869
Position 3132: 0.0004179360470277202
Position 581: 0.0004088105453943982
Position 5220: 0.00039697015470656355
Position 4160: 0.0003878922825297439
Position 28694: 0.00038755397782339274
Position 328: 0.00037024487730551327
Position 36550: 0.0003638130952591978
Position 30000: 0.0003466310505513446
Position 8924: 0.0003135892789074021
Position 35164: 0.0003096105289647445
Position 2850: 0.00029490259270046183
Position 482: 0.00029269873158353283
Position 6691: 0.00028731991309682983
Position 1204: 0.0002806334073282851
Position 1787: 0.0002737761870222611
Position 7968: 0.0002665215486313983
Position 1060: 0.00026289949194855685
Position 3616: 0.00026060738933041637
Position 3495: 0.00025015401074905707
Position 31101: 0.00022583092793734057
Position 7879: 0.00022311961332887348
Position 4831: 0.00022139025621642968
Position 2605: 0.00021476191400647006
Position 1804: 0.00020942349626952998
Position 625: 0.00020445652317582937
Position 25946: 0.00020146888161474605
Position 3426: 0.00019488129395266784
Position 1892: 0.00018756434364505372
Position 26481: 0.0001792537304642802
Position 690: 0.00017653784937619662
Position 6263: 0.0001720211139572809
Position 44246: 0.00016954156523704247
Position 6665: 0.00016953628380757865
Position 1693: 0.00016933210929363004
Position 6878: 0.00016872958638780916
Position 4551: 0.00016269220350527264
Position 5189: 0.00016131075878115126
Position 2097: 0.00016083530724700062
Position 4925: 0.00016024679524848093
Position 1373: 0.00015905671707447782
Position 32388: 0.0001569554819993756
Position 6532: 0.00015131305172517412
Position 6082: 0.0001316520050378518
Position 1470: 0.00012944721738647005
Position 2447: 0.00012875109349288629
Position 7411: 0.00012717651516535084
Position 30570: 0.0001217963563790094
Position 25563: 0.00012168428496456286
Position 901: 0.00011824016447627184
Position 2559: 0.00011324325469159423
Position 4546: 0.00010945597481522324
Position 3411: 0.00010818381919164428
Position 38526: 0.00010035323700675348
Position 2678: 9.452399941574262e-05
Position 4344: 9.41834183188888e-05
Position 5842: 9.246276851776232e-05
Position 7178: 9.082177842758609e-05
Position 388: 8.87169928894523e-05
Position 6510: 8.589172082836628e-05
Position 338: 8.575838062889457e-05
Position 6685: 8.566960423489633e-05
Position 2492: 8.060271344077647e-05
Position 2268: 7.841514426404361e-05
Position 4133: 7.721783536662302e-05
Position 2348: 7.572895586952648e-05
Position 3273: 6.68633144078884e-05
Position 395: 6.665146441888971e-05
Position 5420: 6.338718017313694e-05
Position 7071: 6.276243419860584e-05
Position 39306: 6.153848058150072e-05
Position 1129: 6.147319125843734e-05
Position 6037: 5.545274079282538e-05
Position 28687: 5.3684427122341154e-05
Position 2883: 3.964728914990101e-05
Position 1946: 3.7900581845965214e-05
Position 3137: 3.756540947498501e-05
Position 1513: 3.64907153108045e-05
Position 2913: 3.172734592067374e-05
Position 44891: 3.145725758641411e-05
Position 1022: 3.103773729379762e-05
Position 1725: 2.8538803435438588e-05
Position 7086: 2.2979753846906554e-05
Position 44412: 2.0730172626268348e-05
Position 1219: 1.9375771409598725e-05
Position 5916: 1.8388366757231024e-05
Position 6461: 1.49855768416071e-05
Position 12795: 1.3373936600575697e-05
Position 9139: 1.1981429330243702e-05
Position 4815: 1.189325950372887e-05
Position 6562: 7.895187437938546e-06
Position 45023: 7.027495052871216e-06
Position 5417: 6.2286983636353055e-06
Position 30519: 5.049073155537862e-06
Position 6054: 2.4163108209464546e-06
Position 6014: 2.00273801608205e-06
Position 4914: 1.9541853413365846e-06
Position 5618: 1.8205522998404408e-06
Position 4700: 1.5350006188431515e-06
Position 5768: 1.2762262563967063e-06
Position 6149: 1.0077799990507922e-06
Position 124: 9.0724892084876e-07
Position 3913: 8.979436016033566e-07
Position 44: 7.617363813932138e-07
Position 23: 7.110250704350559e-07
Position 5968: 4.2397942895859016e-07
Position 6031: 3.92870066327858e-07
Position 5523: 3.283191683801092e-07
Position 812: 2.169569001479635e-07
Position 484: 1.767581241827849e-07
Position 496: 1.74738025954284e-07
Position 742: 1.540122920145645e-07
Position 644: 5.738940666924535e-08
Position 596: 5.104883645527533e-08
Position 602: 4.5380056063469825e-08
Position 724: 3.539629836221235e-08
Position 666: 2.440393500612219e-08
Position 836: 1.2967384474810686e-08
Position 14: 6.129268095362824e-09
Position 233: 5.025565431384699e-10
Position 5600: 3.240219868328078e-10
Position 331: 2.945043235744475e-10
Position 456: 1.6000367562693432e-10
Position 519: 2.5528955068373263e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 37526: 0.9743329070074479
Position 12539: 0.9676354160052854
Position 23148: 0.9648129979045041
Position 5568: 0.9470580220131749
Position 24946: 0.9455996510087709
Position 36232: 0.9434104367242881
Position 3786: 0.9420763844489227
Position 44092: 0.9258478813424496
Position 34343: 0.8640092378668418
Position 44788: 0.8412300175606858
Position 62029: 0.7808095046566087
Position 43462: 0.6686530978685656
Position 6816: 0.6673489623828234
Position 4381: 0.635718690520407
Position 5373: 0.6045307684708516
Position 26071: 0.5619903630894725
Position 40952: 0.5542759352492664
Position 30341: 0.4951971468862471
Position 29271: 0.4652507368287311
Position 12105: 0.43137507513526613
Position 47914: 0.3565250990272163
Position 29363: 0.35303339192272837
Position 30196: 0.34445124762965834
Position 8884: 0.296498481587737
Position 10118: 0.2796337794964553
Position 14793: 0.2791218199535917
Position 7733: 0.26695296970025345
Position 12108: 0.21611656517733582
Position 4482: 0.17528526290594543
Position 41489: 0.17027236881593033
Position 7698: 0.14944744759698228
Position 6940: 0.13750854280401348
Position 25746: 0.1260918139753186
Position 34405: 0.1205966484002057
Position 44467: 0.11865749959588859
Position 7253: 0.10960709969117213
Position 6841: 0.10609200968710004
Position 6404: 0.10253730811882834
Position 47884: 0.09849988325572366
Position 29745: 0.09724414627221836
Position 6943: 0.0945990649784737
Position 25840: 0.09208175100868479
Position 10602: 0.08753748467759619
Position 40693: 0.08716781036447545
Position 41028: 0.08445815173353256
Position 6838: 0.07760978600171468
Position 47947: 0.07736503279679785
Position 25857: 0.07572683931247393
Position 29400: 0.07023785592107933
Position 4413: 0.06497016660511991
Position 47246: 0.06276873001397042
Position 8588: 0.058764318817947636
Position 30371: 0.0577725802853973
Position 44583: 0.05673407328573616
Position 46072: 0.05544759989503601
Position 8245: 0.05059578280567659
Position 52708: 0.04961479450590114
Position 5587: 0.049069712908073874
Position 44662: 0.04628672594693915
Position 5353: 0.044418051199152535
Position 24978: 0.044413543510319245
Position 24575: 0.04274394450892292
Position 47353: 0.04151481845967869
Position 7182: 0.04052265127097069
Position 4434: 0.03884476845495847
Position 42842: 0.036234803392254156
Position 32272: 0.03531403321929785
Position 40726: 0.03520688156310022
Position 44425: 0.03415588629239844
Position 47577: 0.033356578241873984
Position 7215: 0.033166447201344734
Position 14728: 0.03179290996940718
Position 49939: 0.026628196676844677
Position 20052: 0.025971929106016006
Position 6906: 0.02587492436014026
Position 30396: 0.02530578948416668
Position 37092: 0.024141122059755202
Position 36419: 0.023043026366388816
Position 41848: 0.02250391249367787
Position 38724: 0.022436576535394596
Position 7012: 0.02197076475683536
Position 30668: 0.02124327957526906
Position 30702: 0.019920903279132405
Position 50522: 0.019501029133274908
Position 29228: 0.01939471407365995
Position 244: 0.019359387359539026
Position 25684: 0.018985351389445532
Position 8185: 0.018983675199858212
Position 45782: 0.017377692697331856
Position 40630: 0.017329460200421427
Position 17894: 0.017125052266938435
Position 7046: 0.017039532162801574
Position 951: 0.01687073432020004
Position 41911: 0.01616303213660699
Position 5738: 0.01579865817186078
Position 52215: 0.015789812528008977
Position 31897: 0.015772358571983655
Position 47530: 0.015568189525427894
Position 40933: 0.014878747518484448
Position 14764: 0.014812674378893786
Position 41366: 0.013728404788011886
Position 47876: 0.013220623178607189
Position 8568: 0.013065392190812158
Position 25369: 0.012925142262194534
Position 8214: 0.012920539025299927
Position 5803: 0.012907917392256968
Position 50480: 0.012485603870406302
Position 48818: 0.012263805630916563
Position 7641: 0.012137382453822138
Position 36135: 0.012026437933713694
Position 23474: 0.011752904162541045
Position 35845: 0.011273420363284907
Position 27306: 0.011008224448850341
Position 44054: 0.010634431370813262
Position 4629: 0.01031045618326862
Position 35982: 0.010071402084926472
Position 6439: 0.009436584189093026
Position 8450: 0.009355554379223136
Position 30141: 0.009060601168956349
Position 11434: 0.008838748184794902
Position 35804: 0.00876935010160467
Position 25251: 0.008740947026058937
Position 25151: 0.008737473728103955
Position 4983: 0.008735785525568834
Position 27197: 0.00868660962199074
Position 12597: 0.008594105290655801
Position 44804: 0.008296738719785441
Position 6992: 0.008262193237868155
Position 25912: 0.007998199584764745
Position 4383: 0.007748361292070781
Position 10142: 0.007722453854723801
Position 4332: 0.007530448995613499
Position 43665: 0.00728971176132262
Position 23642: 0.00720236003031721
Position 7115: 0.0071419083683718874
Position 4200: 0.007039508070881339
Position 39443: 0.006807203412356078
Position 41880: 0.006792382456080297
Position 51218: 0.006669948567718554
Position 24398: 0.006595160196075197
Position 39467: 0.006578902102595586
Position 41733: 0.006433075911592329
Position 17930: 0.006419028047143882
Position 45012: 0.006341307609649853
Position 25444: 0.006251558206794067
Position 23443: 0.006188074950659172
Position 31854: 0.006121026068542855
Position 50402: 0.006000693899028542
Position 6665: 0.005829714594532799
Position 34740: 0.005795919166941403
Position 25633: 0.005751399342155145
Position 12544: 0.005733538487178906
Position 4647: 0.005578093349816658
Position 5393: 0.005451301883371174
Position 23720: 0.005379640569811302
Position 53714: 0.005266797411194932
Position 6733: 0.0052505206241646495
Position 13011: 0.005146802182370474
Position 12576: 0.005134871924432894
Position 24676: 0.005064569927777594
Position 8960: 0.004969362394765756
Position 48649: 0.004801755460250784
Position 48097: 0.0047650611911762685
Position 8249: 0.004700287173228437
Position 46015: 0.004442540370032416
Position 48335: 0.004426773147493939
Position 7565: 0.004409892580343767
Position 7026: 0.004287998633653388
Position 3969: 0.004248312897793241
Position 21555: 0.004243114534243619
Position 40777: 0.003939171566560538
Position 31759: 0.0038970544407680896
Position 10721: 0.0038548635038545076
Position 7482: 0.0037498046001766096
Position 38642: 0.0037288339817889236
Position 8692: 0.0036747768715784815
Position 4456: 0.003664276632333678
Position 36160: 0.003600981836969648
Position 3351: 0.0035787594393763117
Position 27158: 0.003569461210783021
Position 2198: 0.003532410357190595
Position 45631: 0.0034598743627663516
Position 30801: 0.003361865916307606
Position 35024: 0.0031744291846499263
Position 23813: 0.0030731258707113168
Position 6642: 0.0030189696083839108
Position 39129: 0.003013423755830867
Position 38476: 0.002981558875006445
Position 31808: 0.0029203899232440123
Position 7673: 0.002729213579999964
Position 36196: 0.002624017697125043
Position 41730: 0.002581779905812831
Position 40742: 0.00254010638721009
Position 3808: 0.0025026034327334033
Position 37565: 0.0024848466733055625
Position 30120: 0.0024704043090824743
Position 1835: 0.002359578284671463
Position 38815: 0.0022769212234208386
Position 9586: 0.0021944085164725567
Position 35744: 0.0021572682130598718
Position 43649: 0.0021408466008156586
Position 4388: 0.0019796509809775487
Position 8834: 0.0019759356644904543
Position 4304: 0.0019489340340751228
Position 45889: 0.0019101267714697668
Position 14871: 0.0018254735715296036
Position 34614: 0.0018104345923710458
Position 1714: 0.0017695718945427816
Position 10964: 0.001739519417860106
Position 2764: 0.0017151105339745661
Position 36489: 0.0016875832747971187
Position 34707: 0.0016200390677935403
Position 5011: 0.0015386153629269128
Position 30890: 0.0015384971378088798
Position 2267: 0.0014408408034659332
Position 14600: 0.0013977087448324521
Position 6682: 0.0013862958648852767
Position 4235: 0.0013796195134732321
Position 2728: 0.001352687329447021
Position 44532: 0.0012981387061061329
Position 28618: 0.001280506360758053
Position 49146: 0.0012755128143572896
Position 45708: 0.0012506205722241646
Position 25492: 0.0012365882330514306
Position 12752: 0.001215861924230649
Position 25394: 0.0011561612490418992
Position 25210: 0.0011551019195372688
Position 25770: 0.0010947991179934768
Position 49812: 0.0010922447285054134
Position 35562: 0.0010795937899065865
Position 25286: 0.0010706061138633248
Position 30845: 0.0010288175329939884
Position 5768: 0.0009864857334426207
Position 38598: 0.000976282060036723
Position 7261: 0.0009714859693185205
Position 8270: 0.000862705249888744
Position 30101: 0.0008591901066781559
Position 1663: 0.0008545291620775567
Position 1033: 0.0008447514335267948
Position 8106: 0.0008345332552597086
Position 25842: 0.0008328222176466908
Position 5537: 0.0008238352542559025
Position 6717: 0.0008022284993337522
Position 35809: 0.0007959501781655723
Position 48482: 0.0007953519646080981
Position 12817: 0.0007806496277715112
Position 39166: 0.0007676031611254799
Position 38496: 0.0007599369111573166
Position 51636: 0.0007324665150054133
Position 381: 0.0007290080858976011
Position 39229: 0.0007029789167431195
Position 5842: 0.0006758993517132794
Position 3483: 0.0006730512149139523
Position 352: 0.0006521257276311397
Position 3051: 0.0006428368322324118
Position 29755: 0.0006369568136376077
Position 4989: 0.0006329680085885676
Position 37001: 0.0006286383488732553
Position 4452: 0.000624990119757121
Position 23766: 0.0006048451400037131
Position 815: 0.0005970092367953303
Position 9447: 0.0005949829734916142
Position 4395: 0.0005907230475616751
Position 3459: 0.0005888820063117922
Position 27502: 0.000580889312724071
Position 216: 0.0005751605558071489
Position 3240: 0.0005745725566559663
Position 41280: 0.000557266770281901
