Gene = WDR77
index = 1569
Annotated 5SS: [ 322  758 1942 2282 5323 5510 6054 6724 7352]
Annotated 3SS: [ 571 1799 2231 5251 5454 5981 6614 7282 7986]
SMsplice 5SS: [ 322  758 1942 5323 5510 6054 6724 7878]
SMsplice 3SS: [ 642 1799 5251 5454 5981 6614 7771 7986]
top_k =  1000
Partition function (log Z): 6.184526579371839

Sorted 5' Splice Sites (High to Low Probability):
Position 6724: 0.987738371360843
Position 322: 0.953641274032297
Position 5323: 0.881167362159752
Position 6054: 0.8346387878033186
Position 1942: 0.696844589594381
Position 5510: 0.5952622357414169
Position 758: 0.5844380735051301
Position 7878: 0.4691186780694987
Position 7572: 0.42515161838974647
Position 7352: 0.3088422539953996
Position 2282: 0.2947375980651124
Position 7867: 0.20959552501898523
Position 6367: 0.19018362443609033
Position 7871: 0.10993419430427288
Position 4766: 0.08860986828029557
Position 734: 0.07745041426214087
Position 7676: 0.07239748589324335
Position 1617: 0.06621241951989906
Position 7066: 0.049316837559890865
Position 2099: 0.04910996129008776
Position 8081: 0.042152505258688217
Position 5893: 0.03786322884123948
Position 4290: 0.03780044271155411
Position 5710: 0.03535754508134994
Position 4125: 0.03153123973526931
Position 5734: 0.023806797892326703
Position 311: 0.02312988077923891
Position 7481: 0.020245170554924585
Position 2016: 0.0200218322032873
Position 1861: 0.01747961012467815
Position 7559: 0.012662619776372775
Position 8239: 0.012541847715687303
Position 1889: 0.012428423383547924
Position 1919: 0.01241715836010193
Position 4911: 0.01202005488128399
Position 8685: 0.011888496451531283
Position 6198: 0.011503033364047082
Position 2992: 0.011465215499964881
Position 8364: 0.011277418130698928
Position 559: 0.009011896107206208
Position 317: 0.0079791348680774
Position 7576: 0.006979475987251541
Position 1926: 0.0069304091183785685
Position 3983: 0.006842535476872915
Position 948: 0.006741184340275037
Position 508: 0.0065704836995812395
Position 1982: 0.0065568880300911694
Position 5650: 0.006379608430804587
Position 6407: 0.0063473206095979295
Position 2192: 0.00592420289567151
Position 1800: 0.005643281942938927
Position 6363: 0.005104851731523901
Position 7882: 0.0050904934146425804
Position 4145: 0.004189681444351815
Position 6190: 0.004050269486300837
Position 8354: 0.004027055006136153
Position 1270: 0.003609046169976001
Position 6036: 0.0033337867342271726
Position 5873: 0.003256872238256999
Position 802: 0.003083920074735063
Position 7000: 0.002969174356909952
Position 2412: 0.002771552370772706
Position 5529: 0.0022822649021774287
Position 908: 0.002227068428933153
Position 124: 0.0018102305244633958
Position 820: 0.0017908434512189032
Position 912: 0.0017497641549612652
Position 7900: 0.0016091418586432467
Position 1151: 0.0014980420606784007
Position 5714: 0.001487805464361754
Position 568: 0.0014654938802766701
Position 7464: 0.001449884392646619
Position 8358: 0.001418429180370761
Position 2705: 0.0011884211876593631
Position 7400: 0.0009659204182272674
Position 6: 0.000894565134705115
Position 8518: 0.0008575323588092234
Position 6691: 0.0008369766706785264
Position 3532: 0.0008341361020106999
Position 825: 0.0008196059426777113
Position 6776: 0.0008066528288552347
Position 721: 0.0006704073584262358
Position 6975: 0.0006444786095235977
Position 8213: 0.00062360591326371
Position 6311: 0.0006197972941102865
Position 6066: 0.0005959764673028814
Position 6371: 0.0005835991083313654
Position 6846: 0.0005561484732731507
Position 9073: 0.00042937252209464336
Position 1946: 0.0004196954672841994
Position 186: 0.0003990918790548817
Position 2239: 0.0003816599053482095
Position 6770: 0.0003809752006713002
Position 6373: 0.0003693249576767725
Position 8143: 0.0003509126559100613
Position 2260: 0.0003423404868046141
Position 5608: 0.0003038685057568114
Position 7937: 0.0003003983418800341
Position 3124: 0.0002776447678327638
Position 2353: 0.00027763652569960185
Position 5832: 0.00023883337589971702
Position 513: 0.00023676385306831046
Position 82: 0.00023471565538030672
Position 6944: 0.0002130419939079445
Position 5376: 0.00020085215473349144
Position 6920: 0.00019898583687370016
Position 2263: 0.00018231036420005893
Position 138: 0.00017473719319433342
Position 1986: 0.00017388103644849675
Position 5266: 0.00016657563492123277
Position 9242: 0.000151016570209004
Position 6415: 0.0001506813450205263
Position 7918: 0.00014977259700872496
Position 6203: 0.0001453498429947053
Position 7652: 0.00013221640416807986
Position 6400: 0.00013080263599629224
Position 6755: 0.00012979616033911273
Position 1632: 0.00012293314330966135
Position 5540: 0.00010376135137750606
Position 133: 9.351268853742252e-05
Position 1706: 8.433668873904041e-05
Position 1758: 8.207208399422489e-05
Position 6041: 7.056248507061679e-05
Position 1669: 7.002960430371238e-05
Position 7396: 6.372951880769635e-05
Position 503: 5.2243042445879535e-05
Position 1012: 5.2188753549048385e-05
Position 605: 4.572011139691167e-05
Position 1469: 4.057735146142355e-05
Position 87: 3.816080909407938e-05
Position 8133: 3.6786615942897486e-05
Position 1396: 3.2284779751891085e-05
Position 2072: 3.143054316614854e-05
Position 6872: 3.016699914832944e-05
Position 93: 2.8929899014194523e-05
Position 830: 2.762920868674412e-05
Position 5383: 2.4448659712221497e-05
Position 156: 2.1280687915388935e-05
Position 6874: 2.0231086786211474e-05
Position 8063: 1.6144040224750702e-05
Position 8015: 1.4342430473003305e-05
Position 1742: 1.4336692864690532e-05
Position 1229: 1.3989801411645241e-05
Position 6879: 1.3765629906497384e-05
Position 6784: 1.210754600438009e-05
Position 1593: 8.166710327314156e-06
Position 180: 5.566466120895112e-06
Position 432: 4.70263507375449e-06
Position 6707: 2.594157958299363e-06
Position 174: 9.950254562038523e-07
Position 1344: 9.948964178328752e-07
Position 192: 9.344382867130107e-07
Position 794: 8.264188021055917e-07
Position 861: 7.35276198071887e-07
Position 6680: 6.549637827068469e-07
Position 1208: 4.75563208081997e-07
Position 296: 4.6209291181796844e-07
Position 169: 4.123275149823008e-07
Position 6693: 3.275864097671749e-07
Position 201: 3.2501681976136857e-07
Position 1415: 2.980396597802957e-07
Position 234: 2.8971812422748743e-07
Position 1417: 2.7678364420756553e-07
Position 1335: 2.4381151010772415e-07
Position 1085: 2.3189948635330355e-07
Position 6615: 9.040938423779763e-08
Position 416: 6.292856250454541e-08
Position 437: 2.6639567543813674e-08
Position 448: 2.4665041375067664e-08
Position 883: 2.378250027531485e-08
Position 6663: 9.543229823677521e-09
Position 703: 4.164703008824409e-09
Position 970: 4.138597334634517e-09
Position 254: 3.2249974330175216e-09
Position 742: 2.7619700559230794e-09
Position 762: 2.1438510917059735e-09
Position 685: 1.9991515245030714e-09
Position 650: 1.137141948760568e-09
Position 467: 8.629343627494408e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6614: 0.9897260511129826
Position 5251: 0.961411405733554
Position 7986: 0.908728621015464
Position 5981: 0.8514375721889476
Position 1799: 0.7793084518929112
Position 7771: 0.7695001153514153
Position 5454: 0.5493733286204776
Position 642: 0.5197639716229934
Position 2231: 0.2417223494063391
Position 7424: 0.2126264047646062
Position 7473: 0.16494492970666452
Position 7452: 0.13789256498611083
Position 7202: 0.12710296335758908
Position 6255: 0.12441882833216716
Position 7246: 0.08057307791877148
Position 7282: 0.07132549418778833
Position 1500: 0.06773702794157255
Position 599: 0.06425163448351698
Position 6284: 0.06301564011409017
Position 7794: 0.05490895868736274
Position 4699: 0.05181940646638281
Position 4039: 0.04792722822538151
Position 8605: 0.04701898439502207
Position 5650: 0.04421879688060724
Position 455: 0.04347978684741946
Position 6797: 0.032241431144303195
Position 6995: 0.029244673082339964
Position 4089: 0.025143612669582125
Position 5730: 0.02182776560080352
Position 8209: 0.021748883210421042
Position 8952: 0.021490784050382024
Position 7306: 0.018398674470461007
Position 4544: 0.017888542656159686
Position 2015: 0.01759616263117127
Position 667: 0.015755658055655788
Position 571: 0.01414787486932194
Position 480: 0.01384440061798666
Position 7134: 0.01373705108760781
Position 2081: 0.013587822548202736
Position 7936: 0.012705647079048612
Position 2190: 0.012426607110167206
Position 7616: 0.010214795356323398
Position 8105: 0.009999361824811388
Position 2059: 0.009967715001468098
Position 1823: 0.009871531325292887
Position 5960: 0.009594723521257013
Position 2897: 0.009090661479343166
Position 4644: 0.00850439460481824
Position 8798: 0.008173227737085394
Position 1739: 0.007682810645699713
Position 2092: 0.007605669828349899
Position 4494: 0.0072236468460048706
Position 7645: 0.00690690890957501
Position 5803: 0.006417102356935954
Position 4786: 0.005869512577649395
Position 9212: 0.005852993386856432
Position 1687: 0.0058086059070914684
Position 4704: 0.005526204870344797
Position 555: 0.004626007479901692
Position 2259: 0.0040492330050742485
Position 1889: 0.0033548428768333965
Position 1609: 0.003029982885494826
Position 9355: 0.0029868601865814595
Position 5807: 0.002684223298509746
Position 3783: 0.002573993403157592
Position 5318: 0.002429369584615535
Position 2155: 0.0024039815933039454
Position 1036: 0.0023601323839335794
Position 2039: 0.0022954108622103824
Position 2195: 0.00229075041412648
Position 1155: 0.002252172294929552
Position 6223: 0.0022515747755942196
Position 3686: 0.002243278722794904
Position 1715: 0.002216007927453625
Position 2071: 0.0019986775191331192
Position 9366: 0.0019198662091998255
Position 861: 0.001843024214444661
Position 234: 0.0016846445998718643
Position 7447: 0.0016043985312390375
Position 828: 0.0014882572321388784
Position 8063: 0.0014566468978594314
Position 3809: 0.0014136757004401324
Position 2818: 0.001404901151737545
Position 6803: 0.0011772187274580641
Position 4351: 0.0011296511002981504
Position 5949: 0.001105589067451343
Position 6828: 0.001092097718362412
Position 5097: 0.0010162128727276183
Position 8467: 0.0010151320101430246
Position 4869: 0.0010064513176903241
Position 7797: 0.000978336541059272
Position 7562: 0.0009527927588201113
Position 7383: 0.0009199998359330337
Position 8437: 0.0009099593057887027
Position 4329: 0.0009092623307678455
Position 685: 0.0008790189859598207
Position 6217: 0.0008691544900587917
Position 911: 0.0008290421044202232
Position 2749: 0.0008112635013515521
Position 1576: 0.0007898380835089266
Position 2238: 0.0007859133677756414
Position 1848: 0.0007835310695319065
Position 397: 0.0007351684321907395
Position 8839: 0.0006910856857309457
Position 6149: 0.0005768596859236143
Position 3339: 0.000556774978324556
Position 8272: 0.0005435726793912393
Position 2623: 0.0005259351647149579
Position 5497: 0.0005093369130954569
Position 1198: 0.0005075923317040755
Position 475: 0.0005046778602621574
Position 4682: 0.000489338568422907
Position 6171: 0.0004791548829567278
Position 6825: 0.0004491198022156166
Position 2571: 0.00042961838108250864
Position 5295: 0.000362015196951611
Position 1531: 0.00035449846968575044
Position 1469: 0.00034715534500121567
Position 6228: 0.0003238648731886935
Position 6031: 0.0003122732132894017
Position 5988: 0.0003121506292247194
Position 5462: 0.0002954044539528769
Position 2303: 0.00029307055400912106
Position 6134: 0.0002927048532033301
Position 3044: 0.00027764476783276386
Position 805: 0.00026661749389791657
Position 4738: 0.00026194147661528307
Position 7664: 0.00026095421378853124
Position 3789: 0.0002417763022488793
Position 7211: 0.0002411032144528668
Position 7040: 0.000219918251454911
Position 4200: 0.00021850106156046223
Position 3983: 0.00021731828581779828
Position 1528: 0.00020842554277088958
Position 524: 0.00020769664190923478
Position 3861: 0.00020752098306882385
Position 757: 0.00020044153382889161
Position 6911: 0.0001990197265113599
Position 6499: 0.00019754735482034074
Position 9185: 0.00018418915847013908
Position 3644: 0.0001769940139959343
Position 2106: 0.00017010598237755757
Position 3265: 0.00015673271080695356
Position 2790: 0.00015313894089682541
Position 1270: 0.0001465518816273178
Position 2477: 0.00013329402764899098
Position 7222: 0.0001313981459625583
Position 445: 0.00012871529504259423
Position 1547: 0.00012477234665320876
Position 3243: 0.00012021681749816872
Position 5578: 0.00011568431470373559
Position 7311: 0.00011492863231853894
Position 6535: 0.0001113460345677489
Position 5200: 0.00010196449834522384
Position 174: 9.389885501764753e-05
Position 486: 9.254117609127381e-05
Position 1065: 8.981227581469103e-05
Position 8577: 8.906599356512335e-05
Position 7493: 8.409864869456655e-05
Position 7147: 7.658944681111237e-05
Position 7992: 7.553777736947481e-05
Position 1396: 6.871868234217243e-05
Position 6472: 6.364088628896455e-05
Position 1769: 5.8262307272454936e-05
Position 5871: 5.57265095997757e-05
Position 1370: 5.547285530528502e-05
